"type","purity","purity_c1","purity_c2","improvement","improvement_c1","improvement_c2"
"NN_ 6 _ 4 _KMeansClustering",0.599431818181818,0.64592094196804,0.571500757958565,8.51428571428572,-35.407905803196,13.6624938422474
"NN_ 6 _ 5 _KMeansClustering",0.861426767676768,0.787655719139298,0.95435092724679,55.9428571428571,-21.2344280860702,89.8053587522905
"NN_ 6 _ 6 _KMeansClustering",0.868055555555556,0.930826057756884,0.812388326384753,57.1428571428571,-6.91739422431162,61.5712347872604
"NN_ 6 _ 7 _KMeansClustering",0.829229797979798,0.776607538802661,0.898826979472141,50.1142857142857,-22.3392461197339,78.7625206035247
"NN_ 6 _ 8 _KMeansClustering",0.854166666666667,0.767070484581498,0.971153846153846,54.6285714285714,-23.2929515418502,93.1471945070271
"NN_ 6 _ 9 _KMeansClustering",0.853219696969697,0.910936476751801,0.799512492382694,54.4571428571428,-8.90635232481991,59.0104343288314
"NN_ 6 _ 10 _KMeansClustering",0.857323232323232,0.818448883666275,0.902455661664393,55.2,-18.1551116333725,79.4842083031275
"NN_ 7 _ 1 _KMeansClustering",0.86489898989899,0.787414965986395,0.962250712250712,56.5714285714286,-21.2585034013605,91.3765014880775
"NN_ 7 _ 2 _KMeansClustering",0.854166666666667,0.805299539170507,0.91340782122905,54.6285714285714,-19.4700460829493,81.6624202332811
"NN_ 7 _ 3 _KMeansClustering",0.863320707070707,0.796455117209834,0.945736434108527,56.2857142857143,-20.3544882790166,88.092071832463
"NN_ 7 _ 4 _KMeansClustering",0.820391414141414,0.72265422498704,0.972558514931396,48.5142857142857,-27.734577501296,93.4265609891452
"NN_ 7 _ 5 _KMeansClustering",0.860479797979798,0.800115207373272,0.933659217877095,55.7714285714286,-19.9884792626728,85.6901038623064
"NN_ 7 _ 6 _KMeansClustering",0.850694444444444,0.805763688760807,0.905094207955338,54,-19.4236311239193,80.0089735766126
"NN_ 7 _ 7 _KMeansClustering",0.826073232323232,0.740486257928118,0.952978056426332,49.5428571428571,-25.9513742071882,89.5323163826987
"NN_ 7 _ 8 _KMeansClustering",0.827651515151515,0.750134625740442,0.937452326468345,49.8285714285714,-24.9865374259558,86.4444933812914
"NN_ 7 _ 9 _KMeansClustering",0.862058080808081,0.934636118598383,0.798099762470309,56.0571428571428,-6.53638814016172,58.7294646140391
"NN_ 7 _ 10 _KMeansClustering",0.854166666666667,0.797018348623853,0.924157303370786,54.6285714285714,-20.2981651376147,83.8003228182345
"NN_ 8 _ 1 _KMeansClustering",0.862058080808081,0.788308740068104,0.95448079658606,56.0571428571428,-21.1691259931896,89.8311877171159
"NN_ 8 _ 2 _KMeansClustering",0.851325757575758,0.877269881026925,0.824952259707193,54.1142857142857,-12.2730118973075,64.0700031161028
"NN_ 8 _ 3 _KMeansClustering",0.819760101010101,0.763071895424837,0.897897897897898,48.4,-23.6928104575163,78.5777409208371
"NN_ 8 _ 4 _KMeansClustering",0.823863636363636,0.768595041322314,0.8980044345898,49.1428571428571,-23.1404958677686,78.5989293898264
"NN_ 8 _ 5 _KMeansClustering",0.849116161616162,0.779575892857143,0.939680232558139,53.7142857142857,-22.0424107142857,86.887588790503
"NN_ 8 _ 6 _KMeansClustering",0.861426767676768,0.834333733493397,0.891478029294274,55.9428571428571,-16.5666266506603,77.3009302334219
"NN_ 8 _ 7 _KMeansClustering",0.815340909090909,0.734317343173432,0.936270653029111,47.6,-26.5682656826568,86.2094771575331
"NN_ 8 _ 8 _KMeansClustering",0.82449494949495,0.814061592097618,0.83690393918452,49.2571428571428,-18.5938407902382,66.447003804341
"NN_ 8 _ 9 _KMeansClustering",0.849431818181818,0.869727047146402,0.82840616966581,53.7714285714286,-13.0272952853598,64.7569313728654
"NN_ 8 _ 10 _KMeansClustering",0.849116161616162,0.8772040302267,0.820886075949367,53.7142857142857,-12.27959697733,63.261303250181
"NN_ 9 _ 1 _KMeansClustering",0.864267676767677,0.787741203178207,0.960170697012802,56.4571428571428,-21.2258796821793,90.9628192385294
"NN_ 9 _ 2 _KMeansClustering",0.849431818181818,0.889808917197452,0.809762202753442,53.7714285714286,-11.0191082802548,61.0489401849941
"NN_ 9 _ 3 _KMeansClustering",0.832386363636364,0.740740740740741,0.9679186228482,50.6857142857143,-25.9259259259259,92.5037595790144
"NN_ 9 _ 4 _KMeansClustering",0.86584595959596,0.788700564971751,0.963519313304721,56.7428571428571,-21.1299435028249,91.6288062444257
"NN_ 9 _ 5 _KMeansClustering",0.845012626262626,0.764383561643836,0.95457930007446,52.9714285714286,-23.5616438356164,89.8507785085328
"NN_ 9 _ 6 _KMeansClustering",0.863636363636364,0.785593697242544,0.96333572969087,56.3428571428571,-21.4406302757456,91.5922943569289
"NN_ 9 _ 7 _KMeansClustering",0.856376262626263,0.831528279181709,0.883798140770252,55.0285714285714,-16.8471720818291,75.7735214418939
"NN_ 9 _ 8 _KMeansClustering",0.831439393939394,0.78270634475014,0.894015861571738,50.5142857142857,-21.729365524986,77.8056650768895
"NN_ 9 _ 9 _KMeansClustering",0.810921717171717,0.751203852327448,0.896843725943033,46.8,-24.8796147672552,78.3680827328822
"NN_ 9 _ 10 _KMeansClustering",0.855113636363636,0.766483516483517,0.974777448071217,54.8,-23.3516483516483,93.8678718200216
"NN_ 10 _ 1 _KMeansClustering",0.862373737373737,0.787294384571753,0.956583629893238,56.1142857142857,-21.2705615428247,90.2494081210262
"NN_ 10 _ 2 _KMeansClustering",0.820391414141414,0.773980154355017,0.882570162481536,48.5142857142857,-22.6019845644983,75.5292959133432
"NN_ 10 _ 3 _KMeansClustering",0.815656565656566,0.727697095435685,0.95241935483871,47.6571428571428,-27.2302904564315,89.4211994421199
"NN_ 10 _ 4 _KMeansClustering",0.846275252525252,0.81537565521258,0.882839421088904,53.2,-18.462434478742,75.582847206803
"NN_ 10 _ 5 _KMeansClustering",0.850694444444444,0.767198679141442,0.96299037749815,54,-23.2801320858558,91.5236092485859
"NN_ 10 _ 6 _KMeansClustering",0.850063131313131,0.806470248411323,0.902574808629088,53.8857142857143,-19.3529751588677,79.507904756636
"NN_ 10 _ 7 _KMeansClustering",0.826704545454545,0.738007380073801,0.959087332808812,49.6571428571428,-26.1992619926199,90.7473551722965
"NN_ 10 _ 8 _KMeansClustering",0.825757575757576,0.740328563857976,0.95160031225605,49.4857142857143,-25.9671436142024,89.2583047806314
"NN_ 10 _ 9 _KMeansClustering",0.820075757575758,0.754310344827586,0.913109756097561,48.4571428571428,-24.5689655172414,81.6031397761676
"NN_ 10 _ 10 _KMeansClustering",0.822285353535353,0.732844421162912,0.957903097696585,48.8571428571428,-26.7155578837088,90.5118294721519
