"DF.L1.C1","DF.L1.C2","DF.L2.C1","label"
0.999982415319572,0.999972233285197,0.106780769354469,"2"
0.999999500164564,0.999990266877985,0.106783755571854,"2"
0.999999935436325,0.999997996367259,0.106789539536934,"2"
0.902509598581996,0.94966585820979,0.130956848023281,"1"
0.971482755335837,0.993868429701731,0.12060390890951,"2"
0.974735117425933,0.991827753499991,0.11688506827385,"2"
0.800903751865005,0.879244024899251,0.142029003064065,"2"
0.993460654861955,0.991162459169687,0.104128060818445,"2"
0.897062776498679,0.978622040449791,0.157003181171357,"2"
0.972013545108297,0.988362469695863,0.115946170292255,"2"
0.997642678571234,0.981659213703475,0.0939156762142173,"1"
0.9493142745981,0.978032432953256,0.122660369499402,"1"
0.990489749179311,0.993837573842633,0.108171685743072,"1"
0.110423331208257,0.687224832193407,0.41962427617026,"2"
0.87095837993925,0.764876880166277,0.00582795150557536,"1"
0.934887466640049,0.857726381899025,0.0372622546332884,"1"
0.234266701883666,0.299491169993069,0.0573229635560721,"2"
0.408481895924657,0.749642611076282,0.290990017310208,"1"
0.759173411304141,0.84281651974602,0.140729241572963,"1"
0.822888407349458,0.800005874996771,0.0654304032905964,"1"
0.936957092411523,0.857061080945753,0.0353673757198879,"2"
-0.264343593442435,0.161341045645173,0.270580256008722,"1"
0.947612997921785,0.934528691543206,0.0896156431273857,"1"
0.921196025342885,0.921721683744287,0.0968553152980157,"2"
0.634333435839154,0.735228388753701,0.137919487090766,"2"
0.696003336827506,0.829065060628741,0.170842134435203,"2"
0.34368621403937,0.146878127700625,-0.135359109429651,"1"
0.86950672359812,0.958208484478512,0.15896856920893,"2"
0.6320933348773,0.951175085846821,0.302061395508417,"1"
0.928972910492217,0.968519089688278,0.128467398355708,"2"
0.94717370342422,0.975387174728332,0.12198574791557,"2"
0.451011900003703,0.910517501216697,0.379331413920148,"2"
0.561563432761283,0.839663577668069,0.263513382661652,"1"
0.592516074947983,0.915468211588966,0.300080657446771,"1"
0.79915691564878,0.963615302532073,0.208073883653278,"1"
0.973566496645113,0.96522572724913,0.096764275018988,"2"
0.499717016901837,0.881444327811071,0.331018572918901,"1"
0.483996343783033,-0.0961200520090246,-0.39860677797376,"2"
0.956627740505392,0.96524648445088,0.107867794171849,"1"
0.382832072588442,0.80440263065748,0.345305323463568,"2"
0.285193447830259,0.816922131735386,0.409185252221146,"1"
0.910024714384996,0.972107174521702,0.143565892708086,"1"
0.394344947266959,0.673926041778288,0.243852606795104,"2"
0.956123608199238,0.969959859750809,0.111895306978043,"1"
0.453277566600648,0.765412402353147,0.27525446405307,"1"
0.878420886754639,0.974176939525811,0.165575170060519,"2"
0.615226638721778,0.920450004710947,0.2899778970701,"2"
0.891567024090709,0.947547725851076,0.136413635710226,"1"
0.486888845942037,0.743533992691011,0.238262916206441,"1"
0.999675231399152,0.998812157236868,0.106070789458013,"2"
0.994041268369016,0.995592763452586,0.107227449516724,"2"
0.99667742902215,0.997535028382262,0.107028503478729,"1"
0.987712243410524,0.994058879804695,0.110160712567669,"2"
0.989787303862483,0.990220940193376,0.105791636623599,"1"
0.759651383702822,0.922395004923507,0.201746937452508,"2"
0.961990120333759,0.9895722670744,0.123428467260001,"1"
0.950034493583333,0.97876266466568,0.122762336612488,"2"
0.996639000250485,0.99856851997669,0.107864932377847,"2"
0.988600303359941,0.994294510829145,0.109765253794183,"2"
0.999719430424012,0.999941313657414,0.106928466593112,"2"
