"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.999997172863886,0.0411390944201104,-0.999997944324689,0.995752268008167,0.999704929951073,-0.696225032330821,0.563139637785055,-0.0584800158379566,0.151768875546641,0.768207109379096,0.00131701549755703,-0.855220634610916,0.0644763008061923,0.0630241749633504,"2"
0.999999049219439,0.291966586806144,-0.999998022368076,0.999990601464028,0.999917020979847,-0.644983035470025,0.54985948412927,0.0858961868338654,0.12862720573834,0.737458672700788,-0.0455696357945385,-0.848375728657845,0.0560574222877155,0.0134562140218818,"2"
0.999999926023301,0.73466875737374,-0.999878781725375,0.999999884978933,0.999989089204916,-0.536404964566659,0.525711408051824,0.330064042806072,0.0908726530889749,0.674481355410967,-0.12820464965655,-0.835009349649103,0.0412559169380259,-0.0751499090813599,"2"
0.969840355558922,-0.0990992805802997,-0.99663498647421,0.39531676826305,-0.433969143329104,0.199624999648052,0.18346878300022,0.483559576160676,-0.187027681391978,0.55811164873014,0.0043096731838449,-0.441529174999051,-0.0601875488889003,-0.253387340073525,"1"
0.992319847450837,0.0445435095363917,-0.953339845762647,0.381695576905301,0.296306606741623,-0.20742669597152,0.383732358751204,0.311216936638543,0.113136632189209,0.65270868312151,-0.0403310504860177,-0.652919034085351,-0.0052061647772832,-0.171920632448191,"2"
0.992875972719586,0.292738511077483,-0.973919246100937,0.634099178369178,0.0300725794475318,-0.0402949534001547,0.291902812162415,0.485665892081693,-0.141571355734275,0.577936224513979,-0.0652456909827797,-0.602175491024,-0.0406353551535106,-0.230617774243045,"2"
0.855170607382878,-0.0512853346497208,-0.927048574833284,0.579536729049514,0.24234153908588,-0.238143504232965,0.348495008397186,0.180106926836899,0.0137846942646157,0.631891637987202,0.012168598108948,-0.640261807547491,0.0139880518787083,-0.0666127482223677,"2"
0.975595975271587,-0.0661198297801753,-0.999763887411653,0.408319643588547,-0.975089699016117,0.493855177737387,0.00880300598805428,0.642803140060086,-0.416509315544264,0.448113529599633,0.00242189354242561,-0.218366560509049,-0.116880842451398,-0.35735270519598,"2"
0.980350511121481,-0.487901896469696,-0.92071651244385,0.311695399972537,-0.041985070607039,-0.182725372094361,0.315230373555481,0.145553002087054,0.0282682662213263,0.678686733923521,0.0545820079642042,-0.564051456009036,-0.0253590437204723,-0.147665859550771,"2"
0.987421039400246,0.4534051992145,-0.993115759895122,0.676539271890741,0.351385139639442,-0.181838607039289,0.376579030118765,0.454591584971964,-0.0221301268060052,0.605954249448545,-0.0907653123520744,-0.691303613134106,-0.00840579824168253,-0.184831385357428,"2"
0.867720846034079,-0.00157091347826488,-0.999889980239361,0.764014454128553,-0.98492207534854,0.447178746282588,-0.0209222066865447,0.597567098870106,-0.542465615858702,0.413448963355013,0.0336144823521607,-0.25576275870607,-0.102173171536391,-0.269602276253359,"1"
0.985899573369718,0.355990818899157,-0.996974943985689,0.577925796901787,0.235783248234367,-0.110569198652236,0.352355669394731,0.461036470209458,-0.0162679320048249,0.60060228016699,-0.077179690084082,-0.656404623640012,-0.0139568147424267,-0.198839265623837,"1"
0.985678071638708,0.0457655700229423,-0.99300260753003,0.58778384363667,-0.275587045194451,0.0804235458458633,0.220989080582244,0.476939204127607,-0.223989703449382,0.570126430682819,-0.0151303617894074,-0.520838444536119,-0.0567359441923969,-0.236580701971888,"1"
0.631024583957779,0.00122694160823544,0.201786125204048,-0.596671165795965,-0.802015127631302,0.504426237364937,-0.274949390924083,0.42200127071519,-0.32575180396207,0.054313213494493,-0.207707169128213,0.61331791976846,-0.272022039319496,-0.622744490261711,"2"
0.534061361786539,0.688437577475042,0.259769105250447,0.744484870609433,-0.859943741928485,0.352474616623748,-0.381839850705221,0.510189170286545,-0.794639270087028,-0.125560861655576,-0.239044119759089,0.521394194509323,-0.312420948163806,-0.578793984177733,"1"
0.504762621849395,0.616183086713575,-0.719482369314768,0.624603711908599,-0.885734303848686,0.636116183128251,-0.159397197747777,0.662364892281803,-0.540888699196794,0.0764585560447059,-0.0709211073696017,0.0407176757329384,-0.0919540265783982,-0.280180018848052,"1"
-0.216115617609357,0.731140679872856,0.0375400210767644,-0.276629270870477,-0.917764741156343,0.82499354395243,-0.437591959557879,0.478226342698306,-0.372385203563321,-0.437229942735832,-0.14069937905176,0.710246818368287,-0.0918979739742729,-0.284085855515415,"2"
0.900014501274059,0.190627026807722,-0.978169425633469,0.0527706269551718,-0.57090824280476,0.496813699165959,0.107866329294726,0.651358967950559,-0.105146120591093,0.429283883499963,-0.061465523610255,-0.269929208806364,-0.0661084002401462,-0.341913628376817,"1"
0.832721377699335,0.317029661013625,-0.986406680354862,0.130541348240163,-0.629092989885635,0.55727516604057,0.0702029618153837,0.68124002383785,-0.16390653474093,0.369010783408407,-0.065846318734317,-0.236854500144021,-0.0606053855448612,-0.327169756409831,"1"
0.719041111737277,0.443714759435028,-0.990714023221499,0.221761954756221,-0.841033395610809,0.674540771487122,-0.0259179160859015,0.726855343732196,-0.286879285765421,0.250989853814855,-0.0603119339902973,-0.122168130952552,-0.0614244632591494,-0.314770360183952,"1"
0.85841743625377,0.43057188842664,-0.994771297108821,0.566064263668096,-0.937147968870101,0.598798242989018,-0.03848828234516,0.740881970178155,-0.483524740206741,0.302745677969901,-0.0599707542309225,-0.188562112590829,-0.1072183862888,-0.35989905441769,"2"
