"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L2.C1","DF.L2.C2","DF.L2.C3","label"
0.97666320157744,0.960979156752643,-0.631559249922707,-0.224181785899429,-0.652396414403644,-0.999964080265323,-0.940550607404232,-0.809594936341718,0.129245519427014,0.0485525217591163,-0.479891884433508,"2"
0.978659077082096,0.99965906142124,-0.908848449097287,0.946083095191077,-0.691964765844961,-0.999998504944365,-0.453059964784988,-0.772170118836816,-0.117769397916323,0.105439123776559,-0.0227994570750332,"2"
0.995730245927147,0.999989504528273,-0.16570995300665,0.999838095202473,0.260711085541854,-0.999999398527557,0.0851975331185221,-0.384793119426778,-0.590555293918663,0.178467346738498,0.384499005012972,"2"
0.823845624473956,-0.752596589739048,0.00280213029872889,-0.550209359695564,-0.637279279021979,-0.593864777241834,-0.310569391410965,-0.960955566969552,0.00829132812832345,-0.126016537044086,0.00307105250404671,"1"
0.938688864519125,-0.671209585051717,0.918747818215681,0.251073336191093,-0.735962469202146,-0.969682588430193,-0.256839920756416,-0.691178023501213,-0.762787313667412,0.527602286180225,-0.0850335911433699,"2"
0.900427961907677,-0.4921305019726,0.922820744845854,0.408761030637364,-0.782969310784427,-0.920512585100807,-0.0463041378803364,-0.635092359433087,-0.734834699569248,0.527857178269183,-0.12813439453937,"2"
0.689304262186752,-0.777406748248626,0.796749227892162,0.259463378423532,-0.459439753527841,-0.922167028791772,-0.14902291126982,-0.896682663723497,-0.702115019279061,0.422600243016794,0.172964685611248,"2"
0.850658711768471,0.413756170198608,-0.876205916421219,-0.429284925073703,-0.974671528628086,-0.323963987495231,0.928407380947072,-0.702243960896089,0.85273272052351,-0.683521566259765,-0.150447536373292,"2"
0.786679059631838,-0.771412892325795,0.716644473271665,0.175588933725253,-0.464359486660099,-0.626072324562029,0.732009591381092,-0.583881255413859,-0.42196588184205,0.0544744997434806,0.317506645303202,"2"
0.906785925720746,-0.62444754499412,0.899300956817311,0.161686014947575,-0.786440962904383,-0.974493664861122,-0.610832546988731,-0.918495619284066,-0.76862561702947,0.605877233503309,-0.289545586358331,"2"
0.737510946025825,0.554673456862699,-0.912166277882831,-0.151555701503524,-0.992323804019834,-0.837831036136796,0.946448187089893,-0.812701317107784,0.813280169316664,-0.647233829019965,0.102847119944382,"1"
0.869079843161658,-0.610415780077335,0.669405932148559,-0.296131999559413,-0.706098204342415,-0.917054730800493,-0.649834782447956,-0.935827814518269,-0.579321384476209,0.415852834350613,-0.287931023237193,"1"
0.895208472758701,-0.214147444281799,0.623769338144752,0.443964288158246,-0.877601249602551,-0.925039245114287,0.598347610652893,-0.610831783803396,-0.422655342016852,0.240647387223391,-0.0119390599398137,"1"
0.647354458879161,-0.504278749247093,0.338349823493579,-0.473120379229569,-0.273694029571054,0.429399547107378,-0.0167782468079414,-0.265746059222459,-0.00972991065701323,-0.0470866717563008,-0.311151508403782,"2"
0.914451077969574,-0.365791280122484,0.881497141624688,0.888464167857046,-0.817053509376149,0.222296050018228,-0.876443456006147,-0.958333122904766,-0.831306376673289,0.804727264901381,-0.758906834165477,"1"
0.804517605194083,0.124459746004984,0.626344419583533,0.702611577210007,-0.847225060902826,-0.536165552960431,-0.184060970458654,-0.827355895884398,-0.605128077793232,0.592428253336498,-0.521898739778544,"1"
0.692956866693001,-0.467030930125388,0.730709168177329,0.279233644639929,-0.462148835769542,0.502324579974092,-0.643026071106995,-0.84743754297928,-0.611230663121749,0.603374526174413,-0.680531520900775,"2"
0.700489449564335,-0.694213198888258,0.118012621477387,-0.0773687687348703,0.0473773160871671,0.757261204335039,-0.314635930421004,-0.928121399212853,-0.183611316555824,0.0661258232821736,-0.269625587595892,"1"
0.661072992643631,-0.363181585626914,-0.00321146693999119,0.220458141202863,-0.369878128535046,0.335680551177446,0.163805708822219,-0.833586134039018,0.0201433667744191,-0.0131111762504248,-0.190219411587833,"1"
0.579401824229402,0.0382831528705986,-0.384741022112159,0.22259262756016,-0.582420817382186,0.566298241374453,0.466009813207354,-0.780760520223253,0.505614726080829,-0.24237635532935,-0.35492499594469,"1"
0.763329214471083,0.180873335425311,-0.444013194630317,0.197173543729475,-0.778673740335779,0.602824906840296,0.45561526135986,-0.866265029262081,0.568789402536303,-0.229584574764014,-0.546580804847368,"2"
0.478726866481707,-0.646906290962042,0.672063515032077,0.48942501829994,0.455807420009286,0.828971747844948,-0.289171346932897,-0.797996080864773,-0.673819635182886,0.447116263497021,-0.169315965060313,"1"
0.713858947638826,0.0317709654723632,-0.828167175762912,-0.257181601503746,-0.67641333535211,0.482154642841051,0.412730994814457,-0.908393239536,0.768100110266142,-0.53748850231184,-0.330407094473769,"1"
0.775955316748771,0.164932162624742,-0.703869990108367,-0.150410300824153,-0.712359154085981,0.742386297225582,0.456407581366994,-0.739553504426545,0.739443088386342,-0.458057920405872,-0.510001651925149,"2"
0.633274552231666,-0.424438346559332,0.559612334957315,0.743870487585756,0.229846778070312,-0.186837516606138,-0.0958310837078118,-0.797335027336102,-0.740077455221341,0.416501584178779,0.246258317911847,"2"
0.715974271866925,-0.563541025512915,0.129282279773474,0.190849789862071,-0.210866972717201,0.480689811088005,-0.138609540274602,-0.901547001451945,-0.220281438491253,0.126316859142214,-0.237410978753682,"2"
0.467497701647361,-0.729322271820039,0.643814853200775,0.78153892386636,0.302992403428431,0.425966797030236,-0.124058737241769,-0.933495466251522,-0.72272229636204,0.461380811514077,0.0908066360074814,"1"
0.856793175157227,0.323215008909372,-0.44445426098792,-0.439792271616417,-0.647317089284702,0.328107791406784,0.304036550706177,-0.0851312583474353,0.597712027681686,-0.414025189377779,-0.430252495858704,"2"
0.8699371520809,-0.372718424681709,-0.0270140090275826,-0.597289333860775,-0.125375982166921,0.334186815464582,-0.153896889798859,-0.489467639926647,0.130968274246536,-0.217633859681657,-0.242338644332788,"1"
0.812823209593015,0.88240836947525,-0.896965917019219,-0.579901007114211,-0.703288427985539,0.789225033986924,0.756858172441539,0.470308841648025,0.870478346509951,-0.682587932313806,-0.528444859307877,"2"
0.767008756658456,-0.765666845313214,-0.311678609692353,-0.12695206419839,-0.786304075367425,-0.334713622648548,0.886215408231098,-0.856225733273579,0.491203671563587,-0.519507464947128,0.367941482915167,"2"
0.827952068608749,-0.434008370219235,0.478359004509577,-0.242894874882132,0.0207541206876908,0.442241850422468,-0.165763087911951,-0.461080796236109,-0.344476334736028,0.141544758371761,-0.325827588983189,"2"
0.62276266806935,0.476945678570605,-0.219183629528132,-0.0700118141145627,-0.333673784963215,0.863479447156046,0.551619385376438,0.34518900759983,0.480348489010144,-0.308609224913212,-0.427483249612759,"1"
0.794089059681755,0.281262459156865,0.393557544619023,-0.00374312752459494,-0.227241590512447,0.581128837233431,0.133329674832303,0.351764211848662,-0.197269532806728,0.133505889880899,-0.500854735843919,"1"
0.888126070089438,0.369438516141886,-0.531613870594438,-0.52414708883919,-0.302988042256275,0.567759842622658,0.213743545973336,0.0448308095380119,0.585429379772033,-0.473290781573199,-0.37056135854131,"1"
0.729724777393032,0.532191153569369,-0.636906213047546,0.0154184586677345,-0.924108896491702,-0.204802602104818,0.91528648080356,0.108103728153193,0.680913988183791,-0.536163981473693,-0.0229939858648136,"2"
0.633450089949769,0.0363051812431651,-0.798031297026235,-0.88377644767,0.150045159895396,0.282844494390505,0.050227864530358,-0.621106071146772,0.707151330103182,-0.65267487748363,0.0602305893667302,"1"
0.0813235009820675,0.593682097176292,0.300771338602288,0.258250779913143,-0.753362564598184,-0.897292905032986,0.287495943485301,0.765429140347673,-0.139169761646179,0.115244984958903,0.127967194065501,"2"
0.552281618840613,0.865469687469511,-0.988368345380428,-0.83692859315056,-0.695766029841483,0.0807752300519039,0.865283286726518,-0.0544866142520342,0.920601467842361,-0.765614793721705,-0.287264871355117,"1"
0.583021434218102,-0.120805377449353,0.16847819676317,-0.160801955066843,-0.240346257829934,0.784693151095694,0.363285508321888,-0.155656567576838,0.212766879214553,-0.127205237333628,-0.392527435894534,"2"
0.664533614217723,0.0414832654185041,0.042385605304824,-0.408633628403488,-0.0494296414724928,0.74145088970341,-0.00430256178286159,0.0884183538217251,0.165412425229891,-0.158221427253553,-0.390620187399154,"1"
0.78843768079936,-0.541600242739438,0.0296188347128151,-0.0941194084785826,-0.506025356519097,-0.737523318185474,0.0809730874378546,-0.62577674007232,-0.15258772041871,-0.127270963662051,0.314607292239308,"1"
0.448190149550423,-0.641336951721107,0.107269272368175,-0.104131732128663,-0.366556552671199,0.308173770890667,0.0977548014549335,-0.724152392429482,0.0887124541751307,-0.0774022015904381,-0.100948073645692,"2"
0.858755893864906,-0.379572511143708,0.343268342319319,0.310968801230202,-0.805620457097976,-0.716092158920511,-0.186811971370869,-0.812891733341913,-0.472799883720123,0.323008360803234,-0.133250494323724,"1"
