"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","label"
0.999970759453146,-0.831961740847889,-0.993953856962381,-0.973774760222418,0.995156770902226,-0.999980490608738,0.999349097213742,0.942020140040019,-0.998957661847892,0.0914617928342565,0.714851425325904,-0.968332672979652,0.0485465749339281,-0.672852486542065,0.413064119607232,-0.565784642213306,"2"
0.99998609087425,-0.351234904857974,-0.98339750738026,-0.326137884685065,0.994531839238227,-0.999999248612551,0.999993100123808,0.976545407232921,-0.99427409892057,-0.176532971322785,0.665190975908329,-0.966020779513987,-0.442990411882097,-0.539200399439149,0.377975528463276,-0.309470538432862,"2"
0.999995132388437,0.179638129255208,0.349180545810665,0.74697334454135,0.998795908822567,-0.999999539399625,0.999999423431802,0.996521541886258,-0.532809858719549,-0.859936073687775,0.710434605416856,-0.935921614938545,-0.876545062457328,-0.217207752780436,0.0902967434528428,-0.247090923097866,"2"
0.97104223422629,0.393186602546816,-0.825047453372917,-0.825226318531225,-0.321119738153464,-0.98091700801169,-0.652849927226258,-0.806966656591,-0.90956279462014,0.320819062097797,0.874753105626639,0.68817342749449,-0.107394430960777,0.199250713167133,0.31467249290105,0.607798165911707,"1"
0.995862264002252,0.351145449400083,-0.393324412554174,-0.893261366826305,0.258928204066819,-0.996252433312949,-0.730793278855665,-0.25992150711197,-0.633398027987984,-0.107583313004918,0.907311709922165,0.318631772848436,-0.311949469303435,0.185574243897146,0.0651988948481669,0.584055705887901,"2"
0.991392921152215,0.333125886162845,-0.0197239800814213,-0.796580393363566,0.295515618732437,-0.996158584457519,-0.0833082523549307,0.1054603249981,-0.75650707331885,-0.183198298609175,0.915246267497581,-0.070023490495791,-0.373080371194762,-0.100806234589071,0.0444623075419948,0.18415466545183,"2"
0.927301658122914,-0.0280706745885038,-0.392945107128511,-0.78522846460654,0.185649762437765,-0.983426934159642,-0.525955555324319,-0.702468761826803,-0.715842654809772,-0.0153735647357907,0.874614813952756,0.40345847148354,0.0568322800103409,0.0417097194907333,0.0299136937235558,0.260165813643767,"2"
0.988903478272448,0.969432392427102,-0.842234502480946,0.175442420000059,-0.900124643134687,-0.997423640744188,-0.552741309218293,-0.727320438881141,-0.985574839084207,-0.0362877169752021,0.773381163854066,0.762403250051255,-0.736881314032612,0.515151087810786,0.659055024422906,0.839447406309161,"2"
0.982401177052733,0.356776788103316,-0.567168989003958,-0.468359459895839,0.233246782377393,-0.928098463297763,0.0611749125112762,0.455589824388672,-0.81934958303578,-0.182729751718447,0.814862516685385,-0.508016922491889,-0.59743131821084,-0.0344772575767258,0.401678231394979,0.414803909200993,"2"
0.990139070964463,0.208810514236922,-0.300574871440742,-0.947139520379046,0.399953681574523,-0.998799373078159,-0.567153290369562,-0.790451074851489,-0.84959849891924,0.099669711051619,0.931588832233965,0.520865399130766,0.170975107659483,-0.0276855886492919,-0.3117168134554,0.241024183258649,"2"
0.978043124918851,0.972666650210987,-0.890099805266173,0.44195207655385,-0.959601568455862,-0.999665587650782,-0.417532646375968,-0.903041606097155,-0.996684407034426,-0.0683798320631812,0.718778973917835,0.77856161483545,-0.759266801454491,0.523396459253916,0.663695239167305,0.821200806931747,"1"
0.984691055651084,0.157037885809398,-0.53526213141596,-0.947551662619697,0.334884613671631,-0.996250222942482,-0.478084313949815,-0.777853914788819,-0.881007028831944,0.211818675081119,0.914366991065509,0.452072317263933,0.175997653302145,-0.0538147062514969,-0.194495943216012,0.248286779705961,"1"
0.993991054288845,0.707477892116659,-0.300486771908244,-0.609879679206835,0.0599953344073951,-0.997333169103406,-0.250917428908042,-0.313711404330173,-0.947554470183356,0.0382225089084776,0.920547936545596,0.408228509112703,-0.397673850246142,0.0394185862059599,-0.00171301074886121,0.440437486931024,"1"
0.844551433559226,0.668056351950786,-0.155090129528252,-0.333480438831575,-0.767195756329625,0.0545259740529102,-0.869719408460978,-0.0725968918598887,0.570932603601461,-0.513744161247667,0.296326279065777,0.72635769072569,-0.789501955793663,0.749573140173079,0.569519568679738,0.838993032437437,"2"
0.881706659918029,0.817759076443846,0.932181665185598,0.0359703260881494,-0.874967828523043,-0.78243773873884,-0.948192829787406,-0.99696747731672,0.611365879134244,-0.777211336457137,0.815954860723232,0.953592783424489,-0.871490060763648,0.763625940874816,0.272357171673337,0.726654154923323,"1"
0.939922751762813,0.889568477779742,0.782836428148209,-0.59222810916136,-0.870426640643679,-0.953422878277546,-0.896626155566095,-0.930980681417812,-0.0783055737194007,-0.443700630455379,0.932201216801008,0.956291810817248,-0.678168651226226,0.574454773826094,0.188766413854132,0.647085572789591,"1"
0.68742898705811,0.80223472467626,0.885605207290053,-0.756074802277027,-0.830679851672115,-0.465511310284612,-0.973262643054341,-0.947089298232214,0.585048097452902,-0.423763453837873,0.851347822177433,0.968471195733407,-0.626924769584445,0.641078052899478,-0.0120949047755865,0.570753934174126,"2"
0.860985860499712,0.415452635194229,0.533479444369661,-0.801947842690458,0.118349345996171,-0.547266020140628,-0.708687539553577,-0.792798463283197,-0.680678932852407,-0.190515773954235,0.922660413978643,0.789800118235383,0.225815644668408,0.128857501576119,-0.473155632324838,0.158130859614138,"1"
0.88114222517416,0.60336482828653,0.577895375358251,-0.657491965663899,0.143542105828517,-0.885152133879308,-0.565967877267174,-0.737676338026798,-0.877770163448164,-0.21787093373368,0.953164570861533,0.764064769487824,-0.0156369328126933,0.051496087481656,-0.454777858510174,0.165057000919962,"1"
0.838862722476588,0.789856344372912,0.637421025462196,-0.38966947423337,-0.210299014458194,-0.888152119229857,-0.434730290793027,-0.762565984261554,-0.897669906190423,-0.248388646212351,0.942535872806849,0.827930043573328,-0.248671550404049,0.128044589090808,-0.279227904017981,0.227632093302831,"1"
0.912467420386862,0.866022767745199,0.388384828838088,0.00175318721403195,-0.727810999907758,-0.948929848374471,-0.532418205685572,-0.835103657215413,-0.824087846471509,-0.379342387411833,0.898048663158222,0.871677508809855,-0.583243416739737,0.402283898873043,0.248571880511061,0.566527445678004,"2"
0.470887393334278,0.182885162620051,0.93782006828503,-0.669939210619466,0.440304398990727,0.0891031551905821,-0.646834451649783,-0.658934625871876,-0.0126067691973004,-0.402359836477012,0.775392644354912,0.725763436457014,0.374638927478011,0.138361084006785,-0.724684138542384,-0.231768467522464,"1"
0.948050935919782,0.784248237570847,-0.233250531072439,-0.51713973989299,-0.254319072004849,-0.940105438669844,-0.284538227198212,-0.806071452415595,-0.985784214116243,0.168680373524962,0.917988433476784,0.754287563099268,-0.263243435129532,0.0962429559830906,-0.0505137846535513,0.397144820160237,"1"
0.939458775982139,0.850891345788501,0.383267341820251,-0.352393277306268,-0.42214948133179,-0.916778183599963,-0.609462309828678,-0.725669672791588,-0.942796041427242,-0.247347700285534,0.93348814890562,0.840762025257015,-0.382017231455841,0.28208771747923,-0.00242340631311899,0.511441348781128,"2"
0.889458478186287,-0.0736205457607411,0.794728398574866,-0.621378498602344,0.690935850879852,-0.790413610975556,0.072777021618335,-0.350647886047323,-0.322753901904064,-0.525418583209107,0.905779283437737,0.0836128517320888,-0.0406808981726541,-0.197359487137403,-0.522179711821892,-0.467248172891535,"2"
