"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.999999510214131,-0.756769838774733,-0.999906707534479,-0.131380227606019,-0.155818578562673,0.3883226458645,-0.4085152734073,0.229604619217014,0.305992538375253,-0.751984997118853,-0.433150509042316,0.534291941210251,"2"
0.999999817296077,-0.000455050111893618,-0.999975188156774,0.243469881474739,-0.389707809697412,0.0694479305713815,-0.152545145524912,0.0425998113620335,0.191406767895398,-0.6912925002647,-0.4545231667465,0.22868264790471,"2"
0.999999924497773,0.526307220751154,-0.9995868112827,0.472539853959289,-0.528863137845781,-0.165919358030637,0.0414715223693596,-0.0904947541702543,0.108045968111431,-0.642110895092562,-0.469088600327446,-0.0202451271814821,"2"
0.982378787412576,-0.582490981085708,-0.977775081237205,-0.0504934674811046,-0.204886113421825,0.318235602105774,-0.349736043470611,0.183777688659448,0.275832773488147,-0.730618482995837,-0.430739611696936,0.468705467914378,"1"
0.995614006248347,-0.381936820418791,-0.862571790691396,-0.00816472518883349,-0.261108508535954,0.225062096485532,-0.238767788937899,0.0660391205201474,0.210903581635557,-0.69712453819528,-0.435999997802787,0.395267879344987,"2"
0.994794252310541,-0.533375092728769,-0.855502126846142,-0.0873194955674936,-0.212096314900254,0.288101637584574,-0.288607865713263,0.100601082362335,0.232235317980938,-0.708455728566463,-0.431053089789222,0.454794269557472,"2"
0.922082576061074,-0.716401500251062,-0.791178662595426,-0.18951369663587,-0.123504695069814,0.357576368327595,-0.343538631812758,0.145116230804781,0.249372901852833,-0.690949413604523,-0.395860018471506,0.509122293223929,"2"
0.992170489273275,0.70587548870592,-0.997209240174937,0.540284573862837,-0.569132487699172,-0.24337627883836,0.106576239949932,-0.132974844430622,0.079412330021579,-0.620759543394941,-0.471188903026773,-0.108033349062711,"2"
0.985121079481637,-0.631206763050809,-0.784784040821157,-0.166587758677332,-0.170288882328007,0.32240544647865,-0.299133873334537,0.0913575299350641,0.227840062829794,-0.700908129129708,-0.421454548356894,0.490596752098633,"2"
0.993402593229693,-0.665357822657872,-0.942019619980415,-0.111706415686532,-0.17775279020013,0.348397934428206,-0.362202660964349,0.180177505996128,0.27699965217359,-0.733918250256419,-0.430727947078608,0.501894155264857,"2"
0.988183733703804,0.753290165001113,-0.997932207667173,0.557902285100312,-0.579032058922496,-0.263226606629537,0.122663150154946,-0.142515087665734,0.0724525337648824,-0.614588043559539,-0.471136450834745,-0.131502088688681,"1"
