"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.999999936178925,0.321293829426923,-0.999997993594644,0.517128397294253,0.820700769617215,-0.999749392351215,0.999600785345374,-0.978146479619615,-0.999800422033039,-0.379958455354239,0.0168346848500681,0.714062022641654,0.946011068510767,-0.772015847495374,-0.279230363602177,-0.84704494912473,"2"
0.999999973031156,0.778549849486353,-0.999998222102379,0.995404664649075,0.935050916130635,-0.999995954490232,0.999993787413122,-0.9112831245889,-0.999001858386649,-0.375750173355185,-0.0206450067484207,0.712684161777505,0.938218212909115,-0.84319257206604,-0.265671508700065,-0.799978637445605,"2"
0.999999987930367,0.948553460528175,-0.999945641557976,0.997452561483169,0.987350064255137,-0.999999444858363,0.999999611995496,-0.0659207347487023,-0.741307840015165,-0.253633798793,-0.315812072343478,0.478904501488618,0.920329440222486,-0.808102202715156,-0.448632135178067,-0.685828202423935,"2"
0.987540956157574,0.143330515824516,-0.988571530955667,0.0976172661642509,-0.361595850966925,-0.695889613586131,-0.733680562815346,-0.896218441415563,-0.968810520434424,-0.343084564366896,0.570915982007802,0.955676946353579,0.860009546256834,-0.792144490755483,0.40337783244964,-0.842390850901807,"1"
0.998751815163632,0.0757541990806105,-0.863396134720158,0.349635944727286,-0.501968478289903,-0.987567972587376,-0.458336071545183,-0.701993282831836,-0.665621145431565,0.352034076573096,0.3724081264785,0.974406995457046,0.912076614259125,-0.434819006424986,-0.427209252255144,-0.872365929525268,"2"
0.998963814708591,0.336625036514989,-0.927680499559447,0.409679189794745,-0.623036877394914,-0.958789141905774,-0.0790527670849857,-0.578099405516575,-0.813700732102754,-0.0156156561492451,0.475610949254726,0.970318231987443,0.890983974264534,-0.435875614866349,-0.42995046106936,-0.881903909147621,"2"
0.956530372104925,-0.322918907073326,-0.787455167503291,0.525159857046811,-0.574184452534178,-0.927744579638875,-0.184294441357095,-0.745469638862627,-0.449407645254188,0.341815863747508,0.0546103360449937,0.964585306075426,0.916283454439535,-0.330690173809306,-0.613018131830149,-0.876524354185477,"2"
0.998918013571762,0.827680544163541,-0.997723526190256,0.983045206524142,-0.667565300726037,-0.939822173913723,-0.870402731453085,-0.678951225580428,-0.998454251529211,-0.154037158800144,0.555337534788992,0.986247360462988,0.859897969385138,-0.792842261900597,0.104490532568994,-0.846648302180951,"2"
0.996060396283173,0.222507232770607,-0.807059093808761,-0.11028394351962,0.0184940574077759,-0.791078991642951,-0.218008228197852,0.155454464085122,-0.911340323716873,-0.33922507642155,0.0582518693121641,0.81012978339271,0.853611481897685,-0.627130904436562,-0.130742770864369,-0.738711264005624,"2"
0.998332819991686,-0.0822087796963109,-0.968224625786614,0.707958842082431,-0.768852284699564,-0.986693705310051,-0.13435435863785,-0.928815734408615,-0.712246506464814,0.452653566717587,0.422058986550564,0.986168068172951,0.931848915622122,-0.32236472072151,-0.634786670021222,-0.927625793551027,"2"
0.997602801091021,0.75831273803941,-0.998570082018878,0.998585817321076,-0.923850207949276,-0.977317714080447,-0.82199303834196,-0.813612611686184,-0.99928762554235,0.319547513530459,0.698071298450974,0.994071161240338,0.885816489250668,-0.612677003234814,-0.265887213265162,-0.898318950458553,"1"
0.99689601672006,-0.0412052921455563,-0.987408806886304,0.472732264819371,-0.605471831879358,-0.952249074005803,-0.182008846298397,-0.937477085374195,-0.851454037806685,0.0448137300050873,0.437478159672352,0.97759994803488,0.920261414632274,-0.519329564453862,-0.355572051753833,-0.914473010415614,"1"
0.999338859374518,0.312757806582291,-0.9654343326901,0.911950229117939,-0.649392713370475,-0.980722130469975,-0.240725140825655,-0.560765885587091,-0.942977991031078,0.302597910090553,0.382966007802138,0.983680826753851,0.916790713147125,-0.48521005453135,-0.573061719310201,-0.905954525573201,"1"
0.365464812544137,0.484579615834863,0.190987092918876,-0.720447057832071,0.0324847451342012,0.194472004127819,-0.917355667522668,0.0850712000449263,-0.103619614107294,-0.741725463551014,0.0749487548639601,-0.127006717983817,-0.267640472284852,-0.643126104437823,0.577844703138548,0.492907156718478,"2"
0.723358023334829,-0.290821216677685,0.604669924381037,0.938740222987963,-0.887273502180652,-0.444658867460791,-0.956718964985414,-0.811313187830509,0.681365398884175,-0.0447883908449926,-0.770244085136558,0.856997027976594,0.44430660172228,-0.180621728320089,-0.677823802668438,0.0746981448835151,"1"
0.695069487009319,0.298720372442984,-0.39766852898486,0.875430691382533,-0.894382344567877,-0.7918315901907,-0.872237255241202,-0.694473044202207,0.446600808263716,-0.561376998573102,-0.295993462957365,0.914658538889132,0.57763292901226,-0.686391712064384,0.089203877375986,-0.374098336896099,"1"
-0.543144484619811,0.148116396857935,0.294427501283587,0.142463778085214,-0.81912861144829,0.26426070484954,-0.966191711981399,-0.729644524229446,0.870967810184449,-0.661795753142522,0.0279517161763934,0.213454768205972,-0.721575409379688,-0.523315961159844,0.638307063275096,0.597324743023483,"2"
0.896179979844393,0.0446583849025386,-0.942171770169991,-0.399246901944121,-0.104314286177921,0.388611614719426,-0.765017868449352,-0.700661817156671,-0.500531612474298,-0.777988205006076,0.674626421438761,0.506923651982353,0.435353386210774,-0.918567516246415,0.858267203002323,-0.457937345344109,"1"
0.949594955672537,0.1466308036751,-0.954715263894208,0.545527282495317,-0.419745822108437,-0.313038699234571,-0.640863260230306,-0.653220654719809,-0.660488859516442,-0.513312952766505,0.357990626527949,0.897767425368409,0.75413548393021,-0.863123339991749,0.452234077692394,-0.73270333620619,"1"
0.927525587850138,0.355286397201782,-0.964968337411893,0.82786866080854,-0.533725718229982,-0.167279829763107,-0.659032739824314,-0.601514945590746,-0.750145509645781,-0.596175207561915,0.430934872139871,0.907314737053771,0.683521185582782,-0.890408312952872,0.495402145482992,-0.711009341861823,"1"
0.947501354791837,0.560940088221412,-0.979660054367152,0.902461262661189,-0.594371631440999,-0.0561653367341433,-0.8143756376325,-0.720015001577113,-0.895192557986675,-0.56213741939946,0.614739237545943,0.933101681361287,0.640777793536777,-0.909301881817876,0.589454587644718,-0.711829900281665,"2"
0.199619187034857,-0.184066881240205,-0.380297055420507,-0.296632310389587,-0.196631319991394,0.676067314556611,-0.640299232738201,-0.409821654256739,0.78232344497504,-0.671778573830449,0.127651926840042,-0.414477981132563,-0.369369783190962,-0.827244594047988,0.799831930616223,0.402010435361797,"1"
0.990166874886207,0.442593262174927,-0.997652623187303,0.741135304912954,-0.341417811225236,-0.165123660280489,-0.658072425832944,-0.796390084970965,-0.987663076516247,-0.698211856364241,0.536471826098727,0.907589246622555,0.723482115118554,-0.919154510567934,0.617323588847599,-0.735353795589476,"1"
0.986227855746505,0.567339283244585,-0.993062096084047,0.77094487851759,-0.366617496393823,-0.100930633515756,-0.825092457477052,-0.664362099685432,-0.957223284454551,-0.622268227597996,0.569322034299677,0.908424534597727,0.677949988628533,-0.924852560701671,0.649440133012184,-0.690976335883696,"2"
0.927357637388183,-0.370606595878118,-0.795997895120224,0.414231155561624,0.107214926609303,-0.619744604353334,0.294887440850772,-0.349390264076205,0.50462053252449,-0.589724996057988,-0.638791742566402,0.28112237774554,0.815691170824696,-0.758123118558104,-0.0669373001675806,-0.496701237750079,"2"
0.953290826924206,0.0322956142331811,-0.954717004528369,0.0922976258897306,-0.201514250916461,-0.131097825208477,-0.592601540536778,-0.642562000476097,-0.578059772169598,-0.737369675340774,0.393889425735334,0.758222224981179,0.692541361124307,-0.890210552363,0.663695956144097,-0.64622198635631,"2"
0.411697023581742,-0.457969995441523,-0.642367692565132,0.319484183902969,-0.327182114413728,0.409022121466331,-0.314387951420335,-0.47319761926194,0.47637876089783,-0.593474655628457,-0.112871047287837,0.0608610146964627,0.156166279506456,-0.832439885447029,0.574216454372741,-0.132901392261781,"1"
0.987956442425986,0.692918480026013,-0.962105253376986,0.42101129959925,0.280000281419908,-0.622746222518886,-0.758301225403151,-0.46340128387369,-0.831856647686242,-0.525142943114857,0.280072719640497,0.830357863225602,0.810085463208946,-0.918628421490281,0.61359364519644,-0.61500208607685,"2"
0.981441354284416,0.482516463499731,-0.924265438821402,-0.574362750451632,0.553807157934849,-0.412030112404401,-0.77784192904566,-0.554542791094156,-0.688370899135203,-0.535797564506995,0.524011984350073,0.591511875763556,0.755945613237347,-0.903488597551488,0.786888565166162,-0.492731404104501,"1"
0.989974859125809,0.90290338650455,-0.988845265014491,0.741445853687991,0.37665241225641,-0.123490165327425,-0.716976174183723,-0.371733843829706,-0.953524343108305,-0.540539452346467,0.408483679754727,0.719601604059536,0.696514342592171,-0.954396634216357,0.712447874224621,-0.491257250359707,"2"
0.994813270864679,0.439454069417384,-0.972096318267421,0.466443921852552,-0.309022157980334,-0.696864866184843,-0.824274787985756,-0.236984713527643,-0.994638841630643,-0.400839075885348,0.320375356150295,0.93757555770657,0.828860355505787,-0.833898650890351,0.3162610125795,-0.773660397605754,"2"
0.964283175338563,0.351867100860071,-0.787354639563551,-0.575523288273946,0.471238270018213,-0.271346504052927,-0.582776585390688,-0.36592869245045,-0.0660053028747702,-0.631519366692011,0.239528797847557,0.204531583330632,0.641040704083166,-0.880220538571242,0.735887557168665,-0.218715834870776,"2"
0.932068751243861,0.683819950155426,-0.856928148199288,0.165444978456729,0.233459122916483,0.365386453358042,-0.419872958146591,0.101526451348979,-0.277783357191251,-0.801261763565449,0.314897215044418,-0.00565460945800278,0.312600813900613,-0.931684802171548,0.745275721542662,-0.0680118880052851,"1"
0.923909586864452,0.582194365781396,-0.550539631390971,-0.227696031371998,0.083701493318641,-0.0795534552301729,-0.679023331448601,-0.134310618662447,0.365094011591144,-0.596909189663147,0.109650421852552,0.174315648910802,0.366102037656173,-0.840855874315455,0.62473560310863,0.109093540362672,"1"
0.988419360313657,0.718118449255326,-0.961141298477302,-0.0775364293977843,0.641529377262468,-0.403737662281235,-0.776118674843054,-0.45322778356615,-0.786375252961962,-0.470957869743277,0.44167920178979,0.625609665871917,0.76627799339763,-0.931506842630656,0.760839149424158,-0.473415771720439,"1"
0.995056919202325,0.674564052189505,-0.97825511635223,0.975423929990588,-0.439199045522469,-0.888975799099685,-0.487592068471029,-0.160174799311401,-0.963932685301234,-0.140215867605999,0.245300320973085,0.963885115609608,0.866715144327833,-0.747187115461657,-0.191755272682219,-0.821869398578042,"2"
0.940158602146834,0.397516054374169,-0.974881067909612,-0.34491566681357,0.808498155038218,0.00358157561733408,-0.0408594934324311,-0.730964108644575,-0.848867231735364,-0.676658341044302,0.556238709025975,0.18529736867075,0.719337099148882,-0.923699714154772,0.760179513124475,-0.509272783682052,"1"
0.990058460052515,-0.0936672706837112,-0.398992326242984,0.984811714703649,-0.450601601858245,-0.993872740893339,0.781966748148362,0.679985270743487,-0.944276266142507,0.99644667064064,-0.513001634369321,0.941520183923902,0.935470051193128,0.536560531135864,-0.98342857494882,-0.88049068348502,"2"
0.99459580065712,0.733009583465534,-0.998697704610234,0.894985212771848,0.704148608446935,-0.565078705491893,0.437651900256874,-0.641890268034867,-0.994125901511447,-0.660032755164178,0.0698050719587845,0.620623990242123,0.867153385228282,-0.914587497619864,0.24287035909262,-0.693066071052489,"1"
0.906466033878419,0.464260270376607,-0.779731845680939,-0.165807764659581,0.09801462131128,0.305563216553632,-0.447260346547135,-0.0305568869760617,-0.159342119164774,-0.818246014396663,0.346138963874723,0.0409662241595289,0.306444591631217,-0.899405923317268,0.734721142859194,-0.0982528518770474,"2"
0.906521400601155,0.512443962148626,-0.803367453392912,-0.474894917802256,0.452514582939345,0.280388929519768,-0.457739273423207,-0.135400472810776,-0.0702104045680574,-0.799323493747992,0.389405374913208,-0.232483741121285,0.33325650352299,-0.918446487560425,0.821807385214678,0.0229191473745168,"1"
0.996110132712965,0.0276924149395099,-0.976364281412392,0.150284867646728,-0.0959307672482184,-0.886381166856814,-0.422031486965349,-0.565909263283446,-0.933947572791818,-0.301455839698328,0.229735357926307,0.924191405263366,0.901237029346955,-0.749420124699968,0.115078121684354,-0.842283236483122,"1"
0.798268076845491,0.0574704160838481,-0.844598462038306,-0.0851703067494933,-0.376645182932615,0.0328173467660862,-0.677197960995067,-0.42808207971799,-0.549342393790787,-0.742571132200775,0.477995508792852,0.71285320992647,0.511729670585996,-0.853135611789757,0.673340338174801,-0.554297531815399,"2"
0.99248052031246,0.082585886116223,-0.901965472682807,0.777818593184075,-0.561823696981393,-0.87412625868644,-0.694255660975662,-0.704524812644346,-0.895667032952302,-0.120813690049653,0.209684005000627,0.975120746978023,0.893639511451336,-0.730358939245599,-0.0984594428026944,-0.864910961166769,"1"
0.868884855584261,0.183171962940162,-0.924930913704352,-0.44379945001211,0.107878120777733,0.32530247768786,-0.703326500293305,-0.633962654562732,-0.739023948029153,-0.722079465657224,0.695510816149816,0.480708458613825,0.481858219849524,-0.917959769095415,0.848335058710903,-0.469105023108621,"1"
0.991033193809218,-0.0127219683314677,-0.914339672614866,-0.277337187616145,0.0282405438232214,-0.887250393519373,-0.230638028276879,-0.661194610428526,-0.689636765437896,-0.410322407731055,0.262293871276181,0.8611935322095,0.88777526234394,-0.697508831797472,0.186286971917569,-0.799086619648722,"2"
0.981064112961931,0.0577251018302375,-0.970371772923856,-0.723765882952667,0.280787974803733,-0.261301903546525,-0.708758458218374,-0.612935158831397,-0.886862963119709,-0.725491506690556,0.566503163289818,0.645950819631767,0.754569564092736,-0.89021047373728,0.79191067374617,-0.642565716669112,"2"
0.990277919571438,0.344484340760387,-0.990689608386863,0.24481615257231,-0.297338004486609,-0.168210441864114,-0.887186740221417,-0.675539340170431,-0.989563642811328,-0.631872201161961,0.615440772032475,0.89484508656456,0.71047535436617,-0.905253061611646,0.697171170828884,-0.715890190443492,"1"
