"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","label"
0.999942511497493,0.998901517838276,-0.999961872832297,0.680653650748117,-0.273770417045653,0.380308131273171,0.385155299017871,0.726635442876927,-0.464715819908175,0.0806471943871547,-0.651576895641206,-0.741304098696522,"2"
0.9999684751599,0.999983487059176,-0.999994532709487,0.990913868795263,0.0252357735812437,0.090016949242403,0.419427773768114,0.610358803884276,-0.501020328923522,0.122708574838327,-0.638393410386995,-0.801022823073553,"2"
0.999989979544262,0.99999844090649,-0.999873197358324,0.99857688905596,0.758615248491719,-0.337035303210913,0.584760602090526,0.324025659521228,-0.210767941787078,0.139222351421113,-0.568792215547078,-0.88173179645809,"2"
0.95383169515119,-0.351209725777338,-0.937281956319836,-0.344044532868436,-0.796316243021181,0.233488587254546,-0.00192107999491964,0.864377151869972,-0.0401003204759889,0.435281239219216,-0.471010082413728,-0.207278311409669,"1"
0.991708004378298,-0.686893023055967,-0.645252218135373,0.0215783438356504,-0.854971848217376,-0.203375403427977,-0.199473074163954,0.812112716913466,-0.354270434621841,0.583123731698463,-0.483650354446364,-0.0120993035058474,"2"
0.983783393411807,-0.391718760115835,-0.602583947144499,0.204186800604044,-0.868858908440447,-0.086950574889362,-0.153195610177678,0.795054901613793,-0.478979904406042,0.515011483328316,-0.532925255010826,-0.0914256004629677,"2"
0.795634385265129,-0.681383849611659,-0.309801836111472,0.327010202558971,-0.672768493453964,-0.443148682994813,-0.259253698511298,0.620969209766096,-0.49372373272957,0.560110332090654,-0.39472532110946,0.0818606771535815,"2"
0.991668318986117,0.218982860669574,-0.997937989179933,-0.108165449853664,-0.965916457461032,0.556349525133939,0.0900568635780232,0.887005868418648,-0.283454500615809,0.271610469263993,-0.590442898055754,-0.356810382485296,"2"
0.969956825969585,-0.648280702421383,-0.575358892742971,-0.268863920988426,-0.63684144582051,-0.197205529331647,-0.0875523221425469,0.776036783787302,-0.1157742827768,0.548096803637441,-0.439414346348554,-0.0398390439978704,"2"
0.97202711685502,-0.510170497051078,-0.71041845754489,0.429227571694234,-0.872645187303226,-0.221743686494576,-0.215282192518119,0.796790741505493,-0.544235247241351,0.560855416885349,-0.519016756779637,-0.122776233724931,"2"
0.973183551566676,0.384239329686772,-0.998871071253777,0.43068742794706,-0.989930636704313,0.484827121882897,0.0406227225346205,0.86427988887803,-0.561133039407858,0.26179578578189,-0.628302387736557,-0.434264916593095,"1"
0.961826990192207,-0.318593863896689,-0.862768146269059,0.199973177809491,-0.791638841603334,0.000553756204985434,-0.0856781033700154,0.823849266918371,-0.375361455673628,0.480356801937837,-0.511893459145978,-0.244346113041227,"1"
0.986586164863313,-0.303857970900922,-0.890224713702491,0.226566520795599,-0.896982006596307,0.0619262708174785,-0.110200307803276,0.845987452614417,-0.427516625559846,0.483878730322675,-0.537054249301974,-0.230459225421511,"1"
0.786942895871363,-0.491261236121872,0.0323055105731591,-0.636869123816216,-0.472407002540423,-0.151977218316516,-0.02660394425375,0.565695120489382,0.00184897476624357,0.427551013364878,-0.352809989656503,0.200765624990872,"2"
0.696614710202915,-0.283833280887288,0.884661686169381,0.6655339569002,-0.935022999893807,-0.471838968640331,-0.39940334927888,0.156991712890617,-0.857529392696454,0.468885312046781,-0.510760429839939,0.519875860533301,"1"
0.696721178169263,-0.249063759267005,-0.0713171199886784,0.287929489984632,-0.91819919763183,-0.0595848941493518,-0.243076289949409,0.606364446547867,-0.619470091928491,0.395251212882329,-0.447241478999918,0.182260586483886,"1"
-0.0257206498017988,-0.613795680939924,0.77720600984829,-0.306778262799634,-0.716855091410127,-0.183544104646307,-0.39498555129692,-0.033960011525257,-0.359341709788682,0.215516717277678,0.0717699778946075,0.685153794737462,"2"
0.653589277976398,-0.455377301689411,-0.294574629806583,-0.526630865132933,-0.179639163768291,-0.209542428291643,0.0641194502984462,0.520289516150797,0.207716409552314,0.374814349705685,-0.228501948275007,-0.0373843374737186,"1"
0.64462487127197,-0.260783700845258,-0.500333223618346,-0.283197044626144,-0.402745374577487,0.0102689870790937,0.0334499296181358,0.63214953456371,0.018481082103893,0.318346837913468,-0.291736395250703,-0.120990258009285,"1"
0.535480394220372,0.0545817244409531,-0.670975192006326,-0.141668704703984,-0.517678380036543,0.305413309397848,0.0661160943837252,0.67428743252329,-0.061081016945568,0.1652190284802,-0.295208921250886,-0.225631828341761,"1"
0.845601713716628,0.29117949285868,-0.892455944002356,-0.0587822593016589,-0.811736603274235,0.522200042748579,0.112541838241544,0.834803317230087,-0.252943322287786,0.198013989846433,-0.525616125326811,-0.357310351033762,"2"
-0.281125816873038,-0.545337381469571,0.847625995680623,-0.35522053756957,0.322076803946187,-0.589691940133946,-0.125868270080459,-0.603220422636195,0.16243896935993,0.102114622022834,0.362444448716616,0.481072538375675,"1"
0.88616965414453,0.392663483779448,-0.974443771950208,-0.456133561638396,-0.653347679941693,0.625210806582211,0.265821187646103,0.851567314206858,0.0653104970654999,0.130902398931353,-0.516423026439781,-0.43678705142557,"1"
0.904157469308156,0.214837441579931,-0.940503468160615,-0.481739744743721,-0.66495314782789,0.54837030913384,0.216544304306646,0.851192089847513,0.0730528174391648,0.204711687920806,-0.502521477747536,-0.379314215578883,"2"
0.567811685127565,-0.267747865058586,0.184306229209024,0.302392166007077,0.198225515129168,-0.651325522432628,0.0350069718782285,-0.0510389769436148,-0.264391202889946,0.384460960428555,-0.238895238924953,-0.094107303038766,"2"
0.756347795700984,-0.345657344812957,-0.50944881356492,-0.254942221633825,-0.359551724451196,-0.117470035472514,0.038345992848728,0.646934343771355,0.00635489689946611,0.392603854876012,-0.338239515682576,-0.149107486745638,"2"
-0.189399214458415,-0.469493083997089,0.644498093423848,0.0996766373945333,-0.0298710039813419,-0.523173592441155,-0.243193016618557,-0.433999692510991,-0.225775399377034,0.149135092175173,0.22963421747214,0.442979132817365,"1"
0.980277368990966,0.272535893916771,-0.927830196269775,-0.476756980631942,-0.498200199833004,0.48155619074565,0.291332245546451,0.834652679485402,0.121616517966376,0.218233944647578,-0.528756970990662,-0.458497572240152,"2"
0.976756226821224,-0.19710137878749,-0.790090071636853,-0.697374338939462,-0.117291512405003,0.0368714376587244,0.289621706196629,0.750550143517639,0.397851572653368,0.374277301844025,-0.410351702406885,-0.397076723241847,"1"
0.976637010806214,0.843290731357284,-0.975708183457235,-0.690520709327873,-0.287506927072168,0.711215693061947,0.517621773305586,0.824520016459466,0.312131230299744,-0.0279818830818686,-0.565015261424511,-0.628986819493662,"2"
0.972830538197667,-0.614391455069134,-0.95436442482509,-0.548689925119999,-0.879672142588292,0.19424964557689,-0.066748875407691,0.886390618444687,0.0654673954844317,0.502222564037963,-0.440222659445826,-0.0920106364026101,"2"
0.947401930330951,-0.321732895101415,-0.328750332394476,-0.478635375940496,-0.00560450644183375,-0.320165265068043,0.204009736376097,0.557039784122805,0.19680413816044,0.44163893557684,-0.398495841939097,-0.237028394656223,"2"
0.816622394202112,0.401959335574103,-0.379752827696363,-0.445572504885225,0.0397535264966098,0.169246726050002,0.389686821476257,0.522521616053631,0.190191888361709,0.134321425347216,-0.431464820646323,-0.430779294363949,"1"
0.885580016640587,0.0280388460372568,0.145822043895835,-0.636179387465349,-0.0276604240386398,-0.133509213583506,0.263580828729317,0.389810052681156,0.108045775266578,0.297524278566869,-0.435961821709409,-0.0953190806859376,"1"
0.986523630206446,0.361022991339213,-0.916827703754648,-0.726417911352399,-0.0694444381156663,0.4053235020303,0.460599458749419,0.775287394571384,0.430070947661305,0.168143995525894,-0.483037300276218,-0.5756414607788,"1"
0.965512256156891,0.256688898366228,-0.970335695101968,0.143966488903853,-0.839838276907801,0.438542204362417,0.0908771806579433,0.853765824683649,-0.372029421142254,0.27830604754096,-0.58439046237127,-0.414037540666846,"2"
0.922675516918419,0.606724637098868,-0.931644417148541,-0.575479583035576,0.506885410315745,0.208693435411995,0.6119871114944,0.601452476154844,0.563691437514466,0.0748631544946361,-0.42492530145743,-0.741628720797595,"1"
0.818948447297122,-0.208178826976866,-0.899782926998641,0.977296545968841,-0.699870276773487,-0.249533663113607,-0.17298665137773,0.729607834459547,-0.654438550958887,0.470708785809742,-0.487373969194917,-0.360601916085799,"2"
0.972311541573365,0.93808711376666,-0.998030257375344,-0.37234082659487,0.0423170813406764,0.557123685672359,0.572621310520217,0.74089504383743,0.2790634139643,-0.0236131437614546,-0.555577271524913,-0.733542305940442,"1"
0.731658868229879,-0.0754945456553091,-0.0731768880494557,-0.383034544197775,-0.0409500357307437,-0.188477134626714,0.185544524799981,0.387437315096948,0.0670731090806053,0.295202543275529,-0.34119235804322,-0.140416335485474,"2"
0.839229816334835,0.178409350882501,-0.241893638310311,-0.52211867061615,0.219355527731086,-0.101107281633935,0.382050692688317,0.41413003737058,0.27912138992032,0.228814146571394,-0.38985322861347,-0.382077028770664,"1"
0.952531332634687,-0.358077705685204,-0.860981503123234,-0.472077805787339,-0.516331188187031,0.0986876163506721,0.0941460480418598,0.819239338783076,0.14084717413232,0.431889234999369,-0.432328309469689,-0.262265715783437,"1"
0.421901769421416,-0.461837146854385,-0.153405160496894,-0.405176764831391,-0.405041183536598,-0.100469220095419,-0.0833762822381532,0.457426359637626,0.0363557076644616,0.302513248593044,-0.132369068008849,0.159869110796648,"2"
0.951659866511681,-0.109937877298891,-0.670604896546933,0.0500641643379436,-0.85444664701955,0.187510872556349,-0.0400557747253383,0.811947816943113,-0.391144219855624,0.400404762062542,-0.542316264452936,-0.181899399917819,"1"
0.770497115866433,-0.228739573695779,-0.556597468270813,-0.566009337063779,-0.234540380340928,0.0279772135239877,0.167951113023347,0.663639058462885,0.250249327185133,0.326702239823959,-0.326216352670756,-0.219737771276336,"1"
0.951017614571154,-0.269373987199836,-0.651738747989645,-0.412812161973648,-0.363510442521636,-0.0182317484052024,0.13525770422521,0.744957957036872,0.0988993672072567,0.416888417472781,-0.439977750211289,-0.261759255339167,"2"
0.916516820336194,-0.40427536371688,-0.767687190030839,-0.739319969265863,-0.169913819158874,-0.0402891347071377,0.210783357514131,0.747608217608921,0.416228830264524,0.41738872255519,-0.350198740963447,-0.299757497704369,"2"
0.924107394669913,-0.304707781241312,-0.935459277047423,-0.681530181681653,-0.731127179886634,0.36561826751975,0.0811276426080567,0.869242260376621,0.193039716595331,0.377523220010502,-0.435635926859517,-0.201379720850199,"1"
0.536321324305773,-0.702825396590415,0.35581954345927,-0.17130966217044,-0.196655573131751,-0.586454196947104,-0.159318653877815,0.133069578197829,-0.186708447034458,0.466751219139132,-0.178209534136478,0.30718314387982,"1"
0.998214260647077,0.569591206869001,-0.999756143770776,0.330401905917356,-0.991141316673196,0.597795705875941,0.115923123720166,0.872873557288829,-0.532777150677595,0.191056837452923,-0.653577469805899,-0.473927254186082,"2"
0.993111987730383,-0.123321277083545,-0.982980592249791,0.0967723622947644,-0.962871079165387,0.294149124750847,-0.0451999870639992,0.874804623653136,-0.373767985441257,0.413181086677815,-0.559427592518687,-0.282396274247811,"2"
0.997480288816002,0.219527813677071,-0.995772147538406,-0.00080205852591031,-0.925749219824599,0.504701287797278,0.0858134413536646,0.878210484684617,-0.326880804017387,0.286192753876942,-0.59409251193341,-0.380675596504093,"1"
0.992676414885671,-0.232847015022968,-0.971719008952486,0.0626357272571441,-0.916425877700106,0.209953206612003,-0.0591681185292172,0.868883894255306,-0.332969009617871,0.446258361583307,-0.539200018192312,-0.261295374368897,"2"
0.985060722726071,-0.220186142315447,-0.911902879440361,0.547373896747872,-0.950661143450039,0.02020562578041,-0.151525472450469,0.839118355143479,-0.58706289690827,0.485399297947871,-0.567571647178706,-0.274490930983782,"1"
0.904162618541565,-0.56759609114565,-0.41893741188226,-0.0692359762905075,-0.703236564381613,-0.212183255316642,-0.143837751296181,0.727796473538134,-0.302506942692488,0.524927664109435,-0.444395737554623,0.0263449798625717,"2"
0.987794354682011,-0.609217836122868,-0.642434449821963,-0.100088066364841,-0.865781428072323,-0.0948776156601812,-0.162083584349078,0.821257475277271,-0.298791735776434,0.551354863235529,-0.487269814647124,-0.0153667559755226,"1"
0.961120119684157,-0.526750637696111,-0.621929577192149,0.258218555533025,-0.823951523914059,-0.211707209702357,-0.189535186376259,0.781407214525214,-0.471021690994952,0.551143781357459,-0.501176937952038,-0.0774736154716258,"2"
0.998060643553482,0.00889852619026554,0.263508722856573,0.449170991891206,-0.949641543322288,-0.129952158816878,-0.183855562324349,0.576811911405839,-0.776600659256548,0.441247974530968,-0.641044400669843,0.167340616963646,"2"
0.997279446358577,-0.715309227752249,-0.114446751101938,0.778293018655839,-0.978865989926418,-0.558557793851276,-0.401455972760031,0.655200965532692,-0.78710292507283,0.655730799802219,-0.559332953178427,0.189896384250587,"2"
0.99993855104505,0.634729945123334,-0.99889050078383,-0.0697839163331564,-0.974809666502179,0.713265227155002,0.203561815417711,0.888826161606328,-0.337718025636198,0.12114566323608,-0.643132068459919,-0.460386317532019,"2"
0.99635479188371,-0.335762585498582,-0.648873744069911,0.248933929428968,-0.860593178875908,-0.0640417709514687,-0.134706891972599,0.801166074609957,-0.48983764745251,0.505415267997541,-0.545267201073249,-0.138526580509561,"1"
0.997447948911845,-0.281283337386309,-0.821040787661722,0.202174978100178,-0.894767337292507,0.0625641346645537,-0.103966030029006,0.838482265467443,-0.437384255775557,0.480227360220928,-0.54648685022921,-0.209206890387271,"1"
0.979079321312933,-0.608228009152562,0.162013448608704,0.186472060041692,-0.574611172448611,-0.552488716034861,-0.202156115091799,0.500670206362891,-0.550265831623532,0.594047450778311,-0.503289421026306,0.191679731689801,"2"
0.978999572672193,-0.684222634896846,0.635464467949386,-0.109723932201407,-0.614008099029842,-0.578988846327935,-0.235065501423764,0.370765329314292,-0.548080752873433,0.600939123197472,-0.503485107889323,0.437174365335096,"2"
0.936180529779769,-0.748100760510456,0.751557555148064,-0.282728260611775,-0.125621908499963,-0.735937061252717,-0.100536076218243,0.0969070804709897,-0.300280270719001,0.601800481228906,-0.410374964274415,0.363061940940027,"1"
0.914904134431092,-0.637201698399034,-0.0744897421640422,0.754470409220921,-0.568277376351826,-0.663005400602079,-0.284158968295487,0.482172375428991,-0.696086520004959,0.621101647733097,-0.486855281042013,0.0538489500586509,"1"
0.981335233931086,-0.461551438142624,-0.382136119885087,0.102228889731046,-0.687224537060936,-0.256561731082334,-0.125340233004459,0.716311796296238,-0.418274704716002,0.533977752650904,-0.507237028456201,-0.0336218828020858,"2"
0.382803322177338,0.903569149554636,-0.691022507727005,0.156257870558621,0.495773155374522,0.206685849166051,0.50279288474857,0.201614832239739,0.205230223248048,-0.176293690863185,-0.224188062354394,-0.699117897546575,"1"
0.42476167663408,0.583316330089506,-0.441509550862049,-0.281249036275742,0.231183961840005,0.247492497580843,0.406064732347942,0.301966720406227,0.270392346760906,-0.0818269251124371,-0.217279011428149,-0.482934949918221,"2"
-0.563026565962145,0.311398380143978,0.185278779391042,-0.572866756191065,0.754203603502065,0.0178658427060427,0.301494811502761,-0.573125016790805,0.617365654171391,-0.376290861976548,0.483298640420585,-0.080400211412651,"1"
0.228586028307015,0.374932819374127,-0.276417384356085,-0.106020965685935,0.02421378329084,0.174596219068225,0.220392574554048,0.206252159962071,0.0781370296732168,-0.0610485945343897,-0.109582599880687,-0.273966892522784,"2"
0.725874768374662,0.647546466322172,-0.92716193440107,-0.0951155935449013,-0.492553871981122,0.599791615885272,0.294732829993543,0.769826483385139,-0.0764449980004358,0.0100623398433652,-0.476890885126656,-0.522208498067738,"2"
0.726361190697346,0.22737327269845,0.689785038655256,0.737426342809073,-0.944125671493783,-0.14554186807139,-0.254484428683301,0.262556086748638,-0.864210522024899,0.309835475525275,-0.585347734858557,0.318730777180265,"1"
-0.395939237788264,0.436718266000886,-0.25368497093708,0.103556175140502,0.0229752607838565,0.312969007375561,0.0899667157020252,-0.116800665820024,0.0776861856055897,-0.314752958999555,0.259406687423585,-0.143261450955501,"1"
0.969589484375248,0.374232603191913,-0.910457654270494,-0.577668879471711,-0.170780829802547,0.413213207533173,0.416093562651451,0.779997616065727,0.313121345714181,0.171118759203181,-0.496521576304517,-0.55769044172881,"2"
-0.563223091589545,0.570413837856062,-0.683707975639213,0.115114195891456,-0.0238409857762465,0.548242946109359,0.126135607865756,0.0480473870546926,0.219874206668743,-0.433636611697414,0.352231017300424,-0.299271407398387,"1"
0.234838025840133,0.342230433178166,0.668924500902862,0.167240541689799,-0.476577375790462,0.059378427757687,-0.0785048079080175,-0.0616239627364596,-0.566236423752027,0.00828046135390081,-0.255869571506949,0.291780257572209,"1"
0.472638494516971,0.094355135235909,-0.426661214580923,-0.30235072275898,-0.684052764987338,0.429471903850678,0.0169407144816944,0.655434197040087,-0.114336321436305,0.109757521687953,-0.290984948515853,-0.0372475226420979,"2"
-0.749585546371112,-0.014608263816865,0.951425625811276,0.552580270310688,0.333071244507005,-0.532370599925276,-0.207914677217169,-0.811168170801355,-0.334825727834663,-0.194007458563846,0.474456852865407,0.412708066303694,"2"
