"DF.L1.C1","label"
0.0342055668672668,"2"
0.194135275310613,"1"
0.0985525582086805,"1"
0.151728126887971,"2"
-0.074339415555569,"1"
0.0395108933385566,"1"
0.0366725186448721,"1"
0.124063993748292,"2"
0.160905701887173,"1"
-0.0181425767445089,"1"
-0.231570109618331,"1"
0.088765598730747,"1"
0.132400181854023,"2"
-0.0812347718532747,"2"
0.0308086814393758,"1"
0.0735783350621899,"2"
0.22855781705577,"1"
-0.00904557238342529,"2"
0.0473025834715546,"2"
0.156985149119356,"2"
0.029560542099759,"1"
0.00860424188645359,"2"
0.168595087790636,"1"
-0.0434251813294355,"2"
0.101071059260401,"1"
0.223038636075477,"1"
0.0177048305722717,"1"
0.329513407120973,"2"
0.141177195187836,"2"
0.160670991617666,"2"
-0.0449426298309126,"2"
0.186182824412505,"1"
-0.0572567417460514,"2"
-0.0547295378652271,"1"
0.117951921920233,"1"
-0.335953167774628,"1"
0.00960105723691929,"1"
-0.132485958053037,"1"
-0.48112302373257,"1"
0.00995408473868475,"1"
0.0663459878390218,"2"
-0.0689462867440396,"2"
0.088768089642898,"2"
-0.0623922681335727,"2"
-0.241075638052002,"2"
-0.106347940007268,"2"
-0.0914930335720099,"1"
-0.0339678598439077,"1"
0.11404151639231,"1"
-0.300757432246176,"1"
0.249880272131543,"1"
-0.433472871133938,"1"
-0.231714849255735,"1"
0.128022594562593,"2"
0.0248782112862325,"2"
-0.282237602894341,"2"
0.046855732054056,"2"
-0.375437620677119,"1"
-0.225880870713174,"2"
-0.134921118744947,"1"
-0.127004106593091,"1"
-0.122181087593661,"2"
-0.174265815765711,"1"
-0.297854049240364,"2"
-0.0697679999587981,"1"
0.171397978742283,"2"
-0.365877894458396,"1"
-0.275843718910777,"1"
-0.365211054258071,"1"
-0.203973572764903,"1"
-0.227671113127364,"1"
-0.0649676768260641,"2"
-0.244556482615503,"2"
-0.324344020476706,"1"
-0.304156996618534,"1"
-0.12120909712759,"1"
-0.0817571767868883,"2"
-0.14764140654218,"1"
0.0900363123066312,"1"
0.108161127621199,"2"
-0.050712388005751,"1"
-0.140668344057623,"1"
-0.444224198078935,"1"
0.011542124271649,"2"
0.0777049532491995,"1"
-0.111463624958647,"2"
-0.0686469315822689,"2"
0.0740186666854108,"2"
-0.369732557968692,"2"
-0.231104761906414,"1"
-0.1433516502848,"2"
-0.154091158282005,"2"
-0.318373379874989,"1"
-0.198544055348115,"2"
-0.242748169115528,"1"
0.167665488882398,"2"
0.0191555138282711,"2"
-0.111336993457499,"1"
0.064252002202744,"1"
-0.0736235324376497,"2"
-0.17185670001718,"1"
-0.00658060973331742,"2"
-0.000347406574512821,"1"
-0.227197760155328,"2"
-0.145699183875877,"2"
-0.10466156826808,"1"
-0.19199232641506,"1"
0.163373983688441,"1"
-0.138513499863122,"1"
-0.0689939510168343,"2"
0.235090390473583,"2"
0.0761156444769198,"2"
-0.307023066370269,"2"
0.150387009944378,"2"
-0.0382034069331691,"2"
-0.057751934291318,"1"
0.161461886030438,"2"
0.161629133577142,"2"
0.0520119995781145,"2"
0.167114398483807,"1"
-0.000490590987494377,"2"
0.215704288098644,"2"
0.0820380291014497,"1"
0.0917290926594319,"2"
0.0915035481313615,"2"
0.115424383097609,"1"
-0.00511624156133461,"2"
0.295926908806603,"2"
0.0604370067248794,"2"
0.124860550131875,"2"
0.0638979513790559,"1"
-0.0295579040900025,"1"
0.186489358758404,"2"
0.034894523456431,"1"
0.279358139949716,"1"
0.157854005985939,"2"
-0.191881138245883,"1"
-0.134407589854278,"2"
0.197486175120269,"2"
-0.066716755291119,"1"
0.33618214959965,"2"
-0.00281520343464736,"2"
0.120489069666075,"2"
0.197270070716603,"1"
-0.0345514378025351,"2"
-0.151555835611062,"1"
-0.0899750374788264,"2"
0.116945027941736,"2"
0.0373382222761887,"1"
0.436380931118921,"1"
0.204029321598969,"2"
-0.0819848290755338,"1"
0.178454930796443,"2"
0.0282309126992416,"1"
0.154910018220233,"2"
-0.0417266627324522,"2"
0.0123747287450547,"1"
0.0755919904486059,"1"
0.0243542017265215,"2"
-0.00141879667613454,"2"
0.162150606626347,"2"
-0.00818007327181047,"1"
-0.0641711263101472,"1"
0.1074593250158,"2"
7.93171203073983e-05,"2"
-0.123742549391568,"2"
-0.117681290399772,"1"
-0.00504173853197454,"2"
0.0760084112813856,"1"
0.123089830202102,"2"
0.0145248330181288,"1"
0.169625773103195,"2"
0.130484932995898,"1"
-0.0186120214313776,"2"
-0.211513706650218,"1"
-0.092835967589604,"1"
-0.0853064109972501,"1"
-0.050038576612415,"1"
-0.0763549851989984,"1"
0.0579904605855646,"1"
-0.129562501802691,"1"
-0.0801215280687653,"2"
-0.0979114075199374,"1"
0.194985964171024,"2"
0.0123022710144459,"2"
0.289765282098236,"1"
0.0512818619758532,"2"
0.331841105539578,"2"
-0.0354212592937895,"2"
-0.0174759016856125,"1"
0.13911056353331,"1"
0.0103811507413875,"2"
-0.069910029425716,"2"
0.0272503883748763,"1"
-0.243353113386737,"1"
-0.0791991498604798,"1"
0.289111849443781,"2"
-0.402763864448538,"1"
-0.247373657509867,"2"
0.135591979450006,"1"
0.106434343735501,"2"
0.0105844738411045,"2"
0.223594793331516,"2"
-0.0459696676936552,"1"
-0.0527652443188578,"2"
0.103705140181207,"2"
-0.285509020025441,"1"
-0.155100627822955,"2"
-0.15062038399891,"1"
-0.322083953041782,"1"
0.00529658755230944,"2"
-0.117692215565987,"2"
-0.04509863519007,"1"
-0.0754918002883369,"1"
-0.0294206033402598,"2"
-0.0251993528070698,"2"
-0.100314955150003,"1"
0.209725330560227,"2"
0.121726797810431,"2"
-0.121064806119433,"2"
-0.0820371280276186,"1"
0.11240229665588,"2"
0.0402166876025404,"1"
0.0427596637472343,"2"
0.168225978999641,"2"
0.0585363419703441,"1"
0.080091989054703,"1"
0.148522092743658,"2"
0.0699350210154639,"2"
-0.0116808674128006,"2"
0.133775702013217,"2"
0.232289372417192,"1"
-0.00814759394993292,"2"
0.112241945173082,"1"
0.0624841089551287,"1"
0.0444630357767597,"1"
0.26687979053208,"2"
-0.064861753206485,"1"
0.0278162163520161,"2"
0.247762103532515,"1"
-0.111627903874786,"2"
0.19158960653678,"2"
0.130580202613141,"1"
0.173751931054625,"2"
0.0458149278261779,"1"
0.0945718856007524,"1"
-0.0127976828116094,"2"
-0.0187377155355994,"1"
-0.0927932680372565,"1"
0.0541288469330442,"2"
-0.0271267717292836,"2"
-0.0555367996475804,"2"
0.14204333887461,"1"
-0.217690672341002,"1"
-0.00350223117388793,"1"
0.0421688264967119,"2"
-0.177829248381157,"2"
-0.00767898787670207,"1"
0.0695859452980239,"1"
-0.203884118665517,"1"
0.0903408556800627,"2"
0.0221765444833441,"1"
-0.173630151554834,"1"
-0.124798410896635,"2"
-0.0587763817402489,"1"
0.11775242624037,"1"
-0.0869262570347231,"2"
0.0845214097856031,"1"
-0.0369034228048111,"1"
-0.0388504319487699,"2"
0.0113570129813768,"2"
-0.214075683935881,"2"
-0.0796929670323892,"1"
0.160997918619169,"1"
-0.00869329199328761,"1"
-0.0223124512215906,"2"
0.105349265648702,"2"
0.0130100680996783,"1"
0.345168528248163,"2"
-0.0384795215299245,"1"
0.249446997354085,"2"
0.172931167200248,"1"
0.0909450437835735,"2"
0.239771057412886,"1"
0.121905515209489,"2"
0.176603028785169,"1"
0.0387626041278213,"1"
0.0711949710036182,"2"
-0.0385066921500019,"1"
0.137109560095995,"1"
0.267923771792188,"2"
0.0489908391069706,"2"
-0.000607989535572173,"1"
0.276942569657531,"2"
0.0721412333615175,"2"
0.0967823669960142,"1"
0.0684019988087897,"1"
-0.0924935322130647,"1"
-0.106755752729809,"2"
0.119925243229485,"1"
0.161330387117726,"2"
0.198519907070745,"2"
0.136071621636952,"1"
-0.0495650108281009,"2"
0.215494098996444,"1"
0.224684014042242,"1"
0.269726099141936,"1"
0.0945234295812084,"2"
0.172165329807076,"2"
0.161466654346759,"1"
0.217221334394482,"1"
-0.00276118866373776,"1"
0.0815543125237003,"2"
0.134708292238586,"2"
0.1897454692486,"1"
0.220425087741644,"2"
-0.0422584596351501,"1"
-0.03508122220345,"2"
0.271702452015389,"2"
-0.0676563689450633,"1"
0.0611463235791611,"1"
0.173254633503545,"2"
0.137261909358233,"2"
0.0927262205461237,"1"
0.0436775049124928,"2"
-0.00522549551964224,"1"
-0.0620997563054484,"2"
0.260349277109853,"1"
0.149310174690816,"1"
0.227633825579037,"2"
0.121890229633377,"1"
0.229469701971648,"2"
-0.0284760089082654,"2"
0.080610000105403,"2"
-0.112395594218938,"2"
-0.073986541784846,"2"
0.052510373292182,"1"
-0.0176063444438916,"2"
-0.0839119021019494,"1"
0.0397840663029322,"2"
-0.0142025495649154,"1"
0.118084481838937,"1"
-0.0466556409302072,"2"
0.0825253860667144,"2"
-0.0475193594696179,"1"
0.0281608418959741,"1"
-0.050138875128056,"1"
0.0936480795404504,"1"
-0.0603474580566761,"1"
0.0494007210741808,"2"
-0.0484390973019773,"1"
-0.0445810015165771,"2"
0.0568252065672317,"1"
0.0638923327460564,"1"
-0.0118047467904472,"2"
-0.106534268057593,"2"
-0.1489924241806,"1"
-0.0610893331069036,"2"
-0.0904377248141002,"2"
-0.0847687850527481,"1"
0.0760842025014783,"1"
0.0416892532370292,"2"
-0.152015983311999,"1"
-0.144359903727241,"1"
-0.111610052139204,"1"
0.0179884787085037,"1"
0.085049811846153,"2"
-0.0707017429344019,"2"
-0.003304083611261,"1"
-0.0773014904538767,"1"
-0.139127421246546,"1"
-0.0172361522444451,"1"
-0.359339107786029,"2"
-0.077987317119562,"2"
-0.0745498771195605,"1"
0.0738810624425134,"1"
-0.016113103869162,"2"
0.0112761880831388,"2"
0.0112608282357923,"1"
0.0156481218804472,"2"
-0.00866249501206329,"2"
-0.0209367095505919,"1"
0.0899812108859644,"2"
0.0541243632117094,"2"
0.0943634813346534,"1"
0.287620891467195,"2"
-0.134192127293175,"1"
-0.0738576115726222,"1"
-0.16904254440669,"2"
0.0403437131508216,"1"
0.14639311887998,"1"
0.0596237341741062,"2"
0.037908034187958,"1"
-0.00578527014426622,"2"
-0.427379174708392,"2"
-0.318368802126291,"2"
-0.520707283052633,"1"
0.119025180324105,"1"
0.115750862296708,"2"
-0.161758472791538,"2"
0.0532926346553789,"2"
0.00319576420181666,"1"
-0.0180314843811933,"1"
-0.223135360860889,"2"
-0.0422860562225258,"2"
-0.145613855198139,"2"
-0.127202677975031,"1"
-0.356205958891702,"2"
-0.218590557694024,"1"
-0.186009988548595,"2"
-0.364652795879831,"2"
-0.0395777243867765,"1"
0.0799158551771587,"2"
-0.0942583778172195,"2"
-0.229763176033106,"1"
-0.269122474296133,"2"
-0.221675511343725,"1"
-0.224064196392488,"2"
-0.22119325846329,"1"
-0.405173446138994,"1"
-0.177449047377341,"2"
-0.305957963717752,"1"
-0.0939274448302598,"2"
-0.404918179747863,"1"
0.221688171840836,"1"
-0.588826356859959,"1"
-0.225640748081522,"2"
-0.538664549513739,"2"
-0.415734192913914,"2"
-0.287955116266517,"2"
-0.290453052752806,"2"
-0.395941537747764,"2"
-0.360150723567164,"2"
-0.229389053427771,"2"
-0.197711196534763,"2"
-0.436052657406881,"2"
-0.493173909688206,"2"
-0.0451611315714711,"2"
-0.268224461279241,"1"
0.0275674937089465,"1"
-0.0489648669928382,"1"
-0.149634780639112,"1"
-0.0547113075613685,"1"
-0.279039415553114,"1"
-0.0231835717464488,"2"
-0.328757001433395,"1"
-0.0394998011450283,"2"
-0.458540458138688,"1"
-0.0837752944700951,"1"
-0.231409054148923,"1"
-0.351054871650678,"1"
-0.306560755371049,"2"
-0.224339699455752,"2"
-0.277071916657026,"2"
-0.158499197113504,"2"
-0.355591880110321,"1"
-0.201585265349526,"1"
-0.47679056924171,"1"
-0.284683734321567,"1"
-0.358572870682308,"2"
-0.181168223649497,"2"
-0.362018131432214,"2"
-0.163896723053681,"1"
-0.197353542948166,"1"
-0.252640993446352,"2"
-0.38129961773767,"1"
-0.183729596286123,"2"
-0.226498374500978,"2"
-0.297081633804999,"2"
-0.215259519676507,"2"
-0.228180237639535,"1"
-0.333185037827628,"2"
-0.38661530481836,"1"
-0.442407510597084,"2"
-0.329586087616669,"1"
-0.356683153907466,"1"
-0.127211110834836,"2"
-0.407147480571994,"1"
-0.456266959643784,"1"
-0.489125914645333,"2"
-0.0105810506344564,"2"
-0.00414404015632419,"2"
-0.0145903103537928,"2"
0.0604999099303771,"2"
-0.0550658462185849,"1"
-0.238301064563466,"2"
-0.178843434496198,"1"
0.0459368869291737,"1"
-0.444742706587756,"2"
-0.408425978609336,"2"
-0.0527083242338793,"2"
-0.269877481496798,"2"
-0.363930317033539,"2"
-0.324840026464309,"2"
-0.358345995185799,"2"
-0.238628802983028,"2"
-0.312912851874565,"2"
-0.41633099456329,"2"
-0.117618927716342,"2"
-0.36020564208975,"2"
-0.243562488027507,"1"
-0.0666585544251386,"2"
-0.187491129084636,"1"
-0.379802248174175,"1"
-0.284773082947678,"1"
-0.232612966400235,"1"
-0.479845826289929,"1"
-0.22671839379385,"1"
0.0198649385299833,"2"
0.257504905303874,"1"
0.324056469498406,"1"
0.0674463372606595,"2"
0.405467074017689,"1"
0.0748787912621167,"2"
-0.0858211724687878,"1"
0.419605187038373,"2"
0.329978487650083,"1"
0.282375353194914,"2"
-0.0101119305773003,"2"
0.00898663199481675,"2"
0.247728387002713,"1"
-0.0100710589627937,"2"
0.209358125251117,"2"
0.150657534942056,"2"
0.0332058157861371,"2"
-0.0894284622770756,"2"
-0.430137295009309,"2"
0.00224363373488301,"2"
-0.366236772836725,"2"
-0.102622189512351,"1"
-0.0582373499681303,"1"
-0.299618664902585,"1"
-0.254701391744402,"1"
-0.153593746949755,"2"
-0.577271984304046,"1"
-0.142617797174468,"1"
0.0365774896457759,"2"
-0.299022279142387,"1"
-0.174137325183126,"1"
0.403726758953182,"2"
0.355417343776599,"2"
0.221951549207195,"1"
-0.0275904226526562,"2"
0.310707360504263,"2"
0.231021093953347,"1"
0.233707961798478,"2"
0.293681029149715,"1"
0.387583410459537,"1"
0.382069233812606,"1"
0.163778133173364,"2"
0.0579575847829518,"2"
0.0328993083547824,"2"
0.126192122012421,"2"
-0.644512431880839,"1"
-0.101478777113372,"1"
0.134494753879098,"1"
0.153691536961471,"1"
0.127307636212446,"2"
0.0945876496039217,"2"
-0.135777069725501,"2"
0.0306472246601911,"1"
0.0319945180700678,"2"
0.137774991431161,"2"
-0.229967201988168,"2"
0.10373588997564,"1"
0.37703648006345,"1"
-0.00697608020779716,"2"
-0.0394696719196348,"1"
0.228900848738434,"1"
0.132621330997409,"2"
0.0552132035201133,"1"
-0.00879113568826972,"1"
-0.0206304579449961,"1"
-0.379433622263966,"2"
-0.466435597807979,"2"
-0.0253062390835608,"1"
-0.0164641607970641,"2"
-0.365650098386342,"2"
-0.339267907400336,"2"
-0.0455887180377739,"2"
-0.0490333953304578,"2"
-0.140466586549302,"2"
-0.285996183137759,"2"
-0.401642981115765,"1"
0.0242606993081949,"1"
-0.0695548874580472,"2"
-0.410487531215458,"1"
-0.348601493526786,"1"
-0.421694657529706,"2"
-0.0946351241558518,"1"
-0.242075957093689,"1"
-0.430464243403046,"1"
-0.0823751070823966,"1"
-0.298529135672092,"1"
-0.018094907537245,"1"
-0.447429401057329,"2"
-0.236337166330739,"1"
-0.198599321932113,"1"
-0.252908943677288,"1"
-0.469128135004339,"1"
-0.237823549388679,"2"
-0.0435921452483992,"1"
0.200820130859743,"1"
0.281305614811597,"1"
-0.0591085793170272,"1"
-0.335075966712497,"1"
-0.222140814092606,"2"
-0.590995023744843,"1"
-0.240503125532756,"2"
-0.0845808206030545,"2"
-0.0316149411760356,"2"
-0.228443398783112,"1"
-0.171007303342253,"1"
0.0861762029127784,"1"
0.158594658441648,"1"
0.081952009391012,"2"
-0.114134616485479,"2"
-0.454404718621245,"1"
-0.395826810165394,"2"
0.407754248239599,"1"
0.157188894452258,"1"
0.310247523139169,"2"
0.362762966561512,"1"
-0.167257607890791,"1"
0.382418577311584,"2"
0.299692370839535,"2"
0.208200448772526,"1"
0.377397364531077,"2"
-0.119357798762337,"2"
0.419093329686817,"2"
0.390869200615541,"2"
0.531553933357664,"1"
0.385580271147244,"2"
0.394352250654923,"1"
0.315852300733079,"1"
0.55947803490649,"2"
0.483651760250479,"2"
0.377091325984527,"2"
0.488930208553978,"2"
0.0609344632315294,"1"
-0.01252706015476,"1"
0.146920242262481,"1"
-0.204710001086637,"2"
-0.0832444788668278,"2"
-0.0717541995660034,"1"
0.0186517784147172,"2"
-0.163352589030325,"2"
-0.0831590582081054,"2"
-0.135212960583529,"1"
-0.150490557789193,"1"
-0.331001417359129,"2"
0.0891185019665887,"1"
-0.512864979255517,"1"
0.00860979421425945,"1"
0.0184461569259996,"1"
0.156005890850982,"1"
0.237038742415489,"2"
0.165383442951311,"1"
-0.197318211824854,"2"
0.0352382443254894,"1"
-0.388708809381623,"1"
0.0221187683237876,"1"
0.205182274092468,"2"
-0.209820713100038,"1"
-0.195878432225145,"1"
0.0715780193751075,"1"
0.0932575488045162,"1"
0.0155204019928751,"2"
0.202891712610868,"2"
0.420722148818087,"2"
0.0772603616881552,"1"
-0.154475668857739,"1"
-0.101550846097633,"1"
-0.140354073545452,"1"
0.0693808986771256,"2"
0.00352561716292599,"1"
0.045427829961968,"2"
0.00575124313395536,"2"
0.209477805048412,"2"
-0.176494114067582,"2"
-0.0754756509421191,"1"
0.19197751170257,"1"
-0.237347232919937,"1"
0.246221878360781,"2"
-0.00841825538389562,"1"
-0.00804200694069901,"2"
-0.0134872781689974,"1"
-0.0755811851855979,"2"
0.323580094046895,"2"
0.0346307556328761,"2"
-0.0868605194677625,"2"
0.0119597179269273,"2"
-0.252845063614959,"2"
0.0663684421121303,"2"
-0.343295393577731,"1"
0.273595547510082,"2"
0.00965488644171575,"2"
0.0190475947770168,"1"
-0.180559179289047,"1"
-0.152422717861182,"2"
0.472087248709687,"2"
0.281618223008713,"1"
0.156504534030214,"2"
0.0875149495304092,"2"
0.0503642953609637,"1"
0.154753062417754,"2"
0.240526144576038,"1"
0.134863594193078,"2"
-0.156817592681278,"1"
-0.204752990752715,"2"
0.000876765970696636,"2"
-0.0805621192400745,"2"
0.0679905963011892,"1"
0.0122734686745317,"2"
-0.142507899816304,"2"
-0.0746016808740726,"1"
-0.0717850162327771,"2"
0.0180430422458471,"1"
-0.00226064840428597,"2"
0.220719299152508,"2"
-0.0374853001766207,"1"
0.0408207316097253,"2"
-0.10858113871937,"1"
0.0455157113934408,"2"
0.0167212879486491,"2"
-0.0282080619571199,"1"
0.0723544506656678,"2"
-0.00990043329684331,"2"
-0.0139435944520023,"2"
-0.145242853095427,"2"
-0.102528287265681,"2"
0.128940972648385,"2"
-0.120688773972752,"2"
-0.0405864126047151,"1"
0.0372539575961787,"1"
0.129541344893567,"1"
0.261487428078993,"1"
0.43911850237305,"2"
-0.0412345688797888,"2"
-0.0365995572497748,"1"
0.344829016459257,"1"
0.0103744086052733,"1"
0.137283675985025,"1"
-0.059161924610583,"1"
-0.0314242300054186,"2"
-0.010707341644302,"1"
0.21377693963264,"1"
-0.0920574636748839,"1"
-0.0117099879827569,"1"
0.0366753239046782,"1"
0.187769979842231,"1"
-0.183232677541628,"2"
0.253184117910217,"2"
-0.130598544771695,"2"
-0.0137837265728757,"2"
-0.140037128846272,"2"
-0.020901478177153,"2"
0.259770229564666,"2"
0.0903242026503769,"1"
0.117775617886524,"2"
0.150189693022236,"1"
-0.0951240935370739,"1"
-0.025852260425667,"2"
0.0659496850262907,"1"
0.101264045280221,"2"
-0.207172776928715,"2"
-0.173822628285045,"2"
0.335928334356936,"2"
0.29058861566527,"2"
0.33146139159914,"2"
0.33107220043442,"1"
0.316171640835587,"1"
0.384253323248723,"2"
0.319424096333987,"1"
0.499092668223225,"1"
0.345421413785863,"1"
0.392783997722327,"2"
0.288419696690107,"1"
0.136553603925367,"2"
0.284968347584263,"2"
0.240620927448529,"1"
0.377362790592931,"2"
0.378825945063082,"2"
0.238779128533165,"2"
0.126995400881935,"2"
0.305558946224469,"2"
0.385870225880997,"2"
-0.234724889000377,"2"
-0.00553557883818523,"2"
-0.0949122517409489,"1"
-0.238732554052075,"1"
-0.222142099207402,"2"
-0.0466423081562932,"1"
-0.149402136731612,"1"
-0.342281170444031,"1"
-0.0723508696109674,"1"
0.160145583397245,"2"
0.0146930833998727,"2"
0.021442847303296,"1"
0.178817760092035,"1"
0.0288349567158817,"2"
0.0312923629956803,"1"
0.144630188722759,"2"
0.183459809093454,"2"
0.206279223810383,"2"
0.230144462423353,"2"
-0.070993313596001,"2"
-0.0761217550007729,"1"
0.0371082189414947,"1"
-0.089245834909301,"1"
-0.071970945108033,"2"
0.0869681807054082,"2"
0.113830108698061,"1"
-0.135431982782486,"2"
0.016372558049229,"1"
0.364325431107172,"2"
-0.0461811391516596,"2"
0.325188995079268,"1"
0.387636572325071,"2"
0.331381208065913,"2"
0.255312716744724,"1"
0.335683173032262,"1"
0.477429475702596,"2"
0.276895484613577,"1"
0.35395606172891,"2"
0.371210259873973,"2"
0.343208235446311,"1"
0.329428625997225,"1"
0.25166412460516,"1"
0.146244710591658,"2"
0.378148958117948,"1"
0.212721382871111,"2"
0.236499537222317,"2"
0.36095248271933,"2"
0.223999978172357,"1"
-0.478185265080872,"1"
-0.461735935634846,"2"
-0.513394861800588,"1"
-0.284198691916991,"1"
-0.548880548266115,"2"
-0.47196841845399,"2"
-0.534536031851053,"1"
-0.225962412189124,"1"
-0.437923647486199,"2"
-0.497485625011892,"2"
0.192498161612863,"1"
-0.0383803748776921,"1"
0.0714279125159946,"2"
0.0833084662812936,"2"
0.0326935972648169,"1"
0.0849366147783189,"2"
-0.123703508596175,"1"
0.152602072308086,"1"
0.0983411118210116,"2"
0.106622275747824,"1"
0.109454666995937,"2"
0.249877101934494,"2"
0.380910873635792,"2"
0.175669965169741,"2"
0.183215096080953,"2"
0.28892190301953,"2"
0.400711480802284,"2"
0.299004021149711,"2"
0.29262572636696,"2"
0.224343806424163,"2"
0.0178256609451369,"2"
0.161129714777397,"2"
-0.0435085821367149,"1"
-0.029518260158315,"2"
-0.0298580871405767,"1"
0.0697926784610621,"2"
-0.0477047545002189,"1"
0.121863581904071,"1"
0.248161456077602,"1"
0.331625563432982,"2"
0.0526529723231792,"2"
0.0964980881993436,"2"
0.103411426299376,"2"
0.0657317028665314,"2"
0.208818370544471,"1"
0.0717851825914199,"2"
0.146130555478566,"2"
0.418544121270596,"2"
0.00133873559159869,"1"
-0.133520199390396,"2"
-0.447286164291682,"1"
-0.105644835216175,"1"
-0.264516740089658,"2"
0.185882048346726,"1"
0.302034401795919,"1"
0.195658485008506,"1"
0.329727354731656,"2"
0.389294739837681,"2"
0.213555879806981,"2"
0.309378799850119,"1"
0.313450837255878,"2"
0.286829955621085,"1"
0.333421785466169,"2"
-0.476849898960416,"2"
-0.280411714649435,"2"
-0.0828733568856741,"1"
-0.036147700965359,"1"
0.0322932391807249,"2"
0.0481389786665873,"1"
0.125998066845449,"1"
0.43112482100081,"2"
0.0633130615045817,"1"
0.0517970864875457,"2"
0.204677597596073,"2"
0.21941501939004,"2"
0.339163165692335,"1"
0.0438330039794711,"1"
0.0976917454576268,"1"
0.228196431995236,"2"
0.156996962302016,"2"
0.201953792446102,"2"
-0.0330261052526903,"1"
-0.0135658768501006,"2"
0.0818504339053017,"1"
0.0510940738496691,"1"
0.668838519658737,"2"
0.435231658585436,"1"
0.407670273483487,"2"
0.250087505890175,"2"
0.406948088668754,"2"
0.417127766403863,"2"
0.247506295665834,"2"
0.149074851375905,"2"
0.506575098464502,"2"
0.250711752666323,"1"
-0.380146840156799,"2"
-0.512789754301861,"1"
-0.219780162088517,"2"
-0.15866678974694,"1"
-0.0530745920520024,"2"
-0.0323441075726842,"2"
-0.0421365797604227,"2"
-0.358284934678897,"2"
-0.35917283657166,"2"
-0.181018287982842,"1"
0.183059366014751,"2"
0.169548079200445,"2"
0.0675247239797,"1"
-0.0676716835970939,"1"
0.0137158612646545,"2"
0.0377324287936646,"1"
-0.0154528221903034,"2"
-0.0746933373824348,"2"
0.178209622334875,"2"
0.104830241814938,"1"
-0.308856161400852,"2"
-0.501003283965801,"1"
-0.559646950097408,"1"
-0.623478790306751,"2"
-0.127673668972125,"2"
-0.238745728957366,"1"
-0.128844399136917,"1"
-0.0459230762161105,"1"
-0.0184697381825694,"2"
-0.26222851506517,"1"
-0.46642847468835,"2"
-0.173049340726104,"1"
-0.222572531531406,"1"
-0.249839522860513,"2"
-0.19259335896104,"2"
0.278862476823947,"2"
0.0115139505418324,"1"
0.118780560644714,"1"
0.00224581886986375,"2"
-0.0524612840578109,"2"
0.0517075269530631,"2"
0.0301609162626771,"1"
-0.30010075193506,"1"
-0.373866102377311,"1"
-0.2020868135362,"1"
-0.244097005019831,"1"
-0.268929100529311,"2"
-0.231724468683143,"1"
-0.139846962551924,"1"
-0.0807877895719824,"1"
-0.201517515436016,"2"
-0.279460834990664,"1"
0.205203564307081,"2"
0.0335050536371954,"1"
0.0357087065199317,"1"
0.0552779133507914,"1"
0.0541219850957477,"1"
0.18871701054727,"2"
-0.0389860723173898,"1"
-0.135313171784285,"2"
0.0606230229456288,"2"
0.0954466994075817,"1"
-0.0850800154670381,"1"
-0.279623935215808,"1"
-0.331436282583262,"2"
-0.20703140985642,"2"
-0.396111327985674,"2"
-0.100729784447541,"2"
-0.350180367198626,"2"
-0.280128151479843,"2"
-0.154363409620685,"1"
-0.313352597048815,"2"
-0.302799986982227,"1"
0.0404889649909541,"1"
0.282757136893076,"1"
0.0143849262882901,"1"
-0.0401884099767862,"1"
-0.0762753255480599,"1"
-0.239577076585279,"2"
-0.128057114396344,"1"
-0.0975571665676489,"1"
0.241582366984924,"1"
0.0335437680142594,"2"
-0.0172852788879878,"2"
-0.0880684942637582,"1"
-0.0706276594311022,"2"
0.114536009491213,"2"
0.0338758363474448,"1"
0.1124897408279,"1"
0.0673303411795378,"1"
0.0307266642678131,"1"
-0.00555233125145538,"1"
-0.195798104188406,"1"
0.127971723123079,"1"
0.0283984906471583,"1"
-0.146914076570623,"2"
-0.0662248276683028,"2"
-0.0819807557665435,"1"
0.0434763543327142,"1"
-0.283033448658693,"2"
0.051472915489196,"2"
-0.0446069161134892,"2"
0.100366057063857,"1"
-0.208876813830114,"1"
-0.203224216532629,"2"
0.186920819828987,"1"
-0.103797845320628,"1"
-0.0791055464378714,"1"
-0.00623560677557733,"1"
0.454453654352826,"2"
0.042765974528624,"2"
-0.0333053589902186,"2"
-0.10811627154452,"1"
-0.147576616083675,"2"
-0.232251868196412,"1"
-0.0395280311871742,"2"
-0.117127913609711,"2"
0.00133988851075129,"1"
0.044081618382685,"1"
-0.207636354866445,"2"
-0.290801373171051,"2"
-0.0498140979803203,"1"
-0.051885088670109,"2"
0.0507493101353583,"1"
-0.0267343080617228,"1"
-0.00337581604233561,"1"
-0.0317706850906545,"1"
-0.0185128288206093,"1"
-0.033139193235747,"2"
-0.0759967946213191,"1"
0.131824448049491,"1"
-0.0698638519033439,"1"
0.227172474253038,"1"
-0.085518882053611,"2"
-0.132952576821691,"2"
-0.0540768184275522,"1"
0.0870503123987542,"2"
-0.0276040238747062,"2"
-0.0746910911335583,"2"
-0.135422738500877,"1"
0.10490786587721,"2"
0.0277873928758664,"1"
0.0592115787026669,"2"
0.100295088828004,"1"
0.093951897698157,"2"
0.0852111730738567,"2"
-0.116527849825724,"1"
0.0209840681172179,"2"
-0.232834169762455,"2"
-0.365183027246184,"2"
-0.10095333188047,"1"
-0.0680001622597992,"1"
-0.201505519001449,"2"
0.100956900948261,"1"
-0.0172936045276546,"2"
