"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","label"
0.999999999838351,0.336176181597375,-0.299679045667726,-0.576439681072004,-0.639868759443146,0.0533501921238323,-0.0422094826981385,0.515256744708578,-0.362161504607442,"2"
0.999999999988345,0.905638150060088,-0.108303199361926,-0.825826175728717,-0.549500057203987,-0.147008829321221,0.153600436006723,0.698698151159611,-0.362455139863458,"2"
0.999999999996926,0.986342085056509,-0.08015145578897,-0.847790154403449,-0.535470449615945,-0.174821475782713,0.180745367171743,0.71946954769948,-0.36249674791801,"2"
0.974868721776697,0.0928888667528894,-0.365400109817779,-0.40222134090147,-0.664497363067352,0.134573813135788,-0.123107421730148,0.407060327540212,-0.354176132882947,"1"
0.999153201355016,0.656177819189601,-0.193662705262551,-0.738755617147468,-0.590572279143363,-0.0598855130672689,0.0684841145149206,0.626220376091033,-0.362062570658021,"2"
0.99881122510988,0.283128698200438,-0.316079343062689,-0.543019867659623,-0.647053104156491,0.0718525387800878,-0.0603907389482017,0.49437367542893,-0.361763530577312,"2"
0.961116064829266,-0.213679757368054,-0.449927595845445,-0.141346823226125,-0.699852355291342,0.237032982546902,-0.224462991510757,0.260714249095175,-0.349693865232638,"2"
0.993687027586835,0.851879309806501,-0.124071307267401,-0.808808019435062,-0.555722237068068,-0.129358247597448,0.136049185928106,0.682591998846186,-0.360458437653407,"2"
0.987320790622041,0.429926957159677,-0.263874977139442,-0.627630873219715,-0.6207648566247,0.0181683415044596,-0.00843595659459551,0.545855577484316,-0.35825129459566,"2"
0.998799115052573,-0.256387410667971,-0.47551801107902,-0.117354317702963,-0.717810735680976,0.256970593369418,-0.242247859974942,0.256578023879855,-0.361481401033141,"2"
0.995036008993218,0.763231436703605,-0.155277255184136,-0.779262804067081,-0.571250247577633,-0.0981858388703682,0.105681340983276,0.657659860379462,-0.36083368380655,"1"
0.997167573308226,-0.333962565932758,-0.495800277433373,-0.046707806049328,-0.726425391017275,0.282175330523272,-0.267185814523095,0.217951496603742,-0.360932393755703,"1"
0.999183042858375,0.406684783898466,-0.276574866531521,-0.617471138018254,-0.629161547300537,0.0283137521060384,-0.0177460626646675,0.541297800253987,-0.361943193340323,"1"
0.0621550106827232,0.916802484151318,0.319964631561101,-0.678293885770586,0.0217564077263557,-0.29536267061699,0.253368940843669,0.405690652291008,-0.0432235016718594,"2"
0.209056796948628,-0.595654739330642,-0.262786920869588,0.456538672463252,-0.422359490185372,0.249206162808477,-0.272983774480353,-0.276454252407113,-0.0947706373320754,"1"
0.85376690258981,0.733744129177373,-0.100841701926228,-0.745431551813776,-0.508524530187908,-0.110572436904829,0.110531421709711,0.608865884838048,-0.315952367105274,"1"
-0.58610973956165,0.463893821666763,0.441306192679775,-0.164457596145119,0.33661780165096,-0.244476305612377,0.169960879226008,-0.107876032121999,0.187353395495406,"2"
0.482661071631088,-0.632654299573977,-0.387996305489942,0.398458782977806,-0.568576466949857,0.302362450991279,-0.311454902867062,-0.172854546297025,-0.190825274405268,"1"
0.818151171756786,-0.568995617594405,-0.49536601831717,0.231230412275806,-0.694961398206392,0.33114303951346,-0.323914222960314,0.015787864055554,-0.303702493992878,"1"
0.721046636441874,-0.468715576189018,-0.432253388606505,0.179526023826127,-0.645101763214616,0.284757447919329,-0.282986186147722,0.0221477626611807,-0.27180809065716,"1"
0.817005694190459,0.167636416088024,-0.275989977266432,-0.408505283068555,-0.58841743569739,0.0831037342335496,-0.0808058877478113,0.377131748192001,-0.30372634168701,"2"
-0.504565330008898,-0.799876524447805,-0.00891070628231261,0.740610514866368,-0.0164125002519362,0.207788638026526,-0.267732635556698,-0.619668621623367,0.159708669328017,"1"
0.961969862914514,-0.370874002401465,-0.493241876638244,0.000293994114820118,-0.719359070647365,0.288916913610244,-0.275530448916878,0.18376186966503,-0.349880813174294,"1"
0.915069322999067,-0.124953779565296,-0.406952230302577,-0.20250102233952,-0.671732652256119,0.200019806496299,-0.190370982752714,0.283250796004188,-0.335157907129001,"2"
0.892684634897176,-0.709996917957908,-0.556299573726019,0.323141073939735,-0.736516377765559,0.385165761180855,-0.373754185423525,-0.0222482585946617,-0.327700170181247,"2"
0.815592745488832,-0.585663300863299,-0.498886497277468,0.246443447008818,-0.696184345923421,0.336014561084142,-0.328823114481539,0.0059572949125074,-0.302860063482695,"2"
0.0537184332580588,-0.849071824697115,-0.278461009046254,0.654316472468527,-0.386377692347397,0.308589685727929,-0.337406324083216,-0.452598190293745,-0.0391555401345069,"1"
0.963668107638938,0.820451143127066,-0.121208291767296,-0.794495264995092,-0.546926854493734,-0.123216201646411,0.128518832661713,0.666038920524509,-0.351035514962029,"2"
