"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L2.C1","DF.L2.C2","DF.L2.C3","label"
0.999992490791106,0.99997306366138,-0.999998029348058,-0.0833576135756795,0.853733046010894,-0.529206606335162,-0.0929422341706794,"2"
0.999996705603845,0.999999497137496,-0.999999696508884,0.878166552752324,0.728094645782165,-0.539418132570451,0.562306250346473,"2"
0.999998371100784,0.999999949670033,-0.999994254974442,0.991409182658828,0.70842253159797,-0.540609563465798,0.618213093391878,"2"
0.973211762434859,0.915744925091099,-0.994235321810542,-0.43654911384459,0.873377115162026,-0.515428651191789,-0.374848356585622,"1"
0.995309157482958,0.962100181341326,-0.901545560670272,-0.4914965981749,0.865369022760116,-0.502931717699649,-0.34405737376556,"2"
0.994146240306184,0.972015570969223,-0.879856003054901,-0.0451860892449367,0.815186127759529,-0.503749221192417,-0.00301889081181761,"2"
0.907742588225142,0.827971989393173,-0.707501627352227,-0.320365209121704,0.773797930968572,-0.440081407902878,-0.171059133680301,"2"
0.994705667836858,0.989080401166686,-0.999085717112779,0.0373053962142795,0.839716503638884,-0.528831924758639,-0.00599076706072021,"2"
0.983543452380876,0.896084374651133,-0.858247438592096,-0.502608267519846,0.847271144560183,-0.488797010621828,-0.352705583023311,"2"
0.992657788383947,0.97173007171688,-0.929129355950005,-0.0960798367697269,0.833963336689983,-0.512635412040471,-0.0717115310008671,"2"
0.99000849126087,0.994964492490191,-0.998777398982401,0.107993962444537,0.833265731714108,-0.528851250682711,0.0497536593618365,"1"
0.988404636694762,0.953913556038917,-0.981016264998066,-0.128320776240415,0.847000890961672,-0.52083777712683,-0.134604878064654,"1"
0.995621051577328,0.98237202835089,-0.931329663811368,-0.194893000070776,0.846590241950437,-0.513034111660987,-0.142588141351982,"1"
0.642927568730787,0.24796641046618,-0.62368493044531,-0.676998337891284,0.660633673488443,-0.326574154170641,-0.571723392382329,"2"
0.778588841555732,0.859125202438483,0.852907123711774,0.225986826461035,-0.386045285588397,-0.0302973077716675,0.831204227714228,"1"
0.837512460806408,0.908734834959657,-0.487807887350424,-0.252601821692465,0.707950383837714,-0.380100046264047,0.0388303395779718,"1"
0.188663306920186,0.223583467263919,0.340969623857352,-0.428397488021582,-0.0295137995342551,0.0401831225208036,0.0757215997147944,"2"
0.811802945125997,0.455905148875867,-0.897149846449878,-0.117860532154809,0.721943619858827,-0.444936614401768,-0.285264189567875,"1"
0.865753147420419,0.702972747607216,-0.818661158523664,-0.0365288583979739,0.741144029974544,-0.452291623229124,-0.0791167413774834,"1"
0.835112080282984,0.764613716562012,-0.8510604460845,0.176020911181765,0.736946575759178,-0.457851718084428,0.0843476691161227,"1"
0.916025893256898,0.910214757100021,-0.971640887738191,0.369385986212387,0.779863958378551,-0.508070943655976,0.220196883748824,"2"
0.174748873065917,-0.240107616491575,0.501932529895858,0.0605626263530659,-0.539582618922954,0.10606528331226,0.341471476058216,"1"
0.958328564747566,0.92103522489448,-0.994185599153512,-0.0960461964236952,0.842655467603554,-0.516378242353857,-0.134057752833823,"1"
0.949420787169968,0.864137783584336,-0.983120027289105,0.163884066576084,0.799165712583747,-0.512847128486875,0.0452036716145993,"2"
0.81210520633357,0.607447971398408,-0.553991054295089,0.274031557648328,0.520906292790391,-0.38112207679661,0.267281412786534,"2"
0.884294331013176,0.689455961504685,-0.922458690568902,0.044552504232897,0.760865595717985,-0.478300708140079,-0.0845575812838431,"2"
0.329372437668481,0.30275477291755,0.00645785688308553,0.149004220346009,0.0613640476973099,-0.100304970598527,0.340541991568846,"1"
0.971516238994687,0.842934912097923,-0.985963041059727,0.0944047689807255,0.803300064038531,-0.51617661422293,-0.0158663507784567,"2"
0.963360787649565,0.661569408839339,-0.976256481198388,-0.313934573997145,0.815285146103479,-0.500346354023629,-0.374676121419133,"1"
0.970243347427571,0.893027579444454,-0.987536994039613,0.219556725062723,0.798134154505087,-0.519705432047695,0.0979663010827759,"2"
0.981275525447634,0.936164848999448,-0.987759589781764,-0.64275373285826,0.890933153998448,-0.514387123143349,-0.491148751310884,"2"
0.933433884440459,0.547339929071329,-0.89812435978794,-0.0143980208834187,0.720880956111052,-0.476622296994801,-0.166388321443207,"2"
0.855995073757316,0.545610083886839,-0.730091075414746,0.35450247119477,0.571918676731109,-0.428450565026826,0.203769397550433,"1"
0.891946632008657,0.513676269022098,-0.270434993434771,-0.211873290619499,0.424233107876108,-0.322812924974293,0.0466968895137524,"1"
0.970732159406866,0.758864778993284,-0.985159122770802,-0.0375927236937135,0.80262813425343,-0.510846295059115,-0.148504491863434,"1"
0.979510558974768,0.950597177535388,-0.975416019072731,0.313526706450813,0.793836205569178,-0.522623969649254,0.198379657318355,"2"
0.928635924708789,0.657305553954864,-0.992254233224299,-0.366594160376918,0.826668985763859,-0.495665937807157,-0.42047132318051,"1"
0.199528932376018,0.593108387863354,0.14199011183078,0.958529353712615,-0.150584686101989,-0.0577588424933106,0.820223284395853,"2"
0.980498649967421,0.949738330026338,-0.99923551745147,-0.0377071275824814,0.841607361712208,-0.523612938380176,-0.0799723501354126,"1"
0.838234486405214,0.445874564386405,-0.660275335157512,0.124051832787575,0.551691574766097,-0.401412886012893,0.0323758637909456,"2"
0.854364891685072,0.360874140520466,-0.804373822975806,0.0781136597772155,0.606662467830716,-0.432223550656409,-0.122481715671244,"1"
0.977307875523305,0.860985370806703,-0.956643097529118,-0.582805057747089,0.870817040162343,-0.504884183433907,-0.465219339255158,"1"
0.713631290889019,0.41878564368078,-0.700509435031423,-0.373098977048324,0.68361247415017,-0.374074889043739,-0.372207394734374,"2"
0.975906645410994,0.941416597410234,-0.828124705861452,-0.361764235993525,0.833233854231695,-0.484661807272195,-0.221926026124562,"1"
0.829191105251823,0.540648799767574,-0.936596270905177,-0.334070745544027,0.788724977749303,-0.458428582767705,-0.418269703601486,"1"
0.974396345109001,0.863955723062033,-0.912216080930979,-0.689998722016414,0.871837289230839,-0.494318665228767,-0.505972038137594,"2"
0.937826613119809,0.59127074357301,-0.971867540985713,-0.606995769526834,0.835897057865262,-0.487841557223948,-0.567730309542075,"2"
0.960062469065169,0.856523907374304,-0.985854118509708,-0.517115649426456,0.870926642340055,-0.507723415068986,-0.442379740887081,"1"
0.758072826537113,0.415020839959706,-0.124408877803879,-0.540845892005231,0.392569963671088,-0.243700996733945,-0.164071742118755,"1"
