"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","label"
0.508024149179892,-0.61021718426339,-0.999999213614114,-0.0862902613377581,0.176810123159607,-0.999666188534158,-0.240529130985792,0.384147865397484,0.623829799465264,-0.344518102367553,0.37030662730395,-0.3486334379921,0.126950886638348,"2"
0.827118199239941,0.169252859269052,-0.999999875246298,0.976755712786219,0.345905738789822,-0.999998095025528,-0.335607093203533,0.695735731505488,-0.0804083041165464,-0.526928108011683,-0.0117481089865263,-0.577368033239037,0.498642601179948,"2"
0.922943922572799,0.841633533583913,-0.999999492175712,0.997467377165497,0.843450820315481,-0.99999987346605,-0.197162677214959,0.752808499258235,-0.495821459200942,-0.312793272473289,-0.369503123990916,-0.81262467457987,0.224738073935366,"2"
0.0100479759364497,-0.406116857090185,-0.98060714125733,0.115421119030792,-0.507551265850062,0.895581887950138,0.351171375278699,0.211228016951439,0.535057818732085,-0.450143077894172,0.185353506515408,-0.366098116309751,0.65683494192418,"1"
0.57312853194368,-0.688008944989416,-0.725208584695408,-0.589315801040866,-0.335850800026139,0.0843340178265274,-0.0570212734409556,0.0144814115235998,0.629312119761619,-0.268618215166059,0.4515873954688,-0.160042496623365,0.500539059107401,"2"
-0.154426662566198,-0.515629437947076,-0.874674270348454,-0.454963855811764,-0.38970724682915,0.426708936383111,0.434432124882385,-0.0590975663782403,0.695868860004595,-0.117737479803677,0.255088258486436,-0.219907402826035,0.285220247950867,"2"
-0.319532086801613,-0.609040561031895,-0.598257607557927,0.0467585115662321,-0.0537776573239432,0.197441670220995,-0.0203925418343249,0.230600715293607,0.503974237563299,-0.262124169155586,0.191627460807493,-0.102086509557222,0.0666422434846244,"2"
0.588220506247106,-0.255640029499749,-0.994223154651999,0.629353320505108,-0.851096407461182,0.913925031140113,0.177984618957068,0.349906048855262,0.311670582860615,-0.673957994928069,0.238824225656793,-0.296262728648389,0.914618009754886,"2"
0.375852096558242,-0.478268199418102,-0.423158211113681,-0.252248599292102,-0.0956238625848655,0.947303203775691,-0.236748734476881,0.214731834187462,0.204695713481964,-0.352165090517221,0.226424373840522,-0.316495566914923,0.484195361795121,"2"
-0.47434335504766,-0.677745123865845,-0.960927441208932,-0.339323362050352,-0.352042280799534,-0.308720888968951,0.465365649049417,-0.0668453775045912,0.811284632935601,-0.0462110658848405,0.305527596008356,-0.00753261276006056,-0.0179533737181776,"2"
