"DF.L1.C1","DF.L2.C1","DF.L2.C2","DF.L2.C3","label"
0.999999938124914,-0.664885430673541,0.557648343463424,-0.668063537965717,"2"
0.999999981771714,-0.664885450208387,0.557648362246703,-0.668063557498541,"2"
0.999999992739179,-0.664885455117057,0.55764836696652,-0.668063562406702,"2"
0.994457823064111,-0.662397628029583,0.555258706613236,-0.665575901925886,"1"
0.998896133279627,-0.664391113693081,0.557173141514395,-0.667569268558203,"2"
0.998508155784047,-0.664217227499941,0.557006025549566,-0.667395397390363,"2"
0.973600560660646,-0.652903025370442,0.546183064590566,-0.65608028514529,"2"
0.996994097523872,-0.663537959390077,0.556353434219419,-0.666716179461508,"2"
0.994452639439366,-0.662395294275581,0.555256467240703,-0.665573568243025,"2"
0.998525594797726,-0.664225044970101,0.557013538133058,-0.667403214204111,"2"
0.995837762572428,-0.66301844254412,0.555854566522996,-0.666196691859133,"1"
0.997648150451226,-0.663831528528618,0.556635429244163,-0.667009728575038,"1"
0.99878369415176,-0.664340727417328,0.557124714551261,-0.667518886727765,"1"
0.702733364779342,-0.510239721249355,0.416747599489468,-0.513132175160498,"2"
0.933905138369093,-0.634252410668092,0.528551337420064,-0.637420309912988,"1"
0.940376898404953,-0.637345349677274,0.531457966022215,-0.640515458913275,"1"
0.408776157485354,-0.316041162192694,0.254438022958749,-0.317965034386132,"2"
0.925033775355332,-0.629979456555235,0.524546766533039,-0.633143882740928,"1"
0.937096931990299,-0.635780362556429,0.529986407862645,-0.638949385662058,"1"
0.902806252539961,-0.619104226150406,0.5144107435993,-0.622257656324529,"1"
0.964839906397501,-0.648852561084983,0.542332223799982,-0.652028606139038,"2"
0.391634079792696,-0.303610139033936,0.244397730014844,-0.305456436439113,"1"
0.987736842651764,-0.659360923609859,0.552348421543964,-0.662539155871636,"1"
0.974502078561341,-0.653317738125073,0.546578034758935,-0.656495096130149,"2"
0.939635092135166,-0.636991866573211,0.531125434382599,-0.640161736250022,"2"
0.960541804694018,-0.646851783083078,0.540434563091164,-0.650027058370227,"2"
0.7705958734592,-0.549379942382772,0.451143054442789,-0.552395327807395,"1"
0.977451952372435,-0.654671990489604,0.547868725317831,-0.657849635238409,"2"
0.977242449737498,-0.654575948551033,0.54777714519702,-0.657753574683895,"1"
0.957945791231371,-0.64563899983209,0.53928572240101,-0.648813754301058,"2"
0.994181181036231,-0.662273061225174,0.55513918351706,-0.665451338696246,"2"
0.956381629073861,-0.644906691565586,0.538592546699506,-0.648081111818362,"2"
0.815213347965168,-0.573877045004758,0.473056941301264,-0.576953506372645,"1"
0.878746812936149,-0.607059070129994,0.503275047866611,-0.610196807202778,"1"
0.974475934039742,-0.653305716739637,0.54656658382566,-0.65648307196595,"1"
0.98250719176686,-0.656983052108897,0.55007454635993,-0.660161065341064,"2"
0.954405273339304,-0.64397970656641,0.537715659220221,-0.64715368251067,"1"
-0.0400433141169811,0.0327861334784049,-0.0201646097712769,0.033363789729571,"2"
0.985494824010564,-0.658343107478994,0.551374584676321,-0.661521265944552,"1"
0.841342511458229,-0.587765547702305,0.48562628155747,-0.590870776739405,"2"
0.854148142755513,-0.594448710746641,0.491714335247596,-0.597566202267512,"1"
0.993432144810806,-0.661935600198424,0.554815447567019,-0.665113885076961,"1"
0.837262156850686,-0.585618986474035,0.48367641431146,-0.588720056458423,"2"
0.993642006870831,-0.662030175794959,0.554906167599382,-0.665208458932822,"1"
0.92712723855302,-0.63099125402637,0.5254938708042,-0.634156546332317,"1"
0.993266585642389,-0.661860975090747,0.55474386965925,-0.665039261158536,"2"
0.980173236258539,-0.655917584693651,0.549057090189516,-0.659095447031062,"2"
0.987344012960996,-0.659182763780093,0.552177901908399,-0.662360985286196,"1"
0.90790661412112,-0.621621095855026,0.516749489725389,-0.624777342655405,"1"
0.999863191512432,-0.664824223004664,0.557589492137513,-0.668002336577731,"2"
0.999114797249995,-0.664489084205582,0.557267308128496,-0.667667230213504,"2"
0.99967778790004,-0.664741222244564,0.557509691457906,-0.667919344158561,"1"
0.998995442933318,-0.664435611360485,0.557215910527827,-0.667613762237716,"2"
0.998264683426734,-0.664108069806797,0.556901130142568,-0.667286248675224,"1"
0.980222077026155,-0.655939907687602,0.549078398357388,-0.659117773520063,"2"
0.998198954363003,-0.664078596173525,0.556872808987177,-0.667256777406057,"1"
0.996059600354603,-0.663118159128755,0.555950303163086,-0.66629640344406,"2"
0.999782802699399,-0.664788236872409,0.557554892772186,-0.667966354086716,"2"
0.997904211896985,-0.663946405036712,0.556745795254122,-0.667124596558454,"2"
0.99999800935396,-0.664884567419358,0.557647513421669,-0.668062674800885,"2"
0.999552461141668,-0.664685107156779,0.557455742980117,-0.667863234594957,"1"
