"DF.L1.C1","DF.L1.C2","DF.L1.C3","label"
0.999999559235293,-0.999543200067111,-0.999610270681472,"2"
0.999998525096783,-0.998652940555788,-0.999370082482273,"2"
0.999996584285549,-0.960067606890076,-0.994010805289672,"2"
0.977030452473267,-0.974539431825137,-0.979310921047744,"1"
0.99423309385019,-0.751226789353461,-0.730663433903273,"2"
0.993752309328589,-0.876470575309774,-0.850553731710168,"2"
0.9304249263328,-0.817287630765802,-0.791885714353453,"2"
0.941908905903469,-0.914502480110382,-0.933252591689519,"2"
0.986023489716255,-0.847394853158883,-0.842347021008025,"2"
0.993758283534723,-0.920931341025936,-0.91765682760707,"2"
0.874132658595575,-0.886498843511265,-0.827158253637079,"1"
0.992126011725517,-0.968563512094041,-0.971020705284907,"1"
0.992144754771932,-0.768522103813807,-0.697879373240827,"1"
0.472162307553273,0.0373284431134641,-0.110886889508968,"2"
0.80385584251244,0.646100921805798,0.811165686778313,"1"
0.506746072236329,0.387220270084924,0.59803673756131,"1"
-0.0997269010037942,0.470209382399977,0.526939934790632,"2"
0.876611213374023,-0.926690578882372,-0.950387720113633,"1"
0.873422723575323,-0.826223456188976,-0.856083425069528,"1"
0.766688819151767,-0.78157403744588,-0.802400735567664,"1"
0.777305568443314,-0.867340127039128,-0.855019492693279,"2"
0.523644307384692,-0.571014212832554,-0.625519616752628,"1"
0.950639491091336,-0.955926241100636,-0.964961493970007,"1"
0.898352470789822,-0.904977288654277,-0.923252878859163,"2"
0.900018722221516,-0.861049493989924,-0.838587666487095,"2"
0.908573262340583,-0.933070899003374,-0.940499305722452,"2"
0.666706898322533,-0.819138969070109,-0.719801777578206,"1"
0.921838355581188,-0.83053817218302,-0.904067859301177,"2"
0.955137421207827,-0.869407852874161,-0.94655904424379,"1"
0.882707003655323,-0.579941144132672,-0.845327961349575,"2"
0.963758670027044,-0.91036586040353,-0.915072708207147,"2"
0.930894348354,-0.853182851712195,-0.922965969520927,"2"
0.79449801486226,-0.632366745146113,-0.763342716607523,"1"
0.859169721957276,0.100744759420113,-0.205922553394819,"1"
0.93443630201679,-0.780452586780164,-0.920758454419952,"1"
0.902811378960734,-0.778187119787131,-0.739583691059875,"2"
0.962711852548999,-0.94034324456099,-0.980566257085673,"1"
-0.576458646649227,-0.521980543531466,-0.503247082262913,"2"
0.972791356462366,-0.947350328941685,-0.977874555014044,"1"
0.845736995862027,-0.75355315328139,-0.818282810088448,"2"
0.877587447988459,-0.772150576444194,-0.863988525319813,"1"
0.985977082421551,-0.884361259131065,-0.889883364357919,"1"
0.812105669438749,-0.80530724880942,-0.79457543213739,"2"
0.981291621667005,-0.638165343961708,-0.554792837353242,"1"
0.892430162820543,-0.914922952982664,-0.940180997653948,"1"
0.987281320572664,-0.749382840116727,-0.800942823446505,"2"
0.971562687794269,-0.937070598049927,-0.958557267764409,"2"
0.959732957671622,-0.928014896547143,-0.947279329794582,"1"
0.891461475220591,-0.612811296468876,-0.528413376024736,"1"
0.994750137004716,-0.924701123976883,-0.900119144451456,"2"
0.988584913614957,-0.811508259494125,-0.801867840641766,"2"
0.996276916967763,-0.90779685234026,-0.896822498148093,"1"
0.990815458188568,-0.83144691648785,-0.839445591346102,"2"
0.985091314190686,-0.667303459281095,-0.54314643044437,"1"
0.950729345112002,-0.862511023702628,-0.875301633078888,"2"
0.987855502739519,-0.700057994988141,-0.707566924901617,"1"
0.979997037779533,-0.779163409606246,-0.762627991517901,"2"
0.997792193711416,-0.231003726259147,0.0717506194554542,"2"
0.951498140608592,0.287963134145081,0.463350225165297,"2"
0.999968584313246,-0.964562862826406,-0.975047954769745,"2"
0.997349725034585,-0.775936956256663,-0.724020530766757,"1"
