"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L2.C1","label"
0.999420246266146,0.884814864894642,-0.99901327316504,0.802931509664107,-0.118689225617391,-0.783709098346279,-0.608982981326626,-0.978981504808066,0.013044102814438,"2"
0.999971071775434,0.97228608729705,-0.999624700243028,0.997767210798477,-0.1863244048023,-0.998960123717779,0.557902048243339,-0.983094344302897,0.222845300148373,"2"
0.999997386299412,0.994358172714254,-0.998567820268565,0.999705109944952,-0.64123617082868,-0.999904500233612,0.901339064274742,-0.995916475058956,0.439131419713697,"2"
0.969009961729275,0.00422738301768777,-0.990793722631126,0.536107879443925,-0.869917412057174,0.223309662975147,-0.955447952016506,-0.992226693671501,0.0139319561722182,"1"
0.986555362050994,0.687997140524976,-0.970319413957429,0.36712250279251,-0.877705649616934,-0.583694147423503,-0.895129030609975,-0.993124266431173,0.343723642918864,"2"
0.985196305418736,0.505700306180997,-0.954026263504869,0.738310530438769,-0.948385861546308,-0.179367796516715,-0.885454585555606,-0.988680232356501,0.135992179878612,"2"
0.921417551056143,0.0228026327880203,-0.832261183792699,0.445772526278676,-0.735730103186459,-0.616670105818867,-0.923149442831332,-0.993160236376837,-0.0310260452037943,"2"
0.996930805607605,0.796046840568475,-0.997550732323511,0.958775921683066,-0.983489441889312,-0.791495745509492,-0.926029426980853,-0.951393855361393,0.107772421810941,"2"
0.967225377470769,0.406331186451184,-0.93813134280049,0.59341546376546,-0.922413555818459,0.572493201198754,-0.11810501769376,-0.960725363239943,0.354714127352913,"2"
0.981696804032909,0.374377301391326,-0.954831143087778,0.580420913379589,-0.900506747310144,-0.701679581827062,-0.989554942877946,-0.998057481810848,0.0925870143813624,"2"
0.998611666015456,0.783567523829112,-0.986845282268367,0.985436534813448,-0.979279565717707,-0.986192530875534,-0.978623430365779,-0.948574880664586,0.0611730410880066,"1"
0.966496180091128,0.112739803954707,-0.980336969829182,0.494498494824032,-0.862095356750608,-0.327887869036906,-0.985857021288788,-0.996494224908212,0.0401196547896062,"1"
0.993576622480819,0.750763091732772,-0.922316242441354,0.791104009701702,-0.947286207176356,-0.753495812524474,-0.922393536447933,-0.980753599933883,0.162634396286763,"1"
0.623037902808936,0.277770417095904,-0.935986286642665,-0.218027740763431,-0.405618856121689,0.45098277326069,0.0301038255287382,-0.632269384100675,0.511060840509911,"2"
0.907018593494501,0.420269596347064,0.346451424109069,0.707412613803344,-0.871276209575378,-0.204132386699464,-0.996597533038594,-0.980314275054882,-0.106490084220213,"1"
0.974338982865284,0.442141644755631,-0.520465859505552,0.54489977515256,-0.780267295668081,-0.94938724237808,-0.985498095467882,-0.968400394398484,0.0156802152216337,"1"
0.729852877948821,-0.0424815578373683,-0.261853804781011,-0.268590207636447,-0.5586439779355,-0.618541150642554,-0.984885854575434,-0.947334873671364,0.181525050980606,"2"
0.790522555951987,-0.42419705564715,-0.915641730743819,0.0382895853455794,-0.896977712666072,0.749807547047253,-0.976395945349983,-0.983279438091634,0.148753185279749,"1"
0.881881675946487,-0.0157510170821777,-0.749816261609684,0.318281974050964,-0.912995457704788,-0.0864674508959025,-0.978602376735318,-0.966875124321263,0.0866465304104844,"1"
0.899798128574594,0.0551493690615047,-0.738104919925138,0.600261154387768,-0.920149092154406,-0.327895988539979,-0.976338072895418,-0.928414403846534,-0.0560403557222244,"1"
0.975734911491583,0.177115271153847,-0.960054641613821,0.874735681562368,-0.928176163437737,-0.244359595284889,-0.966923164999712,-0.955913164925403,-0.111581336963592,"2"
0.282702753430841,-0.509954196981813,-0.0217875330637805,-0.241093550715372,-0.774366034368332,0.614481810661073,-0.954528848011091,-0.953318720350741,0.200648842159671,"1"
0.969426952797125,0.139433168461354,-0.949680967651402,0.629755641560146,-0.937888881151737,0.0284579281755994,-0.984121781617557,-0.955397404947406,0.012273647460097,"1"
0.956810141710502,0.26182742001872,-0.961046330746929,0.640569216390723,-0.953663920078921,0.0939751284098439,-0.980138631916104,-0.926097890400776,0.0658239043622821,"2"
0.795950910536994,-0.311136370959186,-0.709603350803879,0.405592777345528,-0.791419072272608,-0.0219324367370113,-0.885196625903029,-0.976697403794291,-0.0828542932497711,"2"
0.882458109214614,-0.316615753866063,-0.923921362941581,0.383314030108384,-0.916031890923637,0.471799435426311,-0.970912324871557,-0.982024988852435,-0.0112182615733276,"2"
