"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.999999638674326,-0.393419370953728,-0.51146013286017,-0.156689216458552,-0.486970870590193,0.241006837229428,-0.307768554395005,0.322855148713653,-0.233956457249001,-0.482259136650849,-0.12525869192121,-0.492514735262479,"2"
0.999999924390928,0.525951324184214,-0.169472088341895,-0.526551734965549,-0.341997287504594,-0.0934459602180515,0.0168188980946299,0.527653951690715,-0.397432122768783,-0.654462234878922,-0.3698565670929,-0.239361206558733,"2"
0.999999985722167,0.809663596562699,-0.0496252161894823,-0.615200652869756,-0.293254811415252,-0.195939322198452,0.119593229828117,0.58146393443081,-0.443700550913458,-0.697500755420146,-0.437562820143471,-0.151792949417197,"2"
0.981974367186743,-0.467120663691287,-0.529232046209161,-0.117421460020064,-0.491447352857063,0.264618821464325,-0.329213661086788,0.297228415432808,-0.214813761583245,-0.457007903356856,-0.100018077932891,-0.504661293694877,"1"
0.996717230865547,-0.0735559889696764,-0.402362438679909,-0.296456389039669,-0.437754184570198,0.126656596704876,-0.198354787447738,0.39780784295688,-0.292007058102958,-0.546404221411946,-0.213050802427231,-0.409721268093404,"2"
0.995418780596855,-0.291526072125913,-0.477128910725269,-0.201111825606624,-0.470351318362794,0.204766118322198,-0.273094515227749,0.345826719467393,-0.251633762404976,-0.501588963672561,-0.152639552177688,-0.465838370101648,"2"
0.934490548429813,-0.602087030330688,-0.55663604873525,-0.0400183220788985,-0.494618859403156,0.305578584371073,-0.365535996747116,0.243045845098963,-0.175019526884882,-0.400900993527378,-0.0498507549454559,-0.522023450922816,"2"
0.991375861662394,0.814260404976856,-0.0442345447059931,-0.614814297585576,-0.288858653034934,-0.198488558070547,0.122647853194647,0.579714958349377,-0.442298457315924,-0.695258213386062,-0.436868303222123,-0.146838643067575,"2"
0.984099974340788,-0.430576507405635,-0.518495479951899,-0.134807431380443,-0.486869472859535,0.252242754583104,-0.31760892106238,0.307205364110441,-0.222334187554187,-0.466145083231976,-0.110858669920877,-0.496528892684206,"2"
0.994947061412288,-0.468625720911588,-0.533402512915644,-0.120821885916814,-0.496128733047177,0.266470196921492,-0.331612408200152,0.302190440647668,-0.218336642737909,-0.463362909714406,-0.102824130882897,-0.509034415959238,"2"
0.987912018714089,0.862693638081882,-0.0221460324638476,-0.627954240973357,-0.278898037567613,-0.215975162302871,0.14054724936166,0.587438597784134,-0.449136317314552,-0.70104067790023,-0.447285958950517,-0.130167325331963,"1"
0.991898351691562,-0.555218257845353,-0.558564820615678,-0.0800158209867716,-0.507474030832165,0.295612544722707,-0.358948085282547,0.279195932194355,-0.201031163335586,-0.442529769773549,-0.0775568753776228,-0.528432266981713,"1"
0.996589622876132,0.210107453580638,-0.295861084476489,-0.411529118989413,-0.392854860948705,0.0225536969532021,-0.0973588333014037,0.461136773379235,-0.342518916360602,-0.599582788896935,-0.288816496448301,-0.3311483706854,"1"
0.588389314227327,0.495193628627319,-0.0203573003665938,-0.413163973069382,-0.173165152514586,-0.12722722914886,0.0735254600662125,0.373414352919174,-0.280067780909828,-0.466268864573587,-0.269101989572049,-0.0824012016582618,"2"
0.919609283377861,0.328580795786943,-0.219947087233681,-0.436503386962338,-0.343006858355032,-0.0297118576677506,-0.0417622539971778,0.45930938866652,-0.342323138280389,-0.588449400760951,-0.301989702034115,-0.267355683372255,"1"
0.916701206795668,0.696600634453576,-0.0648022453303796,-0.563568708696753,-0.278291676713741,-0.164460402737798,0.0924876684780891,0.534210214690214,-0.40429277700418,-0.650590147781136,-0.393545089322071,-0.153384036824066,"1"
0.333817069761329,0.416323781229838,0.0472279382676831,-0.310717040939575,-0.0740240624744453,-0.126291160489849,0.0867920517985996,0.250251306977935,-0.191346949839781,-0.306571612137243,-0.187095275758633,-0.00192062638848189,"2"
0.862422262983214,-0.696129124244001,-0.564560894979534,0.0267188855193407,-0.483343125247006,0.329634146379777,-0.384733905250402,0.187405588325962,-0.135176618148219,-0.337519631946066,-0.00492119802109725,-0.522166131823417,"1"
0.893310766811657,-0.39116568887363,-0.478664092564691,-0.124270810343299,-0.448724624073298,0.229063607860309,-0.290965982842271,0.27957392321491,-0.203101964062556,-0.427460905344967,-0.099384853562108,-0.457565737535738,"1"
0.847241328922114,-0.04799805120138,-0.34167888060382,-0.263349784544127,-0.376988753279118,0.101009710866593,-0.165464651908557,0.345634605752085,-0.254106516399755,-0.479735154165045,-0.183924028589765,-0.349460294580357,"1"
0.934621877289353,0.289904068495218,-0.241283959931547,-0.42577555364372,-0.355495755275652,-0.0137730525097828,-0.0582908560108104,0.456292224584745,-0.339633714508646,-0.587795167342593,-0.295379119376817,-0.28460577610422,"2"
0.29474823494083,-0.723934716765041,-0.401403854390236,0.217668774767352,-0.267650659740361,0.281998317910393,-0.311217231618641,-0.074458420359176,0.0442720948512233,0.0277058856627839,0.1448464919517,-0.338037785395557,"1"
0.974011775325271,-0.0974964537407002,-0.403372786964011,-0.279592062226836,-0.433089384515756,0.132878949983784,-0.20312203720942,0.383549035928879,-0.281234761644565,-0.531114702388326,-0.201043510066234,-0.408251477221829,"1"
0.9546362349761,0.17197834540602,-0.295509256656323,-0.385333820299297,-0.382827531093194,0.0319854691249426,-0.10424225743446,0.437662082991612,-0.324320272121518,-0.574621889389998,-0.26904755762876,-0.326490597605126,"2"
0.906167298663239,-0.774031232909736,-0.598158484890248,0.0489083347556316,-0.509558957361618,0.359256884546827,-0.414649358366358,0.18587807177645,-0.133241492081934,-0.34354712098533,0.00629879941730638,-0.552899637998997,"2"
0.924071529688966,-0.648722307810663,-0.567454733821236,-0.0150278057187163,-0.497764226313211,0.3200765315461,-0.378687363359637,0.226515109622811,-0.162923586477746,-0.384103968645788,-0.033949940438138,-0.52972077588598,"2"
0.673506040868441,-0.842708261028668,-0.55599297454737,0.154046960720321,-0.437704782257704,0.358918954196991,-0.403455536233944,0.063972353938997,-0.0487462775855982,-0.184611877245005,0.0842462728121387,-0.498816839788251,"1"
0.960924005134667,0.535732814716862,-0.150227368545685,-0.520781493619822,-0.324529402892362,-0.101308673316887,0.0268366546174194,0.51675733594808,-0.388898922216499,-0.641222455766607,-0.363761520433655,-0.220978278156132,"2"
0.956209170951135,0.0196739571242548,-0.354358910787476,-0.323913004404297,-0.407988722744804,0.0881931650058806,-0.159001618003298,0.403891409475079,-0.297490726863822,-0.546113544373861,-0.228658485747414,-0.370037324070056,"1"
0.945740117610413,0.882430063091624,0.00309510746417097,-0.625334798580651,-0.257588645928895,-0.22734499278009,0.154399716252437,0.578425265438487,-0.441863513038156,-0.689648997162003,-0.443292447072688,-0.106605047468038,"2"
0.982849339739633,-0.0943583345890795,-0.405193356011905,-0.283537569235917,-0.435865180501186,0.13270132871995,-0.20342669244504,0.387682449475074,-0.28431069695566,-0.535876949244549,-0.204035023161365,-0.410475623938459,"2"
0.921156860396351,-0.30532512997947,-0.458643211789208,-0.171998697555116,-0.445735684858303,0.201771700421135,-0.266372577799418,0.312525687363062,-0.227502793205734,-0.461333845996092,-0.13046786704586,-0.444843239151021,"2"
0.770021209583067,0.253718420736426,-0.193598662933584,-0.367267509525655,-0.294727296216121,-0.0186265306755282,-0.0442997449342031,0.387019011457788,-0.287484683668363,-0.505398521204622,-0.247455980884903,-0.231498423226397,"1"
0.860739384843709,0.493667717884976,-0.128762233623323,-0.482176173066485,-0.290537010313922,-0.0969053850750705,0.02807386170367,0.473896812637185,-0.355141891818924,-0.593444693589153,-0.331042863926277,-0.193989854700424,"1"
0.961726054896201,0.537326085277055,-0.14987288398095,-0.52150782661056,-0.3245834712974,-0.101803202609362,0.0272841231015353,0.517343013358495,-0.38937646764261,-0.641793339867077,-0.364330990388568,-0.220809191036327,"1"
0.965663309851055,0.674838702282642,-0.0934360357968282,-0.567339568955701,-0.302500096051522,-0.15133892699502,0.076581519835573,0.54566375196621,-0.413257293310013,-0.665294485523525,-0.398698061685497,-0.179997800842409,"2"
0.905451582360891,0.0122419790300905,-0.339375432058183,-0.30617953553457,-0.389761839185754,0.0853413860124297,-0.153457025694819,0.382775319015059,-0.281823714003812,-0.520886121875163,-0.214495834080111,-0.353745771483315,"1"
-0.213143823176443,-0.268083040166349,-0.0278882433466436,0.170072385487339,0.043889048683005,0.065175481743441,-0.0717580151814281,-0.177320151647866,0.109893778124918,0.22825474115562,0.142633590755416,0.00600873443744054,"2"
0.972416034840933,0.697249812833424,-0.0865871980810855,-0.575807851687972,-0.301399647630095,-0.158687857438704,0.0835837172862898,0.552089849391816,-0.418650281774897,-0.67120737319891,-0.405483601332925,-0.175750399503495,"1"
0.758281170377506,-0.17936377330993,-0.359925164637003,-0.178261989385006,-0.363725572170723,0.139119161601446,-0.197516482924834,0.276831264969369,-0.203487234335988,-0.403416940655544,-0.125503939186064,-0.353973303692847,"2"
0.790923788119249,-0.045400828874433,-0.320721276955956,-0.247642706661819,-0.354359978620305,0.0938849984095044,-0.15547307593469,0.323660857347321,-0.238300332727889,-0.451464487285895,-0.170915402895274,-0.327964008367298,"1"
0.985770894475649,-0.357658498623702,-0.495805598773909,-0.168442792215507,-0.476751445919388,0.227033760212636,-0.293781430716055,0.325872465735161,-0.236513359192787,-0.482794035007614,-0.131772648633655,-0.479215149756052,"1"
0.730919868473852,-0.487326604898709,-0.460339205191513,-0.028271574518415,-0.403302211379973,0.245616231760711,-0.298439358480141,0.185281429986045,-0.13605366797207,-0.312844941528707,-0.0313978608194512,-0.428041323918276,"2"
0.986827219125629,0.0941590394307891,-0.337020082369814,-0.363080501400403,-0.407734982715811,0.0642130619385615,-0.137416057949918,0.432162093947045,-0.319379307784787,-0.574143209032475,-0.255915389305834,-0.360353728723662,"1"
0.859709190501899,-0.503054870577325,-0.504830146349555,-0.0620780397911866,-0.453579964986963,0.264375600885188,-0.322849183186052,0.236774454463503,-0.171723642522672,-0.38295484546728,-0.0592615152234341,-0.47474094268554,"1"
0.985790726388363,-0.23866855126091,-0.45643394889663,-0.221642293326401,-0.45899465912461,0.184960437909713,-0.253695605475235,0.354721757517573,-0.258656684368374,-0.507914093026999,-0.164979692144136,-0.449247127415094,"2"
0.959706799565002,-0.590697031951048,-0.560191629659908,-0.0533484817349512,-0.50160946248419,0.30429459905158,-0.365552788595363,0.256660865692119,-0.184717378714937,-0.417283037779503,-0.0594179667134325,-0.526982698940958,"2"
0.971095425635485,-0.240611400232891,-0.452449966511027,-0.216307901427651,-0.453995056445271,0.184082342838005,-0.252084191631261,0.348433016353451,-0.254069315273394,-0.500341321611313,-0.16083999555551,-0.444850464585041,"1"
0.850265437561446,-0.646984857448137,-0.546672027258442,0.00776835509142548,-0.471822304709782,0.312145772914234,-0.367641124471089,0.195091694433277,-0.14105952441996,-0.342644725196553,-0.0158835613694215,-0.50683951098581,"1"
0.999538430238032,0.892933908723404,-0.0138333240045703,-0.638600536818744,-0.278446511938877,-0.225375914578455,0.149449691607476,0.59623985966688,-0.456745918056983,-0.709116731297694,-0.456481080813893,-0.125375456737888,"2"
0.997344625463737,0.661685585239823,-0.111492351417677,-0.570058240219129,-0.317801714331462,-0.143155539841735,0.066604585731697,0.553144781016092,-0.419167259415253,-0.674684365289783,-0.40224100170716,-0.196795107673265,"2"
0.999069570263358,0.582210335949478,-0.145625390409111,-0.544982916007706,-0.332090330399074,-0.114102103354083,0.0374502237119254,0.538394389753449,-0.406540767027228,-0.663024489863165,-0.383431101919387,-0.221887068027644,"1"
0.997079688877451,0.447959175478819,-0.200591204109792,-0.49914986020306,-0.353931582432688,-0.065144467025537,-0.0111065222611364,0.51107642262983,-0.383569271901053,-0.640688770544261,-0.349845276335795,-0.261697251706055,"2"
0.995216076420656,0.462280939650048,-0.193985408675314,-0.503687325119291,-0.35079124513003,-0.0706150415275555,-0.00558186468663613,0.513351316784325,-0.385499191790318,-0.642328815736723,-0.353016116727285,-0.256682644858323,"1"
0.951919558589672,-0.404341798030532,-0.50069438877202,-0.136675484816528,-0.471728076356053,0.239793395274262,-0.304170902774172,0.300529745569522,-0.217853150529592,-0.455348558323105,-0.110253624087066,-0.479906994643239,"2"
0.995303383272471,0.103316091991011,-0.336537458398956,-0.369114193118526,-0.409490021556299,0.0617789039819012,-0.135517612350808,0.437305646025479,-0.323347285750831,-0.579550581156505,-0.260345148093473,-0.360865519687203,"1"
0.989563633630382,-0.179832710228515,-0.437481968401831,-0.248617992989931,-0.451440322208716,0.164298315622233,-0.234125940019807,0.370213963029294,-0.270581915719014,-0.521820215939322,-0.182182679041264,-0.435311132218238,"2"
0.999440591281991,0.433092753794956,-0.207591484525929,-0.494513740935193,-0.35735220010893,-0.0594146723795959,-0.0169110306799405,0.508850282660699,-0.381674588133026,-0.639145116675406,-0.346639769044247,-0.267052554818341,"2"
0.994826524957702,0.611274607301672,-0.131765227062377,-0.553470147349098,-0.325413286297259,-0.12514596779174,0.0487177943083426,0.54267685384587,-0.410252038600233,-0.666014406881555,-0.389577194090885,-0.211306573213161,"2"
0.999987749700119,0.78565773484215,-0.0598663649830797,-0.608214797169799,-0.29743796994261,-0.187400042973021,0.110966879683363,0.577087276327994,-0.439868083405181,-0.694032721437058,-0.432005321326504,-0.159311460394014,"2"
0.998681142719858,-0.0726907807548627,-0.402707482078527,-0.297395855757842,-0.438342736431419,0.12655606204762,-0.198363892982098,0.398754390572468,-0.292716929898903,-0.547473925098338,-0.21375816621882,-0.410170394048186,"1"
0.997291515324334,0.507299948136003,-0.176171775555582,-0.519624832185916,-0.344055395760299,-0.0869106242458735,0.0104736832654707,0.52306538771686,-0.39361012702454,-0.650449175824713,-0.364662710480069,-0.24393986815972,"1"
