"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.999997991491125,0.985848800340586,-0.999992229171237,-0.999523282617433,0.745882053197467,-0.478735786046767,-0.408086508006814,0.566130093042763,-0.366302833323249,-0.68536273282528,-0.283447612016893,-0.11625321845234,0.968189752161128,"2"
0.999998385520969,0.999919837962813,-0.999997885596185,-0.998326202574936,0.747974781160852,-0.479315851486881,-0.404135567782153,0.565455149767666,-0.369659158909295,-0.691417633390737,-0.29058898197895,-0.114352230405397,0.968260562639419,"2"
0.999999312632393,0.999995890135827,-0.9999539281301,-0.969945909195433,0.744193383332772,-0.481657404441787,-0.401989903113502,0.557013187015645,-0.366614978012,-0.684178143691568,-0.299034875767453,-0.11017570218722,0.967696765357894,"2"
0.983288993346843,0.558171487935068,-0.967764701111373,-0.821764572167439,0.631628914816502,-0.470190920268596,-0.491829190059917,0.510897250373414,-0.240269286954173,-0.375885827400007,-0.120912813786969,-0.142049042164701,0.957404637056029,"1"
0.997582799476162,0.606208650856385,-0.902852159049131,-0.469311410484691,0.549248802260427,-0.501330666943267,-0.431092404556237,0.348366347770697,-0.23841427559298,-0.262949823691815,-0.248091776677426,-0.085862191583743,0.942150354860158,"2"
0.996304833981203,0.785941595353271,-0.758127146239105,-0.558089764453173,0.561138378994575,-0.489405539575475,-0.32391203814949,0.294651363241222,-0.343136675526185,-0.452299727091637,-0.2939682638446,-0.0783507947658983,0.930089226065836,"2"
0.933488500616417,0.53364890611574,-0.740649687861128,-0.610093269024569,0.515385290756769,-0.45134570011645,-0.381763813477256,0.330409650632602,-0.269403232934278,-0.309253342155572,-0.152813263489299,-0.114153019372994,0.917623889756923,"2"
0.98913693008104,0.947099714831799,-0.982851082431852,-0.565525658705408,0.671633997177942,-0.507459230002082,-0.377120099778679,0.419901338471402,-0.310420983041161,-0.537563987471164,-0.388902491677806,-0.0566383446568104,0.955823338121591,"2"
0.987156934179857,0.502902379700851,-0.774529601724378,-0.0621882573913921,0.375165382282221,-0.517588645166549,-0.372817097027015,0.111375117435171,-0.202345506664591,-0.0038259802205356,-0.307153488587934,-0.0392663142614949,0.901663704855591,"2"
0.995856235266385,0.764724852168948,-0.908640741397646,-0.86120026465693,0.66181954785393,-0.474430056796737,-0.418956692176511,0.487060348787731,-0.32299889071699,-0.534181300922502,-0.207097560510623,-0.123869993661626,0.956323966377454,"2"
0.965165479759713,0.982652740699086,-0.985285356043651,-0.777356763079307,0.715934208411102,-0.482891559139599,-0.380132209306548,0.498427500942922,-0.335062839551872,-0.630417750115952,-0.346653753424105,-0.0823729832822375,0.960010548271882,"1"
0.994035039630898,0.660012735293789,-0.9519897683398,-0.904259493387053,0.660749062344596,-0.469718038858496,-0.467134652820513,0.524653624873133,-0.285867701159239,-0.478858400730344,-0.145013895564399,-0.142371744295023,0.959907781986434,"1"
0.995306214119718,0.838647123591859,-0.886270956952408,-0.56494096784024,0.61833254977711,-0.499364286938709,-0.366485214989431,0.368952894389977,-0.315755089189412,-0.476656400246194,-0.329884657885473,-0.0713648377905378,0.946092597670888,"1"
0.747983729120583,0.0651038196234307,-0.41663786459056,0.588480200977419,-0.067804476826079,-0.441172147584356,-0.242895565659908,-0.2996973461118,-0.0439293746017102,0.506731526483738,-0.262034384628578,0.0110074408296855,0.575942871608594,"2"
0.775235119466421,0.761101877788926,0.749127212785563,0.623375416248221,-0.412854991420906,-0.389957651481505,0.517212431303241,-0.80160138297905,-0.585108894202409,-0.174696236383863,-0.473256112206788,0.0879489131835135,-0.39096607279578,"1"
0.830761991174251,0.827717642249507,-0.459148930716819,0.0892222630180463,0.339449259465783,-0.460618279892013,-0.0793122205243848,-0.117068750333608,-0.326354325298241,-0.296912330175738,-0.468629626806405,0.027852349811346,0.766716914347858,"1"
