"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.999999850297885,0.933227874707558,-0.136799500726269,-0.713088346881937,-0.460308934094466,-0.291959167567889,0.183165189321303,0.668994423090779,"2"
0.999999970856932,0.987867127203966,-0.114506368935639,-0.724040774104916,-0.457131577394578,-0.31757967447972,0.204832422984445,0.675605168566494,"2"
0.9999999946873,0.995162166028993,-0.111520700745086,-0.725476190429593,-0.45670647616434,-0.320966490786761,0.207710640598991,0.67647968719256,"2"
0.987905496327716,0.244900344291277,-0.39415607967621,-0.538276781514285,-0.494040655504281,0.0527417027219057,-0.0958632289136139,0.571319107795859,"1"
0.998018261264708,0.69818786280813,-0.229886003050166,-0.661214473852244,-0.472951867308268,-0.177677783736237,0.088533933288802,0.638598707556214,"2"
0.997409535830275,0.628044865240735,-0.256941224156806,-0.644347630168714,-0.476680060825847,-0.142464651367246,0.0599023906757417,0.629109818761321,"2"
0.956989051098082,0.0552305203691857,-0.4456087937484,-0.467384330325971,-0.491054093529321,0.143853509806845,-0.167035144256917,0.528819633838095,"2"
0.993981408357393,0.925377877792894,-0.136910784861664,-0.709906078348084,-0.458013371688403,-0.289310354165686,0.181110903721109,0.665972088421561,"2"
0.989669141090317,0.29666431986787,-0.376668546858149,-0.55398780094935,-0.491928254307636,0.0263660040690584,-0.0750118073098425,0.579690877828593,"2"
0.997255878165294,0.562621149793231,-0.282018115298615,-0.628161830180733,-0.480326630384898,-0.109211311038056,0.0330308062039359,0.62024438793463,"2"
0.992187853720507,0.944196311068914,-0.128326905918844,-0.713286882473604,-0.456094837949624,-0.298515437312886,0.188919561219121,0.667664161472989,"1"
0.995209191107674,0.412270941315648,-0.337382499340231,-0.588240440630989,-0.487896793229737,-0.0323083846251642,-0.0285280324511483,0.598587577370411,"1"
0.997970643466618,0.804823137188545,-0.187588360175894,-0.685354228884357,-0.466810693099439,-0.23050166676583,0.131943464292817,0.652314886330626,"1"
0.574511832366546,0.464039166051763,-0.109673181772699,-0.440910441268954,-0.27820771400785,-0.139595209699672,0.070274156582298,0.41571012616216,"2"
0.929178716133975,0.459337767274901,-0.288713882669194,-0.5780093012439,-0.455463896908296,-0.0693209557927323,0.00303809870994276,0.578726396647532,"1"
0.927504795491589,0.799500662880035,-0.154031630229417,-0.663797619588007,-0.434596661695799,-0.240784948980533,0.142543302008788,0.625879774853173,"1"
0.329730217309331,0.450148140831265,0.0118738443091484,-0.325522042690168,-0.143932500475971,-0.178770175337553,0.109374194093611,0.280494236712445,"2"
0.885780686288438,-0.277218225633937,-0.52256957668765,-0.319568788254009,-0.478221960157248,0.293999031627486,-0.284412562759895,0.439102703207155,"1"
0.915567437393502,0.17361489764609,-0.387207957248782,-0.488298391546618,-0.465829185382875,0.0754966544658423,-0.111723328829278,0.529215534877457,"1"
0.873503497862285,0.395826666070198,-0.286212641270682,-0.53962251913703,-0.433333156161187,-0.047340747953925,-0.0128640110959608,0.545625515070472,"1"
0.947489731703814,0.589631582258793,-0.247457813267247,-0.618876311355669,-0.456266298922736,-0.132461806309264,0.053301545884801,0.6047633797554,"2"
