"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.99999997691992,-0.628174306809481,-0.895791014397002,0.951557178578966,0.999957386819802,-0.979586789646382,0.999945316618362,-0.705168874918109,0.98456260327917,-0.720572664218875,-0.850547264308599,0.275752742646453,-0.0594529474982082,-0.719961567734579,-0.00826131745732517,-0.934907229997637,-0.551913076366422,"2"
0.999999999805801,0.618520355505955,-0.965308477907463,0.999386176503418,0.999977334755277,-0.999688549571402,0.999999440637179,-0.436506895452021,0.997321605902853,-0.825503987890795,-0.858316633604532,0.540804751758704,0.575305263732641,-0.538356550437411,-0.417592530661636,-0.947845551801433,-0.652876189991739,"2"
0.999999999999845,0.88349558982584,0.101142250587292,0.999988001803091,0.999995576328721,-0.999717601746013,0.999999981765375,-0.669886601742735,0.999525384309389,-0.891794069682055,-0.852558059029395,0.304943922098116,0.646463047366956,-0.217071328965344,-0.358835246694346,-0.88140636681084,-0.528110026725203,"2"
0.942915753339124,-0.319164212170282,-0.387595586516521,0.0421363004473286,0.47400754668001,-0.474367496315066,-0.758239745226887,-0.54242732911052,0.849012184593581,-0.793700001645265,-0.597436110255106,0.528152630643975,-0.320318103630337,-0.710639562477688,-0.576255337941947,-0.770987681180032,-0.444267270010165,"1"
0.996712119870426,-0.160922599599987,0.170342348446908,-0.0941217117633955,0.830927518716957,-0.787352040604662,-0.660732910795522,-0.716891927716862,0.96173871599313,-0.885332561321375,-0.759817730199061,0.57259364921444,0.0265138795939771,-0.676839548271911,-0.682588669843453,-0.788229202303131,-0.451633423916079,"2"
0.997281742539641,-0.347187871695974,0.255366806986073,0.435083331241403,0.85420127984541,-0.568293636529603,-0.0750372846402045,-0.804246072373074,0.975500864747297,-0.854108902314675,-0.760582361041409,0.286028853986037,-0.214998162970896,-0.634450341560449,-0.243604347369143,-0.767643505685936,-0.420402366502348,"2"
0.913082620916974,-0.693766965264819,-0.041317155981349,0.135295249609183,0.532752011329967,-0.586731994135391,-0.372396272664762,-0.7037949724227,0.882889617200212,-0.757779506753855,-0.632729996253621,0.273508460630379,-0.415197874797675,-0.661592738856212,-0.355966529281081,-0.718017483778653,-0.32252381508703,"2"
0.983349862213186,0.866407574916558,-0.994878563429814,0.121409363294745,-0.263626936755649,-0.886581471647693,-0.902939062551267,0.223489204208637,0.991077118017581,-0.801544024849122,-0.318340659255158,0.62614463693947,0.276455423859952,-0.320135096352838,-0.886284252925828,-0.812807251149655,-0.450756685973216,"2"
0.984759084293262,-0.307634066717581,0.442873980870674,0.132457085015345,0.896911689765792,-0.225047956479998,-0.355890549455863,-0.803683767863917,0.824569501976096,-0.857093816281254,-0.734980912857264,0.363996158037108,-0.313178140061873,-0.685442908793668,-0.265604939946757,-0.677356915568897,-0.398046530998837,"2"
0.994271268651292,-0.611572631429488,-0.423171788927538,0.244352895657271,0.736103431541163,-0.710975757028694,-0.268068627653273,-0.685142762120584,0.921099638191118,-0.796107800364603,-0.738709409411513,0.458631936319894,-0.288455179470806,-0.751063946464689,-0.438204721835321,-0.847267826699194,-0.472970253742984,"2"
