"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","label"
0.999999842084719,-0.978929227754521,-0.873913116098449,-0.245376048266077,"2"
0.999999911338068,-0.901773021778636,-0.868782080980533,-0.242874152166553,"2"
0.999999952415443,-0.742674013824271,-0.857583733360714,-0.237704944445718,"2"
0.99631349891714,-0.947248929422736,-0.870860830145707,-0.243542714201316,"1"
0.999078705018376,-0.88113276282076,-0.86712770283016,-0.242002589727317,"2"
0.998998418912889,-0.937551600820457,-0.87092146046739,-0.24381563872021,"2"
0.980327635387709,-0.932949783216848,-0.865594386221699,-0.23957697410015,"2"
0.997905613597009,-0.535537655922555,-0.841014618678739,-0.230493551756315,"2"
0.996905444683016,-0.93901505240832,-0.87046677267307,-0.243405156343678,"2"
0.998836290988114,-0.960693490405175,-0.872414553825813,-0.244530568855565,"2"
0.996507151521552,-0.423537339833561,-0.831248394707953,-0.226524958807287,"1"
0.998226545268613,-0.963060789302588,-0.872411827695353,-0.244473964581963,"1"
0.999062774519383,-0.855377009043206,-0.865347183314514,-0.24116283244504,"1"
0.754400851361146,0.266973644277135,-0.627449244872899,-0.149273888154617,"2"
0.91299783127552,-0.323488868263503,-0.790735636110387,-0.204714790888754,"1"
0.932310878551756,0.144572453953899,-0.746570192303238,-0.193529599436554,"1"
0.46927924273347,0.206425341687766,-0.415945259785239,-0.0859514088864144,"2"
0.95958550245133,-0.940126912831686,-0.860322319361085,-0.235257690497526,"1"
0.962657161745038,-0.863313894317901,-0.855607342670845,-0.233429764644869,"1"
0.940291248591948,-0.729171340480808,-0.83824740636067,-0.224116283709627,"1"
0.976600816048403,-0.658902891060205,-0.84415617602588,-0.229828900767297,"2"
0.630433152702873,-0.849798807103018,-0.721340542129915,-0.158716690688319,"1"
0.99215719110037,-0.865880542253597,-0.864178516175347,-0.239990725065667,"1"
0.984466131580858,-0.728794991901499,-0.85198584631256,-0.23384055484892,"2"
0.957520349706332,-0.939746368755739,-0.859708156262294,-0.234791457103404,"2"
0.97674004936003,-0.942547577631793,-0.865277206231888,-0.239102266471116,"2"
0.859798213847095,-0.949361601643063,-0.830032097814912,-0.213518574281126,"1"
0.983101282140662,-0.219475148660918,-0.807971702710289,-0.216869455293787,"2"
0.984645937344406,-0.630317219783504,-0.844409582338299,-0.230667624802664,"1"
0.96817546828834,0.615722781742616,-0.703471234673262,-0.185910489065213,"2"
0.996866006705343,-0.922706342917083,-0.869360361022222,-0.242867418229479,"2"
0.97234424188228,-0.775495112777626,-0.851896194409725,-0.232697010727934,"2"
0.884204025455512,-0.245693080367934,-0.770061130233068,-0.195710686746509,"1"
0.907732669427111,0.18633518459897,-0.729099514238752,-0.186631096421126,"1"
0.98102206153615,-0.0675452247024779,-0.792053382124988,-0.2114094492336,"1"
0.987260273973849,-0.338873124991149,-0.820610051823522,-0.221709389627285,"2"
0.964550872733075,-0.451458090026306,-0.822663631919541,-0.220377535030294,"1"
-0.13148965752165,-0.773314046448139,-0.0577728462770031,0.0197939013533688,"2"
0.986451850499042,0.0703593790965367,-0.779755279398807,-0.208070916394286,"1"
0.907498473683777,-0.662097681412448,-0.821344130472907,-0.214654156534455,"2"
0.905175140259071,-0.4269302780961,-0.798127236202514,-0.206388175160088,"1"
0.995270712503513,-0.880562728922646,-0.86605367158422,-0.241150005450151,"1"
0.900751283977687,-0.828897019969663,-0.833548173289249,-0.218639920145185,"2"
0.99411702289327,-0.740640968201695,-0.855725671149159,-0.236347245190408,"1"
0.956170998283723,-0.857843691911202,-0.85328895613574,-0.231824264980128,"1"
0.994168567620422,-0.7852534058732,-0.859005526238485,-0.237810406001189,"2"
0.987466243134026,-0.906727556349673,-0.865731240154168,-0.240289745682338,"2"
0.992714944871582,-0.905440874723421,-0.867070813259712,-0.241398022122586,"1"
0.934983420284793,-0.860645858233582,-0.847095691537592,-0.227247074205148,"1"
0.999843857227991,-0.502929907795664,-0.838985331556683,-0.229855718151736,"2"
0.999120915437304,-0.619446174296675,-0.848041376170948,-0.233498598439577,"2"
0.999654429888226,-0.692723004316828,-0.853787439012579,-0.236003317957992,"1"
0.99891962955162,-0.696559299943666,-0.853857338542309,-0.235966831077694,"2"
0.998047343497794,-0.69211298533712,-0.853265550398357,-0.235630420587693,"1"
0.985209567114174,-0.882364348434854,-0.863409841408768,-0.239003136047895,"2"
0.998290859420387,-0.787098307138773,-0.860312595521616,-0.238774837343726,"1"
0.996521795390035,-0.880541514556795,-0.86639305890314,-0.24142338557417,"2"
0.999810569953522,-0.692673859824283,-0.853829937584822,-0.236036013975672,"2"
0.997772052758604,-0.536541990683651,-0.841053163848158,-0.230496926204601,"2"
0.999996565971374,-0.6465927754671,-0.850398821699822,-0.23457591196402,"2"
0.999591958400165,-0.87813617934106,-0.867061265378922,-0.242017708838427,"1"
0.99846840034726,-0.469040239312186,-0.835739198041393,-0.228445368426282,"1"
0.995850381488063,-0.817786730768523,-0.861816087631286,-0.239237329233779,"2"
0.99726757910945,-0.809938973636223,-0.861656115740325,-0.239292996767573,"2"
0.971707143387756,-0.571316476604845,-0.835452777354698,-0.225886383702392,"1"
0.972947057756247,-0.924755038379826,-0.862983934421716,-0.237691483122375,"1"
0.997251715498939,-0.815790329856248,-0.86206741571025,-0.239479720070524,"2"
0.819703554570589,0.176197644469106,-0.68237164376565,-0.167134839881194,"1"
0.8797943874587,0.0403513716540038,-0.733676221041563,-0.185216830293472,"2"
0.0533761186891685,0.0178003822885501,-0.0410007647122226,0.00407414839634934,"1"
0.79859617327348,0.127203838819964,-0.677262737985683,-0.164002767543905,"2"
0.892995914341122,-0.137124988832386,-0.761627474075828,-0.194076663777656,"2"
0.970906714926043,-0.66196095353996,-0.842606110043471,-0.228673924382451,"1"
-0.304524313274767,0.570468982502221,0.463864356542765,0.105981966827803,"1"
0.998325777010169,-0.91624139416483,-0.869313221856935,-0.242977167697686,"2"
-0.0659555747907012,0.526435770988051,0.225758144673268,0.0493301298106483,"1"
0.469026706316529,0.607383046243782,-0.320078886648264,-0.0721539993336811,"1"
0.705135176798628,0.763176530977267,-0.497783232581781,-0.121229076968179,"2"
-0.701474501240385,0.104787523953292,0.66779724379215,0.180653060178954,"2"
0.556820391463213,-0.137236008207186,-0.560286111296279,-0.117826891272314,"2"
0.824818156743975,0.693971133908876,-0.601874009011503,-0.15089263813885,"2"
0.651233592869992,0.693418857585363,-0.467451748994869,-0.111233486080386,"2"
0.116423833580659,0.545415252364829,0.035917005050914,0.00760164299650345,"2"
0.757031593570181,-0.55290742433339,-0.747192567242941,-0.177384030453909,"2"
0.726613619672221,-0.304531284132653,-0.698701052937714,-0.162195380307878,"2"
0.720300115428141,-0.550982538282648,-0.728701386916142,-0.169032009344724,"2"
0.551601053851057,-0.804451722406748,-0.670625530803993,-0.13925852156136,"2"
0.671901527448953,-0.672859968910952,-0.719595923780379,-0.162170168027387,"1"
0.0102775462400393,-0.642803667998657,-0.174679590355551,-0.00867923310122443,"2"
-0.27225975284184,-0.718298326095216,0.110526828801117,0.0543840149131312,"2"
-0.633326295954795,-0.544822417123168,0.50271104647671,0.14341083867566,"1"
0.709603221661004,-0.0960783439016848,-0.657619736617179,-0.151324824226219,"2"
0.436002381843247,-0.214150535537517,-0.479744872781004,-0.0926591287098502,"2"
0.99993725582148,-0.958875269493831,-0.872581474987076,-0.244712393744263,"1"
0.999993202437109,-0.924658193837658,-0.87032214251976,-0.243615110724135,"1"
0.999993548020352,-0.920514475653631,-0.870044312534569,-0.243480779457232,"2"
0.99998605045092,-0.722330182344521,-0.856085677546722,-0.237039930998784,"2"
0.999999567703484,-0.958954790552206,-0.872602939768946,-0.244728597735453,"1"
0.999908842686326,-0.883104060622295,-0.867487103945464,-0.242248354483244,"2"
0.999996254410175,-0.975433814658432,-0.873683839183663,-0.245261990056801,"2"
0.999925780494692,-0.94692006134332,-0.871788156152898,-0.244322296420119,"2"
0.999987671290848,-0.935024644961992,-0.871013548623258,-0.243950109030851,"2"
0.999989103253733,-0.983279987287275,-0.874194043915404,-0.245514684161145,"2"
0.897565706394195,-0.811895372189607,-0.831036677071215,-0.217375766505709,"2"
0.991791477239362,-0.788966546923686,-0.858593913978737,-0.237409500397387,"1"
0.983806660983774,-0.43169548960826,-0.82762707630805,-0.22398765993309,"2"
0.843728556655347,-0.881707510533976,-0.818419874473354,-0.207717144933409,"1"
0.896003600553148,-0.0385910628835406,-0.751390349460101,-0.1914789358597,"1"
