"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","label"
0.999547371742841,0.879065922345359,-0.997424588273969,0.836816988475748,0.0154088193865931,-0.762841201682172,-0.364966804956842,-0.983965080116345,0.188957273428729,-0.00942279744134278,"2"
0.999971046803135,0.970720655243528,-0.999281304545674,0.997904705817013,-0.164301840880998,-0.998559545621432,0.706733488040663,-0.987324270645741,0.974049224797207,0.153211941015477,"2"
0.999996550050305,0.994998626156338,-0.998536574431952,0.999625490788186,-0.710685244209297,-0.99982339705271,0.944882342944696,-0.997426431775865,0.999980933233536,0.367894348107805,"2"
0.976449361114888,0.004117843547219,-0.986805783047077,0.578420533767381,-0.826436779815617,0.115873066590752,-0.951207009304354,-0.992852969167498,-0.864698707905159,0.0555902591034572,"1"
0.990741815292796,0.705301614067705,-0.949847793890526,0.344321456803618,-0.863558676995956,-0.635612386506908,-0.872716841215061,-0.993578032358799,-0.180619331688953,0.339421500315378,"2"
0.98982289471782,0.541137078254851,-0.93365623034939,0.727516778578894,-0.937325112187932,-0.237402075937713,-0.851595724216123,-0.990418178714551,0.308867418682768,0.108336280321428,"2"
0.943516565401069,0.051039170921275,-0.733754165518852,0.464579841394339,-0.714205303716443,-0.671468822621341,-0.911605630724246,-0.993534673540543,-0.529392952783474,-0.00746482651301172,"2"
0.997653006518898,0.77647262240188,-0.996813356952382,0.969084703253128,-0.977432711411602,-0.85681588594851,-0.936940198106204,-0.949728606974713,-0.970682913755743,0.165297364359199,"2"
0.976296668371025,0.402744579081191,-0.89451149515875,0.595184652385799,-0.908369806644504,0.474520454485737,-0.0828825504862341,-0.961797409360792,-0.565294522726884,0.380329399525261,"2"
0.988195642555972,0.420799959930445,-0.926831194784383,0.59539878499562,-0.882563079214485,-0.737037480611417,-0.985627812972932,-0.998374457342148,-0.263603387744336,0.101624496157654,"2"
0.999007785074415,0.754659362377737,-0.978901207901951,0.990353440886763,-0.973450001642418,-0.991784874538594,-0.982667464968251,-0.942781621644641,-0.992806333082498,0.124671226800031,"1"
0.976612639201857,0.157092187525825,-0.970914849943668,0.524735971785664,-0.826642047189488,-0.380666778127632,-0.981321498727032,-0.997099989958643,-0.427003457251789,0.0592747995033052,"1"
0.995684326061113,0.754267961014253,-0.864304992110032,0.817199135852537,-0.940165775501734,-0.815379578134506,-0.912404254849764,-0.981481564303687,-0.720251982749371,0.190801573669862,"1"
0.630159625663122,0.281292888207988,-0.931379894684486,-0.277772658238544,-0.356802130863149,0.43432096653732,-0.0364250855862778,-0.604976836512635,0.036086966261332,0.474871163241856,"2"
0.925051921257309,0.444171054127043,0.42256994606473,0.711619778094854,-0.86428100876956,-0.281525594660646,-0.996290392463621,-0.977358140140154,-0.342696092132983,-0.0812632925363632,"1"
0.977836399904915,0.492481246856387,-0.455276304237826,0.557519654076622,-0.782660828005184,-0.955858266911358,-0.985893309125613,-0.967635700484246,0.200779495673991,-0.0113481460450662,"1"
0.749694225570072,0.0430994219882662,-0.274339149823907,-0.273029054518986,-0.551302094486257,-0.639012425766903,-0.985011620915664,-0.94810103617464,0.38032513835297,0.149922527443082,"2"
0.821086316146977,-0.368813311347823,-0.913443403270182,0.105639998458783,-0.868140721885093,0.71442753197653,-0.972890586728895,-0.986276992465641,-0.284490114772454,0.138797620054572,"1"
0.905520265113963,0.0397405725825952,-0.707660368526652,0.415131550174465,-0.896970373001823,-0.202747886746771,-0.975903078883122,-0.97148372774845,-0.513926207338316,0.0808336439168817,"1"
0.91702853507348,0.101726593802857,-0.714881935882848,0.677468397348321,-0.905010369484285,-0.433057460541042,-0.975162099153799,-0.936829448246043,-0.547417015559456,-0.0377834840457314,"1"
0.978568749219027,0.201610165390545,-0.963074705423213,0.896410488558796,-0.907945732916578,-0.339262236869397,-0.967491414499984,-0.95949180328114,-0.538251587131064,-0.0672990795630779,"2"
0.342344703520026,-0.429032987752411,-0.0503551833861458,-0.199821886352341,-0.75330605418928,0.589109132719876,-0.945754737900141,-0.96147294669514,0.561501039132614,0.128452873747513,"1"
0.975162968618388,0.146354108702014,-0.936639900897151,0.731216075728877,-0.917417970550615,-0.142299389810485,-0.983502886807239,-0.959914334725021,-0.924263345070922,0.0358097814862197,"1"
0.962952079280513,0.28606620839907,-0.961499688034543,0.721289005729158,-0.93852174856272,-0.0412919850847859,-0.979483359066587,-0.934576307698456,-0.763084183482971,0.093162830639159,"2"
0.822436397646581,-0.231997805550199,-0.681177237859142,0.423044273479971,-0.773895598860308,-0.0442874080750564,-0.862071355071246,-0.980761604189738,0.637160252189738,-0.130923735962509,"2"
0.901614354324079,-0.25876415336477,-0.918901274753681,0.435702615868017,-0.894008494887361,0.412297544327541,-0.966568759374728,-0.985158008816531,-0.170360320719374,-0.0105282780685532,"2"
0.811458959827722,-0.561482393398054,-0.0007871742765857,0.468572735461034,-0.760351209663093,0.145456201924715,-0.945434216157354,-0.983160650544989,0.200577396094617,-0.326583630685826,"1"
0.911617289532451,0.613968749442991,-0.996854965285232,0.587591695034617,-0.838289923482024,0.298236206869966,-0.445527452682827,-0.84911759598289,0.235202693927667,0.282253574851365,"2"
0.82937728068282,0.433457646302112,-0.995793988608858,-0.0446263809905045,-0.734977203785394,0.774621322508095,-0.41633703208537,-0.944082029628813,0.121900514282324,0.520963766459519,"1"
0.897484704857977,0.83020516155233,-0.99222330905093,0.663439124352057,-0.85360973528812,0.190928599831688,-0.333122856150316,-0.327175632838668,-0.0558506249734831,0.235519758826906,"2"
0.992898529551123,0.420872435558994,-0.954604651999778,0.813346008728894,-0.963549796516038,-0.0900238258194288,-0.715604111783139,-0.969166119851369,-0.972778071225882,0.189607807195187,"2"
0.740298968062827,0.19524654446554,-0.990956680708199,0.0915352116540281,-0.774278602239937,0.845478127116024,-0.338329773509728,-0.959574984807087,0.713584656439193,0.394656562362003,"2"
0.581996914624038,0.325949737685252,-0.937953441599988,0.463837371973433,-0.87523095910394,0.723583140616821,-0.286271319287542,-0.577237409803315,0.799740465996055,0.233444675947952,"1"
0.648875629791212,0.628670670823353,-0.79789582694146,-0.301978533722096,-0.777965089094877,0.399051813749545,-0.560944113855854,-0.740645954021796,0.769337924042383,0.554509065224462,"1"
0.853977079016202,0.694973013052798,-0.99744581645124,0.226415616577202,-0.780237744947294,0.642132751289031,-0.213034936816834,-0.846376678121767,0.309650093768555,0.503324643783575,"1"
0.980517867791023,0.693621298841976,-0.972691888543692,0.934123052734833,-0.945314792818569,-0.752569658775641,-0.657164954456679,-0.754825235594682,-0.613005820856328,0.114759388992908,"2"
0.497951747162668,0.238741194231863,-0.993745766744879,0.0338085402886833,0.0148218004791458,0.834666398921195,0.417009079109983,-0.789513586056331,-0.268730781583176,0.454927305286667,"1"
0.160870663441793,-0.0144166252604243,-0.966098143153658,0.964160678638397,-0.437853861534226,-0.73185340205061,-0.864166711688184,-0.88003067481624,-0.929594116509721,-0.124191353391541,"2"
0.882666634048823,0.68262714356717,-0.993803473897478,0.807410280853628,-0.561399208008937,0.0318283865564588,0.424511690117249,-0.258289206440353,-0.765099613044787,0.231089387617042,"1"
0.581805243961861,0.032623985882127,-0.908553698769334,0.306304448123272,-0.853308085056832,0.778737377806689,-0.499467329367995,-0.802458639588298,0.661311189960911,0.216249795455046,"2"
0.374683318549727,0.157149008072354,-0.968821984197759,0.0485370865288737,-0.703650670449864,0.844372985266232,-0.100792175426916,-0.683148913908097,0.801104789344555,0.417743567629786,"1"
0.95330512102173,0.427210874789186,-0.844149080219038,0.09213505501363,-0.860141587680777,-0.360956130255117,-0.889460192877696,-0.950646844073033,-0.784355164065402,0.392215334139991,"1"
0.730706727451679,-0.220924045525009,-0.610423759363934,0.163236582567644,-0.845947415445784,0.172087847975653,-0.88525374662663,-0.904327091294939,-0.317909187714785,0.110394634573107,"2"
0.972779436619198,0.584105349632578,-0.678627115138023,0.63629001702685,-0.886574597481737,-0.445769773893459,-0.937142289736483,-0.951240499221912,-0.794179990179961,0.18788111461384,"1"
0.798059663974879,-0.187597526796507,-0.946568969247002,0.210552068889452,-0.745735834698544,0.710952104959414,-0.770713662595973,-0.95365809055709,-0.331436151168671,0.173975147470435,"1"
0.930402612517068,0.495638292022151,-0.818794211522691,-0.258084328166896,-0.651113815954566,-0.239732572905136,-0.763128722522412,-0.965145130954532,-0.361105828923256,0.494178910631115,"2"
0.839515655291887,-0.00633934894141364,-0.949823128165933,-0.315185051398898,-0.797373573115537,0.658572028471512,-0.884881895037554,-0.955173712813284,-0.653021143729361,0.466716893506513,"2"
