"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","label"
0.999991696509312,0.874082304670292,-0.962160953812695,-0.0856927915300552,-0.957142096117221,-0.999993066029962,0.652299457400937,-0.851159469486583,0.43363864751437,-0.476904562498395,-0.354456044626198,0.199307688704695,0.870826281404528,-0.141536602825408,"2"
0.999999018683441,0.977455033375445,-0.989349258061712,0.94959418713463,-0.969641114301513,-0.999999941571479,0.473631476769409,-0.789510604510795,0.0462674909871287,-0.677849597271426,-0.289538550758846,-0.444595371114617,0.945260447931099,-0.3777342969187,"2"
0.999999806039511,0.997316499866404,-0.893336376197187,0.996378181323397,-0.984981127434344,-0.999999996048182,0.426051306764297,-0.790031052113959,-0.00408933720834281,-0.667662523646459,-0.296312094211921,-0.400587948371583,0.949415374959371,-0.342848199933794,"2"
0.884600426936034,0.525018941981557,-0.905791785817891,0.144230632050982,-0.994501732961304,-0.655248695869677,0.571496190716214,-0.742080057740725,0.351229405360505,-0.519894457373598,-0.105952595520231,0.0136796184887732,0.868738456343387,-0.207071247615226,"1"
0.985522509391971,0.629958405687821,-0.325562502123513,0.377998080259937,-0.989968906152182,-0.995273529909293,0.189388807867665,-0.803090938530324,0.0934484548639397,-0.46351923744403,-0.143536074952686,0.33734052705574,0.912329486454075,-0.0568754393436739,"2"
0.97448523579841,0.69086123083813,-0.366215360924447,0.611346713701867,-0.994482571285008,-0.966152231289588,0.170190927104305,-0.785561321402518,0.00543510691895366,-0.514881884054438,-0.153947875945431,0.174798334798299,0.927654639566716,-0.110756480879857,"2"
0.82005911201889,0.0222950563008317,-0.392812719888249,0.437234460069518,-0.967389536467951,-0.97652994919414,0.0567861773591682,-0.718801814541663,0.215863569078888,-0.532418091538111,0.245062579617137,0.189921925818831,0.879421022027369,-0.18271043120129,"2"
0.977567232108079,0.958290774334219,-0.996836283461802,0.755006160498438,-0.997623513280943,-0.661363528654751,0.558380660996996,-0.739049140459999,0.0660058997963279,-0.631559054550675,-0.293061002837063,-0.388966263156561,0.933539897399702,-0.330827184054819,"2"
0.925845262417916,0.554023669673071,0.0320699433335745,0.298589496589632,-0.979851639473784,-0.71708987206482,0.0186269867070378,-0.743954945893218,-0.0386023255252459,-0.328564062897428,-0.109585929456275,0.541392516708141,0.89757235389684,0.100044077469002,"2"
0.968304344646783,0.54185466164102,-0.742975807296265,0.524915776449917,-0.995391640655616,-0.996319052836475,0.361174341175731,-0.782995627439521,0.198794101580845,-0.596617406123808,-0.0615694400566968,-0.0627583278854877,0.915403149659517,-0.268180205094138,"2"
0.988089300843985,0.929755678658145,-0.99859539242195,0.924727295495269,-0.996370052539743,-0.950525573354652,0.487931260999533,-0.781018555731594,0.0665354251374235,-0.676879126389988,-0.261007400911896,-0.4359292593337,0.944595548934906,-0.369995396535784,"1"
0.935392474195051,0.491050392542929,-0.87747137611853,0.26035304166998,-0.994744440277301,-0.979071249932954,0.489530123002042,-0.795129438399421,0.355256573634163,-0.56926233086615,-0.0678861515913392,0.00978509777810677,0.889732444585493,-0.246947329613053,"1"
0.9893834216476,0.801026813449861,-0.822685769389899,0.658261458629884,-0.987955169219283,-0.988281859332872,0.429873590766118,-0.795830337624892,0.132178655387731,-0.612364700006904,-0.214783499992245,-0.177233496729083,0.929609537211444,-0.278670354563343,"1"
0.392765073738296,0.232582072154443,-0.0808957928634035,-0.18752042626233,-0.833759783680327,0.460772342029035,0.332606048621914,-0.293908411967382,0.120497463969433,-0.0265846572785928,-0.0345699534508714,0.537089566679562,0.644762687102657,0.268350480549404,"2"
0.805227211933087,0.325588994896756,0.195814229872898,0.867377064691849,-0.975169839414584,-0.562068000623077,-0.274081892752566,-0.598407241573214,-0.282962915104057,-0.425583944831773,0.104463986465763,0.302994401537945,0.921253489357225,0.00939553649567748,"1"
0.916481777582232,0.365303457508087,-0.865922538610471,0.763108091152606,-0.97277416138697,-0.972771628543744,0.31825830887706,-0.731149763417443,0.175188823686062,-0.67018532514984,0.0833670816649381,-0.332216438040641,0.918457981800337,-0.397937231048154,"1"
0.192497768333893,-0.0046918041648969,-0.673239575642167,0.260847510287535,-0.924762928594605,-0.378299064494599,0.450299978453384,-0.523473789297377,0.455673860081906,-0.365499220092354,0.129199612751883,0.135123973008308,0.73892208032866,0.0774152486337979,"2"
0.242824876506519,0.379226483944743,-0.873042048769076,-0.238807414373893,-0.986250417786225,0.511633015935376,0.761129079474997,-0.358592270167887,0.46567717358373,-0.184986250154273,-0.154298914706541,0.200189289078324,0.656446611240374,0.190587535334212,"1"
0.623004600160177,0.547085188600366,-0.924161925187414,0.0583231897671652,-0.968964539573536,-0.328059667564183,0.657585031768079,-0.658445349994365,0.40136774124573,-0.415728200966482,-0.178145339010833,0.0547292451376055,0.815615235110705,-0.0575507705262661,"1"
0.586850095009914,0.653110785054916,-0.967909350348254,0.303466733370362,-0.964734387310543,-0.00550573928332287,0.673969671052207,-0.538019573494968,0.258392346287913,-0.445428347702222,-0.21223009048787,-0.184406059903554,0.837354904196328,-0.109963043808446,"1"
