"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.999999616195404,-0.530052170763118,-0.559785649694405,-0.136848009605289,-0.53556839528625,0.2948489016106,-0.39004989912544,0.223435405530294,-0.213096544380476,-0.462383285278336,-0.0678714565750016,"2"
0.999999916781463,0.320412242591475,-0.185523868730358,-0.438695593403857,-0.512965570631435,-0.105732068405849,-0.142494825351434,0.703466071451549,-0.45331140877595,-0.534951478542715,-0.282806356977009,"2"
0.999999985485435,0.658892663112919,-0.0106595924071176,-0.539257306206137,-0.503764884045156,-0.262978525786802,-0.0366378615549483,0.811558061487805,-0.535120470660951,-0.561861481781254,-0.362172926794254,"2"
0.982101627264974,-0.605598603417515,-0.582089888269203,-0.101335671630583,-0.529894042311554,0.32683854088738,-0.406463493956544,0.156942931908514,-0.183176744316081,-0.447638165948651,-0.0443012686881825,"1"
0.996988404187929,-0.281508571431087,-0.463252122756455,-0.229739802406809,-0.52774262974182,0.18183539752,-0.320940413918837,0.392173427125747,-0.286607245429466,-0.483023549566373,-0.131656660005022,"2"
0.995785703926489,-0.483416676167939,-0.54174215961994,-0.153230426651933,-0.532547113153362,0.273968994001175,-0.376625727047082,0.254313029841355,-0.225760591483516,-0.464697922006916,-0.0791165813315027,"2"
0.937368889154759,-0.695312758831225,-0.602144197119192,-0.0503897299428708,-0.512830786941354,0.362729534510251,-0.4209546879489,0.0610516932063583,-0.138281277446374,-0.419047374439255,-0.0111881448155067,"2"
0.991274638328322,0.678818646428681,0.00289016039154644,-0.542548619128791,-0.49931689070436,-0.272350612330573,-0.028246588509439,0.814783290580061,-0.537256667911115,-0.560072026143699,-0.365069534522425,"2"
0.985337657177702,-0.580282164100594,-0.574045933989971,-0.112286168005852,-0.530616602043985,0.316057858297879,-0.400430424374028,0.177689829222587,-0.192212348767541,-0.451378830159648,-0.0516129070985767,"2"
0.995214035829506,-0.627104598652773,-0.592537288265626,-0.0976835747170657,-0.536066490929365,0.33671943686746,-0.414744730623907,0.149238063980215,-0.181434351099083,-0.451534707677381,-0.0415004273516286,"2"
0.987188599613503,0.758346971046143,0.0459189403792354,-0.563138084307205,-0.495285335597224,-0.307669988005099,-0.00216769719184606,0.833333357177524,-0.554033643089399,-0.564694146855497,-0.382232697219415,"1"
0.992134752343773,-0.684166238621281,-0.610870263176587,-0.0744116110464348,-0.536246130317412,0.36072903291492,-0.428934484795228,0.104587815573932,-0.162536615779252,-0.444974056644474,-0.0259090367214045,"1"
0.996724653571518,-0.0413206339054537,-0.358987032639842,-0.316576600621286,-0.521246125809875,0.0679690982834166,-0.251331247490967,0.534826886332249,-0.355484853854457,-0.50357778252642,-0.19283360839783,"1"
0.601788905690165,0.443863868490286,0.0196337387451815,-0.358622961196566,-0.313417209170065,-0.18579613558767,-0.00812572562298941,0.611225089943769,-0.357411905670304,-0.370073572799483,-0.232864154536889,"2"
