"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","DF.L2.C2","label"
0.999973780560554,-0.847325082878037,-0.999790731417626,-0.7367779949825,-0.202775069704886,"2"
0.999988631964579,-0.765907338652564,-0.999723625082973,-0.724689764934994,-0.20475972108419,"2"
0.999998830518957,0.540809922468475,-0.996052736883785,-0.464026382196563,-0.236397476082164,"2"
0.993819073589439,-0.656998188058292,-0.915693249497236,-0.729548723019583,-0.208541485443664,"1"
0.999144441977115,-0.208369518580594,-0.86051390334812,-0.678088447358411,-0.222499250491676,"2"
0.999045667106456,-0.517444392160881,-0.699119216617857,-0.772003366010624,-0.220175692960392,"2"
0.978466025419084,-0.576809935660513,-0.737303582104031,-0.759537019490772,-0.212326441313564,"2"
0.998672116161962,-0.803299852935156,-0.845993142672264,-0.771528033768321,-0.208460587272636,"2"
0.996485413346955,-0.233535463002787,-0.787539128792923,-0.704443693631084,-0.223552813742109,"2"
0.998367432501754,-0.722058618757306,-0.860342240026307,-0.756843057096023,-0.209892530609938,"2"
0.997736262764215,-0.945944461430434,-0.734173658453192,-0.813927524096866,-0.208355777036043,"1"
0.996412554934022,-0.750881974360803,-0.914382103235159,-0.745052655869279,-0.206962618026198,"1"
0.99909809452832,-0.669017045684235,-0.746246317664393,-0.779547540693296,-0.215019942881189,"1"
0.852641652893851,0.61229442642133,-0.421767276010753,-0.577723791377585,-0.219424757100573,"2"
0.946027056204463,-0.286605511467406,0.75707542683267,-0.94669560598813,-0.258557949643522,"1"
0.974468710202399,-0.151332772123008,0.0645661250617086,-0.875624602491349,-0.247046338400454,"1"
0.801312285376278,0.170901242596375,0.441170961646327,-0.855899084135139,-0.223419983113133,"2"
0.961191650655519,-0.423025136966115,-0.64202335399727,-0.75503105781424,-0.214738237908105,"1"
0.969503477484905,-0.607228611645404,-0.498376866308312,-0.815605762091627,-0.216981629191647,"1"
0.956593031353511,-0.709947122005008,-0.267963510102113,-0.86298036404185,-0.218616252553333,"1"
0.98700626032232,-0.76208159451201,-0.0665269737374683,-0.902395199377826,-0.231424912142093,"2"
0.769117272431763,-0.262258018358966,0.318413669485755,-0.861681940557556,-0.200857773590696,"1"
0.988372818375764,-0.791255536168911,-0.815686228001722,-0.772552260687411,-0.207118382465804,"1"
0.988546598469351,-0.706184195185723,-0.529396576426872,-0.827144037713277,-0.218400376448483,"2"
0.953433798663385,-0.498717154261792,-0.509881076962813,-0.793946864164258,-0.21518173209947,"2"
0.976883609005986,-0.559290517362385,-0.66592142054755,-0.774832171017099,-0.214638548443992,"2"
0.893155998059393,-0.648164759968181,0.204901246881472,-0.905828496485847,-0.219240907176949,"1"
0.988092189211822,-0.0958889629615869,-0.673031379501032,-0.713153242872217,-0.228405717587383,"2"
0.985343471499853,0.247896661859224,-0.829464645165326,-0.593082845760105,-0.230997689523593,"1"
0.978065268274583,-0.0340700561253131,-0.386315579029767,-0.778353036569929,-0.23648608761262,"2"
0.997262055968061,-0.503923827343028,-0.866868165096474,-0.722891577520049,-0.214685668847251,"2"
