"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.999986396884334,0.995048315981873,-0.99946164222246,0.905511210293017,0.935440017898571,-0.99942632213377,0.999426863517216,0.295066663074408,-0.29266747484101,-0.830935332618152,-0.757293344364601,-0.152838437167345,-0.672239289416619,-0.686634107628779,"2"
0.999998138394346,0.999845361017343,-0.999953996172009,0.994988932890761,0.964261396993005,-0.999971436892858,0.999970208591537,0.631568703575301,0.934213607457406,-0.913518848189163,-0.83830504268911,-0.616621938755464,-0.663774678422139,-0.868651625940441,"2"
0.999999943536075,0.9999767926664,-0.999830485973187,0.999491597135076,0.99662672408029,-0.999962641068546,0.999995759415547,0.960721328804927,0.999979433411977,-0.995634177760911,-0.87306285526212,-0.708866564247922,-0.630492207720196,-0.898646332812306,"2"
0.928777623523841,-0.122340338936177,-0.733040170290222,0.162922800700973,-0.854332390907647,-0.898355022607533,0.551591015398371,-0.844776708507777,-0.837807931370128,0.349978611759508,0.530167449686519,0.934071717825374,-0.0771971800789495,0.84719371751152,"1"
0.989755213156248,0.382057606790129,0.0363876949896689,0.401149076913235,-0.841446649121163,-0.984564333391148,0.650309889548459,-0.559614551283934,-0.0804415335287003,0.913700405492501,0.662443245920457,0.935507671240846,0.218250526559687,0.891964816350679,"2"
0.988411581780352,0.634864389998235,-0.237341149539808,0.710538032922453,-0.764430121084717,-0.952812598450117,0.724005774636908,-0.411791388094262,0.356830099090065,0.541550371754035,0.475719462373758,0.873653709782141,-0.310144835847745,0.722504810076278,"2"
0.93227849061035,0.00454193164900851,-0.124244957497829,0.53275840549783,-0.634888639163563,-0.95464401534989,0.481652052367701,-0.880860151859708,-0.300344198391656,0.887743258686192,0.554180948735866,0.930153650259931,0.451617463263773,0.858523881488342,"2"
0.922338721547862,0.813988875592671,-0.966651434417361,0.385330776018898,-0.993857894866882,-0.966740476751245,0.903710975301628,-0.63080025280719,-0.854012940446945,0.706281716183387,0.778166780567099,0.965726403503941,-0.804354519176135,0.893671008160291,"2"
0.952953116311981,0.0697467177601618,-0.0444049329429284,0.537706853708408,-0.531702749284176,-0.880672772108947,0.811767851314851,-0.121821912385209,-0.377659418756333,0.384390663165018,0.27448330393644,0.821100912572869,0.528436713824119,0.743837162382255,"2"
0.990176602972014,0.526215776788307,-0.429336511725626,0.628974410781181,-0.86249694819081,-0.987331746484261,0.64238089589717,-0.905589427224123,-0.147952949303152,0.943531578917124,0.700140453481224,0.95506028487089,-0.367724413255693,0.873157126048026,"2"
0.925456679362545,0.935820090329805,-0.984537462778457,0.678708574619293,-0.997179564773922,-0.990835016828666,0.926566149875207,-0.930761320555672,-0.921724378606734,0.941363152612603,0.827637812776003,0.978924520321408,-0.844830749695967,0.914356103035446,"1"
0.978836944279656,0.307666908271269,-0.689732056507796,0.461234178837776,-0.812395665708622,-0.967563993606698,0.635023009858866,-0.866097606748871,-0.462294550098383,0.777672153851465,0.649004161966316,0.950198655478794,-0.356968044896942,0.85837606124179,"1"
0.988795915245372,0.749295142744746,-0.620996403363648,0.676967592741124,-0.902618282996355,-0.978660868741625,0.903149422612028,-0.670372302317586,-0.184269805677677,0.907100874425678,0.735014007370317,0.952031743442116,-0.609193879648179,0.86606128393099,"1"
0.0855331919771607,-0.33160803224599,0.448577663686307,-0.488534104931081,-0.666989711954431,-0.084326326329601,-0.5205149478525,0.287790252983978,-0.286640413468886,-0.49421829461121,-0.0286158336994615,0.145702540128575,0.604980986100454,0.310261167682012,"2"
0.772091287369936,0.406644723812647,0.845637520362461,0.372299747458777,-0.980340303987002,-0.4394562335271,-0.703730073069952,-0.973018490127431,0.670484958886626,0.973002700463047,0.537667479345038,0.905398639674785,0.119065802764924,0.789665442998071,"1"
0.882436859846456,0.593901766977119,-0.143973721087729,0.323420627486039,-0.957833601986655,-0.787466286174656,0.0689650855418756,-0.883510982607817,0.548285341902842,0.508804993904374,0.544492923024907,0.897107105213343,-0.550877380034292,0.735427599368932,"1"
0.350797333052817,-0.247763791376165,0.533039877326188,-0.266357732608709,-0.90005914626059,0.0676213115259165,-0.673703459918429,-0.856964982060185,0.44851371702099,0.170397531799433,0.364242015064804,0.588121787242897,0.274773262710671,0.548504674511993,"2"
