"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.99999999563308,0.395863909648383,-0.994175658936326,0.992611283837515,0.794654230616726,-0.99114357492553,0.957692241812176,-0.475921230676147,-0.97980807639292,-0.533705916228689,0.332591188054908,-0.415763889791103,-0.549779329747605,-0.0104237992386311,-0.243330072664971,0.560485848643354,-0.788592665979991,-0.775981113983887,"2"
0.99999999746392,0.952185821258659,-0.994857294034397,0.999013170410024,0.834201726200887,-0.999905217341874,0.999845484257574,-0.197985128222447,-0.943511304348388,-0.488351659088471,0.383895117603774,-0.317397391462292,-0.691240843896621,0.0928703875216467,-0.217169518955572,0.676973317544456,-0.800037037617785,-0.835938227436858,"2"
0.999999997381652,0.98816914772156,-0.964311893923837,0.999946366286467,0.988462823953949,-0.999986763628303,0.999997634680686,0.757342255798953,0.00829188426031502,-0.723692977079332,-0.120559858209629,-0.601399468104069,-0.954006862238171,0.203053029506743,0.39833447212652,0.8473015245962,-0.64139313618006,-0.528648661266443,"2"
0.999591004015983,-0.110858505672086,-0.935185145542037,0.736003832657688,-0.449159708994634,-0.775336487024309,-0.82690078935711,-0.916335618824683,-0.87674441623817,-0.204769462716583,0.777686147221794,-0.486695873504299,0.281147499402763,0.856585048544927,-0.127367544166352,0.602485421496514,-0.741771828390479,-0.313916606696464,"1"
0.9997851364814,0.390840763195401,-0.85062984701335,0.825267473618454,-0.222808649780011,-0.962583569135147,-0.650910420265498,-0.823948825031033,0.0361381342724558,-0.375659993396594,0.734409177939273,-0.306485425125591,-0.460466992527837,0.875157207382288,0.0523297178162276,0.780381904664209,-0.855884629517557,-0.361862927440781,"2"
0.999870145587436,0.481882820700675,-0.778281175590946,0.892008544943182,-0.443700633453813,-0.934343039236508,-0.410403466296623,-0.668733563302973,-0.427437471223403,-0.263068196737045,0.773055317824834,-0.307076260946604,-0.30177653770741,0.864885007711799,0.035271927119311,0.689977027789126,-0.771687655929843,-0.513003099686262,"2"
0.993910355729394,0.00109447971756049,-0.813404673887846,0.71227406523945,-0.306011351231842,-0.936433294861617,-0.34173586199514,-0.911585350341637,-0.49275418770531,-0.29417408057326,0.723029233886065,-0.318811182236596,-0.110203789394621,0.781277314461358,-0.0669466488594828,0.592568636720254,-0.776596893298603,-0.473417809110697,"2"
0.999912806868712,0.924027457552581,-0.952426471971601,0.518547589013912,-0.952764432698022,-0.952264995864961,-0.832995913947844,-0.778590286185641,-0.959699855453335,0.254856017042806,0.913214952033664,0.0263108601529094,0.237546697153408,0.941353346156547,-0.186242504051415,0.713923446480883,-0.784447201562401,-0.742691179498422,"2"
0.999392656287982,0.0976530929727369,-0.809599316893383,0.769250195060668,0.222415209841499,-0.719123135225655,-0.118653459790182,-0.463737037592225,-0.354258898160061,-0.484036157006468,0.457341358608553,-0.504065662421011,-0.442395615269179,0.622295141440928,0.0323323967091551,0.653518691990166,-0.734124696140584,-0.256117599898213,"2"
0.999850094472898,0.384793688413779,-0.905417953571497,0.88299762206737,-0.619293520943326,-0.975314175543071,-0.665930382940718,-0.93660372199655,-0.708548342389219,-0.135838729990881,0.84530299609767,-0.294025894272554,0.0425997545480882,0.899341780429685,-0.0996236065734615,0.673369340129387,-0.803485237000034,-0.570343063503044,"2"
