"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
0.999998964424604,0.781572315938091,-0.980132055987675,0.860313010949287,-0.292602688982718,-0.999999588337546,-0.939629479616569,-0.692017583166191,0.655408188069593,-0.596211536118908,0.253836503053473,"2"
0.999999919292201,0.956189532767353,-0.994659703468098,0.995990934551349,-0.533988085152022,-0.99999998191896,-0.929286193030561,-0.763536854404438,0.662864608446047,-0.593277939087509,0.227829288326129,"2"
0.999999963330995,0.994950772924776,-0.871805946472244,0.999506223171846,-0.757784340263805,-0.999999964762772,-0.904530577500044,-0.814814272330692,0.62859319262274,-0.564994419965948,0.228015334910378,"2"
0.936471059370614,0.0225144164755261,-0.906671558022362,0.338428011817171,-0.938232920797526,-0.981969965587514,-0.78483702894372,-0.78424236782928,0.788877930065304,-0.611400455314788,0.568196296905668,"1"
0.987288937606775,0.293253212135953,-0.375410751614592,0.523294837903641,-0.839842067649552,-0.997386921610069,-0.833976787758747,-0.794436712892716,0.508238199634047,-0.508899040136018,0.442959423015708,"2"
0.982728833002309,0.327349286804947,-0.392265395392546,0.75095945762884,-0.92445516722496,-0.994817276543621,-0.872809871459424,-0.792007767440565,0.516985559104724,-0.554184175897808,0.484064296015692,"2"
0.837412984102981,-0.310021820992087,-0.389922534002278,0.454821603674579,-0.690432196547847,-0.982583606794703,-0.864342797676985,-0.650424751504879,0.607949045789122,-0.588425728348913,0.626687918960968,"2"
0.992842173109103,0.864403866324037,-0.998647309016997,0.887324473430119,-0.985428044680536,-0.995547210810386,-0.86219682870149,-0.845482924856475,0.726027179310219,-0.589152104794656,0.317119325509366,"2"
0.942000847655028,0.111215357736092,-0.00495914136006914,0.454047226818699,-0.742078737721683,-0.98603449237834,-0.83015839847337,-0.755262917576047,0.292274055290914,-0.44523562840033,0.455389899614035,"2"
0.978854623535225,0.11678047770464,-0.753775259129663,0.672979516459865,-0.926488070494892,-0.997921401286341,-0.879103484235154,-0.767476828348427,0.720996097090725,-0.640271665432915,0.586120156123954,"2"
0.996725187759338,0.834316925108135,-0.999576579776097,0.96082843401859,-0.974574585903229,-0.997468862965182,-0.883440312580677,-0.835424855033915,0.727267798728083,-0.610168013454045,0.349488332684552,"1"
0.963260900372609,0.0227000971685536,-0.87885435795243,0.50559691408641,-0.938149357815001,-0.995876093297861,-0.845080472326448,-0.771626660860025,0.77828473322197,-0.643354077173567,0.600707784728374,"1"
0.992860464758847,0.589779626726483,-0.875755866228993,0.796944468546258,-0.863959715372314,-0.997228005615547,-0.880882286207657,-0.803815252911458,0.701490785391611,-0.601391430943769,0.408423369551102,"1"
0.371894035225324,0.0752667275382065,-0.0964676761929284,-0.314316793855999,-0.599069901163423,-0.16378580333202,0.233524939998668,-0.536428585292259,0.126045585881051,-0.0342381137710379,0.113162691032092,"2"
0.78872214846553,0.270208963979271,0.336051505848804,0.801930971146507,-0.910119823959227,-0.131733356383262,-0.685005033783147,-0.548404953070133,-0.31002961286334,-0.309638816949471,0.417304143036858,"1"
0.892594337311445,0.345581789475048,-0.865793320393491,0.598894566270923,-0.870575731964691,-0.516720354465594,-0.757987875495563,-0.683514794067508,0.631348160633373,-0.556273447552582,0.464956273114978,"1"
-0.0949293687289907,-0.0551871048125028,-0.551363012798264,-0.155862441192747,-0.832024593221058,0.677498601009176,0.713999211694371,-0.13167502284732,0.263440181855537,-0.028549301311152,0.168957875910361,"2"
0.225291821373753,-0.078435952595004,-0.771237854375809,-0.1349705254426,-0.946132648218521,-0.481514916704062,0.163839835362379,-0.653457705620176,0.72079025133363,-0.297294114742161,0.307289602205903,"1"
