"DF.L1.C1","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.999995466971707,-0.780251568038325,0.239908293372582,-0.883072071071349,-0.297152646999941,"1"
0.99999756069093,-0.780252243406443,0.23990899629486,-0.883072471134886,-0.297153495474067,"1"
0.9999976382937,-0.780252268438626,0.239909022348357,-0.883072485963039,-0.297153526922374,"1"
0.977422949264257,-0.772863941361599,0.232315559406062,-0.878683602635882,-0.28797814645514,"1"
0.990029377158789,-0.777016144056393,0.236559549160038,-0.881153160500554,-0.293108617670584,"1"
0.987613960436471,-0.776225748612978,0.235747085473393,-0.880683664235932,-0.292126904834466,"1"
0.876947328276945,-0.737307711124339,0.198185414113706,-0.857220731979082,-0.246515196887672,"1"
0.991269116595637,-0.777420874414533,0.236976426805967,-0.88139346204107,-0.293612252906606,"1"
0.977242684024271,-0.772804081058584,0.232254807973109,-0.878647943495748,-0.28790466258649,"1"
0.982847195680889,-0.774658736690679,0.234142742277596,-0.879752024543708,-0.290187713228695,"2"
0.987832862825662,-0.776297480699942,0.23582073036065,-0.880726284833325,-0.292215900102317,"1"
0.97974962034143,-0.773635320762599,0.233099511153346,-0.879142973824522,-0.288926293098884,"1"
0.991139726943216,-0.777378663397811,0.236932922018165,-0.881368403440385,-0.29355969690218,"1"
0.712072135639605,-0.668821038141459,0.141160223312292,-0.814308834258215,-0.176543476341567,"1"
0.891934827750666,-0.74289637119514,0.203309272682709,-0.860631438693811,-0.252761893112261,"1"
0.824629870732315,-0.716986677459629,0.180215970978816,-0.844702841376344,-0.224551522362146,"1"
0.19953586777323,-0.367903754150427,-0.0404507365394362,-0.60112188708558,0.0493676236115661,"1"
0.792549791906375,-0.703887705418698,0.169136828145513,-0.836537555066297,-0.210968483974852,"1"
0.807536110557478,-0.710068223536396,0.174317989353807,-0.840399581227376,-0.217324339549414,"1"
0.771657304383242,-0.695090232205361,0.161898181121194,-0.831011399535947,-0.202078014087674,"1"
0.924682880072851,-0.754755468759952,0.214466014886526,-0.867823083421476,-0.266337388202736,"1"
0.0388646899675472,-0.248220484766383,-0.0973993339061394,-0.504608241936121,0.120240981032251,"1"
0.962785729108439,-0.767958429218252,0.227376785745719,-0.875756022889745,-0.282000407559757,"1"
0.937482597170449,-0.759261250058088,0.218811683532065,-0.870539108030178,-0.271615178138622,"1"
0.74371363764007,-0.682989915657636,0.152189332207067,-0.823355217278161,-0.190135006328029,"1"
0.861260031780192,-0.731348002722851,0.192810689659158,-0.853568371490873,-0.239954824687256,"1"
0.459322803854465,-0.537194096851627,0.052024683836845,-0.726062188328304,-0.0659705979381342,"1"
0.954652230158896,-0.765192973105239,0.224627363435363,-0.874100859933123,-0.278669220182073,"1"
0.947627021965358,-0.762781388998607,0.222249700340885,-0.872654700779334,-0.275786538223705,"1"
0.949879001908118,-0.763556764511431,0.2230121663933,-0.873119955288565,-0.276711145462753,"1"
0.982742367406953,-0.774624168342445,0.234107446005054,-0.879731460072104,-0.290145040648387,"2"
0.891468914241902,-0.742724174601948,0.203150154296408,-0.860526555083396,-0.252568017242273,"1"
0.733606111712108,-0.678518098858105,0.148670187317177,-0.820509579405395,-0.185800994168706,"1"
0.779657942197576,-0.698484226865109,0.164672276116239,-0.833147361842186,-0.205486582854845,"1"
0.954598324316919,-0.76517454972049,0.22460912928537,-0.874089821807204,-0.278647119809657,"1"
0.958718592312865,-0.766579123778733,0.226002393757857,-0.87493091797647,-0.280335499277211,"1"
0.931113268502563,-0.757028106016358,0.21665028765668,-0.869194129304121,-0.268990890922017,"1"
0.109958042836892,-0.302378490985501,-0.0722571927343953,-0.549151191879802,0.0889887794919767,"1"
0.978061818641877,-0.773075978670902,0.232530851042967,-0.878809901570246,-0.288238549792793,"1"
0.719230052849794,-0.672070105604234,0.143658391072251,-0.816391014679276,-0.179624238478571,"1"
0.77188953484887,-0.695189187966447,0.161978739666725,-0.831073747308811,-0.202177022341513,"1"
0.968145466494652,-0.76976528141377,0.229186598008581,-0.876835597519776,-0.28419185751981,"1"
0.665844137533401,-0.647214128296108,0.124984316257509,-0.800344598204381,-0.156566078629649,"2"
0.978685404663383,-0.773282777031444,0.232740970390202,-0.878933060482826,-0.288492682521952,"1"
0.85545060540532,-0.729112145742614,0.190817327220807,-0.852194101693403,-0.237519735216031,"1"
0.966151087402648,-0.769094378863552,0.228513344197503,-0.876434911379739,-0.283376755901093,"2"
0.937068734059627,-0.759116685738694,0.218671306369637,-0.870452107094801,-0.271444780651007,"2"
0.966058233064602,-0.769063101595156,0.228481993503162,-0.876416226591204,-0.283338796397842,"1"
0.71276355602583,-0.669136004821203,0.141401613289602,-0.814510884078151,-0.176841215146718,"1"
0.999027082312841,-0.779939002449367,0.239583151597216,-0.882886896460304,-0.296760161415873,"1"
0.993718418249457,-0.778218594637525,0.237799778042631,-0.881866878170414,-0.294606784907647,"1"
0.997651760770252,-0.779494420237795,0.239121285618393,-0.882623434652776,-0.296202572289935,"1"
0.992417291321138,-0.777795138862177,0.237362436872375,-0.881615609263543,-0.294078545301951,"1"
0.988547399918724,-0.776531487378819,0.236061101773199,-0.880865306976118,-0.292506361568178,"1"
0.913615521072449,-0.75080121156292,0.210701640175594,-0.865432065163551,-0.261760989178021,"1"
0.985884048717529,-0.775658166661722,0.23516499958734,-0.880346345961622,-0.291423427386695,"1"
0.970164607492818,-0.770442785703389,0.229867987520205,-0.877240021518995,-0.285016661032271,"1"
0.997553249950129,-0.779462545752243,0.239088199164955,-0.882604542232867,-0.296162625829409,"1"
0.9846938042474,-0.775266918845143,0.234764404545919,-0.880113739939956,-0.290939225218679,"1"
0.999950210159797,-0.780236969166302,0.239893099286525,-0.883063423179557,-0.297134306683023,"1"
0.995384704579532,-0.778759861035361,0.238359717587309,-0.882187935416758,-0.295283011332979,"1"
0.995139249882964,-0.778680201718619,0.23827724483182,-0.882140693040153,-0.295183417389231,"1"
0.968464238209189,-0.769872357855527,0.229294187271816,-0.876899528579086,-0.284322101307265,"1"
0.973994598478861,-0.771723137479996,0.231159856167588,-0.878003741872939,-0.28658002291808,"1"
0.879419783427442,-0.738236709866525,0.199031440435671,-0.857788648372426,-0.247547128371587,"1"
0.849146104872759,-0.726668016453413,0.188652310682203,-0.850689296648207,-0.234873748629557,"1"
0.978423262362381,-0.773195863430583,0.232652643331306,-0.878881301367471,-0.288385855477021,"2"
0.864961828178875,-0.732764555534084,0.194080041970297,-0.854437915040088,-0.241504904821768,"1"
0.854440891972415,-0.728721943308429,0.190470707689693,-0.851954037861531,-0.237096196292965,"1"
-0.0463330386339826,-0.181241453477232,-0.127363824530281,-0.447471141632306,0.15737668778022,"1"
0.641181855571396,-0.635241122733771,0.116326768348803,-0.792518737989876,-0.145854547359191,"1"
0.808205063428131,-0.710341593129112,0.17454904117488,-0.840570015065398,-0.217607624668948,"1"
0.9590872615423,-0.76670444482533,0.226127013922408,-0.875005920622605,-0.280486486079502,"1"
-0.0490347195750291,-0.17908609861592,-0.12831052237221,-0.445594073500651,0.158547610313911,"1"
0.98679193152574,-0.775956198578557,0.235470507782415,-0.880523486689263,-0.29179266193488,"2"
-0.0791435516761687,-0.15495382983154,-0.138844777472002,-0.424411424414675,0.171566055151049,"1"
0.568733610124821,-0.598250150146887,0.0907966163058892,-0.767943820445091,-0.114198896385904,"1"
0.640862092659949,-0.635083831676189,0.116214398378283,-0.79241551124996,-0.145715434717187,"1"
-0.424806255037391,0.128095438559635,-0.256990768917503,-0.151905061501181,0.315755567763185,"1"
0.302497231363128,-0.438920593996582,-0.0037946316051678,-0.6551411367463,0.00364182327806206,"1"
0.791362349938071,-0.703393366718458,0.168725894521644,-0.836227933922963,-0.210464106026976,"1"
0.820169035776081,-0.715194626446946,0.178678048277947,-0.843590207194911,-0.222667842085996,"1"
0.279812332305429,-0.423696105267341,-0.0118751870239622,-0.643759096438323,0.0137243320476929,"2"
0.761774064552234,-0.690854423040635,0.158467791905203,-0.828338580368477,-0.197860626462689,"1"
0.781942418441491,-0.699447617004968,0.16546390635199,-0.833752738712923,-0.206458944201593,"1"
0.769133257718314,-0.694013010336196,0.161022474307029,-0.83033241104476,-0.201001655600122,"2"
0.485428459210687,-0.55233034971778,0.061294441174929,-0.736599029887821,-0.0775146093743522,"1"
0.666886707302516,-0.64771340377557,0.125349894752207,-0.800669575766342,-0.15701810449316,"1"
-0.138042162879448,-0.107233617089395,-0.159359116876464,-0.381614047439081,0.196856287255685,"1"
-0.37409407632186,0.0867696955280881,-0.240041715398844,-0.194585356133227,0.295319608041608,"1"
-0.649532680294504,0.30416294254533,-0.330098259638354,0.0419059809781279,0.402656666049015,"1"
0.80535937556345,-0.70917721119184,0.17356602699328,-0.839843846907051,-0.216402292525632,"1"
0.613119331053689,-0.621236150094512,0.106454112219151,-0.783285123447993,-0.133624601547913,"2"
0.99838607490842,-0.779731890190075,0.239367899406306,-0.88276417172651,-0.296500306422885,"1"
0.999741307561126,-0.780169570671337,0.239822962817247,-0.883023497278985,-0.297049646091458,"1"
0.999806750571807,-0.780190686576673,0.239844934769724,-0.883036006258798,-0.297076168255347,"1"
0.999695167042668,-0.78015468185819,0.239807471370065,-0.883014677083187,-0.297030946395191,"1"
0.999984987108519,-0.780248187535987,0.239904774974728,-0.883070068581476,-0.297148400056306,"1"
0.998212504335864,-0.779675779410174,0.239309609842859,-0.882730919850448,-0.296429935904638,"1"
0.999832572303596,-0.780199017752565,0.239853604136153,-0.883040941559438,-0.297086632932049,"1"
0.998708164248924,-0.779835979987385,0.239476060906435,-0.882825852740365,-0.296630882204311,"1"
0.999611736391365,-0.780127757866881,0.23977945963814,-0.882998726942773,-0.296997133282986,"1"
0.999628498056995,-0.780133167273218,0.239785087377476,-0.883001931575298,-0.2970039265785,"1"
0.664624166840801,-0.646629191596602,0.124556488801476,-0.799963725267612,-0.156037053958184,"1"
0.969638410223767,-0.770266392380774,0.229690436015165,-0.877134746530729,-0.284801754113405,"1"
0.959892286536511,-0.766977892502114,0.226399108398034,-0.875169550275497,-0.280816132145439,"1"
0.435257529524764,-0.52292716576351,0.0434714517576105,-0.716036899584062,-0.0553131117214636,"1"
0.776299331853895,-0.697063251707121,0.163508045523738,-0.832253705041791,-0.204056292050025,"1"
0.84063054733106,-0.723337264311038,0.185725089136937,-0.848634378951868,-0.231294258838006,"2"
0.673000885748687,-0.65063023928798,0.127493151410569,-0.802565961075303,-0.159667692431016,"1"
0.98617686966648,-0.775754329212395,0.235263540732656,-0.880403506305686,-0.291542526712024,"1"
0.647152642466583,-0.638168476308094,0.118424451540991,-0.794437921723296,-0.148451069193203,"1"
0.950660384521265,-0.763825287801169,0.223276659985911,-0.873281016724713,-0.27703184223917,"1"
0.942497379558872,-0.761006992512879,0.220511913378501,-0.871588985373378,-0.27367852995671,"1"
0.999488545165664,-0.780087997415504,0.239738097615443,-0.882975171709208,-0.296947204482316,"1"
