"DF.L1.C1","DF.L2.C1","DF.L2.C2","DF.L2.C3","label"
0.0805262893502589,-0.061259593109354,-0.193259054879053,-0.360840431655011,"1"
0.738405773740732,-0.433844750732031,0.17921757016644,-0.657255847363737,"1"
0.762979232339091,-0.445992895809063,0.192808179594017,-0.66586977226466,"1"
-0.774627328101295,0.432429772559269,-0.595168662401955,0.154006905760182,"1"
-0.675377868854103,0.381693571171135,-0.557206598731574,0.0931006325152779,"1"
-0.722301798735042,0.405994160680141,-0.575464684534148,0.122011995740626,"1"
-0.657203543735573,0.372135413605644,-0.549985713377002,0.0818577708381761,"1"
-0.798481337433018,0.444242596089219,-0.603921943960093,0.168490315366476,"1"
-0.758999935549171,0.424609234455592,-0.589356342451304,0.144482022602708,"1"
-0.710179360381757,0.399769206932325,-0.570801117331996,0.11456076502209,"2"
-0.824695719872601,0.457048382575319,-0.613376121090954,0.184323159906331,"1"
-0.662249038492553,0.374796956276952,-0.551998697274894,0.0849811898684854,"1"
-0.780059126568041,0.435132970112763,-0.597174487244308,0.157310984514281,"1"
0.125759634808019,-0.0888301379907017,-0.168193118416941,-0.385113477180698,"1"
0.157311443170544,-0.107983800352414,-0.150577010713582,-0.401737314991015,"1"
-0.392630384948883,0.224807181780071,-0.435600982943506,-0.0827015035052132,"1"
-0.250164071657214,0.140445643014837,-0.367189489208367,-0.170035144912841,"1"
-0.835415730082172,0.462231479234524,-0.617192528831218,0.190770818938594,"1"
-0.837899432570132,0.463427869547215,-0.618072632445645,0.19226234305289,"1"
-0.7677754271972,0.429008728427831,-0.592627812476513,0.149834091676198,"1"
-0.681425246922554,0.384856098072718,-0.559590832382441,0.0968365003448532,"1"
-0.67719011999131,0.382642245749447,-0.557922063174271,0.0942204606118353,"1"
-0.88486537822342,0.485731501463383,-0.634424577870597,0.220292377370382,"1"
-0.839317421361805,0.464110153077903,-0.618574405246293,0.193113482335216,"1"
-0.632401264323925,0.358963381415769,-0.539997288544553,0.0664816535320243,"1"
-0.822080399332598,0.455779136935796,-0.612440668394698,0.182747715727931,"1"
-0.794325544683174,0.442195501987497,-0.60240728246073,0.165972090278743,"1"
-0.124408677497783,0.0642023902009979,-0.303278536878665,-0.245010280760405,"1"
-0.294676954542225,0.167085556202686,-0.389042978298803,-0.142967783363126,"1"
0.0281475050688147,-0.0292193493567121,-0.221970629531307,-0.332111284399514,"1"
-0.929049803943974,0.506152919681883,-0.649307028128915,0.246335203348551,"2"
-0.207941423533636,0.114986407353032,-0.346078399091684,-0.19547557705116,"1"
-0.0357086902163106,0.00991650277473433,-0.256455527286673,-0.29623935609382,"1"
-0.047779376054377,0.0173145504260023,-0.262904391254333,-0.289359764079604,"1"
-0.13489082720396,0.0705988414611459,-0.308721369403653,-0.23885831931503,"1"
-0.404495965313251,0.231701906162988,-0.44109249385414,-0.0753508520517694,"1"
0.588288795798273,-0.356263788811405,0.0948868692039643,-0.600792065758583,"1"
0.0506178334506356,-0.0429757221090368,-0.20969741018893,-0.344515509593403,"1"
0.495155014646365,-0.305439621931879,0.0417931264350805,-0.562393506878201,"1"
-0.185284439644754,0.101260044982835,-0.334602081665069,-0.209021713075629,"1"
0.171211783658694,-0.116397545278259,-0.142784980067279,-0.40897873133117,"1"
-0.846493433511524,0.46755453717107,-0.621105997944982,0.197416360610052,"1"
-0.680652201968293,0.384452329066352,-0.559286566671121,0.096359088872389,"2"
-0.543343632616788,0.310503204526866,-0.502863353105605,0.0110618014393373,"1"
-0.582440048622828,0.331994991418547,-0.519408470275797,0.035419731004307,"1"
-0.579992573708634,0.330659367190948,-0.518383860137803,0.0338958333925259,"2"
-0.823162978799269,0.456304750708885,-0.612828095824508,0.183399965622465,"2"
