"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","label"
0.99997018272945,0.977868641007218,-0.929912507912959,-0.734569988286141,-0.877664105119547,-0.998777619107208,0.82812864923433,-0.711899851145239,-0.998744559956933,-0.999809102554321,0.861243103235735,0.837792445166685,0.134423331447136,0.716295481669888,-0.130113142329818,-0.923011302851522,-0.332336552034624,0.201283605943673,"1"
0.99999801464187,0.99088643244533,-0.997115766339278,0.415083393756845,-0.272735493911767,-0.999464146785614,0.996178741470339,-0.101425100934312,-0.983577925545462,-0.999983823052046,0.345265103373251,0.484296107829495,0.182684791890525,0.501822306748581,0.0407587323316749,-0.836096468937161,-0.744841098528946,0.749058637419786,"1"
0.999999670724478,0.997418093714507,-0.998716582887193,0.323212278771505,-0.803896781152861,-0.999839815264087,0.999845600374314,-0.33593595043831,-0.609559739488669,-0.999998501912181,0.560774316421926,0.660505233328317,0.157443459866575,0.620338761537675,-0.0761886385084884,-0.842736606815454,-0.588229625984561,0.713323112393078,"1"
0.851539795730664,0.673907937296138,-0.198794617331091,-0.584090435126506,-0.987892546900752,-0.983010055734387,-0.888009487808195,-0.979461050255915,-0.996925679833945,-0.639079994837763,0.783349908962172,0.892200888238528,-0.0280354478105829,0.636406436124957,0.364800102429974,-0.813152947439881,-0.167740593102459,-0.100896812878266,"1"
0.932948593040607,0.889972307199322,0.526328145841461,-0.690436342897873,-0.983104836377832,-0.993635029077195,-0.912532199073675,-0.892409740528642,-0.93082824681311,-0.596549699896385,0.723968875446272,0.868128092663355,-0.160516362556766,0.807019451245374,-0.0323408257700322,-0.650753727292941,-0.0356131801601831,-0.176448378043668,"1"
0.927438482730137,0.860893902840902,0.496874649154818,-0.481199204103737,-0.992680945175124,-0.994212897083784,-0.779521870829523,-0.871210287112005,-0.980582684261827,-0.85512977442143,0.640821047509177,0.835640943872386,-0.146369255365292,0.798439877662292,0.0376890368367664,-0.647012757460112,-0.133887952452844,-0.0712966217411302,"1"
0.696674584492597,0.430397006727502,0.414864936846217,-0.436183073786943,-0.957244110842804,-0.982122042338588,-0.848991000669792,-0.958697556968572,-0.951963594259969,-0.288810466002699,0.680596344179644,0.848483530358291,0.077490698699814,0.825440115698045,-0.0420003690935842,-0.653810614936671,-0.0657000879801595,-0.0534502478176011,"1"
0.954750737079973,0.936614939532524,-0.751772077513724,-0.0674856666195189,-0.991409611350405,-0.988107345889904,-0.295270612801107,-0.864017981050172,-0.99950933138132,-0.564546574783813,0.803895830027459,0.89346365979115,0.00452603253909978,0.583226652589067,0.326030345617389,-0.877641764319906,-0.342268496464619,0.19155855487561,"1"
0.817233884589638,0.717128473388902,0.710444902212155,-0.483697396870386,-0.979288986569823,-0.970481002910941,-0.201275259077895,-0.861284679596028,-0.990206643498045,-0.753673136182592,0.626482145968537,0.775633175213967,-0.00821456022067801,0.8992452958178,-0.392601546005925,-0.602533906556088,-0.058453697724917,-0.00853769093333123,"1"
0.927907347958768,0.814341665270142,0.142147772579125,-0.597081516090637,-0.988538056023404,-0.995921915466309,-0.953735348342248,-0.963928654231589,-0.981808399409389,-0.729574254028206,0.742920462904493,0.880760379524131,-0.119316363613833,0.705987868938825,0.259991190823243,-0.750139908768924,-0.135971892175903,-0.151472176225823,"2"
0.969466048921087,0.901282000792843,-0.719618724244987,0.23276017745544,-0.987663966909078,-0.994426743100857,-0.0162722041544927,-0.910680996491733,-0.999736416406893,-0.281847582550306,0.796864101627267,0.888283891790084,0.10469692145204,0.697892254129509,0.095989672168228,-0.877703319740871,-0.369639361172721,0.283148825784126,"1"
0.906276685478018,0.750783461593156,-0.196975397967,-0.578576202569292,-0.985124559485955,-0.991321722797603,-0.945598629077868,-0.961753451414636,-0.989653422824068,-0.793208217341287,0.764685997910568,0.888718676878361,-0.0798713448000095,0.593884588177485,0.434934608716532,-0.810128328604861,-0.203663325892425,-0.0995202899110073,"1"
0.95663192996064,0.894745550520293,0.337917736574687,-0.525439885359319,-0.989331240012648,-0.992289597269043,-0.417981927713228,-0.902776754224992,-0.994815224587436,-0.685516797145051,0.731703506403832,0.85059121936191,-0.0740968393478081,0.835086087592116,-0.160085121777132,-0.725464238546349,-0.114803041720847,-0.068626085739838,"1"
0.187883219540543,0.614685826483864,0.544101158451547,-0.244280884075546,-0.801492069692976,-0.55599962143844,-0.84129519973258,-0.447826526021045,-0.0810399325770153,0.191863938600379,0.528016889572225,0.666924602346987,-0.228294031666334,0.683211212376877,-0.126866037091998,0.103572313947384,0.342865970109112,0.378573218257375,"1"
0.716311781088368,0.702172160706283,0.636117574563591,-0.0955993499303753,-0.973022200204639,-0.200701193202688,-0.953071756223475,-0.983985411408524,-0.461548090012096,0.489112466798081,0.720096669822195,0.839617654404581,-0.329397922298471,0.717337115831332,-0.315645423681638,-0.269560485886678,0.346567901791644,0.242956073741178,"1"
0.827867342624875,0.722485176032718,0.182706254284415,-0.386784460998185,-0.972590967857551,-0.887393562614653,-0.852735355425873,-0.938671463353323,-0.595112681190768,-0.453578747528249,0.688967578083602,0.841848343490831,-0.0974967214173559,0.694942864393295,0.148534070729911,-0.620410057808303,-0.0470499728260043,0.0323776504555059,"1"
0.0977469493117099,0.454753388088988,0.482227417286647,-0.494693496183826,-0.963866059060063,-0.699912484572174,-0.95981339135646,-0.948896068161318,-0.218250761971739,0.354293146743936,0.762150313642157,0.810309097264286,-0.0955080347331621,0.77673843107495,-0.0567799739241384,-0.161624806457428,0.504219954428746,-0.081259937359875,"1"
0.407251352966165,0.399455769489049,-0.155630637225639,-0.752050187082724,-0.995735146877887,-0.904045739279779,-0.802470096668326,-0.987391962881923,-0.995685221476891,-0.753981594534559,0.784785605914365,0.855211029040606,0.0149614073722566,0.651868650054889,0.428214078474121,-0.748516469386967,0.0579513999315315,-0.171610931045047,"1"
0.591695041412188,0.555334325479541,-0.0908593910136835,-0.663811268752483,-0.994124068737903,-0.950736359887175,-0.534124968341138,-0.976229080968809,-0.996766765744605,-0.595611279490199,0.79988126387223,0.864163056834775,0.0404073783935335,0.74894713492221,0.168908327132422,-0.773955392736806,8.15063412699102e-05,-0.12947862261883,"1"
0.609091120908124,0.593790440700888,-0.288812703478057,-0.431415251491114,-0.991544957947852,-0.926373266826762,-0.311628007295555,-0.957718100244278,-0.9969750887249,-0.549867460775538,0.799003887663793,0.859381730936822,0.0697689257975356,0.733526356585452,0.155517925759133,-0.801424494476852,-0.0681456066649033,-0.00347590409223764,"1"
