"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.966564797427286,-0.960647658751051,-0.909636361298297,-0.793372972792613,0.991274374508713,-0.180012492780856,-0.502107801702554,0.156503907088638,0.752796245324047,0.624129065695871,-0.323641126233245,-0.784270754298308,-0.586941128586328,-0.216793148227957,0.263378709123477,"1"
0.99230284984041,-0.738047483970841,-0.987189973319428,0.961162008161619,0.999960700179466,-0.752340163568205,-0.898343737393895,0.0367234169047506,0.263101270032604,0.663007629980576,-0.539363729971668,-0.856911777056134,-0.67055503511825,0.167734854847451,0.405993059087804,"1"
0.999402654058489,-0.769292674944568,-0.960861494405978,0.999979994849002,0.999999622166517,-0.768709128283422,-0.904209332454065,0.0237715534366316,0.24145268511339,0.674526907446333,-0.553211730267926,-0.855791576944461,-0.683607041794688,0.160207186814073,0.417970628373312,"1"
0.138924562873261,-0.893561682152229,-0.441703485488013,-0.967077371193033,-0.961650242514515,0.678873746189573,0.206644789973508,0.462220227937574,0.364619470500088,0.463312149534714,0.0587037075056949,0.52232891100921,-0.49687855083742,-0.642824894968848,0.806801128041344,"1"
0.466562835067291,-0.803851389264676,0.305316998880633,-0.93660589526941,-0.968106219271841,0.402536459903731,0.235541534543217,0.381802040970009,0.0721020029146305,0.493824433296997,-0.157896097245546,0.71061312090426,-0.496236906851313,-0.8560621045523,0.738663739741684,"1"
0.150066449028768,-0.821210079112654,0.391911004776386,-0.903218228141737,-0.968895517813671,0.477998188167573,0.288544499386636,0.234053729537928,0.0785267801568095,0.397433269606782,-0.0133406474214457,0.749411124613105,-0.40353292057502,-0.810358270205602,0.713639781605396,"1"
-0.360178498464021,-0.775703021274564,0.0711224027493291,-0.906343870355652,-0.928802907048515,0.697391023444996,0.366306037852552,0.12006982735879,0.262337880623804,0.206597169117468,0.280624779750519,0.704445070373498,-0.226895768870994,-0.589519388569978,0.694234751635429,"1"
0.800171104487573,-0.746211193822494,-0.861412526195123,-0.728738829202401,-0.991075271068874,0.537305755843486,-0.0622326351571638,0.722808071630194,0.292501155607839,0.631588896670175,-0.250614377272981,0.280969373830789,-0.662621156805396,-0.725433186919707,0.860953028113313,"1"
0.00722319356291945,-0.882596611799454,0.360411121996134,-0.908422190887911,-0.96840031358354,0.525722912885479,0.297065820259634,0.181351254747739,0.116236459991112,0.376846220224201,0.0501441023337985,0.75016318235471,-0.389810891808166,-0.775108768791823,0.720843482505237,"1"
0.00909830275166623,-0.797100012823358,0.12182007198915,-0.955104026155231,-0.950681376205373,0.60637071967263,0.319197035808522,0.262042062667009,0.208771694739084,0.347709255292019,0.0969176948855232,0.697492033137684,-0.360505970360039,-0.730967189524328,0.721996893628245,"2"
0.760286672435853,-0.705395309203068,-0.915796641829895,-0.402039855709565,-0.992707956799765,0.452078918614067,-0.22242697987997,0.709794026752012,0.18540317057966,0.630210128954154,-0.272597442735023,0.232516250572635,-0.670239154638307,-0.666465973144829,0.869896170388086,"1"
-0.0218621734306441,-0.82523604986394,-0.21240261349524,-0.972197988628529,-0.926703309896709,0.678700195844977,0.28488577287692,0.338815738312074,0.328211308206067,0.365336251376074,0.137994024181533,0.600932547806412,-0.389864394979477,-0.640505709848699,0.755687528370434,"1"
0.630189364435251,-0.862450992305017,-0.0406380297017654,-0.729276818820163,-0.972710126910187,0.343930077799141,0.0273398746141792,0.505448305870722,0.0770078735368993,0.591341899237342,-0.257947919257568,0.589309833410734,-0.61074045865132,-0.826836235849233,0.805655085584347,"1"
