"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L2.C1","DF.L2.C2","label"
0.985685574458577,-0.275406159793139,-0.991106781258464,-0.18139349710449,0.665024254920004,-0.998578828782235,0.992190402381037,-0.651998568689862,-0.25210841448884,"1"
0.978738214529471,0.76860380862672,-0.993303324646468,0.955171464600928,0.847377713698799,-0.999971856433664,0.999937735629253,-0.562288535350253,-0.0554872610397557,"1"
0.986180288854792,0.993168037633215,-0.941866974373212,0.992893517314321,0.777934165666939,-0.999968646264408,0.999998949393683,-0.47605338669599,-0.0915404342472685,"1"
0.774501381258795,-0.851929542047732,-0.966172528046164,-0.333489077398827,-0.939528638868551,-0.855316768399497,-0.682205275142908,-0.435218256019945,-0.442734748444865,"1"
0.854702020302211,-0.69552639160809,-0.877974148150669,-0.424019742313537,-0.914147797818889,-0.829999782494592,-0.572593591397239,-0.406062575464987,-0.489164886255193,"1"
0.817241403387373,-0.709589127195269,-0.847606515026804,-0.116253344024339,-0.939143666545358,-0.83009725293815,0.0202366615122789,-0.374383415594447,-0.492600370447317,"1"
0.562471363711399,-0.824290412781974,-0.879999566590866,-0.302763369815124,-0.883988448882478,-0.690839870860865,-0.366732210678085,-0.302143991442288,-0.430388481733562,"1"
0.801883845138798,-0.232681667532864,-0.994867867842622,0.824786967300425,-0.970000421647187,-0.993682128688307,0.261168272091221,-0.29656938885075,-0.389504451727921,"1"
0.828909286900342,-0.867114630303983,-0.889100215059758,-0.0573232080646391,-0.934855493068962,-0.588819257742667,0.521419506093619,-0.394128594970407,-0.555231271193284,"1"
0.770808156610867,-0.746207003860372,-0.939460184740388,-0.325435016198369,-0.909054831359898,-0.876673607985204,-0.558959123586782,-0.388296334646435,-0.451361528315588,"2"
0.726596100295472,-0.110809817250154,-0.997323957955923,0.923560950475349,-0.968943169181745,-0.99860850067754,0.575892932565372,-0.163519593905994,-0.40491842368507,"1"
0.738758427286321,-0.81046849996532,-0.952869957572531,-0.414218012504546,-0.88616195832096,-0.849039624570453,-0.652039310467609,-0.396674912903546,-0.444041659323966,"1"
0.864818351674098,-0.452504312594477,-0.961487574190082,0.313963118511054,-0.928580827116233,-0.92856853456415,0.508856080786379,-0.297110937104075,-0.50042339913761,"1"
0.484206278043736,-0.679920341959998,-0.050373905545303,-0.579396798321915,-0.809773147027248,-0.0509747062339794,-0.931650890949431,-0.426102881969203,-0.37334660280091,"1"
0.857360515951788,0.0255943036260307,0.221207804733223,0.45755816138522,-0.917009977480731,0.0541002887355073,-0.880546235347747,-0.574267728739799,-0.328256025255213,"1"
0.471359868520277,-0.148770328295814,-0.696683368145572,0.0815396646820051,-0.903529742721953,-0.642044042018331,-0.846258566374385,-0.126489996733291,-0.333454670059229,"1"
0.244505558990739,-0.344578684711236,-0.131328940776616,-0.612830038614274,-0.890562726121731,0.312567572165347,-0.979647427975036,-0.0767159638382042,-0.443433403173644,"1"
