"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","label"
0.999994252214614,0.411377449845638,0.972906089667986,-0.829926454503845,-0.242401848104469,-0.992920478478735,-0.570546600415047,-0.640596913672732,"1"
0.999999782369488,0.983568144177639,0.819054302196527,0.591488748490383,0.240989501925647,-0.998329378245302,-0.790277998327642,-0.291731387766067,"1"
0.999999982886155,0.999653187182769,0.936026221667903,0.880861529134876,0.45922120248333,-0.999204978374707,-0.868011023748062,-0.163749598655293,"1"
0.794426779044105,-0.73083688713709,0.917580553772057,-0.549253967246759,-0.968873168039815,-0.850341301126061,-0.652257447995007,-0.533193923172815,"1"
0.956351522901124,-0.708433494253938,0.963181970740886,-0.578864839506077,-0.926223796522493,-0.979825727733528,-0.730886913136006,-0.543095614566091,"1"
0.931272017387979,-0.706667627945935,0.987411697063584,-0.378779054232325,-0.943734353217611,-0.969855482546079,-0.76301257164916,-0.509209792796049,"1"
0.638134498998491,-0.816083530260952,0.934953049156335,-0.469669819492018,-0.891617952410705,-0.941932136278868,-0.689180764829424,-0.512011691057447,"1"
0.932860236605463,0.413986923568991,0.801262426411941,0.719917633417736,-0.988399680340006,-0.943435364100664,-0.702980339625824,-0.481648915733051,"1"
0.757209603967641,-0.747471140354348,0.992262234874782,-0.443603619771442,-0.959858282332946,-0.880482094620093,-0.701782169144519,-0.523758425320119,"1"
0.934911360450077,-0.782458144656463,0.961857098483796,-0.496791806212878,-0.919994513374839,-0.982672702824413,-0.755397081573573,-0.511270164075091,"2"
0.951401737221115,0.489639468567428,0.754517153700698,0.895853144968987,-0.98783387863164,-0.985757345988565,-0.723105710148551,-0.455409642757335,"1"
0.900358685614927,-0.788055329465703,0.925297133203322,-0.599455674866159,-0.922509222918793,-0.944113755274864,-0.711903463136118,-0.52546745598256,"1"
0.959198539564547,-0.295655226306812,0.978726251345168,-0.0196756334895349,-0.954848328496385,-0.980170595346441,-0.759916755050752,-0.516343511983629,"1"
0.180353738525068,-0.537749672361629,0.289977511830867,-0.534898743712684,-0.852326906702687,0.181501915011227,0.335134033119666,-0.33411900883244,"1"
0.740305571760832,0.173716197502225,0.869308680549024,0.501028868216914,-0.939232369476825,0.0533516076752928,-0.397716870033791,-0.317830202146597,"1"
0.869671608432555,0.0316565008262388,0.224635996442225,0.032032668697377,-0.924432574892162,-0.654930009351627,-0.267876395039939,-0.409711362379717,"1"
0.0770786776935676,-0.435363576803372,-0.0847043408168335,-0.542223181058517,-0.884718179637339,-0.0264374970609011,0.524901891163826,-0.36095665986794,"1"
0.143819132574192,-0.602490547462352,0.899094664860865,-0.753458951997888,-0.965009678642726,-0.0967220316412316,-0.0101016949359991,-0.548448667992256,"1"
0.422373060361108,-0.314386216991222,0.888024821597144,-0.517251507021028,-0.952161389789583,-0.674257400273792,-0.351250184709144,-0.6083161675062,"1"
0.396749344608924,-0.0219159647657494,0.798288653255956,-0.171285530214178,-0.950970220507572,-0.582042329137965,-0.28069483962662,-0.572934614897419,"1"
0.685563436989362,0.169600077469775,0.766251593096068,0.204819079336401,-0.969809635635538,-0.599687570630875,-0.449205745884676,-0.50569432158781,"1"
-0.48551633767781,-0.607857915601292,0.855908204969742,-0.775667464521696,-0.886231631967735,0.0367823691618098,0.335121870680528,-0.569358710034966,"1"
0.800226644708598,0.108249589694212,0.886208985807039,-0.327671145668458,-0.977351247308552,-0.583796167530628,-0.386144528953271,-0.606827925232384,"1"
0.692077835010123,0.244479642531452,0.819348455172068,-0.200476015740338,-0.97497710406005,-0.543046728713098,-0.28997742895748,-0.602770184711639,"1"
0.527892522638972,-0.501120127967526,0.883094951089271,-0.603660455978018,-0.879940326694759,-0.563950503021602,-0.40459258522377,-0.546896153985584,"1"
0.457591577438816,-0.522077007470618,0.905826371886459,-0.60890557700296,-0.964540044921575,-0.39641984300912,-0.306006980174203,-0.549149935703917,"1"
-0.0571620767639256,-0.632862635838774,0.943390601448797,-0.61719440725956,-0.93389706418378,-0.41503715912833,-0.153314834109592,-0.580096464694518,"1"
0.792444129998501,0.125105180851863,0.278670835236859,-0.200989214124514,-0.900413081363358,-0.535631808466025,-0.0958751656466086,-0.476266624824254,"1"
0.661829443198407,-0.383913434549121,0.602362213071477,-0.708144086068182,-0.894825007186345,-0.383804987839653,-0.155756708210451,-0.516216564047777,"1"
0.829392334488351,0.786109812822905,-0.0574100220439204,0.0484890233288263,-0.840295788778739,-0.25858810615303,0.328051060705116,-0.44595993247733,"1"
0.772063126930547,-0.499506226000884,0.986284988158279,-0.0797843429995584,-0.99130958014261,-0.905596156071121,-0.727974074469441,-0.505322600982063,"2"
0.476901738379379,-0.549381399293751,0.73102924176388,-0.678126673512238,-0.876357324246096,-0.196974770829034,-0.148564187797334,-0.477390178792214,"1"
0.300233181096325,0.0968809591335924,0.545855415277239,-0.286602100129213,-0.839023128998759,0.224802468737638,0.295530494963739,-0.438767019559976,"1"
0.591790253833984,0.0632336911605575,0.443059261808222,-0.649195203241883,-0.757102786677415,-0.0658966826228651,0.207702439813662,-0.494659148075373,"1"
0.790300125017077,0.313150115316756,0.213733236076862,-0.516462128099654,-0.864027411396541,-0.345095374733448,0.210470532489624,-0.536276233502873,"1"
0.839690186819907,0.308957631774349,0.712784357695696,0.606825410979929,-0.942886753777667,-0.878613655466474,-0.64131080415157,-0.458573163300961,"1"
0.584550193982656,-0.402139807421517,-0.0772007099348915,-0.672326272966919,-0.559444709545102,0.208713375583597,0.377797559529807,-0.187839620462411,"1"
-0.262320437261188,0.139203055093152,0.958900585516735,0.942778896317296,-0.467675782368609,-0.867129495935653,-0.631139116970386,-0.366226982418787,"1"
0.917544565474364,0.584867187176295,-0.340313815117178,0.121999346612827,-0.676267330024317,-0.154784468511588,0.332977545445264,-0.24879891880949,"1"
0.104844765763222,-0.446303333312753,0.75254508742464,-0.467636126194883,-0.87662397665444,0.165186670242593,0.121324141376908,-0.434040010047976,"1"
0.246240970176538,-0.365221023425644,0.445597803634873,-0.607967484780315,-0.77478082128927,0.229512135074214,0.30779974469042,-0.380670335864825,"1"
0.862675258121041,-0.489992059773197,0.935532188725195,-0.707070079858681,-0.942979273359485,-0.904345203549955,-0.60107975915827,-0.608150898123937,"1"
0.0796986582414527,-0.676204986071652,0.830441802386139,-0.581829186087234,-0.93695422896349,-0.402275473830272,-0.17553826805107,-0.534809159480833,"2"
0.901808705673483,-0.231441618817225,0.936267279809515,-0.0871474221437136,-0.945500465900405,-0.846133520293588,-0.684538579061947,-0.520662032758614,"1"
