"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.999443672163928,-0.962504181933524,-0.999743400640164,0.927476370049758,0.994728197821751,-0.983286345940739,0.941218558242867,-0.704115947361408,-0.803797436723181,-0.594963761952717,-0.83565438156922,0.382659773746833,0.433290370133605,-0.810504130064597,0.445171580435663,-0.697056681599441,-0.25771963564015,"1"
0.999779767728312,-0.757366606312846,-0.99997291967435,0.999752459584632,0.990522916408331,-0.996918053021538,0.999750037630019,-0.655422599096144,-0.800304757128724,-0.612526705493365,-0.837785733573883,0.346874292549034,0.51109300300481,-0.796349329783772,0.415993658487624,-0.680299058279512,-0.297635826438427,"1"
0.999908183129766,-0.623197712767289,-0.999921307422223,0.999998249947355,0.99919175064758,-0.998925907667902,0.999967683862155,-0.62248441991705,-0.800664035547961,-0.626590349793508,-0.840202846742483,0.348908734277686,0.559965016576456,-0.791073575685918,0.370920715007978,-0.674768141784077,-0.32826177413498,"1"
0.917197988192101,-0.943342167390178,-0.940660827568136,-0.893968188348833,0.606777891914873,-0.816979247705724,-0.901797197447952,-0.701253729966322,-0.889039673853516,-0.590200394489191,-0.646748876370793,0.847870397288512,0.271482932061821,-0.783284614204094,-0.668284676529876,-0.772219445663326,-0.20306732526927,"1"
0.91622034524437,-0.968933750488766,-0.889413920044416,-0.866284383464086,0.452078857047838,-0.965846807051149,-0.749665826672657,-0.673359522134898,-0.870281695620528,-0.558488306376734,-0.608502915913326,0.791078942289524,0.282152111121697,-0.719730448957529,-0.666155672275644,-0.736622251197096,-0.1047359155888,"1"
0.856924094667578,-0.958588589553546,-0.882017545379959,-0.715025060932337,0.553409628932356,-0.950399576967512,-0.734073668370484,-0.692329622091208,-0.841196524861038,-0.569800386309292,-0.631149547853145,0.802747111983932,0.314271156473781,-0.73881761623158,-0.604135277672589,-0.742235049214046,-0.159574315945079,"1"
0.529204425280767,-0.942394882752712,-0.806124723810136,-0.877566054071141,0.331501539416013,-0.892684335545049,-0.659700136285635,-0.542803207079461,-0.789142914763425,-0.341589778870218,-0.447773433633199,0.736103393972304,0.308760238818688,-0.562500499330281,-0.578601036696629,-0.623349081012162,-0.00486162103443077,"1"
0.975700350384836,-0.780163156915888,-0.99388070681203,0.0334326723802373,0.359340419633429,-0.964321474768988,-0.872526753140775,-0.742690857595732,-0.846524286276789,-0.662254988228821,-0.566156640530018,0.771690482935118,0.203876830840245,-0.726809274354425,-0.432408322657648,-0.752282399087009,-0.26527705681213,"1"
0.746190301115275,-0.974195889191791,-0.759261764660366,-0.704052779490338,0.823391990569229,-0.788911808000413,-0.636753522681,-0.716853264645167,-0.798341669712155,-0.565802291967058,-0.693595028007802,0.823839344883619,0.351419560795376,-0.782353533322571,-0.518021778253077,-0.736247065347217,-0.219723506745641,"1"
0.871835922285596,-0.955468142670688,-0.959359639076719,-0.907306420531366,0.292890597385878,-0.959893189147379,-0.77774053538151,-0.61764102433003,-0.887166539875088,-0.494286162094392,-0.528856236289136,0.771650929753453,0.244713062791921,-0.666724063359326,-0.677198863070402,-0.715650892049736,-0.0504916373757192,"2"
0.962518258525211,-0.718595728825099,-0.996020683320362,0.489850791290153,0.104287397017515,-0.990578979314644,-0.80437551943287,-0.735497101107818,-0.830291013064787,-0.646438237713582,-0.444216642506546,0.667739992519214,0.0970926586269787,-0.634793430116908,-0.246083164785868,-0.702410482467654,-0.224197294783671,"1"
0.889413794938148,-0.942069488256237,-0.966070494144843,-0.916641245896089,0.347148437171831,-0.899095751101793,-0.800940752312455,-0.628411390090569,-0.89657208107618,-0.509673874725156,-0.55036962265894,0.788276627969525,0.236055639294133,-0.69474563970924,-0.676837987478455,-0.726474843908993,-0.080262125384206,"1"
0.923387937751491,-0.951241637067808,-0.958900591709451,-0.325136947326718,0.719924790210847,-0.966610476212709,-0.766378275627932,-0.763938438863258,-0.823308323486445,-0.658260315911944,-0.698306576818765,0.833454172255916,0.329635605751207,-0.806195490730685,-0.483662739938836,-0.790068467977869,-0.295577488831052,"1"
0.659922712082732,-0.522802648472203,0.196082420114315,-0.907491485728184,-0.418145438770329,-0.28007717254972,-0.748301803467526,-0.534458923406029,-0.812241516544458,-0.340053100631353,0.0414057812194678,0.252241333308012,-0.261347394536949,-0.00852404623173042,-0.644174800533287,-0.0829555141903551,0.332448995620253,"1"
0.947526450476239,-0.342388455458885,-0.181589279358218,-0.785245637781392,-0.544150709126111,0.403736304348532,-0.936642760089182,-0.486746635725633,-0.971652582712427,-0.343049182782964,0.120056991201251,0.342721541220046,-0.585776825616966,-0.227861304593316,-0.593309930547307,-0.177344620385495,0.232759071955237,"1"
0.840592884868638,-0.641947650253034,-0.735971577961721,-0.5778028251806,-0.460449013120148,-0.803018062989117,-0.818809463377605,-0.474042340136876,-0.902601379017596,-0.379390610501628,-0.0720350763672561,0.479366504245841,-0.0572628303687646,-0.247543657827755,-0.642232037628221,-0.470743643673716,0.172145123380435,"1"
0.5341206898337,-0.440907910241517,0.0496821843477805,-0.924596566902487,-0.647214750997265,-0.406338010622757,-0.954455154906568,-0.429312490601533,-0.797141077537039,-0.256140752045238,0.227177445530956,0.272609635598249,-0.221326428188145,0.153415625131058,-0.694176446449097,-0.0618222683739988,0.352207166274663,"1"
0.768041674299208,-0.918002403390968,-0.80465450921826,-0.852524799618618,0.804686920956531,-0.0828547528984869,-0.975938652836406,-0.720326793628985,-0.928958450314846,-0.516235160400714,-0.618827930609896,0.870462082409949,-0.0104954710844771,-0.828610982217247,-0.484293157107611,-0.732032120834704,-0.266898390391392,"1"
0.723360505161754,-0.874301730670136,-0.877745930483992,-0.55695581366794,0.776353963995384,-0.664380256326577,-0.965595492350666,-0.730633328015803,-0.827546121008288,-0.590737913455141,-0.64493001854937,0.866966414643708,0.285150939392632,-0.798355849323952,-0.509227180330986,-0.762567069595891,-0.31330166720494,"1"
0.730081546259533,-0.738833720456585,-0.902571738535387,-0.278698060273736,0.630672456504605,-0.647115844115697,-0.953597750713169,-0.709770670855181,-0.832480463201357,-0.593876874325271,-0.586673375948274,0.837309425629895,0.249577356459504,-0.762094355684463,-0.439052230057039,-0.737547825226855,-0.321681453546891,"1"
0.918403610965156,-0.698667466463436,-0.912139495988302,-0.150576806479413,0.465216319049054,-0.744024851326725,-0.945175751024934,-0.728718327568116,-0.863057514819279,-0.650391130938899,-0.573480810567756,0.80283342158964,0.190932101181265,-0.746420981689691,-0.474523768845506,-0.740328851020455,-0.295525607909038,"1"
0.101105038287227,-0.814739177439927,-0.0885476908793457,-0.790770844544262,0.627036221337755,0.0439413242489974,-0.969143509927458,-0.660786015307957,-0.622362002375813,-0.272005300583441,-0.318823532790292,0.770165814610531,-0.0103137952172008,-0.549919031538736,-0.301658270641876,-0.399492618539742,-0.0784650935172009,"1"
