"DF.L1.C1","DF.L1.C2","label"
0.95196773574277,0.73832225512101,"1"
0.990021246712908,0.637383788220091,"1"
0.987348569052723,0.892146512506966,"1"
-0.0359816506564243,0.778957232365344,"1"
0.343909578166002,0.765600402793309,"1"
0.286107330764635,0.747817963422364,"1"
-0.507716328137679,0.630714173784678,"1"
0.992217331181675,0.890429836822573,"1"
0.0886872492333998,0.802581738225474,"1"
-0.00748500323397594,0.737262086479761,"2"
0.998518335454164,0.875511296003456,"1"
-0.25521292922309,0.686059955571188,"1"
0.917665711674346,0.867568993646186,"1"
-0.414752980833412,0.36746996100203,"1"
0.497090643720738,0.631195389959337,"1"
0.693002257768729,0.634928876478857,"1"
-0.376245407038461,0.536107997312703,"1"
-0.75999714824794,0.821880061043518,"1"
0.0203475921315404,0.854912901472124,"1"
0.486711081743479,0.834329463342548,"1"
0.819670999008149,0.811954644936094,"1"
-0.886937240586244,0.714120660283341,"1"
0.811120339370959,0.916043241327777,"1"
0.830445323163075,0.89512350776049,"1"
-0.831165625477648,0.613152799107404,"1"
-0.594085227138681,0.789899449918923,"1"
-0.808963577242183,0.724925710984446,"1"
0.598027482907866,0.579852126466016,"1"
-0.318750162501013,0.65468395064171,"1"
0.970821537402738,0.777027416197999,"1"
0.81640883200965,0.917101441848109,"2"
-0.740437687998557,0.496591135080119,"1"
0.139126462564951,0.498843604867775,"1"
0.299531883143208,0.630403137161198,"1"
0.555930003167101,0.696963033650173,"1"
0.967866949806666,0.676348027269995,"1"
-0.383398858302489,0.260013448965098,"1"
0.123407330322399,0.25438668305947,"1"
0.954776977496197,0.455726800654174,"1"
-0.497402178458611,0.466771287147356,"1"
-0.577018567578124,0.309271113210549,"1"
0.360664067054782,0.846917691336975,"1"
-0.528457563418232,0.622034353741917,"2"
0.748708053408746,0.774579427619547,"1"
-0.576495938273306,0.664597019505734,"1"
-0.108938556653839,0.736049204812901,"2"
-0.545520883119725,0.815102815420794,"2"
0.659632860544479,0.937895403243048,"1"
-0.614397486506235,0.653482384916163,"1"
0.999564554327594,0.931819660754788,"1"
0.956050185793436,0.819920948939838,"1"
0.978113446599787,0.843733529458839,"1"
0.829115717743788,0.768818964986393,"1"
0.879623396224294,0.695202540310828,"1"
-0.63603503675206,0.572058654853865,"1"
0.22199612156776,0.746586926254585,"1"
-0.0344414387262035,0.702298763364352,"1"
0.834373875456121,0.786310476012716,"1"
0.697258506947672,0.741475887740547,"1"
0.977126420644388,0.766272168555075,"1"
0.477717320729304,0.745791240479722,"1"
0.710272110181482,0.621641277811522,"1"
0.137013975751127,0.768882719671205,"1"
0.104037876899947,0.837875540434927,"1"
0.136375946816882,0.789140547417089,"1"
-0.577956646789156,0.472356628564252,"1"
0.259209533645549,0.676399130530118,"2"
0.565080889730343,0.00348812753810579,"1"
0.323451348289863,0.458058375558379,"1"
-0.704675010755961,0.320109846854581,"1"
0.123750969738988,0.293765055311403,"1"
0.631298675447263,0.480786350568554,"1"
0.83804083860884,0.69658741336045,"1"
-0.609128979037436,-0.472387287867386,"1"
0.100525279049699,0.829891571352662,"2"
-0.226395767446052,-0.0898414054514178,"1"
0.769206999684421,0.450291571151001,"1"
0.233003014459202,0.200925245128616,"1"
-0.633987174815229,-0.242145271920167,"1"
-0.485264617770774,-0.175929443783817,"1"
0.402270045331864,0.284155384823756,"1"
0.556745640052327,0.15356410914776,"1"
-0.165748397417949,-0.251285957053846,"2"
0.480593381410976,0.741995009597126,"1"
0.816456708868624,0.800035629377599,"1"
0.661004904385107,0.819969516117539,"2"
-0.557578745510361,0.718764223053679,"1"
0.4025021197849,0.829619370265026,"1"
-0.726275103558427,0.679265043991499,"1"
-0.883539225893104,0.568780383171517,"1"
-0.943233874165169,0.286026810578779,"1"
0.977183776624584,0.829372120170919,"1"
0.75938373843682,0.830102021333132,"2"
0.257461608201559,0.715740277799919,"1"
0.833243862732836,0.838180773490978,"1"
0.979657255248574,0.874211437638716,"1"
0.996473322692615,0.839170366462787,"1"
0.951790866270506,0.868183195614667,"1"
0.716924041594784,0.775499272855633,"1"
0.724629438814485,0.752512498607617,"1"
0.619500030506262,0.728568561145045,"1"
0.876377475694618,0.762032495746133,"1"
0.5334333571315,0.736618971289543,"1"
-0.7971854098171,0.624087065107403,"1"
-0.329258790051902,0.735033993050039,"1"
0.643455000943749,0.731953108616621,"1"
-0.902687551690531,0.374065542824122,"1"
0.958647069819462,0.788887554781944,"1"
-0.351020389782805,0.482739917498801,"2"
0.93372721786355,0.650555712543222,"1"
0.99060226243484,0.757627101699637,"1"
0.106046236824674,0.672288245769916,"1"
0.22865542816662,0.701290601569724,"1"
0.979918751361098,0.818546815028404,"1"
0.999306194671448,0.878193621051378,"1"
0.997730851414632,0.776048047173208,"1"
0.813533890864533,0.426999565146655,"1"
0.987014191501599,0.582522255130184,"1"
0.996856297657251,0.79585656945991,"2"
0.761178563294128,0.660743638201105,"1"
-0.55914825092563,0.618041416150116,"1"
0.0235971996539664,0.789011618526728,"1"
-0.464042071517562,0.665693091503987,"1"
0.667681465991706,0.859698626822718,"1"
0.496192367249476,0.794161451705859,"1"
-0.538231151985004,0.667340282631196,"2"
-0.252551823282142,0.728585862063909,"1"
-0.101068635044907,0.839915383316108,"1"
-0.41816037089135,0.759699524497424,"1"
-0.44835551188783,0.686943319344011,"1"
0.318867053634241,0.525131573817196,"2"
0.311742720874833,0.501390171455847,"1"
-0.556046575209017,0.347079272260265,"1"
0.507561408812359,0.498756808005115,"1"
0.937014027741553,0.437171868841473,"1"
0.739097214080077,0.823152375721348,"1"
0.880878270502352,0.856367584208478,"1"
0.655029658263791,0.829427870535323,"1"
0.948375341786302,0.820543593208795,"1"
0.38640920691444,0.806427031082215,"1"
0.920972574544541,0.834002103938643,"1"
0.405789022780929,0.783622328377483,"1"
0.970339760814621,0.926666964044751,"1"
0.551839314365753,0.800664471508078,"2"
0.883852318570206,0.810209989137368,"1"
-0.5976415039912,0.589764379308761,"1"
-0.306177900550857,0.717079776768483,"1"
0.804135041830041,0.782085034325855,"1"
0.182492497108763,0.734721550909891,"1"
-0.064079546100462,0.787584925194084,"1"
0.804622396389981,0.785151280442797,"1"
0.728245522648435,0.786000509139707,"1"
0.664849010287903,0.767233405048383,"1"
0.807448591174719,0.748471637502256,"1"
0.930803880442913,0.876653936789355,"1"
0.0398773381799244,0.69185846160788,"1"
-0.0278400188787611,0.737052358332716,"1"
-0.143357473419276,0.732705915442134,"1"
0.560683149849921,0.747643486255336,"1"
-0.123466036252504,0.807351674567131,"1"
-0.00453393959229409,0.759731938220302,"2"
0.191926698776468,0.777253150904029,"1"
-0.215767783419366,0.728685367950818,"1"
0.69124152464289,0.851704927745565,"1"
-0.629146841537645,0.674867882771575,"1"
0.979286444905301,0.655494565845227,"1"
-0.130296914829659,0.659554664509466,"1"
0.890416468482205,0.850550253112754,"1"
0.782129074225432,0.724311462729281,"1"
0.233115973370107,0.760113213344849,"1"
0.72589235081168,0.76148425096234,"1"
0.798363792781886,0.733715682709679,"1"
0.76419419530668,0.738431131485245,"1"
0.97865909847664,0.820395603096785,"1"
-0.600961951075256,0.842104796961794,"1"
-0.116804125356229,0.782580480876186,"1"
0.218088398896314,0.814140342391309,"1"
-0.398796287356654,0.828974654756484,"1"
-0.27970015039137,0.653767693390126,"1"
-0.0505155364012495,0.746041879849871,"1"
0.276928982784073,0.666802866027774,"1"
0.906913852898271,0.808960496176213,"1"
-0.467900199686687,0.636444201293157,"1"
0.260652382806103,0.813211826179681,"1"
-0.402159896331056,0.752484418790814,"1"
0.865627008088109,0.737813700779043,"1"
0.77222790666323,0.655131314618301,"1"
0.545570419503872,0.506900121584236,"1"
0.870215525556748,0.814554048999174,"1"
0.225914651348622,0.713356126160163,"2"
-0.3303653740289,0.537628930038691,"1"
0.507623228305976,0.824636522081268,"1"
-0.159088860741577,0.532121421846642,"1"
0.677545024910281,0.737457920370838,"1"
-0.190765069185477,0.417346703320121,"1"
0.99839730332904,0.878654544262724,"1"
0.999776247895054,0.912982233166203,"1"
0.533913570613165,0.812005871475848,"1"
0.337761064745773,0.752297235023341,"1"
-0.0966794450832806,0.749424853154679,"1"
0.578944579958763,0.798685980734645,"1"
0.954165929615716,0.852377967284709,"1"
-0.0248653251678546,0.680824829279906,"1"
-0.113281469135335,0.816867391905179,"1"
0.585061577479175,0.798626873170562,"1"
0.214320353507016,0.411225872691066,"1"
0.916993567670041,0.541944923121003,"1"
0.342669737668625,0.468244607407137,"1"
0.836011978307833,0.610669726443948,"1"
0.99607465136959,0.702376967790613,"1"
0.99867178941346,0.770496971721441,"1"
-0.534622142894721,0.42063934510753,"1"
0.513021687700087,0.650117036996887,"1"
0.922096257842693,0.766568802389159,"1"
0.977071334030838,0.71572515047856,"1"
0.979230459069414,0.768246837368333,"1"
-0.355118999826694,0.514839988819894,"2"
-0.367927305444228,0.463481762835634,"1"
0.948909497919966,0.751472829607084,"2"
-0.085304911433296,0.6119407843728,"1"
-0.15718586329839,0.649867239906675,"1"
-0.742706505024384,0.546770334444542,"1"
-0.731266738596897,0.453217839595114,"1"
-0.344171309591411,0.560205639275692,"1"
0.561063365922076,0.641545935217028,"1"
0.393135049866147,0.634334778209778,"1"
0.735952931143179,0.742028930364632,"1"
0.427851793280969,0.676258636011811,"2"
0.190624412808083,0.606277058078342,"1"
0.901435639828094,0.743457595985247,"1"
0.417087936764454,0.580379504980608,"2"
-0.30968916996294,0.435795971187013,"1"
0.486668083656808,0.559606660772589,"1"
0.412136385619926,0.694200808481305,"1"
-0.106450266977808,0.621545287676527,"1"
0.155338157666749,0.614715976698187,"1"
0.538211810190818,0.558506169807969,"1"
0.921126737908071,0.806615585332767,"1"
0.555477556630793,0.712967744910636,"1"
-0.306414863342264,0.415695835040635,"1"
-0.284987567308649,0.530797460460381,"1"
0.702030233887564,0.81077080722193,"1"
0.533153449570008,0.676305118489251,"1"
0.191281155891745,0.636473603663041,"1"
0.470427217781862,0.806464865794332,"1"
0.209372727362767,0.617874272536382,"1"
0.864808519441005,0.888818841779803,"1"
0.79800295934814,0.840493232591748,"2"
0.873335743597338,0.81013628389523,"1"
0.904724824353055,0.888940536874409,"1"
0.980905727810331,0.889978865552249,"1"
0.895357646022475,0.762484796417306,"1"
0.495018225042701,0.777311748123582,"1"
0.180455865785259,0.641268404816281,"1"
0.614759410466688,0.834563609834252,"1"
0.964411191254889,0.908626820243415,"2"
-0.978777081549519,-0.291289929856136,"1"
-0.6072602469632,0.075275438620484,"1"
0.808310565388507,0.240522429595366,"1"
0.324019083737786,0.188858524534612,"1"
-0.947450272719169,-0.230398552318566,"1"
-0.876042803945156,-0.251588630043275,"1"
-0.491192486136341,-0.0668833625475611,"1"
-0.259741181747586,0.0788562529931607,"1"
0.417147300732396,0.211076458573446,"1"
-0.916724280034062,-0.0699822289017682,"1"
0.619570104943514,0.751798472941204,"1"
-0.133791189042139,0.626120193972966,"1"
0.841883690999518,0.802774666454242,"1"
-0.877829735195829,0.34732538894957,"1"
-0.529128299603161,0.540292134207678,"1"
-0.410623647204469,0.547152350410241,"1"
-0.422495837224153,0.587753890704312,"1"
-0.147002686319594,0.64427063446831,"1"
0.314105461161038,0.677241258454666,"1"
-0.573142088852522,0.650134140288341,"1"
-0.821484521277819,0.375633928599958,"1"
0.694600566921225,0.547156570041155,"1"
-0.229397022287256,0.325919983055447,"2"
0.0663481497583841,0.569610969290117,"1"
-0.546973898947911,0.357602298492304,"1"
-0.239462457155994,0.523703676700186,"1"
0.220151141418593,0.327144769458792,"1"
-0.408738967453856,0.32447284177034,"1"
0.0186699197934392,0.584111530678118,"1"
-0.405747840818229,0.405627223840359,"1"
0.603215669557849,0.71294666861672,"1"
0.724409335523039,0.592961498436752,"1"
-0.368817261357854,0.352775404875588,"1"
-0.677187343000719,0.50299759323879,"1"
0.994158567078365,0.851022232398232,"1"
0.997743110377572,0.861737870931035,"1"
0.996588106391238,0.830603604838384,"2"
0.972047976990867,0.930829182754985,"1"
0.99822922396466,0.884848388151001,"1"
0.994730799926669,0.935512055050155,"1"
0.997046344744352,0.903126967229937,"1"
0.995635291308879,0.891046221880383,"1"
0.486668083656808,0.559606660772589,"1"
0.883218342491054,0.586358031316153,"1"
-0.85457091504388,0.0212620007023426,"1"
0.530705128956294,0.335885667568645,"1"
-0.11113289099166,0.446745895945474,"1"
-0.797023698303607,0.219336236266508,"1"
-0.32252724357039,-0.401375409760394,"1"
-0.806640236120742,0.348714974658409,"1"
-0.632681172807698,0.328689594571306,"1"
-0.853674416789108,0.566749240670434,"1"
-0.570729123494712,0.367665241639454,"2"
-0.826900655590793,0.336753491832603,"1"
-0.939566028026812,0.14121465151444,"1"
-0.880920039353428,0.420216894859653,"1"
-0.610860250951283,0.413114323605445,"1"
-0.307028521751436,0.556490243867557,"2"
0.998530114931537,0.863417827715845,"1"
0.914106793307499,0.646257341812845,"1"
0.999602268043147,0.825550727401259,"1"
0.986029556991304,0.811617150764698,"1"
0.791231020240242,0.740122947285367,"1"
0.866490864358691,0.709803261565429,"1"
0.987199445857786,0.726928858486193,"1"
