"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","label"
0.999830756233663,0.884235479369365,-0.999560572196429,-0.518603025015876,-0.168339589323476,-0.99383494769166,"1"
0.999990563608834,0.995215757421447,-0.999728577606472,0.602474918217415,0.0270458526726649,-0.999027440199791,"1"
0.999999156992457,0.999726965936105,-0.994686516596266,0.788552898809356,-0.155177908510137,-0.999610562466012,"1"
0.671045632113619,-0.194922798905694,-0.991699775831575,0.0757404862681774,-0.907652691723778,-0.810112895097085,"1"
0.843145548998515,0.0572881691518916,-0.969345462931442,-0.0376121430865608,-0.847671600010541,-0.980498653141681,"1"
0.804192386204608,0.0914262015700935,-0.945110111496267,0.245366306091813,-0.908909704570323,-0.970399469991671,"1"
0.323490394625103,-0.391122086722587,-0.942160526952294,-0.0419506719029663,-0.810191636809711,-0.935566487173448,"1"
0.940012106229194,0.772939192864058,-0.999613439885047,0.923244250526507,-0.971682859583417,-0.962197191448342,"1"
0.628352415506775,-0.091327485289223,-0.972217611502599,0.141697660407474,-0.915660313482405,-0.863734438608053,"1"
0.7578291209453,-0.0784441442189687,-0.978366518528781,0.0882614395382604,-0.853536565355075,-0.982720053753073,"2"
0.953773600912935,0.792496570338262,-0.999847121470147,0.968005931059791,-0.977141310336326,-0.993355170082619,"1"
0.713579403673025,-0.183735853945387,-0.98299871243644,-0.038998195303747,-0.831993151785374,-0.934696253348712,"1"
0.907852039101322,0.474483610217468,-0.994365443466888,0.567250091677802,-0.925772199525586,-0.985681212377752,"1"
0.148275412621821,-0.207674920228377,-0.342770457377619,-0.312875271344138,-0.610362539190033,0.364220009455408,"1"
0.457508668015424,0.494381638041411,-0.332656136641039,0.594924162310062,-0.878267981716052,0.0771054334479686,"1"
0.789850782384314,0.28738523972306,-0.902987674646718,0.341901196486972,-0.842718919764855,-0.717390215987826,"1"
0.0452859161462494,-0.24368497638904,-0.274181931993384,-0.261912984491236,-0.721807973837591,0.0650372295674384,"1"
0.208347192940499,-0.321088688993642,-0.94194951500866,-0.262836820799781,-0.906456070730346,0.13071788231821,"1"
0.472010784298692,0.0290798138602614,-0.967897400218062,0.104246763657312,-0.905469579115274,-0.640526256691153,"1"
0.52639825122813,0.263526409447874,-0.973199526881015,0.417614793648319,-0.908772449767896,-0.579353847709329,"1"
0.742584682514557,0.486493474783144,-0.981318196824821,0.681650584780824,-0.942245436507791,-0.618654531744806,"1"
-0.360553492398129,-0.420446153130504,-0.278492728617213,-0.447328309516979,-0.805947687141534,0.253140599058754,"1"
0.843715648927508,0.378117302194613,-0.997779626534163,0.425174465636992,-0.947547308443438,-0.585293240296719,"1"
0.787332315432678,0.466794062981225,-0.992258775919551,0.520442637153044,-0.947142733477778,-0.550195246388834,"1"
0.366403359860422,-0.177441490118587,-0.837735095523002,-0.209883679199551,-0.802010587068512,-0.457824719846833,"1"
0.435641911506567,-0.182052398215143,-0.961805535846426,-0.0329822360904766,-0.914898962082697,-0.255658903915965,"1"
-0.0322367325820014,-0.413018688977902,-0.765083303687952,-0.175807975512308,-0.893294078981742,-0.289217720979593,"1"
0.774619911640625,0.518270519162545,-0.905626750960939,0.335973937243381,-0.796217604962429,-0.465921491287976,"1"
0.592038512265634,0.123512811292706,-0.859042845823108,-0.269947073257568,-0.739035733288286,-0.169386753340553,"1"
0.89675247108011,0.847785063996114,-0.927082301580212,0.557758591181434,-0.772824063543351,-0.270393104398273,"1"
0.789153746945093,0.122943226491086,-0.998372272723006,0.591681468980818,-0.975685669264348,-0.909554374686703,"2"
0.352672029771119,-0.0633360435588284,-0.600241051082971,-0.277481231514897,-0.738908639360547,0.0612454442307894,"1"
0.459822217953477,0.367215152910653,-0.441971782851061,0.19605789943885,-0.768598388170922,0.347644099491216,"1"
0.602732210018701,0.323767210997308,-0.263764984395501,-0.268515743364572,-0.642715457983297,0.030376909250339,"1"
0.799570511129974,0.576915029241903,-0.8555606503733,0.0390973050652444,-0.741716784673033,-0.212715022376694,"1"
0.851448772920828,0.678257260928572,-0.989661262886626,0.844534788695842,-0.913191989682697,-0.910327757572541,"1"
0.495917271340202,0.146623080978229,-0.85707248782761,-0.396486638308779,-0.154867125174942,0.475156198354375,"1"
-0.467718353427707,0.14316135107649,-0.741266472831513,0.919531685519864,-0.768045762495454,-0.897607830982873,"1"
0.925095310921416,0.76974131791676,-0.991526240767043,0.514568044667995,-0.506778427426531,-0.130774784516011,"1"
0.178209663657609,-0.0294700775224932,-0.568376251615238,-0.013478935738495,-0.773139931526515,0.345054318268287,"1"
0.256586809281583,0.0462036518190263,-0.202104950114616,-0.24458127474529,-0.598822366179844,0.448001994321449,"1"
0.792096654928101,-0.00774217632133656,-0.988391697335506,-0.161687726452101,-0.87441256244264,-0.898925725675244,"1"
0.124210831354623,-0.380734337552995,-0.87647290177006,-0.118586699335697,-0.855893555053294,-0.271771540542403,"2"
0.803448058430399,0.359365646279608,-0.967581396737412,0.384410402446397,-0.886579945111948,-0.85047154597724,"1"
0.283609964589508,-0.262457024801316,-0.887225083072254,-0.223728768502774,-0.838777144417703,0.0101565821037516,"1"
0.780810008759248,-0.0750555505425405,-0.952159206032478,-0.494823572442515,-0.696902331891838,-0.790279347831496,"2"
0.569379950489461,-0.302095374877941,-0.968510058004175,-0.492899459298366,-0.859325715405278,-0.275149062408167,"2"
0.738336138841387,0.130573109896769,-0.997464835251584,0.28947012945105,-0.96277720028627,-0.587803000786423,"1"
0.190406259092188,-0.423418625000975,-0.815574666061114,-0.388313254683378,-0.769579107619272,-0.854485888588155,"1"
0.992740704934317,0.893698836710355,-0.999966061990874,0.943216385682657,-0.968690314533465,-0.998455199439297,"1"
0.948724633814323,0.525253876402111,-0.997748526258657,0.591646009240603,-0.902198795143439,-0.985193234576543,"1"
0.977006292646903,0.660722099102716,-0.999072608371811,0.586808474372632,-0.901501686994002,-0.988026946075784,"1"
0.929915239406507,0.339494686577946,-0.995465683132797,0.236344921910276,-0.823175573217094,-0.977154093837762,"1"
0.898887037241885,0.404720593124268,-0.989550821286271,0.54486610667281,-0.844281280076981,-0.979043444346229,"1"
0.408561193739235,-0.364457623790682,-0.88529627781936,-0.244131175576651,-0.787352430590335,-0.70869145913454,"1"
0.851033521091922,0.0617558201648551,-0.960837194752042,-0.180261280971215,-0.819041053287521,-0.95011174071489,"1"
0.765338457636367,-0.0543292912252236,-0.969177411210778,-0.0198895986323449,-0.823781501305819,-0.93652573354838,"1"
0.947442908923743,0.611854959290625,-0.10523002949413,0.236600275204046,-0.887969560536932,-0.995479731899087,"1"
0.824426041240803,0.346762699845718,-0.453993138068007,0.510390247298238,-0.875620375409231,-0.99787078924182,"1"
0.996256447275173,0.677383049283641,-0.998467556064677,-0.22227887637422,-0.500813871945028,-0.997361463748535,"1"
0.906809534635477,0.233515633295961,-0.897492865086207,-0.0521818673377814,-0.827105012371637,-0.989316799870192,"1"
0.886405803959012,0.443358259389398,-0.92027720897327,0.120037477169944,-0.689580437640937,-0.900099034694164,"1"
0.700427006357669,0.163168506836412,-0.783452740262768,-0.0570406956181551,-0.82124784621409,-0.919179591738161,"1"
0.729286067681719,0.187154247730836,-0.678096060119057,-0.205174945417197,-0.861651296133381,-0.892647866398778,"1"
0.383112615205865,0.27021740934204,-0.511984450952028,0.15656977273696,-0.87201661587348,-0.667714226725318,"1"
0.0908117470214295,-0.255555718580347,-0.676780437132137,0.256098471471279,-0.760929392109392,-0.934388591092973,"1"
0.758920123799894,0.167239706102769,-0.897061712712693,0.0407529184566521,-0.808860405509782,-0.903627789984247,"2"
0.590725235616133,0.481839029484006,-0.652218565966768,-0.103545333555576,0.201723183933429,0.409316441012833,"1"
0.492413819974356,0.195737569016348,-0.79691866483934,-0.376872332081416,-0.137832849126112,0.121306897268205,"1"
-0.305391492226396,-0.268583342608076,-0.350888807705838,-0.608181209630019,-0.0564296401743267,0.677694077479296,"1"
0.433113515609235,0.0249250421475501,-0.732632108456165,-0.317160168387051,-0.190956769982948,-0.13052880409021,"1"
0.544027571473664,0.379228852152832,-0.905932115391098,0.497277572777266,-0.745355839563858,-0.353923347755632,"1"
0.539137654437666,0.591893274547613,-0.578898998666628,0.769291879994823,-0.913668053273384,-0.468658024075661,"1"
-0.295272168162379,-0.0259597666088771,-0.173665079046621,-0.142829172480123,0.23234729896498,0.855333009581182,"1"
0.87910125372796,0.0066216557451384,-0.977079983596379,-0.560346725813251,-0.772853767483521,-0.71988969825336,"2"
-0.0385397214797851,-0.0426258088628879,-0.694155081514409,-0.191651189962118,0.159939988034366,0.000993080311447403,"1"
0.213813681073684,0.600524098297521,0.125942488282142,0.524881580025312,-0.651418839839145,0.00221634923453606,"1"
0.537672585284702,0.0442865532646285,-0.712907800521022,-0.400854649054008,-0.131310319025062,0.178605020632262,"1"
-0.732152708236326,0.118982231203617,0.760549596670804,0.461388159674221,-0.418064213049571,0.845520483651906,"1"
0.0506070597015231,-0.24979598397319,-0.857235726004029,-0.160791013989812,-0.0406982015568658,-0.39567649360264,"1"
0.52319683066674,0.322198493477448,-0.0504975813544366,0.0788517286262665,-0.485362126840771,-0.187780380533222,"1"
0.346421873493303,0.530295722186337,-0.209083276810407,-0.0228442181201063,0.0809914069376252,0.587476609305926,"1"
-0.24905619981623,0.337871573933998,0.689536880015389,0.435308801425436,-0.310921558248925,0.42416816601631,"2"
0.582013500154674,0.530916668819506,-0.934492114714897,0.600001678028266,-0.900756356956524,0.636816737264272,"1"
0.506067266829408,0.570407500456922,-0.986662128632898,0.72349880764095,-0.907659499583118,0.538045703098996,"1"
0.462166422013292,0.348748911390928,-0.986580544437869,0.43040683626399,-0.887427974907264,0.754826940759336,"2"
