"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","label"
0.999999848344961,0.184810639211548,-0.929260987716034,0.197245994016105,0.872119239969717,0.923589245798193,0.990079164876871,"1"
0.999999994398234,0.892432651641497,-0.962311657927159,0.938888589946971,0.908967509382141,0.309705861750869,0.999943498976763,"1"
0.999999998646004,0.986357773373246,-0.872961281704408,0.978232352093845,0.904963376640912,0.691995594661268,0.999998634102923,"1"
0.90628620115033,-0.709817614975995,-0.891955710516301,0.0748576065754405,-0.705136635249126,0.872009123581285,-0.80375438500876,"1"
0.961406635829377,-0.379928346612902,-0.778056280518876,-0.155637773112408,-0.683734863345548,0.619369866314966,-0.748770858597219,"1"
0.94807470310281,-0.451786074301912,-0.692265855528274,0.220209798365824,-0.746066072523478,0.842016259053961,-0.349524719805918,"1"
0.526397263344018,-0.666161496541696,-0.776537194195427,-0.0886068384313292,-0.612927205696435,0.594318790008541,-0.629408478932072,"1"
0.987456527101522,0.0430542725754107,-0.970815157261373,0.914708753872692,-0.886141943806601,0.395421193502346,0.097790153620429,"1"
0.81692030206018,-0.682604719231707,-0.7681636699581,0.236488319943532,-0.717406512325743,0.889861548576346,0.15275076424246,"1"
0.942259157318837,-0.518790582055132,-0.852865950417217,-0.0138949325024764,-0.631307290509857,0.728243001690664,-0.782841648414373,"2"
0.988417472008788,0.125605788502886,-0.98251485474721,0.956729321203112,-0.906317832509248,-0.314662685472521,0.449672270768849,"1"
0.94439092835926,-0.62141578317951,-0.861073924123727,-0.0547113430850252,-0.550058590036312,0.830900220681715,-0.806178551065719,"1"
0.975695573987637,-0.23330842998125,-0.889362203057086,0.546330415403644,-0.728656509038523,0.694269004929698,0.147176724507824,"1"
0.174304236743838,-0.240171074731395,0.0101941778275431,-0.468135111706941,-0.644550572094941,0.325494377620335,-0.904315395193735,"1"
0.217048413509616,0.247865556357041,-0.0869372741872889,0.241460190766533,-0.815768410357614,0.670427542115573,-0.91046870795867,"1"
0.803418153276269,-0.0681076451056737,-0.606933291121546,0.0880993313427579,-0.752403788578391,0.252743244787478,-0.85488749918537,"1"
-0.314643728040469,-0.267401468604371,-0.115731681258884,-0.550467434001373,-0.718794735976985,0.505700025760503,-0.979287877371946,"1"
0.350195649367913,-0.783385478775701,-0.745188293664428,-0.162089180466679,-0.6663894473156,0.981305332917424,-0.815054900088264,"1"
0.570405755923226,-0.575941479615059,-0.795355641995972,0.163049966352615,-0.673244860099623,0.933038370640093,-0.481402708928944,"1"
0.60939325128852,-0.397883499482378,-0.798115981312345,0.456763092993684,-0.697405785418,0.895674127069736,-0.255761194781965,"1"
0.858136064918383,-0.210280103564233,-0.80528714883142,0.685109075305738,-0.801453036892055,0.890948078495441,-0.358110349335371,"1"
-0.629493075530802,-0.673338179197931,-0.198955110582578,-0.399214289727112,-0.570624209400931,0.967330952729355,-0.740358111654537,"1"
0.947480158098307,-0.560734711962607,-0.929581715182149,0.547744237887167,-0.660806332970078,0.960387382672342,-0.054764124471975,"1"
0.905793092162654,-0.339159242514367,-0.863544401745922,0.57053474533993,-0.75501320068675,0.949579420090043,-0.334527309078746,"1"
0.549028296798043,-0.662939142598718,-0.619648124622751,0.0313105367305524,-0.470358840380989,0.944699378196209,-0.115173917270627,"1"
0.640427014753085,-0.742553245880887,-0.7885820477816,0.0995718122485632,-0.68595436662166,0.970926940304363,-0.644417450682712,"1"
-0.254044453167732,-0.786698626535132,-0.543696099970937,-0.029464957028565,-0.646675859162245,0.970873900467399,-0.336689002303747,"1"
0.942076890150084,0.189181954711092,-0.526756818143806,0.372114655847849,-0.659388017051887,0.662012379379679,-0.550122742408664,"1"
0.86268007391138,-0.238635989272183,-0.498461120352569,-0.213044768510587,-0.54861460348188,0.852953607975856,-0.809735610994146,"1"
