"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.999998245397035,-0.98223099412276,-0.980599544549142,-0.325306234825155,-0.961260170299904,0.926831287151323,0.927252164423605,0.9701466863946,-0.99965596312705,0.560984161170035,0.800204068755931,-0.474506082972877,0.445557806667115,0.355017062882466,0.762017610673372,-0.60984539509727,0.580561332787406,0.893684612081807,0.553040286244455,"1"
0.999999771521861,-0.900580866416397,-0.997043596747568,0.973351707269086,-0.764412320395918,0.108952325898646,0.999489603718583,0.990920643072238,-0.997917296666343,0.0634317243159621,0.821610143374206,-0.781660804094631,-0.237359999162124,0.412801415089395,0.825586031284522,-0.441627082453832,0.342953012521442,0.864566844516427,0.439998237727706,"1"
0.999999977191423,-0.768948615896399,-0.994629991138431,0.99974395155729,-0.753266630092817,0.735828268706252,0.999959403417764,0.999144235359844,-0.867675641616718,0.107688040586961,0.789319389808549,-0.757982028610377,0.0706395422257743,0.494533790098699,0.730557373119044,-0.457002893660864,0.274703375849257,0.923665350526271,0.54929502998864,"1"
0.990748681806701,-0.951587836507476,-0.773999718942893,-0.834380704844368,-0.990145716356322,0.96028269128673,-0.739141075380049,-0.810556727032425,-0.992864193098505,0.729765910180573,0.41181319976713,0.0277582771219728,0.91762282825298,0.683765535882925,0.294508788817261,-0.391161469085016,-0.137971307080972,0.858851951992966,0.710968278337652,"1"
0.987212112116783,-0.959889838724381,0.0721890224944225,-0.766022025373446,-0.996638571935923,0.846984257510972,-0.566568219217605,-0.505443761061054,-0.934949489426485,0.468809249205691,0.344462696894227,0.128645012498438,0.888623616479485,0.596269133639069,0.267396158081591,-0.541060686097139,0.209074025233807,0.770215372146973,0.697252928788896,"1"
0.993206362433966,-0.941236832705171,-0.0582605538240379,-0.692589927316584,-0.997611465069005,0.962273641100873,-0.365738923294471,-0.190781764051033,-0.969372042764779,0.470779560030098,0.418082452189044,0.00756713767586958,0.864796640592234,0.579943799085977,0.357827317953994,-0.548427451141081,0.308133602725388,0.816284843863097,0.69300620560456,"1"
0.885158424954839,-0.938735798625047,-0.0790404898111523,-0.763825047857767,-0.982800956898643,0.724813318155648,-0.504480376947382,-0.849006903957159,-0.941936910052577,0.585754187124379,0.397207167754616,0.245978480607528,0.90049236632995,0.531413878189752,0.188216410656149,-0.57527363261233,0.0425382397809618,0.709078318966783,0.727345041215662,"1"
0.995961190295822,-0.631043276663777,-0.96614371532349,-0.241724009632216,-0.995786881262991,0.914094337551544,-0.549694853467373,-0.504577746871354,-0.999145671905702,0.686331899144394,0.5150211133095,-0.246587859193875,0.859831384168306,0.720081645232119,0.34242912238702,-0.273760378101866,-0.228984307709677,0.885720865659217,0.693102820789016,"1"
0.982979228027498,-0.94487579335923,0.295002213710003,-0.692066454898228,-0.994818885253945,0.982388520343185,-0.127509176445629,-0.183694789287444,-0.981391723174895,0.386361147250642,0.436554528767676,0.14554518102028,0.869502380721455,0.461084874596309,0.274032692691492,-0.672546513406516,0.403492036916606,0.757280608327155,0.723832515548814,"1"
0.988973768562352,-0.961519511456383,-0.445750758084474,-0.836662335030878,-0.995312013477027,0.823879214580896,-0.635860077883039,-0.780096074510689,-0.977701327642954,0.660189126503522,0.412956782111868,0.110092993764291,0.904596806301336,0.627470365338223,0.280454326412019,-0.473198758679291,-0.0269386705205401,0.80228903785372,0.700025275332347,"2"
0.988777215368733,-0.509060147776779,-0.969415576653451,-0.0176861101737011,-0.99573337132811,0.500253456950232,-0.534697997268199,-0.793362811466972,-0.999753821674342,0.68165391184515,0.571236210813224,-0.225174733020521,0.813575135690319,0.700150958816658,0.317468482838566,-0.242830892064766,-0.400632951273668,0.817841848442282,0.661368635441438,"1"
0.991186966763013,-0.958665757067333,-0.724578892778297,-0.866023672057564,-0.99096279884367,0.89914371082242,-0.633904450691966,-0.72626656127642,-0.984531723118457,0.719308228228065,0.45133473466068,0.037545154483181,0.904201724412569,0.653083475053555,0.331206196208363,-0.419305733837245,-0.0669841219352905,0.841733331887451,0.691197960097694,"1"
0.990933035861893,-0.903179585979814,-0.425443120823829,-0.51148629392614,-0.996699580883827,0.920169845820952,-0.492440647959037,-0.330384373463311,-0.993796969827698,0.551047940181796,0.423018800785528,-0.119514315936124,0.863535875916418,0.652188300463657,0.38415515825945,-0.447367741912025,0.107004813267124,0.855958641348124,0.698898613142448,"1"
0.538322322279451,-0.397470287010579,0.287411881800707,-0.752332977052008,-0.924698024631286,0.735883830425883,-0.504077150120616,-0.482501587117417,-0.0463189178642536,0.439626387015147,0.405325786439069,0.377656762629038,0.787971304936363,0.606770110837563,0.0593878797664066,-0.318661060499434,0.192365399695702,0.578752258182158,0.478795853005753,"1"
0.739954660035384,-0.0562352277088392,0.708371685469699,-0.30872472770727,-0.905873751123385,0.547988611654133,-0.896211274234478,-0.969260938025662,-0.0355814568156623,0.214826611675001,0.286661038934986,0.405090220745945,0.82378970680335,0.714734512784617,-0.272330463778991,-0.191479357336276,-0.184226985743238,0.453282731365299,0.474041572265461,"1"
0.733527969370694,-0.497175530977711,-0.311447568593719,-0.439546689984372,-0.979194437975304,0.527975464368935,-0.693841176784661,-0.860653738272759,-0.691820987024049,0.615216324415645,0.442744396765178,0.146391345843593,0.847445379518366,0.642491454238119,0.146532842575058,-0.309895642178086,-0.174944181131416,0.676420329870304,0.643611107113644,"1"
0.058137425115551,-0.386961893014661,-0.0812167652448532,-0.757050663019571,-0.950252816997855,0.703454475145294,-0.905628329769798,-0.911595449322224,-0.0845202519235009,0.671794809049788,0.255491480498806,0.464473430211049,0.866087850747311,0.615904175609901,-0.0150139800884941,-0.225239122231533,-0.00386124053898684,0.568233580221455,0.65247091854899,"1"
0.96632609928936,-0.906357578411913,-0.801022398941212,-0.781953114381203,-0.978641181340657,0.99586844908274,-0.884592975625755,-0.606838817783305,-0.971819437065354,0.699795914109482,0.37153394882086,-0.0894052623935007,0.907497430436722,0.731350138150651,0.348163662548806,-0.278823786314068,-0.0821210622333319,0.880695571997594,0.688942969916258,"1"
0.945058793268053,-0.810883120787573,-0.82784226838324,-0.62389992638407,-0.982057569843542,0.985117993313361,-0.866892754151205,-0.514906360692846,-0.986563593331889,0.685654027037703,0.387191784244512,-0.160278816710475,0.89570416600971,0.740376127963951,0.355924853566277,-0.240910795637813,-0.0944793255116145,0.885523005258468,0.691370376361997,"1"
0.933696066205988,-0.609515530990884,-0.893304861787267,-0.45712529620811,-0.974944548879223,0.977751956359189,-0.818695430925385,-0.467851585163385,-0.988880905316923,0.694107834930788,0.446984653231241,-0.20485060506904,0.883758224106406,0.744699015169195,0.314171098520587,-0.182801696868249,-0.164205061933553,0.881624247421114,0.684351374539108,"1"
0.981530190550314,-0.646304796129167,-0.924155952341475,-0.193497638015615,-0.983742610290399,0.981364954808233,-0.76612008425693,-0.592952940877323,-0.987504658790313,0.662227308615133,0.421411376146218,-0.262646437236226,0.883544962789298,0.762481477921359,0.293139594071983,-0.216371443324372,-0.28487286951933,0.900156269413223,0.715508337841745,"1"
0.648637160780849,-0.766774279295717,-0.444655623671745,-0.663944527675119,-0.948481308537582,0.990899633392279,-0.878909459913874,-0.549821699851178,-0.764110913631661,0.630995955863785,0.291027404434187,0.0407079322355122,0.8981002254582,0.68815156411921,0.239064545700699,-0.296423662950834,0.0298780540675768,0.832656151372137,0.715089925189255,"1"
0.99206315697878,-0.802047948690124,-0.964254666027306,-0.580182538710225,-0.984533044509759,0.993921879797572,-0.860597546242079,-0.417941977957847,-0.999029459365428,0.691616657329949,0.413833171124447,-0.249747534499921,0.883738795381106,0.761545127794282,0.411030974565999,-0.187433572126361,-0.103750839149121,0.902461907091271,0.670472019209273,"1"
0.98796421088963,-0.687820327816479,-0.959944908588454,-0.431738418200597,-0.986614223924081,0.99368085703672,-0.897470949077319,-0.162674885467243,-0.995992709412971,0.645312549273196,0.417109090999828,-0.370273645546946,0.854115834769889,0.78770847287403,0.458925957786796,-0.0884939170960373,-0.0441438774207887,0.912491797044444,0.643101987825025,"1"
