"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
0.999991006008514,-0.821731401946598,-0.747493618436509,-0.0664160772869835,-0.91842302405871,0.828734295164733,0.217449762172769,0.0266786543091999,-0.996405840924882,0.559688392285255,0.149420222257867,-0.836166763554419,0.759239689912591,0.390534411427824,"1"
0.9999905009425,-0.497818559383188,-0.912306720531857,0.990786970707098,-0.872547607208497,0.186932991646913,0.922532814498782,0.184814898635593,-0.99004876796306,-0.213032664273141,-0.333796642513824,-0.853044829152201,0.215655297118845,0.67878646867188,"1"
0.999986434761499,-0.459789074771143,-0.513475564778638,0.999639041551247,-0.950066503778996,0.754153618210763,0.912578529637139,-0.228280550225019,-0.895263222341324,0.206345494453902,-0.138261333547854,-0.815717427886237,0.560280157937249,0.506806793473869,"1"
0.980102480385427,-0.669382884870214,-0.397316544549766,-0.916022261232443,-0.966657974146071,0.342587534468032,-0.778384147421976,-0.889627724965807,-0.966616174878879,0.854743691660535,0.908213873034726,-0.52447451822084,0.923162389935419,0.170545309323354,"1"
0.97539347060079,-0.859581547017695,0.509897799132824,-0.915639330490438,-0.98009275915327,0.00724562361613623,-0.759229569695217,-0.705576603073952,-0.797563263864575,0.520752162953959,0.915561192001095,-0.306765677445661,0.900777878066447,0.14317395544599,"1"
0.98333584582135,-0.834013846630809,0.672425910119203,-0.823322993225869,-0.986066602018422,0.364710153928934,-0.660370740305225,-0.519898909010028,-0.875910859040724,0.51818319484402,0.890438246919367,-0.388965647411056,0.914588703504207,0.0821393857309274,"1"
0.898517082477882,-0.822064104590019,0.400195988692636,-0.804931320462208,-0.912907190168953,-0.359782180565185,-0.637998344361931,-0.859976266679479,-0.83108944830798,0.445065760528292,0.919561959534362,-0.205298226553472,0.870172284826111,0.0984294311031463,"1"
0.969373868936834,-0.0786799767372119,-0.713006390221396,-0.92122956844352,-0.988802018838163,-0.0362689662679527,-0.71595761790775,-0.84124656861292,-0.997193765902735,0.880572103876069,0.937766278475925,-0.298149554020413,0.868459651581527,0.36363381138929,"1"
0.956098006138291,-0.891396521932581,0.710141998724556,-0.809862343984616,-0.957877297115939,0.582652265030681,-0.350413993708887,-0.439850683894813,-0.925494532570562,0.55950956219364,0.837079444259718,-0.390325985858693,0.917517908205085,-0.114394466491397,"1"
0.986744477461959,-0.793947805252095,0.345482511359855,-0.868827618694958,-0.977092536983266,-0.326002415281211,-0.792634944879222,-0.843210111498084,-0.904826439785636,0.496716135331004,0.938529731083838,-0.27278235604303,0.889511300129234,0.193955450766895,"2"
0.953228130793145,0.0611390213759082,-0.693274921567671,-0.930825371408204,-0.985682069335495,-0.749707094350513,-0.722828526708322,-0.949382037969547,-0.999199696193776,0.805239718234941,0.961830071008102,-0.0363847697406721,0.79478128808775,0.448526476967166,"1"
0.987489213820965,-0.720873228943205,-0.121815462502448,-0.862300092064318,-0.967855774403662,0.0161674854788489,-0.75249481801158,-0.791178921302143,-0.922475810319854,0.709796719283863,0.91085362065516,-0.445894893684384,0.895743623477514,0.235400157111661,"1"
0.980000297791256,-0.746825509111885,0.505783811675969,-0.906872192552542,-0.980270207117376,0.0665201465172868,-0.756582434404177,-0.810199327591911,-0.981300630278919,0.624232518669767,0.938994681827724,-0.281370036328986,0.923750708154334,0.0358748956741761,"1"
0.402250943500529,-0.175587039877056,-0.134439847058693,-0.82494198596126,-0.844813150445519,0.499979932279351,-0.463755158101691,-0.115846539806676,0.248247923408189,0.738770148962084,0.430274729915177,-0.0590006934502616,0.558457135832117,0.44818010523241,"1"
0.945615673201426,0.310495647373727,0.683693344613023,-0.124859107702928,-0.925786018396858,-0.2103332375433,-0.946098352773206,-0.967639986288667,-0.336385861270515,0.341680640243486,0.952823805211044,0.0901195523222547,0.761884364127083,0.656770114060484,"1"
0.645105686040504,0.10306049454988,-0.0582393728601511,-0.888964430570249,-0.96317345476894,-0.0883554984599062,-0.869228861621518,-0.945276797208233,-0.654065341885414,0.858737931432535,0.948517358900121,0.118173635817123,0.855317833356072,0.243055997132034,"1"
0.259466954463558,0.302486348081679,-0.067745521231459,-0.931637244840291,-0.923794814571062,0.224618819098493,-0.920474076335043,-0.921963284163339,-0.0204505740456473,0.920091303895963,0.895283860606223,0.3444985679346,0.788755056235947,0.249006455678607,"1"
0.929006299245765,-0.54828422227128,-0.162310247171852,-0.897126902932772,-0.960686379386083,0.894772526069806,-0.92719363970378,-0.907651189991224,-0.943975925360743,0.909406382772002,0.915655678870875,-0.541581616539038,0.953020140992873,0.0656444857762014,"1"
0.911646433526242,-0.428246861324393,-0.00822822885839525,-0.908528428478687,-0.959326489352011,0.726997904036643,-0.931359249608161,-0.920821450685364,-0.977627105561174,0.894624669721344,0.935895696673619,-0.426138287496632,0.949865846716429,0.0471871142161028,"1"
0.886727951307683,-0.073555525417452,-0.206250341869659,-0.873991684007582,-0.954331330861605,0.664283742935051,-0.903592208669267,-0.899186097611456,-0.981602663029683,0.918015632698134,0.94378059960292,-0.328009887724124,0.93659265601993,0.146011748604772,"1"
0.941942635881092,0.0993803965736358,-0.471603293468628,-0.875033844346831,-0.975022481503789,0.675677972602375,-0.858424684999523,-0.91596979085824,-0.972864145399662,0.939030614195423,0.944982741677019,-0.329128959274916,0.92890130694801,0.245084397567987,"1"
0.697052053747354,-0.386851378975597,0.399958571813255,-0.831369482500139,-0.903192125636786,0.865381914494229,-0.919213204425364,-0.867322476364675,-0.700937701982244,0.870525334811361,0.912249624240014,-0.264827956573297,0.941724826189622,-0.0504271561694944,"1"
0.975888214682012,-0.218125760661111,-0.568881417055806,-0.947854779253395,-0.969759721517958,0.842803657558878,-0.932081549098085,-0.955107137145773,-0.997907062696271,0.946497323707382,0.933685855337654,-0.504786621704141,0.946952175077301,0.183957276236126,"1"
0.955214862566198,-0.0625383918572959,-0.525328637558164,-0.94800941647154,-0.979611564768202,0.871430864354287,-0.946701038404294,-0.90943680074745,-0.993187174332466,0.950099961689424,0.939474143507443,-0.448790415549881,0.944867133261203,0.205877469449736,"1"
0.900690394080138,-0.738998848771953,0.202775879204554,-0.405238079259205,-0.92273677596596,0.766429625768664,-0.779508096979566,-0.780368858222253,-0.788447943553524,0.707875848766346,0.843343566068618,-0.620812331780054,0.923904502438795,0.209113131776238,"1"
0.940722398221272,-0.612269309772973,-0.134396734952627,-0.83429256665502,-0.967772135513967,0.847290742227789,-0.899131208795142,-0.883163862377573,-0.951886805013105,0.889571685693922,0.90799724799317,-0.570502704347831,0.950051473922247,0.0900930865945013,"1"
0.835966600853743,-0.674990709309085,0.469954970580656,-0.743692585249308,-0.920930902322713,0.789977363204506,-0.885524240392133,-0.953393241144004,-0.888328920268656,0.818931852461301,0.919753998789237,-0.422470159584005,0.953971673434161,-0.0908598990061418,"1"
0.932497472608553,0.0112816871374551,-0.694952891174265,-0.766036245170479,-0.964210551900725,0.752490773486103,-0.659960685671591,-0.068491506690467,-0.691259010753315,0.843453168161606,0.758810296097929,-0.55135378837015,0.800533504026571,0.582537596860484,"1"
0.942033910058402,-0.383876248400639,-0.540358766316366,-0.845621088434655,-0.94700977246422,0.832665836171304,-0.718834112326204,-0.251861069392605,-0.547904329105723,0.834288797070756,0.731486298330184,-0.598946910224885,0.845665939098775,0.49570919473081,"1"
0.925574249747561,0.705617384835517,-0.800862633395026,-0.870166697310748,-0.9408739376257,0.878093289872095,-0.717503079334397,-0.13727680726459,-0.918727828843814,0.933229270681268,0.889109652451165,-0.328978160100615,0.837595677245495,0.540965524939564,"1"
0.953121851776407,-0.817642412544604,0.224783894156876,-0.945220918551576,-0.980770810056329,0.48457254108727,-0.741167957857391,-0.913173295903108,-0.995561426966642,0.812032669421186,0.922746352134338,-0.427189629566234,0.946851553487911,-0.075722709775198,"2"
