"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","label"
0.999995484034474,-0.966237905299673,-0.999994817910087,0.749194354688555,0.0227601336317405,0.955332384180035,0.98484804765758,-0.896056001970594,-0.992921608481757,-0.380384197484399,-0.292323315642662,-0.17440494142905,0.678652855578731,-0.07506413616583,0.0397538711374261,-0.0808641346417984,-0.127899345967137,"1"
0.999999562284782,-0.854433707187078,-0.999992980990248,0.995186337208465,0.570113124617135,0.508123577611392,0.999831112144228,-0.878625869440376,-0.975298751439476,-0.55789184594871,-0.323621981106803,-0.467398889357198,0.463760860842887,-0.119882078004252,0.0791863077310123,0.0407566252994798,-0.401581625714725,"1"
0.999999865025848,-0.820508861637036,-0.999851821968075,0.999704866716548,0.638902337410208,0.827060610654819,0.999954790315395,-0.971896269528009,-0.633968524760192,-0.588233242339892,-0.478519617391239,-0.356277268945753,0.474918743624405,-0.0777687775914064,-0.0342404197995709,0.0693359767036189,-0.51583097956387,"1"
0.95278247518543,-0.716765863130286,-0.998676086283349,-0.655350569753493,-0.909351492938948,0.63502507339339,-0.574889831842239,-0.967361527904123,-0.966993700237541,0.476411901885875,0.633801666986079,0.44416101818917,0.884061001940471,0.511255186032646,0.193750909007086,0.26362549788177,-0.0792230852173312,"1"
0.740032671805605,-0.881417473471401,-0.995825691985803,-0.367212177973613,-0.965989589840867,0.332593834386817,-0.386170802550605,-0.957921356061214,-0.663607179066633,0.402557139765346,0.446261187253663,0.311591533375845,0.778121257352225,0.53437983307301,0.319246113312967,0.113413443736367,-0.0287192706267807,"1"
0.881368056771606,-0.825434307573148,-0.997138584665563,-0.124617535966229,-0.967232212440385,0.673628390487572,-0.0869211374209122,-0.944081201267055,-0.846751114939369,0.315869214829854,0.384727838478029,0.279266494104101,0.819242048638101,0.465820785066054,0.221313575574513,0.0586062171092412,0.0342939564994709,"1"
0.484648142285657,-0.832095829228184,-0.987035420201624,-0.409254308780701,-0.887534481231253,0.0492147451175107,-0.326222872373991,-0.979517773101543,-0.749726478017395,0.492157452019656,0.47395919476299,0.369396308706242,0.738077395965206,0.376981397553172,0.300820574369088,0.0288571227937916,-0.00705115142155655,"1"
0.975071821444171,0.390828475942532,-0.999548199032112,0.0513820091691318,-0.972637859971178,-0.0181098089844616,-0.427691511885293,-0.868201585632613,-0.998693534096353,0.615248079768236,0.828336182468838,0.0749420263250683,0.683623398485586,0.691233245201217,0.244131177341809,0.353402276953362,-0.397272035312613,"1"
0.538727614277837,-0.866426351897879,-0.994972665333905,-0.0885111297837646,-0.949121122173277,0.803383624553681,0.256824588409671,-0.839209242342596,-0.880988816586528,0.35892504111028,0.144807329943448,0.406843933326336,0.795666876880609,0.150312016391331,0.171346595262316,-0.116438711036871,0.246182810275275,"1"
0.923963706630944,-0.838139224109436,-0.998503857304522,-0.452272376253661,-0.935543649676775,0.174118514905992,-0.432664348240878,-0.990702848518164,-0.870338924451035,0.425853579537675,0.607803869802353,0.254852089547314,0.800609936201611,0.558257242389244,0.342622510059571,0.156136123380403,-0.0752955633801793,"2"
0.965331825340755,0.53008077969083,-0.999446753370062,0.345821634991568,-0.973450908265943,-0.730329154936437,-0.448721514263741,-0.957420894330303,-0.999676703876985,0.624493795708797,0.882153951070166,-0.210632367680326,0.470813571388036,0.768478634378092,0.359788942310765,0.32273482757783,-0.519142271130342,"1"
0.962536749175872,-0.798597963228589,-0.999033091629524,-0.585398403659003,-0.892922994240147,0.479163280248497,-0.396413208886012,-0.979634800645421,-0.90850613940386,0.444620054965149,0.591186448487366,0.383802177707937,0.848669295166781,0.490047082088142,0.257795270021377,0.182457306691885,-0.0625867148655714,"1"
0.882572093013597,-0.691805677125438,-0.997718159477594,0.132435361861914,-0.962253001208554,0.395057339647354,-0.300280255596675,-0.963423863206841,-0.975714710148417,0.281428733883877,0.519045232191008,0.0763416058006389,0.802490359225043,0.583215035705273,0.233889752737493,0.142316260810596,-0.0673644125608035,"1"
-0.238063865896229,-0.141921583820777,-0.64027144174793,-0.68324123342178,-0.902415628886699,0.496210407855338,-0.435926939181294,0.00804054591031866,0.362914036446194,0.555571445446714,-0.134377729808775,0.478152389225278,0.243030158888532,0.409015536970488,0.58777663886227,0.175262626406318,0.186517062566307,"1"
0.822397603411692,0.321349168789455,0.680958348668515,-0.0860457540153476,-0.897542884953364,-0.0757726707761872,-0.907397358034358,-0.993709747204375,0.0232137447563087,0.260838080069606,0.802285411738764,0.282228476217151,0.758832770972626,0.792779259544848,0.260724382372726,-0.295642754855333,-0.592835596905271,"1"
0.400935965138449,-0.0261191439204105,-0.855381791867657,-0.395868337473981,-0.944895510496274,0.0490435430573748,-0.754316926939034,-0.974452039269288,-0.485067185751699,0.658110774072189,0.685944405254205,0.468005706329471,0.715556188109374,0.587629145268322,0.185423860450904,0.228217864026166,-0.34255750799283,"1"
-0.144126665487071,0.0893604819941506,-0.435638628332748,-0.787060711218014,-0.910848995793048,0.352691497893565,-0.933256667519668,-0.95053195468512,0.192976171384891,0.724034848251194,0.502031057053025,0.772876992517067,0.72011872690897,0.457300367975738,0.0638965286734376,0.0442730511072805,-0.373287843371316,"1"
0.910635813960817,-0.621966971987556,-0.990890253070546,-0.714576003066782,-0.857354611084513,0.953690495398701,-0.86160081489559,-0.968319826660722,-0.925334235944835,0.471159776542183,0.630687374411888,0.529846022819692,0.919910550291593,0.549580815498604,0.0635558536448723,0.393639127547956,-0.160816755544364,"1"
0.872484108604507,-0.425003446580099,-0.990003550551697,-0.420484222768952,-0.884748689980368,0.857135573118072,-0.855231123642856,-0.971999850827501,-0.970759002707579,0.462182419873603,0.66091143784066,0.436199763135938,0.906846638315952,0.597173379413247,0.0330264808239372,0.40234065879751,-0.218708654756223,"1"
0.899662932851126,0.0135602742762142,-0.988067065556801,-0.244013821678046,-0.875271331844297,0.793232811483111,-0.813165836324172,-0.949878870470322,-0.981096021005073,0.529854310812351,0.738236153273781,0.392364039030703,0.885142674331679,0.637103392866902,-0.0143851649435582,0.452543144283307,-0.351081441934102,"1"
0.972192096265815,0.230989273604946,-0.990753216480446,-0.196364736156692,-0.913081074147386,0.741404663585773,-0.782553677688989,-0.937603692553377,-0.984227928199553,0.574602225357009,0.785566273310967,0.366648931500056,0.871777053657955,0.674407789819888,-0.00803201236523754,0.475561809686537,-0.406468276132475,"1"
0.51299339070069,-0.503846812682702,-0.843464425321758,-0.581345406543257,-0.789016748437142,0.935672585077724,-0.892195498480079,-0.95522887037732,-0.558303055684986,0.468484972401088,0.470934288755619,0.595870871092031,0.887887269015621,0.499329585372558,0.00360925368495291,0.312418058653562,-0.221375609253117,"1"
0.986179238711177,-0.178084210984689,-0.998594126660227,-0.391735981282511,-0.868472705818114,0.918829773979576,-0.824612504925859,-0.971037725340197,-0.998200425661065,0.500601501032024,0.719945291031976,0.436071393377884,0.907175983948972,0.624187491590666,-0.00992447134542851,0.451844011745461,-0.308355601513367,"1"
0.979396515050518,0.0889697294633887,-0.996004277436072,-0.384823019813767,-0.914301968665702,0.910193305132829,-0.900985735059904,-0.926476339706961,-0.995337639927281,0.571332819427583,0.773429604880242,0.447593193364172,0.90247846678986,0.662554349964672,-0.024184326096707,0.504386087660329,-0.361422528596382,"1"
