"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.984635033944985,0.793599327041973,-0.999446794882708,0.743594502399169,-0.335224679414499,-0.485597438748973,-0.986254194115452,-0.0384868444206943,"1"
0.972580308695902,0.994146773766491,-0.999933208786867,0.876730440727638,-0.369425216798796,-0.479661787740859,-0.984263470909235,-0.074152185070919,"1"
0.988208745727418,0.999051158455595,-0.999824587431505,0.960495155007149,-0.420266449924392,-0.505626660902414,-0.984252058287754,-0.10201419431139,"1"
0.837199959056802,-0.312919169106669,-0.811712367552639,0.626859306937991,-0.481068667429171,-0.588489894067058,-0.992073861450358,-0.0096454701958788,"1"
0.840677914308678,-0.283191781299298,-0.600686079731978,0.6663476325472,-0.594779094413321,-0.612617534742002,-0.991573368246411,-0.116987303833352,"1"
0.750882068323821,-0.116766180107853,-0.636952459343024,0.810700106667618,-0.585544109186541,-0.583484788249061,-0.990203652854412,-0.110221082934956,"1"
0.525094989298991,-0.348405066641275,-0.264684911546441,0.5036887304241,-0.567025230108138,-0.49761846383715,-0.989851258832251,-0.108342885488334,"1"
0.907458237281876,0.77573877640257,-0.986301433827253,0.933513889975076,-0.411189720815811,-0.502811595716094,-0.985589341561305,-0.0658052391044601,"1"
0.816898931350773,-0.296721999912087,-0.31968740870795,0.767787762114834,-0.727669077426804,-0.649485345839392,-0.990974175991602,-0.256441168449823,"1"
0.722970575747044,-0.146933878846306,-0.805413947444302,0.644619845761143,-0.418309326367477,-0.524268452871741,-0.990673081075379,0.0204507693350878,"2"
0.872026276419469,0.894127427877393,-0.988423834253193,0.961563859753331,-0.38981558661042,-0.474875502941588,-0.984218232707496,-0.0623399147293879,"1"
0.739217653293226,-0.251882130466856,-0.868616017178467,0.556840358565942,-0.360440733143831,-0.520591582821991,-0.991479356311821,0.0688937307710237,"1"
0.891693174703821,0.289535095068719,-0.853493551966751,0.884192843800816,-0.519619503800892,-0.572973954748091,-0.988862417254398,-0.0942050572573878,"1"
0.590857844732246,-0.36935443876703,0.483444484140659,-0.102887179368572,-0.662983036734068,-0.462206201742326,-0.989244154935108,-0.300446226158842,"1"
0.833334085404156,0.157388655862276,0.578685265300233,-0.109900414084642,-0.712647733818404,-0.488106201971209,-0.986834349881061,-0.425099497953761,"1"
0.791845161825028,0.277971769826837,-0.320202118540703,0.380270743806383,-0.507835828654289,-0.472734715640217,-0.987483882012625,-0.163724280510766,"1"
0.618179997985613,-0.388162949560194,0.479501487318117,-0.0418210186713586,-0.692298483194181,-0.491685813488825,-0.989479635197696,-0.322050774445235,"1"
0.844539198902863,-0.642493623840837,-0.587089970595915,0.536980489904328,-0.592848653778158,-0.637216517844917,-0.993258238993187,-0.0813615214698402,"1"
0.832474714772561,-0.303413755787405,-0.732954659994454,0.741739539170595,-0.567634165189115,-0.615790641855397,-0.991811960101721,-0.0740194396278422,"1"
0.80599836932991,0.025226661671672,-0.810457527805027,0.791482814526929,-0.499091162813144,-0.563202958051696,-0.990018575051657,-0.0510387614713408,"1"
0.838737311811408,0.250890164492322,-0.833872198700131,0.866334007604118,-0.504668043220014,-0.556475283765188,-0.988773032484696,-0.0780204753986333,"1"
0.595380880852336,-0.724493219084566,0.30074289702764,0.449238421552276,-0.797527321694364,-0.622244388987117,-0.99128205792683,-0.350481730579122,"1"
0.943377177650333,0.129120324250353,-0.954214800812153,0.84858412830552,-0.49702417038095,-0.597943664464499,-0.990375983738748,-0.054305494861451,"1"
0.924999672219364,0.0521174481423685,-0.929508613957626,0.874360040968375,-0.524130346079938,-0.609351236586896,-0.990652464473946,-0.063516650801235,"1"
0.687597760790854,-0.586390433498478,-0.472345110222126,0.566228484360008,-0.590926595241569,-0.59085290391291,-0.992222369577773,-0.0847620649387943,"1"
0.838607326926921,-0.526380754928602,-0.719067948322343,0.645250175304146,-0.563324342081069,-0.629726052068243,-0.992885404921213,-0.051325818559991,"1"
0.688661657845647,-0.684157715204378,0.202557637575337,0.685898486815356,-0.839391322144539,-0.68234506997331,-0.991525559371869,-0.396543862642574,"1"
0.733065906590767,0.0424901601651078,-0.859059008336904,0.652259636469881,-0.36725728908649,-0.494467659511903,-0.98972127666881,0.0340487600615651,"1"
0.773883455850623,-0.445185044217736,-0.668251407699186,0.383176652668001,-0.427032063369503,-0.544986941819714,-0.99233836380252,0.0166741979142773,"1"
0.807964510527004,0.656230846147879,-0.938672340462808,0.786378526894731,-0.330752335335047,-0.448728744530461,-0.985861242923595,-0.00885768593712966,"1"
0.921948911473272,0.0151542870289103,-0.775398422874529,0.88357359295446,-0.601114640285981,-0.628377768046204,-0.990546296860517,-0.132829075312968,"2"
0.604683718944505,-0.538525453610201,-0.428579918376315,0.323988197302456,-0.463358392992665,-0.501669859958732,-0.99170845917717,-0.0114360607908734,"1"
0.518483663534127,0.00418337275924852,-0.633368388273605,0.594045265098092,-0.368434914936802,-0.416429955560769,-0.988256615756447,0.0272437092495571,"1"
0.693382485478505,-0.128587675875175,-0.29834008129496,0.342808160976905,-0.516923011444333,-0.490864427584394,-0.989624349926797,-0.11793131085749,"1"
0.805391513225907,-0.0714024269711682,-0.831875881800602,0.599004082121056,-0.406187006252664,-0.532676980020069,-0.990746187827931,0.0122595004353099,"1"
0.729003381653264,0.59983698048566,-0.936912255726085,0.898079025375813,-0.364167995280497,-0.451639271009554,-0.985615036681276,-0.00875346032092361,"1"
0.473598003110251,-0.058996251950312,-0.791643692154988,-0.121069331858364,0.177100278672008,-0.180622706898473,-0.989352052522251,0.296929193307649,"1"
-0.159423938517559,0.624107585571659,-0.0679702158865316,0.692477665536964,-0.320451850387377,-0.0412032325080403,-0.972532867962442,-0.0214700908957004,"1"
0.67834171818027,0.768440874412928,-0.986652201098305,0.544528151270717,-0.0678496751074988,-0.293961726776579,-0.984239653399571,0.120926709380595,"1"
0.50069018793691,-0.295848844414158,-0.459109550302035,0.437935062010678,-0.421990452070238,-0.440585874957165,-0.989846757516529,0.00410867083052047,"1"
0.447031093221547,-0.383068346833087,-0.443301898261937,0.288103838938263,-0.339315577755873,-0.393870809716821,-0.990156889283363,0.0585120152081045,"1"
0.905626524549649,-0.409505312336337,-0.822617062653998,0.720120123512712,-0.558994382864461,-0.642553389086205,-0.992753344900088,-0.0519740600340495,"1"
0.636550830944737,-0.49180633671896,-0.387785100813842,0.468674766601361,-0.556729894033012,-0.544808287502057,-0.991459282155411,-0.0808996487601019,"2"
0.871094470456318,0.0879287656584201,-0.615408485791606,0.581888581751413,-0.515411516819187,-0.552062596865272,-0.989752993647206,-0.108876954024913,"1"
0.711188799128188,-0.508149184152012,-0.433749092772467,0.446368183038859,-0.55666960123205,-0.566746523014103,-0.991961990473231,-0.0812050490845049,"1"
0.846152580265557,-0.374472386145317,-0.620434388704552,0.303262393843635,-0.43380843060925,-0.549596208418891,-0.99228356842937,-0.0121614648768202,"2"
0.902374275047537,-0.684799421902803,-0.710691291132181,0.474134041329409,-0.537607596016866,-0.639676373552249,-0.993812636345779,-0.0291780370444938,"2"
0.957873653809983,-0.205038834122461,-0.871894661759647,0.79713341209455,-0.563401182841567,-0.644155122178249,-0.992073917763842,-0.0744758584300502,"1"
0.621892177053561,-0.662433099606077,0.0886373535299748,0.506924500153002,-0.757681286812681,-0.616055591304724,-0.991417609258043,-0.288319389327993,"1"
0.967649590570385,0.892011054952068,-0.997609749679262,0.959407225834874,-0.427945087651085,-0.514141340084683,-0.985053253331184,-0.092493959643992,"1"
0.899159544978661,0.494894451567238,-0.957706169516436,0.772732571822502,-0.38248785494434,-0.509367365757717,-0.987825005774964,-0.0259455959610582,"1"
0.94179696530639,0.468426941829317,-0.979428094080441,0.848891381705437,-0.433983501202901,-0.545922499842617,-0.988271235624334,-0.0512137244353448,"1"
0.888814454227106,0.209547991552905,-0.929401648788537,0.605604052599626,-0.349118240627348,-0.514225101812105,-0.989737295154615,0.0166753278876652,"1"
0.822077026641063,0.426052808903551,-0.851287635617886,0.641575808975981,-0.346470022920146,-0.467519460589404,-0.987677360649684,-0.00925266913841649,"1"
0.665287148731699,-0.463937447013008,-0.493222856677678,0.295010095347298,-0.430305911905504,-0.50134986781776,-0.991734894313933,0.00126119950599124,"1"
0.862613801580453,-0.314047140135481,-0.625683337105866,0.473015911407128,-0.511878565675886,-0.58309881258407,-0.991979656887336,-0.0622414645269103,"1"
0.785810753498217,-0.168723519442997,-0.673846107489654,0.487452577820116,-0.440596043428391,-0.530386806808776,-0.990964692401989,-0.0199328909762768,"1"
0.815289154515245,0.0314221669428311,0.256400662692558,0.932552537514486,-0.873075908947604,-0.683761409000159,-0.987519081996979,-0.518435714644031,"1"
0.692182985742672,0.167106787414245,0.434055950623839,0.881920042075951,-0.871275313102875,-0.633319844273008,-0.985080970460278,-0.536627426424662,"1"
0.960701696551424,0.550811993751012,-0.988476282222644,0.465908601094821,-0.210818835930335,-0.448299646773835,-0.988165951090931,0.0450699420089201,"1"
0.828637961300357,-0.208092701382433,-0.45542012434376,0.794092335223783,-0.686051158889091,-0.635841203100142,-0.990781376544668,-0.211283293836487,"1"
0.900756154127261,-0.0231656895155172,-0.559219743839782,0.272930716155142,-0.422546368188132,-0.516609066277053,-0.990667474725559,-0.0608865866378443,"1"
0.849944047320495,-0.443188023231016,-0.0398354492696196,0.793394647338448,-0.824393240970773,-0.702343044029679,-0.991386821772414,-0.383282106535915,"1"
0.884262075773369,-0.502900841485052,0.225288929535374,0.776304098185693,-0.877562121096483,-0.733297168818512,-0.991403123062938,-0.485585743630466,"1"
0.765939007039636,-0.382863900900991,0.578086406213647,0.815944358503455,-0.911352226773847,-0.71917776224651,-0.98940707910947,-0.578282854782475,"1"
0.354113447399844,-0.280492108713443,0.0509027363370584,0.747601691260039,-0.715064835228349,-0.506199500422533,-0.987438088455197,-0.249546810269,"1"
0.803400700670463,-0.272992546336585,-0.508063756563585,0.707973985382587,-0.635061484897148,-0.614597245250527,-0.991161077724684,-0.155703579633811,"2"
0.34188410786215,0.496062966839002,-0.568048744523539,-0.446153375236991,0.389242121337175,0.0821521747263046,-0.98377038419497,0.314104850548289,"1"
0.679431382086841,0.0699944136801903,-0.270876255322756,-0.18910329649238,-0.209293961202789,-0.311019665601737,-0.98862344283829,0.00983716410568269,"1"
0.285621850117826,-0.353024612835189,0.0362883750822367,-0.222309614544309,-0.250527887649209,-0.221277108354684,-0.988411618219161,0.0353572055181225,"1"
0.408565094497422,0.166141212157676,-0.42440816220259,-0.105469161987148,0.00424964428053409,-0.153124869833297,-0.986414292640602,0.152871260802685,"1"
0.51410822116537,0.37060672682085,-0.853749190838837,0.669058048166997,-0.213852250370899,-0.340667630829428,-0.985919819288585,0.0987963656491037,"1"
0.813987899425195,0.389622428265649,0.449011204219539,0.443526755801801,-0.800317457025336,-0.558164080225646,-0.984504709173869,-0.49348316907512,"1"
-0.102948599193703,-0.0428647841919663,-0.500921141978675,-0.758931862370077,0.609290430742033,0.295966707733014,-0.985193726135639,0.504143457704542,"1"
0.924696931810085,-0.420536443973559,-0.887790296103913,0.58909603744717,-0.476771444208272,-0.61988006080256,-0.993034605404198,0.00539188454199135,"2"
