"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.999994309766355,-0.984665578938365,-0.999960097762375,-0.638253090585031,-0.871140088465671,-0.99605675382818,0.115172400451341,-0.783122382798714,0.761146029330307,-0.884223739080926,0.873588630013735,0.699183767034008,"1"
0.999999567932362,-0.756524606924425,-0.999997909372266,0.85428075840821,-0.6664092640958,-0.998146096220685,-0.242778101946894,-0.580651633303291,0.597472299165195,-0.967993142066407,0.605137903226461,0.590159712146028,"1"
0.999999945665389,-0.83933707800389,-0.999996494703667,0.980179936136392,-0.662697652651192,-0.999395283571293,-0.307954388464311,-0.541607668140101,0.599994138424067,-0.97393380536913,0.642692194458077,0.614271935688737,"1"
0.876117424072948,-0.977900698571893,-0.959040752326643,-0.268845818324994,-0.970967479384663,-0.97123612824306,0.0819040660866738,-0.760932281848447,0.74128778690837,-0.91064845242938,0.846640525443485,0.738393230371927,"1"
0.970895516258342,-0.925189488871822,-0.848961636216447,-0.697642452057484,-0.948580733614249,-0.996451414040166,0.141651553185437,-0.814902902599937,0.727828377877587,-0.854854699338579,0.865771153850521,0.760947056336098,"1"
0.951520941959134,-0.93755638614284,-0.881050505834723,-0.324474782073422,-0.976756797570236,-0.996165577081931,0.0619275603446139,-0.779788701777913,0.716447955452284,-0.902938607526484,0.844198927228031,0.761768775798283,"1"
0.758173154576673,-0.912035523917535,-0.620769822578695,-0.326540341300236,-0.856758819568336,-0.983863652301855,0.0146829187276644,-0.785922622511215,0.635558267022463,-0.857721157903526,0.823565750957499,0.812645870615202,"1"
0.92908491184892,-0.962139965319338,-0.997240154843849,0.368362484240438,-0.992177386354034,-0.995237593066319,-0.0858116179982689,-0.686510386554085,0.706412417079776,-0.957016137018734,0.793301008299581,0.735309750347082,"1"
0.813192029383213,-0.978288564914852,-0.614333728676196,-0.265736550044125,-0.954028993078366,-0.985111718125718,-0.0173557608928263,-0.786018048824835,0.64465740824232,-0.879581531115098,0.850428833286084,0.839210245485273,"1"
0.961036737564031,-0.913285396020032,-0.953120680526562,-0.464708580994563,-0.952355311661389,-0.995805408831512,0.121095706267554,-0.787732709112301,0.739164114908241,-0.892201356066255,0.843538934727422,0.724822999815934,"2"
