"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","DF.L2.C2","label"
0.990479888372077,-0.996940210038989,-0.9977058648464,-0.553621137051092,-0.509691400810829,"1"
0.475287397344105,-0.992920454738675,-0.992913928930072,-0.0919356949801875,-0.283446348520888,"1"
0.850118990596691,-0.931216598404005,-0.961143949490362,-0.448360537745144,-0.45871212749429,"1"
0.99068304127087,-0.952921908319373,-0.989112520869519,-0.551783498834665,-0.515357065926975,"1"
0.994838456164865,-0.914126423843702,-0.926449063205008,-0.566429818156784,-0.514793582683175,"1"
0.997591379805085,-0.949963408373102,-0.931178417759817,-0.570473645722157,-0.511022107368812,"1"
0.982402208636424,-0.932115030362119,-0.95181511183647,-0.553084612596578,-0.510506817037391,"1"
0.976349675611037,-0.8059454052426,-0.988777103949137,-0.527400110503621,-0.531848138649877,"1"
0.997943897370175,-0.931623821398662,-0.964505257528645,-0.561016393276048,-0.518222220813849,"1"
0.993763495434358,-0.966041585649394,-0.974473928315742,-0.558791946294866,-0.512674776551225,"2"
0.950176987026698,-0.816273925681049,-0.988974241119796,-0.508568588675326,-0.52038066352059,"1"
0.988883701302298,-0.971139228984611,-0.984150940848409,-0.55341014088051,-0.511253915164799,"1"
0.997242138930657,-0.893554752726936,-0.971503314623199,-0.555294683017333,-0.524562000729095,"1"
0.787577197136908,-0.192612376188746,-0.035598547644293,-0.56969875554542,-0.424651681568931,"1"
0.9568701622049,-0.108040077287807,0.412820794735131,-0.748574306518395,-0.447381608431252,"1"
0.872720606532177,-0.281245423606608,-0.632577616998913,-0.489449963893573,-0.525707713031353,"1"
0.879067436781522,-0.0225736413418907,-0.301697996641987,-0.554262852452612,-0.524876778862293,"1"
0.996152104275889,-0.864844012771432,-0.989109358201606,-0.547487382113775,-0.530642925923485,"1"
0.995580246242493,-0.779818759057678,-0.985268027334116,-0.540000164913931,-0.542439359288691,"1"
0.989801425059248,-0.691688320515342,-0.977243595190809,-0.529327016959166,-0.552062340981431,"1"
0.986518189487202,-0.744360101977235,-0.952799759453643,-0.538147513180063,-0.540229145983808,"1"
0.994618997656292,-0.670121164361837,-0.907877842540195,-0.54825909546702,-0.548475880035341,"1"
0.996544211190969,-0.837320722030416,-0.996966315174141,-0.543222244876193,-0.535836258379486,"1"
0.995756362380919,-0.70064808060652,-0.988383780317645,-0.531775459545959,-0.554304111065439,"1"
0.986150702404693,-0.895333167424224,-0.962657293266103,-0.549673665524523,-0.51892547060086,"1"
0.994473771182393,-0.893673436223805,-0.988338327939964,-0.549168698642168,-0.525621518670222,"1"
0.996166154984814,-0.871495438979992,-0.96276216675163,-0.55462252635282,-0.526340177565259,"1"
0.927690423644114,-0.640683732257733,-0.722844131341413,-0.542967944588408,-0.50406103939733,"1"
0.97352470713946,-0.748048009585995,-0.855638985507741,-0.553249603899983,-0.522594344616452,"1"
0.9497263301313,-0.00493149003188775,-0.633465993791343,-0.520898164349035,-0.592709915002953,"1"
0.998356112519614,-0.905388392897748,-0.994378502996126,-0.551568565824583,-0.526113987175199,"2"
0.972354808778215,-0.825424736311261,-0.775287418599285,-0.578831716093652,-0.499980848495967,"1"
0.961647609068015,-0.5385744397182,-0.559146752545504,-0.596565070309166,-0.511704345766921,"1"
0.975747704357443,-0.157633452378046,-0.313664069532607,-0.628128684077419,-0.542797603567384,"1"
0.964584008110893,-0.455870849198623,-0.71494418723611,-0.554260860331484,-0.54474180257562,"1"
0.949828140193676,-0.745699071766961,-0.886251832055127,-0.528015594421821,-0.517763225561448,"1"
0.665510684381105,-0.839416135749108,-0.781724529394753,-0.330255475988348,-0.368068340219994,"1"
0.69387209396346,-0.513672155998802,-0.398699442162473,-0.433777847952255,-0.381089455266701,"1"
0.551457558550231,-0.782639297245481,-0.903542922944534,-0.172672056373553,-0.344532076158171,"1"
0.967833128719126,-0.759067789266462,-0.769947919340743,-0.57101332784847,-0.507723005460407,"1"
