"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.999761742664129,-0.920183504196344,-0.992059253117005,-0.224202395450974,0.999452016805008,-0.620300038246641,0.97294937667649,-0.979077923239493,-0.999505607565792,-0.294843375963955,0.578522566313633,-0.258137732041495,0.50104110791254,"1"
0.999306540840289,-0.650859035327499,-0.999244944422173,0.983418462160087,0.999601464711206,-0.978018928089738,0.99974248607305,-0.993665299473502,-0.998683443794284,-0.67839380257162,0.488971863617365,-0.72843599642682,0.218771877893965,"1"
0.997264058850647,-0.555833561600102,-0.998311559427522,0.999789526889811,0.99962097101809,-0.967910240834278,0.999976123037093,-0.999698268013016,-0.982849119104456,-0.66960641882444,0.501352360691339,-0.723778563493101,0.21180437887115,"1"
0.991134960793076,-0.921132991531576,-0.804373136296096,-0.93042649367052,0.603463443375382,-0.0990138053082243,-0.712989124929614,-0.941395808887826,-0.981900074748738,-0.156211105154405,0.825434933319015,0.122991564620952,0.85500279091921,"1"
0.986273047302005,-0.95974160643886,-0.269167917337167,-0.874903522696044,0.664080912491711,-0.265152829440344,-0.507180564126278,-0.929235148375361,-0.814744075586507,-0.387381077389804,0.822400163422702,0.226840504533536,0.794755885154039,"1"
0.987276211155642,-0.946877474868205,-0.215670857154291,-0.823947166287857,0.668581056518531,-0.0839672222494572,-0.299684983485877,-0.921955827999049,-0.921251772213784,-0.296737304454447,0.803026642588491,0.312123799376915,0.826785551371057,"1"
0.916353854514854,-0.937122092717953,-0.27127297825499,-0.873465082864607,0.493784643690465,-0.490146962265513,-0.406236401172809,-0.960945002226847,-0.870509656622597,-0.337239167903536,0.847064571680703,0.218909437073764,0.77478006409508,"1"
0.995364757322259,-0.611707462091578,-0.971560737402811,-0.433913350762162,0.0644641599337775,-0.514445906605544,-0.717514849854153,-0.864132834297985,-0.998418122315335,-0.224812140859298,0.853223799357044,-0.310730885368119,0.776974452036959,"1"
0.975210377780726,-0.949387797860959,-0.0441153192141064,-0.872436972501381,0.620376748816091,0.371280869699879,-0.0389606321856397,-0.776290664669313,-0.950390406514933,-0.118068247220005,0.718407525883524,0.477737249710369,0.861702683009542,"1"
0.988646950299238,-0.954083533794917,-0.53026591824138,-0.896726233996804,0.671482559394584,-0.622510945918669,-0.546318495030299,-0.980400754973238,-0.938346202774345,-0.411409297241167,0.865103313707853,0.0384854066829862,0.763432277364569,"2"
0.991200960593445,-0.528080013270244,-0.974226802725859,-0.0797673211778525,-0.262400925277108,-0.896654685402696,-0.734065792451843,-0.961341217128284,-0.999574335129243,-0.331108743679566,0.885343011389173,-0.483915386771137,0.723658276836863,"1"
0.990461014552446,-0.938737834359545,-0.749449299614703,-0.919741832576055,0.750523784587309,-0.411347514199602,-0.543659377767171,-0.957772721600033,-0.956749152661504,-0.304015016024651,0.834960971067948,0.03279713834459,0.790369786061794,"1"
