"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
0.998776489658014,-0.959333355820492,-0.992548676684875,0.04741264929182,0.993969571670581,-0.888669000099744,0.933049005744544,0.885507646841507,-0.505147017001793,0.726428618913147,0.827185743445255,0.288717394165306,0.875037707140007,-0.411927284011004,0.852021761090145,-0.905297525540993,-0.5129443608239,0.433229400027535,"1"
0.996186826644567,-0.774900895476949,-0.999100376217069,0.956336414514676,0.999339351545219,-0.995904684392137,0.999327060495057,0.973345487858729,-0.712140737566264,0.830877193649921,0.896449106840179,0.215884000073812,0.743871763183538,-0.323369612355936,0.8569297608304,-0.935185525607085,-0.678708572079353,0.553193775125582,"1"
0.99312113952019,-0.638370892052878,-0.994400316810277,0.999238342450235,0.999985025083426,-0.996558475904359,0.999937173527376,0.997347616128882,-0.71085399144646,0.850176625871601,0.888853571177471,0.169288975988051,0.733609768636158,-0.300342505547337,0.846936565766855,-0.933891735736439,-0.669411550211799,0.530611342854634,"1"
0.992196562207489,-0.916925495159528,-0.936510159397254,-0.145701979715056,-0.0282177781861328,-0.0844043344925542,-0.811722326859619,-0.78961524459378,0.182298650980572,0.249443469634469,0.519390493514788,0.416737810912814,0.688940427024214,0.0731903183192992,0.0426117747249229,-0.736516545426293,-0.613376322058993,0.805663911200346,"1"
0.994403636300839,-0.919422942315393,-0.590853792613303,-0.14950932367672,-0.0304286383896648,-0.378192485643296,-0.653353055731056,-0.525210889935268,-0.116435350385697,0.381706131114319,0.485144119036223,0.45812148340731,0.653767555689207,-0.130231650927647,0.0667080693141023,-0.701772060395574,-0.689251744925855,0.715927825570449,"1"
0.99249210888042,-0.904645339377183,-0.588803580215144,0.219858234399693,0.120156329277366,-0.123369096751654,-0.537866868699586,-0.109598704624718,-0.289445379102976,0.44473985560358,0.583100599648683,0.417375061404628,0.613554103545207,-0.218165100547143,0.17352047603797,-0.770458407740286,-0.73446228204973,0.792079216076001,"1"
0.95992046587518,-0.904268171777811,-0.60149206776125,-0.0906112083086517,-0.0944875132367626,-0.341174802114369,-0.614796574064203,-0.851974017679636,-0.033234706771943,0.388360559942886,0.439323901416716,0.452256763402141,0.562631805021904,-0.0580207995587489,0.0289161914855737,-0.652027423801089,-0.636616114802513,0.699231401555156,"1"
0.996423610316532,-0.550927492668089,-0.998871950734905,0.676305924152736,-0.378565089471858,-0.553366692351299,-0.750728425932753,0.412103841774848,-0.266359310213771,0.564552031082577,0.719270540620459,0.355182199072889,0.59119474240319,-0.0618948874178396,-0.0156944673692281,-0.81588760855353,-0.836716306473426,0.889910421456324,"1"
0.994275366991513,-0.938218758159935,-0.639613454984839,0.316656959270137,0.146679449799145,0.38514875514812,-0.375987353620937,0.0902310559070669,-0.223406193847491,0.402363336218484,0.539834519949735,0.381654043508854,0.586615856282356,-0.35074461733238,0.22535435423443,-0.76023649445153,-0.667408241416756,0.85569913571495,"1"
0.989611648940268,-0.914864039699206,-0.789503612461764,-0.277604768342569,0.04789132535889,-0.524898061475558,-0.725828338880047,-0.815754028128973,0.0373475750198563,0.344303558863974,0.537045271027566,0.444735414286288,0.716512993825108,0.0697244666330269,0.105590106621988,-0.736541187322219,-0.648032118043126,0.680982337324871,"2"
0.993906241575424,-0.480767062016799,-0.999559404371567,0.770841176446643,-0.650889561040117,-0.831629718623456,-0.765959134613912,0.177347096703399,-0.247526867408479,0.605154357793678,0.70151634016361,0.375398910428458,0.476802111573484,-0.00884025153342405,-0.132959894792334,-0.773871313991068,-0.845382792316059,0.88106625396479,"1"
0.987544952494345,-0.907732633814375,-0.872508148768746,-0.392485196201662,0.111046020455543,-0.36356283849486,-0.709866176633428,-0.797575389683918,0.146209615127227,0.300309068936941,0.512843507482473,0.421322638126717,0.757474426169728,0.0773112880654033,0.133757007792331,-0.739566692219354,-0.58613965458565,0.694621633478504,"1"
0.995368686882316,-0.877658719462269,-0.935399732053507,0.408962346372384,0.0280801266127242,-0.246245275882738,-0.659879311871982,0.161703395731254,-0.235187458421052,0.431338367659132,0.724776428121812,0.399583538036762,0.677403950658235,-0.089608304559287,0.197969355240959,-0.838245469895102,-0.786783659418747,0.868972010191688,"1"
0.914296700710548,-0.230819644414931,0.170847198224868,-0.307600579664446,-0.713502446396996,0.111651298457131,-0.542636576661401,-0.568587145885991,-0.0310333972993291,0.586118396731506,-0.433936196414097,0.355274070660179,0.181924581077393,-0.492152488464295,-0.525260243997602,0.0103595138253216,-0.498697021506008,0.567505873843565,"1"
