"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.999994803290999,-0.919704932672967,0.993360854250058,0.081168214390321,0.996596139297315,-0.963797648625038,0.591114177017476,-0.161241264322905,-0.55332160335502,-0.997475776117977,-0.974875598495151,-0.411542873520281,0.769504705794679,0.333979714102442,-0.505151452140993,0.360529341543563,"1"
0.999999366785807,-0.61659363346141,0.986907181291406,0.993229742091528,0.999184378794902,-0.995321868454214,0.997330104508534,0.218160448542178,0.682922908637892,-0.98885875224079,-0.988874860779924,-0.781438666331742,0.462574268284774,0.29970404620078,-0.583287999387828,0.545616704446102,"1"
0.999999869690967,-0.780051319738057,0.998139279578118,0.999990586242898,0.999979889517548,-0.999710222551695,0.999788727407789,-0.300305979752663,0.988154017932649,-0.983531309999436,-0.988682409547639,-0.801599593357259,0.548212989574473,0.275270430093449,-0.439937066851052,0.526873334769024,"1"
0.935106046210696,-0.864676105718696,0.830570419657743,-0.89545105449264,-0.272276703216301,-0.553960933811411,-0.894759893253436,-0.975560189668033,-0.887381136112157,-0.93673069167638,-0.56133672501352,0.639066243849479,0.843432643143074,0.305250026270718,0.399862628859286,0.253199029379241,"1"
0.963457617024021,-0.789967529475704,0.960277494492008,-0.87288519157184,-0.354298618723792,-0.972365719108469,-0.874213795146114,-0.932050525392959,-0.282683704540578,-0.815510630717544,-0.612142999160761,0.629219896736475,0.831548435767689,0.471600056456542,0.215315955142396,0.309475397848246,"1"
0.943071156710399,-0.775426279065021,0.98539669326129,-0.724592793015517,-0.0763670822717515,-0.933717758525963,-0.819716407218875,-0.877853459708036,-0.456006870661156,-0.938324885707753,-0.753352572860617,0.513297378352687,0.828339132354165,0.344087117948539,0.293052367288694,0.387652308130174,"1"
0.764089093022323,-0.73804537682469,0.875368444347416,-0.822169543308216,-0.349550515406453,-0.856390639183858,-0.758997776471046,-0.956191984943742,-0.421354874402185,-0.637643353020903,-0.472682294241608,0.653232041422345,0.798527124220577,0.506991323045708,0.186720387647732,0.227747594677331,"1"
0.968985784539165,-0.628235357328406,0.618221431070346,-0.47767079573631,-0.568328063363732,-0.890824036918783,-0.87143904740062,-0.955714314727371,-0.980448060288067,-0.970790734180688,-0.505615716321655,0.784623702856961,0.862617945117882,0.409368767389418,0.444917134605981,0.0257347392197717,"1"
0.833708254805818,-0.900059310013898,0.977844126665945,-0.684392248215402,0.262272805670799,-0.738704726406928,-0.665770916108889,-0.886227292625106,-0.76973165928648,-0.951162704732793,-0.821123069256377,0.353311634893251,0.833822280232806,0.224550215395357,0.317802079356985,0.404587704829981,"1"
0.963000096805045,-0.702556133508963,0.953120431202089,-0.905836772522434,-0.354486050175204,-0.947797124782901,-0.884195921468059,-0.956555768200569,-0.384849298579992,-0.789784534088813,-0.555203965870774,0.673463905550882,0.819244663039972,0.46395542697665,0.207037469823078,0.29449709401597,"2"
0.977477722236146,-0.453863469995733,0.478554274280823,-0.164543212800383,-0.697095863188065,-0.967031762149262,-0.851995641579044,-0.971404676304284,-0.988496582771488,-0.953065975989805,-0.460519644464074,0.829120050924288,0.854586652937313,0.406740339776758,0.499986917814587,-0.0836455674180729,"1"
0.956692048119666,-0.739822930094979,0.905777293941252,-0.928472781188757,-0.31166606649013,-0.806161847733481,-0.869477238993864,-0.947200719488295,-0.579877819400274,-0.866294170415697,-0.552638203932094,0.657829621934813,0.822472366358578,0.402994213945311,0.274525800771017,0.2863898378156,"1"
0.97333372499209,-0.818221504478525,0.959614674918251,-0.532307871897003,0.104364890727309,-0.967078538813274,-0.872366804189079,-0.945664682185627,-0.835397852512841,-0.932752701296916,-0.827725221947834,0.56083719502825,0.875703267454394,0.257483071629231,0.353492180233578,0.327094148071149,"1"
