"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","label"
0.867371738110381,-0.181692038763337,-0.867584732423835,-0.976687092703242,-0.709724196001417,-0.991763582112282,0.0892856101577909,-0.974239358257317,-0.800189662339141,-0.819221759974267,0.916703276193798,0.603633963711963,-0.31218403366299,0.918582993249247,0.872130832438781,-0.987031255347017,-0.902982558659578,-0.165272678998683,"1"
0.873877298059381,-0.0240855198830139,-0.88588661896284,-0.948879275721739,-0.668079537099322,-0.992099237052618,0.379262667417203,-0.96247727553146,-0.76618057053364,-0.81713041505163,0.919162508269632,0.552943142364117,-0.360099538906787,0.920235784100832,0.828415125883552,-0.987114614758247,-0.893807051250237,-0.291341945365762,"1"
0.875624565063389,0.0916192476581033,-0.82348600852122,-0.908211182446283,-0.577643093479321,-0.985751686583357,0.512377925705622,-0.941255309500295,-0.542391631890295,-0.816532748321007,0.900239373971365,0.443751982747779,-0.401518311073251,0.904350638853115,0.781494358693121,-0.981160762743857,-0.875971712390071,-0.417815286432682,"1"
0.540086417648771,-0.266457872498352,-0.757976389707141,-0.938448642958795,-0.776558385196229,-0.943592826902995,-0.225477882606342,-0.959445461574749,-0.77903355854751,-0.612848305804233,0.9225694878217,0.579798685795688,-0.366690768957707,0.915366227774732,0.886841926708538,-0.976746170217193,-0.836712179573006,-0.176593309518361,"1"
0.607034343330523,-0.176653675705043,-0.66401241159573,-0.928407043475596,-0.757546786138585,-0.9466649798355,-0.204077614130373,-0.938099900199854,-0.669485593357158,-0.582484415614638,0.912457027601978,0.559504469994525,-0.397674754244141,0.912328396977548,0.853982274185044,-0.970877356313657,-0.822719199819148,-0.178061006651441,"1"
0.603472421357232,-0.192729890132987,-0.668549220628144,-0.92932693237812,-0.774203805756593,-0.952684177017311,-0.134645934856763,-0.942812203838378,-0.697097339343618,-0.648358868481853,0.912577264206975,0.544973472264944,-0.393761356512308,0.918208395558357,0.855903114305784,-0.973053350581043,-0.830870213954167,-0.19339361218196,"1"
0.473240062783045,-0.274135909985488,-0.674324405887186,-0.922994863634306,-0.733402863621799,-0.939901204083645,-0.18323899238259,-0.94599397314955,-0.704929790963998,-0.558459072683053,0.913408321370737,0.514159457612022,-0.371285937097087,0.915976826086625,0.866240405282941,-0.969429197612755,-0.810809998199522,-0.236024834459442,"1"
0.614739644182375,0.000172816065737491,-0.820934436339113,-0.901434255615839,-0.834997661125496,-0.958461208868093,-0.0226325097727382,-0.937046110874493,-0.855256969444145,-0.611426114946624,0.937284590356257,0.62826799862273,-0.449791638779956,0.920066451781231,0.854177240071633,-0.981327950693295,-0.826725590383283,-0.20640731321449,"1"
0.5438382641562,-0.24686226294314,-0.639451947966902,-0.917262989085182,-0.726155333854392,-0.926583499687721,0.0346932853348515,-0.920939230055343,-0.720377320438604,-0.628476176111467,0.905087599040222,0.479641907298891,-0.360535188231226,0.924005061002079,0.828310642677315,-0.971737590157942,-0.82331695553319,-0.242016730497598,"1"
-0.984249013835449,0.986412851369787,0.999985061578282,0.999999999020281,0.317943546393828,0.999567279692901,0.322578688579498,0.842971786788217,0.996603122697743,0.998751359175442,-0.809041265124755,-0.705584165961286,-0.592273326964596,-0.807665281664363,-0.930402975920776,0.986672759148337,0.957668592872923,-0.467901126301874,"3"
