"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.867846477405777,0.986636887969668,-0.998858569050866,-0.991847354727154,0.288006646337379,-0.908603572263541,-0.455895554503255,0.729023661063827,-0.93097722316795,0.498391137607265,0.433227330072581,0.923668703452282,0.967562179428783,"1"
0.868212952844254,0.985894948135907,-0.998837280928228,-0.98103620986183,0.27553043331416,-0.921794315255118,-0.142415536610673,0.754617933392102,-0.92793969365385,0.566916406973636,0.350332844012183,0.88639781886849,0.964427182541171,"1"
0.867665248318144,0.981623055983569,-0.997520317778825,-0.963603164595611,0.31450727150277,-0.885499158129629,0.0696351335298795,0.754957801830051,-0.925956829612935,0.592833119727391,0.272349945378008,0.859657736133944,0.960413790050737,"1"
0.484419706418579,0.928915801598482,-0.992101917218019,-0.972978989203702,-0.220113376311779,-0.686571302973471,-0.573970753713522,0.87311795287231,-0.920597583601595,0.765178926127256,0.686350548056745,0.852762910372223,0.943438790849775,"1"
0.569076972685933,0.921658016965324,-0.985193549774561,-0.968507554794138,-0.256221827633157,-0.739148139602995,-0.535755503985932,0.869105119379408,-0.92398667248139,0.752475578006213,0.671300325562252,0.838480413398329,0.941738701659067,"1"
0.552496032068462,0.93678548957877,-0.988552334889574,-0.969485008138285,-0.23554780937641,-0.738896755872604,-0.498999939831415,0.871552106161617,-0.922858229403023,0.757982585546118,0.663917509671234,0.837503037859092,0.944063408434512,"1"
0.417045723202416,0.902229089000276,-0.98489995404605,-0.964852215133979,-0.200491408392992,-0.708080517245451,-0.518985455884267,0.875276744291195,-0.910298704705122,0.777857806458325,0.678585249841241,0.84334015550717,0.944145675457725,"1"
0.535086813540407,0.96089346178039,-0.994814632840794,-0.955880457515703,-0.380382260248641,-0.751189530091227,-0.403052650987959,0.89754310267603,-0.923782348097473,0.801362465149413,0.685384226834635,0.78230291168043,0.939641725836683,"1"
0.471253646709484,0.91371064177357,-0.984890526483527,-0.962146907007406,-0.193851879186224,-0.634723961145517,-0.342482041388694,0.876337048932397,-0.917960476334042,0.789695890797987,0.639330893677251,0.8099831308472,0.934264015961164,"1"
-0.998276815376374,-0.99999952094575,0.999999999947864,0.999999999721511,-0.999886043284208,0.497920940797815,0.964910937309119,-0.0370485672707723,0.897839839230925,0.547488227186011,0.120973195709594,-0.977252853871982,-0.975120756400467,"3"
0.529201792727746,0.966215885180064,-0.995507567955673,-0.952088975755215,-0.432627420371249,-0.824919822996148,-0.400139297260057,0.90461968380584,-0.920606536431021,0.808368908954292,0.695287476483416,0.767981077257011,0.943941668870581,"1"
0.546724971069604,0.936217246283666,-0.992640066732743,-0.976767952138615,-0.193864990051467,-0.759014522959524,-0.620675734363771,0.861960613187142,-0.922159154705324,0.734299243425801,0.676693678623153,0.867809166745548,0.949623127827296,"1"
0.579740373704138,0.94722295286336,-0.99044250493792,-0.965149006062666,-0.254107351409305,-0.770686496295515,-0.448874365520441,0.874362410968301,-0.923652739512783,0.759931649219033,0.654279718464587,0.825119334541734,0.944944392730742,"1"
0.313226669934294,0.886891201078624,-0.962565393450507,-0.95145849794857,-0.205830655640917,-0.407882853623729,-0.427967871904147,0.883338012891719,-0.913744767286625,0.818390193145724,0.686038357590938,0.812627818460499,0.913243524702032,"1"
0.419966806113323,0.884645735037797,-0.950531644436961,-0.935272614891522,-0.3288479821085,-0.501348509635476,-0.63480021330268,0.878411244361617,-0.919533113516146,0.787181971745779,0.724719487298007,0.825569297009211,0.914746236746327,"1"
0.429134408914343,0.914809270202463,-0.974825423826301,-0.952968598358747,-0.350298045894047,-0.613399112072245,-0.550201719366637,0.891432026602311,-0.919050191775806,0.802362015542886,0.717439536905352,0.812290781080297,0.929320412876113,"1"
0.297136186392933,0.891916869683451,-0.964722408642716,-0.957031734764463,-0.276417609391864,-0.48159251004804,-0.61865143476811,0.888692040245651,-0.912167418004548,0.812154654538053,0.732683026027653,0.836591768604226,0.923694800515298,"1"
0.382961513936826,0.92036821212476,-0.989293367030947,-0.972281312500914,-0.116758501557815,-0.53110212221211,-0.58689701440991,0.866035191459693,-0.917525602793425,0.772214194946358,0.684658355900503,0.870294386177648,0.937549936173161,"1"
0.4118297131017,0.938495462362408,-0.990231673963811,-0.969233782224656,-0.131477127588096,-0.639806181826316,-0.540448626970732,0.86944534349958,-0.914461645323607,0.768334261168607,0.672544901668961,0.863052484789492,0.945737946954052,"1"
