"DF.L1.C1","DF.L1.C2","DF.L1.C3","label"
-0.169972408047185,0.875992916018286,-0.955060305528844,"1"
-0.231356115121661,0.853548545721682,-0.946234853667132,"1"
-0.0238544383491635,0.895871828279717,-0.927330118637621,"1"
0.0174629773844319,0.784182510798083,-0.842748305124561,"1"
0.18335033072927,0.760945167666252,-0.729392904319414,"1"
0.046124405682485,0.786378178666364,-0.777903716113848,"1"
0.000281274155414235,0.723625137456845,-0.752788615507101,"1"
-0.205729762517568,0.83973457086585,-0.861496737206158,"1"
0.17004630296457,0.80716028108056,-0.783388387683438,"1"
0.998662081040048,-0.998917027105878,0.999999999974091,"3"
-0.361807172477933,0.853230933207424,-0.882561922369909,"1"
-0.0711282316366511,0.715254375300475,-0.810402552655192,"1"
-0.0322121784376075,0.8214979194296,-0.80771075817887,"1"
0.181208823924411,0.757717733258924,-0.615832189697935,"1"
0.0178493031642603,0.728981236406919,-0.44705234854885,"1"
0.0173541131378576,0.788170708678929,-0.696193713835172,"1"
0.0249814057790778,0.751499817812884,-0.626365180554056,"1"
-0.0347010890236428,0.792366482415488,-0.833811716440608,"1"
-0.163722422721199,0.817955279208993,-0.840042321163102,"1"
-0.256322316218311,0.819745427595047,-0.837756239819316,"1"
-0.210369243870447,0.828331272799225,-0.828780892159386,"1"
-0.116846275445263,0.772780950213239,-0.755401111888276,"1"
-0.23323609058523,0.869792927844288,-0.906969708831925,"1"
-0.247297143250048,0.854140708156663,-0.87419194693127,"1"
-0.0540455376591946,0.73153924799456,-0.773194004422689,"1"
-0.0575093749403679,0.785228487562655,-0.833536058482497,"1"
-0.0749248487502532,0.793280747136979,-0.801464064145752,"1"
-0.114025674176559,0.770138215883692,-0.747595553321988,"1"
0.0491978897987619,0.758251349670981,-0.742107725023951,"1"
-0.357218855626301,0.856418267100259,-0.813152935226039,"1"
-0.963537655344212,-0.999955296678082,0.999999999941203,"3"
0.0413455719404235,0.714831102039731,-0.698336852209847,"1"
-0.269771053618503,0.782807293734572,-0.75266263697756,"1"
-0.132813016998514,0.802851109539264,-0.707888792642365,"1"
-0.0938905555901788,0.803177826694365,-0.760542517420272,"1"
-0.305362728031521,0.793435893773561,-0.795676417906517,"1"
-0.145577826946053,0.692359476244042,-0.7413810875227,"1"
-0.537115518076338,0.609107524473261,-0.635966386642251,"1"
-0.442532687030688,0.797245696237577,-0.85183977191211,"1"
-0.157825753723661,0.740578974118215,-0.737155675285694,"1"
-0.142524518634408,0.727688878200464,-0.707736782634261,"1"
-0.0210268178760062,0.834536802318755,-0.8557637990942,"1"
0.999876167968664,-0.932890530298586,0.999999999716289,"3"
-0.0293131240267641,0.809090195726685,-0.764070146756391,"1"
-0.03573901636497,0.786988861083756,-0.806437013866992,"1"
0.999997098932663,-0.999998551778588,0.999999999999764,"3"
0.999981274215003,-0.999999236676399,1,"3"
-0.0475455608230531,0.871020395642169,-0.890673426846762,"1"
0.0103673376237552,0.773477892532647,-0.758533833128916,"1"
-0.28768872992242,0.870619110960306,-0.898837039370029,"1"
-0.0626021008620652,0.799701170422181,-0.815281119233917,"1"
-0.0633227927791309,0.834726317183225,-0.853216087999775,"1"
0.0200165058595813,0.773834867505187,-0.79455715632903,"1"
-0.0571462489366557,0.749525851034405,-0.741374685703984,"1"
0.0129661636219197,0.709305614240305,-0.74667533588886,"1"
0.193483787719175,0.757892996310594,-0.722300855200769,"1"
0.0805408148690373,0.737450851779338,-0.750675391760482,"1"
0.203199047562163,0.848081518614218,-0.648988327687915,"1"
0.192992997394376,0.77714130547555,-0.552456561393356,"1"
0.143513564409037,0.78296972386336,-0.811225209685656,"1"
0.163535554900655,0.797829654125888,-0.734699777131939,"1"
0.141714051314971,0.723533614599634,-0.607846738030739,"1"
0.126639397897002,0.773585503872,-0.674587112774852,"1"
0.22918018506909,0.80185176434964,-0.660304819339879,"1"
0.23004893071617,0.808281669427962,-0.600538955713936,"1"
-0.0905936930289548,0.664293236633775,-0.662233665197659,"1"
0.999973283847863,-0.986230362967036,0.999999999934396,"3"
-0.393621843619092,0.740749164024386,-0.709294669969563,"1"
-0.162900322511404,0.782853098289762,-0.730775703624363,"1"
-0.22355079468766,0.753116426860734,-0.739655210643577,"1"
-0.221578856206668,0.748662741223241,-0.728184646729382,"1"
-0.361559722599517,0.785946815414293,-0.807880164536697,"1"
-0.150717507044131,0.787350488675848,-0.5874718142435,"1"
-0.356161000034685,0.465906501661578,-0.509052341168529,"1"
0.999978616580173,-0.999999985417921,0.999999999999999,"3"
-0.429929377546945,0.621587845471603,-0.698019427049209,"1"
-0.250189370053252,0.77571035140431,-0.548639151730308,"1"
-0.123293273045724,0.680478763649398,-0.634940682227966,"1"
-0.205601279607911,0.617416755276051,-0.336985995248912,"1"
-0.37706781013061,0.555348705726935,-0.705265234103088,"1"
-0.0316677739369913,0.672197085614939,-0.450152612837534,"1"
-0.170775171617714,0.717423151515652,-0.519360745745546,"1"
0.999999624764267,-0.999996165005342,1,"3"
-0.271471395559527,0.851462323558184,-0.841310133572599,"1"
-0.33386750756789,0.847870484907621,-0.852313495353822,"1"
0.999954618190265,-0.999981424685405,0.999999999931682,"3"
-0.153520962229218,0.80889440798249,-0.808619217922332,"1"
-0.243835209998902,0.863566149309333,-0.86258141097012,"1"
-0.232376324704815,0.824396230089494,-0.854865638157727,"1"
-0.242175455670214,0.79922030186816,-0.856722726203703,"1"
-0.289558652472524,0.763020998460735,-0.79079582174824,"1"
-0.481124749312344,0.873122965585517,-0.885255940551571,"1"
0.999893502678553,-0.99999887472297,0.999999999999462,"3"
-0.058908858159155,0.841460129201019,-0.887249955510192,"1"
-0.0145830561314981,0.879508193967777,-0.901676955189668,"1"
-0.153596276136576,0.901571277698306,-0.926243735071173,"1"
-0.3484074003764,0.883986356189572,-0.921578712223948,"1"
-0.0181275293361052,0.886910474396606,-0.923219439934269,"1"
-0.161736862465788,0.815841796598373,-0.892425238145142,"1"
0.0324234996477325,0.83085131795491,-0.878861907125483,"1"
-0.179562124620662,0.864675369247833,-0.91018246106806,"1"
-0.130554297942581,0.8899269803576,-0.894555503214666,"1"
-0.0195845085752582,0.855388936950051,-0.907517573511284,"1"
-0.0847526938702263,0.772667783443187,-0.785490194866194,"1"
0.115720546727977,0.783616005376999,-0.808434635650096,"1"
0.0689791509230502,0.814219958103229,-0.664097776115411,"1"
-0.0788941313561735,0.684912388856309,-0.720417756454541,"1"
-0.398966492798638,0.847146133107113,-0.832500540597359,"1"
0.999925070836054,-0.999988098051152,0.99999999998093,"3"
-0.386040034208973,0.795701279841109,-0.714855829719179,"1"
-0.378394436699262,0.825420395941888,-0.836323145580308,"1"
-0.0118793453480868,0.823723462311435,-0.707117698505845,"1"
-0.133600961167925,0.789876763859414,-0.774488906592173,"1"
-0.195237469119766,0.842817478296602,-0.779537156860356,"1"
-0.43128896348817,0.928894966676166,-0.894228470789472,"1"
-0.393820387754733,0.900377453059899,-0.920016890342491,"1"
-0.0917528281980158,0.788507675020413,-0.844868006996279,"1"
-0.502978482955097,0.849367723224829,-0.926833149237813,"1"
0.99990949231157,-0.999999998180622,0.999999999999808,"3"
-0.088422971323046,0.811456679491847,-0.879863351750067,"1"
-0.102500759247519,0.818242625074632,-0.82989772177063,"1"
-0.129820768202128,0.853223440556,-0.852796598350134,"1"
-0.0388975384531913,0.814209866081385,-0.817681495739563,"1"
-0.145084728904701,0.887108711657791,-0.879403513644406,"1"
-0.158799192818029,0.864549436925612,-0.846394132703179,"1"
0.999968059787324,-0.991028516938955,0.999999999977247,"3"
-0.0542178479669362,0.838065684899,-0.810689702058075,"1"
-0.0555438576632739,0.878835372208,-0.85513592022842,"1"
-0.0294498591102268,0.835556643670322,-0.83520232111518,"1"
-0.0406287149263871,0.832866839009634,-0.84920979034187,"1"
0.999958095851148,-0.999934133781999,0.999999999994225,"3"
-0.0771150658601381,0.795225927968237,-0.521573811943029,"1"
-0.0738160223468922,0.759257055294149,-0.430124083103089,"1"
-0.208927916772448,0.809853637432123,-0.503889736596161,"1"
-0.257494031360172,0.792861715797936,-0.508178841359248,"1"
0.0965027704298062,0.814363088128874,-0.842023718989166,"1"
0.0727016874887154,0.806533608316634,-0.843287486766248,"1"
0.0293486922497496,0.808395332038306,-0.844222995403754,"1"
0.00780298092980602,0.844104089833213,-0.859995033221545,"1"
0.123620157858274,0.813889281717031,-0.816621702012267,"1"
-0.072678109313153,0.812544231886852,-0.846027970945406,"1"
0.131406483726508,0.798361335603823,-0.790883665752074,"1"
0.0705813266874209,0.869221015469418,-0.895596513655428,"1"
0.999999877606273,-0.999999700729185,0.999999999994244,"3"
0.0911757846203248,0.819368622215732,-0.843005249949893,"1"
-0.024868798253542,0.698573582410301,-0.812212422126124,"1"
0.0356345561907341,0.768286191816117,-0.818335610855599,"1"
