"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","label"
0.933070935090232,-0.976702917799334,-0.319142304248601,0.885452648052972,0.994730492421374,-0.0325587396282134,-0.125485183539633,0.992190232153108,-0.136036465911695,-0.996671988590321,-0.994165514296973,-0.951291578173783,"1"
0.930644321777926,-0.960103800705068,-0.421134025472054,0.915560309393391,0.992816222865335,-0.209584830867666,0.189568131101611,0.990062156172269,-0.0713020236345865,-0.995680702144207,-0.992919050616358,-0.95596741078243,"1"
0.926546715331987,-0.938463852946061,-0.282663840203887,0.918330879866771,0.990967504204568,-0.0978033184880676,0.367769154294201,0.986604389445647,0.24147795866658,-0.994090219870192,-0.992542903325572,-0.970260090376709,"1"
0.695607820696962,-0.949175894512597,-0.208507919108469,0.732365166187015,0.949011306162191,0.301042621614087,-0.340331762107067,0.940022166950562,-0.254014573948566,-0.978344810881082,-0.991220058992068,-0.946732792034495,"1"
0.730392831838581,-0.924692320890689,-0.0487733935799091,0.67626194607647,0.933227156043271,0.177921073758343,-0.296309624017698,0.936141746272842,-0.0915030394396685,-0.971306793975588,-0.991227485985145,-0.951569995296869,"1"
0.736791680545593,-0.939150183446105,-0.0287748570169304,0.755678928699664,0.948475757644691,0.215337109424919,-0.24740065256293,0.954847254415318,-0.0947921442938662,-0.979943058059983,-0.992296827025045,-0.957559965413802,"1"
0.634949710320511,-0.935147314551184,-0.0866596408819422,0.684283710733841,0.935479563436422,0.206375551118472,-0.291920788588425,0.921303188632498,-0.167217937645334,-0.968055461834928,-0.990076631597013,-0.951840680407726,"1"
0.728568713393538,-0.914370684382598,-0.331002599664771,0.830141734419051,0.929629452791655,0.13910147560947,-0.147376455773703,0.962403437811592,-0.378715417635382,-0.978190433846848,-0.990762406747708,-0.940661351147292,"1"
0.685410284676769,-0.938036371416277,-0.02440690256364,0.738759948819586,0.943873876182337,0.347937363083884,-0.0796656523198409,0.955328506812219,-0.161445060851033,-0.975254124107229,-0.990904805661305,-0.961148845315438,"1"
-0.99938706894602,0.999999787463888,0.999205611250941,-0.779065235757553,-0.999999999727458,-0.98840448360998,0.930703342781773,-0.999999999999057,0.843816029406289,0.999999986154695,0.994528366612643,0.750618172605537,"3"
