"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
0.8612346638056,-0.999120647581945,-0.995743746533346,0.934269954576146,0.321327205028049,-0.37351542003243,-0.995941042176387,-0.966177179050077,0.0467535229630663,-0.571843078935946,0.485674106832808,0.938915043511982,"1"
0.867075578536896,-0.998174141122015,-0.995961397235215,0.950918250151117,0.311889474471318,-0.497217015590341,-0.989148557583564,-0.966802366067706,0.0702325674538218,-0.594057987809523,0.48945940672674,0.937672088526719,"1"
0.864835486887134,-0.996548862034149,-0.992469027382692,0.951241757927312,0.355341118071756,-0.387727995846939,-0.978077628632821,-0.967715826218638,0.0672447675387277,-0.585446765773764,0.467864734210559,0.939987254529083,"1"
0.469710145644277,-0.99532837759847,-0.980038580089228,0.785811221465405,-0.181159338700133,0.0164141720514528,-0.989759177004612,-0.89166267904814,-0.162493472471525,-0.059864674381138,0.753737401555684,0.874473675286543,"1"
0.537685127165478,-0.992286780714371,-0.965398981941726,0.735722815813688,-0.227701716365323,-0.106817458921109,-0.985795990805161,-0.890018236994256,-0.189835800650089,-0.101510717756976,0.742916628972482,0.86489162382929,"1"
0.537770662416733,-0.994479464296864,-0.970897417573918,0.809348454956736,-0.19829088208706,-0.0775055972290717,-0.987479512708696,-0.900984653992766,-0.160064478763058,-0.125565611771512,0.746559290023735,0.870474412061975,"1"
0.385065534826765,-0.993288335175145,-0.964529822378508,0.741687165770794,-0.165647335847168,-0.0710176181394864,-0.983956273143619,-0.878801908086964,-0.123187109238932,-0.0263887668494824,0.75883118261608,0.874673841109023,"1"
0.554084260250906,-0.991130573242864,-0.986595069699418,0.868273367858257,-0.339309821136146,-0.137827919447375,-0.984395395109273,-0.892874464743414,-0.196463554782517,-0.104585629902493,0.786553292689685,0.844883529210749,"1"
0.465945150541086,-0.993604938322692,-0.96240785755421,0.789595990391624,-0.160668077830851,0.0938927285151775,-0.977669941939335,-0.893092091792558,-0.160883048005088,-0.0478212508709002,0.748033545660104,0.873586271987913,"1"
-0.997398289597317,0.999999999957499,0.999999994147579,-0.990446219510525,-0.999883484095776,-0.959616126895594,0.999999960791576,0.978030341336008,0.143448547071499,0.825480213278183,0.111010427875852,-0.958993777208329,"3"
