"DF.L1.C1","DF.L1.C2","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","label"
0.999872608762679,0.240965542662466,-0.047619166250358,-0.427554117081868,-0.589326299593154,0.533754337180399,0.682553406396285,0.442219936617851,-0.532354064428981,"1"
0.999832969217473,0.378129097025728,0.0298129410824589,-0.459893992608133,-0.596355757759643,0.474340111507381,0.707521510135148,0.463924895411702,-0.564853161680984,"1"
0.999742695687067,0.478686806383844,0.0864313127768261,-0.482834906908267,-0.601429057170273,0.427774321808425,0.724763809154896,0.479463888893022,-0.587611305081154,"1"
0.995897980993763,0.0769600622953014,-0.137731250440973,-0.38570419239498,-0.579245887900012,0.59682030564798,0.649574643064252,0.413521751662249,-0.490448532664634,"1"
0.995475816894563,0.183520311986427,-0.0780985336032844,-0.411852268145536,-0.584663743464974,0.555300076360748,0.670667655245077,0.430761182521477,-0.51731615635662,"1"
0.99663988015482,0.173739775236218,-0.0840690802760566,-0.409944489282698,-0.584600836247332,0.559718064465648,0.669012337476235,0.42975659611722,-0.515130415110744,"1"
0.992547225426305,0.0612129473934413,-0.145073285405619,-0.380336782693111,-0.577114664772393,0.601343916447106,0.645609707461403,0.409200652051323,-0.485640507474001,"1"
0.997048367186113,0.361405857236284,0.0215386134800541,-0.454915368029246,-0.594452505248898,0.480498903722576,0.704030122166192,0.459954642965797,-0.560425635125175,"1"
0.994981685419046,0.0961469560953668,-0.126708958483382,-0.390106277876072,-0.579900019696949,0.589221241807508,0.653265750348554,0.416220753179135,-0.495174374283917,"1"
-0.999999999971362,0.971716630541292,0.834020491851636,0.310899509678443,0.406963704144163,-0.792819571473626,0.316681206214368,-0.544444090279116,-0.256065501139698,"3"
0.997284655066327,0.395949167636428,0.0409279272045778,-0.463018453318626,-0.596307328827737,0.465028854026573,0.710162141224408,0.465479721942588,-0.568455003561626,"1"
0.996652222456757,0.10270409022007,-0.123751545752393,-0.392440322252177,-0.580890519984151,0.587412511803955,0.654952772320686,0.418149584402772,-0.497215486703587,"1"
