"DF.L1.C1","DF.L2.C1","DF.L2.C2","label"
0.469266094900178,-0.753804627384322,-0.156743269933572,"1"
0.477045596809896,-0.757293775806455,-0.15053586422716,"1"
0.492770093230405,-0.764216251767828,-0.137953178848433,"1"
-0.163596524371491,-0.309765449636561,-0.588408806532641,"1"
-0.0763244894184389,-0.389742544132908,-0.539825295151748,"1"
-0.0871976497881815,-0.380062398495173,-0.546091359017026,"1"
-0.254780574664663,-0.221266006067815,-0.634997014558207,"1"
-0.0431767475427394,-0.418720986304043,-0.520350521444567,"1"
-0.148912270454107,-0.323573047543492,-0.58050800617148,"1"
-0.997498195385061,0.501455299145534,-0.875626084931885,"3"
-0.0435344207883697,-0.418412663440342,-0.520563640611003,"1"
-0.134862063331244,-0.336656775948484,-0.572844584331952,"1"
-0.0276521081873731,-0.432010051376943,-0.511037797232826,"1"
-0.290932589305918,-0.185046769057749,-0.652298536195779,"1"
-0.206114673817946,-0.269058914145709,-0.61066117693478,"1"
-0.214915209451181,-0.260506144944226,-0.615151367779403,"1"
-0.341454135733898,-0.133598423110842,-0.675383249659869,"1"
-0.271557111478952,-0.204527569837627,-0.643107719743103,"1"
-0.22885248544254,-0.246877665960064,-0.622181518128662,"1"
-0.226378824725841,-0.249303835320285,-0.620940999836001,"1"
-0.165164141884347,-0.308283545595557,-0.58924571005193,"1"
-0.359185937983044,-0.115354099541306,-0.683187166353864,"1"
-0.107810196804661,-0.361482182033531,-0.557803930288039,"1"
-0.124864710609095,-0.345888273653036,-0.567329924050214,"1"
-0.273858223787702,-0.202222085349939,-0.644209132249844,"1"
-0.24153659596023,-0.234388966701674,-0.628493557893381,"1"
-0.327316922954922,-0.148080270640163,-0.669050886495506,"1"
-0.136039783866065,-0.335564958812423,-0.57349084671528,"1"
-0.176826652683846,-0.297212079923908,-0.595432343685109,"1"
-0.0604044104322896,-0.403761489059937,-0.53054183177671,"1"
-0.999983120572251,0.503396780890615,-0.876098965154581,"3"
-0.232788833626613,-0.24301051238846,-0.624149135822407,"1"
-0.219466777332936,-0.25606652823163,-0.61745813639441,"1"
-0.184379478761279,-0.289998921274045,-0.599401651467311,"1"
