"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","label"
-0.619112308380047,0.500778154513442,-0.999998392588276,-0.853043790064365,0.0921408463023139,"1"
-0.513593778443106,0.504911369302316,-0.999997098405464,-0.75336857081429,0.143286961102437,"1"
-0.478269127745174,0.620247585665551,-0.99999042305685,-0.68743250951936,-0.00639743123890213,"1"
-0.587451052113872,0.383830471873778,-0.999968031240848,-0.691687445254811,-0.547558451293817,"1"
-0.32254578588322,0.447499715132106,-0.999935933635105,-0.514913787479324,-0.583610657823304,"1"
-0.480166205568931,0.443341066985636,-0.999959401189088,-0.571972002899858,-0.556462039945897,"1"
-0.494716661504015,0.368321967825911,-0.999923297639892,-0.541284582004341,-0.543375745871014,"1"
-0.602228662851594,0.376345800113567,-0.999981970423631,-0.670692280262484,-0.508516529279529,"1"
-0.497805054543561,0.41573122207875,-0.999949291238154,-0.596994704969225,-0.588165958899412,"1"
0.999999781133436,0.989506318055207,1,0.99999999931701,-0.999999793197712,"3"
-0.659153581937173,0.373152966157158,-0.999986773815607,-0.681173471413575,-0.508716690873181,"1"
-0.535704911516647,0.350622363545196,-0.999968696362822,-0.634121415875116,-0.438900944865702,"1"
-0.518041495577278,0.433376784424829,-0.999970804412306,-0.614186455944416,-0.50574039659403,"1"
-0.20992426296516,0.423695067314035,-0.999643315222125,-0.410794209741513,-0.643802743181812,"1"
-0.204004678598536,0.446066081767502,-0.99955943523028,-0.32242030487409,-0.662741327604961,"1"
-0.370103805610345,0.414403299177261,-0.99981873114646,-0.496980478458714,-0.623636206355878,"1"
-0.362037699927668,0.40817237957419,-0.999649157391319,-0.466635492749411,-0.632407201519967,"1"
-0.678583960072848,0.364608219349129,-0.999947251067702,-0.723811105247526,-0.50137806720474,"1"
-0.685146898719145,0.393129970323843,-0.99995857531308,-0.708255791317917,-0.462611445807371,"1"
-0.689346737817288,0.376773673994621,-0.999958560104558,-0.692987124552485,-0.429478436692994,"1"
-0.652027454697661,0.391921634600326,-0.999956003054822,-0.664623812444024,-0.493749935797522,"1"
-0.642630071370027,0.375520556369319,-0.999870877157992,-0.62282704903597,-0.48347120621215,"1"
-0.766347701385537,0.39295942948715,-0.999985219823094,-0.810299246183978,-0.408383779359988,"1"
-0.719058250798892,0.393655814643284,-0.999975033761976,-0.755541332155814,-0.425097465501871,"1"
-0.581007766932066,0.346238797859515,-0.999910192221046,-0.589253687273087,-0.435960171838162,"1"
-0.662244903646428,0.357865569075157,-0.999952165817705,-0.702720956532062,-0.490049063382272,"1"
-0.686542799271352,0.380570764878832,-0.999911611201266,-0.656139674501175,-0.528919726584425,"1"
-0.403494319528495,0.390153606491544,-0.999913803630389,-0.511929661248944,-0.459015565188318,"1"
-0.399504028632892,0.397468227173022,-0.999900813038535,-0.551563474637584,-0.495342326231411,"1"
-0.552252734324233,0.420177699469611,-0.999949145573748,-0.616912906766788,-0.319537668469762,"1"
0.999954146132838,0.970541541335952,1,0.999999999986383,-0.999997859895662,"3"
-0.395581280334277,0.361137640851086,-0.999864282436871,-0.491607357800231,-0.4932462290509,"1"
-0.540774817763063,0.343109274250406,-0.999902885888766,-0.544868853324609,-0.376787443706442,"1"
-0.430276624735834,0.400710427484241,-0.999853010018389,-0.523962714715622,-0.443043418218656,"1"
-0.429383959930029,0.419452223931133,-0.999909247686444,-0.555238057668552,-0.436984082398415,"1"
-0.529391220170565,0.332128884305614,-0.999959041896048,-0.539530835777658,-0.408161699613954,"1"
-0.380165837398592,0.29531228461507,-0.999911134351415,-0.513699656127321,-0.265060419567229,"1"
-0.558650937856974,0.243877542595973,-0.999811877489561,-0.370970183982236,-0.274366569708589,"1"
-0.555310900060222,0.268331170201916,-0.999973563601609,-0.627639004886413,-0.101944032392139,"1"
-0.517201662114658,0.317509145647941,-0.999898437512514,-0.541564959199151,-0.422194295645771,"1"
-0.428348320646994,0.346151722400275,-0.999865339222032,-0.491129111968671,-0.402370184419904,"1"
