"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
-0.629605775533929,-0.893358155167531,-0.693883835015235,-0.999608979493765,-0.000756372015763507,-0.522941595025804,-0.52112950638273,-0.807083922504822,0.865749228875171,"1"
-0.527865872369786,-0.828308240246102,-0.722161838830074,-0.998995486906073,0.08922643979889,-0.504428574120704,-0.460269920597976,-0.799358934889348,0.874386559243533,"1"
-0.391377641782849,-0.781790063626278,-0.61358066372618,-0.998172601040762,0.287963161087977,-0.620949078040482,-0.426042207079682,-0.830810339815892,0.907294201799808,"1"
-0.687071297168038,-0.856280617598795,-0.512894925810109,-0.996677913724034,-0.157848635784246,-0.496344605335712,-0.550345300561262,-0.752565170948989,0.781324036094764,"1"
-0.552728307873015,-0.794203650635824,-0.382390992337706,-0.995729139047898,-0.0837405954499779,-0.543911021169149,-0.506194985313706,-0.724142898480478,0.765726734906341,"1"
-0.622741131266746,-0.821108471397042,-0.384566277428114,-0.996549111709161,-0.1510846452545,-0.529946408707345,-0.536801115953853,-0.723843743401851,0.748571407928551,"1"
-0.647298706662751,-0.813342029362378,-0.439433921419369,-0.994924410820118,-0.132699942004757,-0.512826591296981,-0.537153482435585,-0.742391588443613,0.768401674133271,"1"
-0.694262824302984,-0.801628550838137,-0.468856581305829,-0.995096730428132,-0.174403034793912,-0.468750725641404,-0.544246381254725,-0.737524198871794,0.752823900030084,"1"
-0.611150721564461,-0.835944404018382,-0.386890563463349,-0.995468813812087,-0.0708357355457074,-0.584798078592163,-0.544174817272411,-0.765200172049927,0.797799295188449,"1"
0.999910353798691,0.999917226418969,0.999968784200807,0.99999999999997,0.950186442706824,-0.881517180965061,0.775586173362024,0.492430907916025,-0.756072847104328,"3"
-0.74037962520203,-0.803209858776565,-0.441715770711071,-0.994983849907251,-0.202576047619321,-0.472298094573473,-0.56570649345365,-0.744016058802355,0.743866964801982,"1"
