"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","label"
0.996585724665143,-0.92069796338105,-0.397483606458545,-0.241232289018019,-0.137907522261251,0.758964959353994,0.627970934305477,-0.0236122537060188,-0.60220371632276,-0.555328468679195,-0.744614439803116,-0.998147159267561,0.862793850860416,"1"
0.996205586735721,-0.877729139284142,-0.451110501374483,0.0206424391545708,-0.0497195013455689,0.631137266913093,0.75469839442228,0.111215716255091,-0.542973486187182,-0.625660617702291,-0.747215218005409,-0.998271356769433,0.754952202810384,"1"
0.995615957359679,-0.831658264755921,-0.295503545437567,0.198432137393905,0.125988790749493,0.664272623206999,0.775284728613345,0.206195337747335,-0.345433966241503,-0.772056231483903,-0.785944947354169,-0.997580973005681,0.674418594760071,"1"
0.9690195130624,-0.873855461338703,-0.213170624268106,-0.22287540202965,-0.392969772392834,0.687662294051341,0.202488945099157,-0.38885441791351,-0.609816291430514,-0.66255364852128,-0.690823053125108,-0.995472600879602,0.938332273737087,"1"
0.961851566167196,-0.823927327056854,-0.0587058592705307,-0.178119873701623,-0.329858265538986,0.581148324108704,0.113004167053603,-0.316643176989238,-0.423662073060274,-0.725152408499407,-0.611866065407583,-0.99274259070378,0.89109769251528,"1"
0.968903427527069,-0.849858426392658,-0.0504017811660258,-0.160696601879128,-0.3669414587863,0.64357464890442,0.253387572786048,-0.256854324364244,-0.468888002944989,-0.706499486494828,-0.646588825607404,-0.994559165158236,0.891477844243339,"1"
0.946847105576696,-0.844793239014644,-0.115234532246014,-0.182749653198965,-0.327348647945156,0.591965390978754,0.162389824274308,-0.388052306495081,-0.479904448612006,-0.713664317036522,-0.639480925015916,-0.993211684676871,0.91184639952731,"1"
0.9790277636936,-0.829701075463802,-0.210021279226575,0.0225428943147414,-0.447342325470026,0.630768338766308,0.345211247752254,-0.187312350511856,-0.722905292265466,-0.693518565714614,-0.70517702512121,-0.996687238481283,0.917610180500615,"1"
0.961852645541167,-0.856012794169696,-0.0072237917372342,-0.116675494869777,-0.317457863866935,0.680738814724999,0.386207281688474,-0.224047156203031,-0.548722276866583,-0.736794722062617,-0.688903071138406,-0.995058551807378,0.907128046677612,"1"
-0.999999910636705,0.999994675040458,0.999815694170396,0.999962455348226,0.508917311033345,-0.999999923307712,-0.99719587862239,-0.999814553154383,0.995895494215768,-0.899163266580032,0.794387182534465,0.998250027415476,-0.654930906189495,"3"
0.979358001139371,-0.837166080542996,-0.199570881805208,0.125178517361088,-0.463816409931268,0.563290007593116,0.312121890086631,-0.269131308906101,-0.772533125726144,-0.750548417523229,-0.716555289757911,-0.996371941335006,0.933149760298461,"1"
0.969086245774343,-0.866945900493532,-0.243141971779076,-0.270882309002952,-0.381630005414028,0.637465364105253,0.143456289567764,-0.365868732615027,-0.490888911149207,-0.621249714874564,-0.639167131218202,-0.995036058473747,0.908580057683444,"1"
0.973311754133356,-0.844934899494021,-0.061783106531188,-0.054357616307255,-0.333129286908608,0.628552966597779,0.255405642401199,-0.247950643906439,-0.574013745428049,-0.761552523625824,-0.692378404444351,-0.994892371505022,0.915907238638549,"1"
0.930832131669206,-0.712406348428795,-0.0436000937733527,-0.245061706813017,-0.366128263167048,0.655530405262876,0.238447271404942,-0.164417373454172,-0.402803306653301,-0.596018182842198,-0.537685834415037,-0.992443029072518,0.833203849239712,"1"
0.937113462786218,-0.71427897676928,0.0695022218148434,-0.0989568646971093,-0.39097224745031,0.624518333620348,-0.0965344789725593,-0.377880804898716,-0.344143642682584,-0.779754063867847,-0.59996146805903,-0.986919193169104,0.908118930195665,"1"
0.944837674260585,-0.738759989097412,-0.0710668204515048,-0.127233080563413,-0.377796121563468,0.618857450225548,-0.0441769726753323,-0.365716520574592,-0.438275261215096,-0.737135735360948,-0.618814375288844,-0.990432443943042,0.914515246675548,"1"
0.922984784280189,-0.729398508580982,-0.0786417265967818,-0.267142055934978,-0.391590799500096,0.663189366876487,-0.0892576072845961,-0.381243649000512,-0.372121509449189,-0.670710177570842,-0.579834685860314,-0.989224549984888,0.90649355825767,"1"
0.963015962451351,-0.872872805536137,-0.194672553959611,-0.283028860051828,-0.346959955905147,0.782994979243881,0.184345794356792,-0.318413662088625,-0.560515870630485,-0.655264392026546,-0.716381522778907,-0.995565029264544,0.936799717601077,"1"
0.966298716980035,-0.862235328780246,-0.160852652009432,-0.193297660201652,-0.331540352890704,0.747115854202425,0.215997624887726,-0.274964447763141,-0.595994324686685,-0.700194966839501,-0.723516933114355,-0.995602629724973,0.934875880364462,"1"
0.967893031159056,-0.847780965636504,-0.178229344926274,-0.154856771281116,-0.355276040425714,0.741808605036406,0.266660116465593,-0.223811754044509,-0.616076275555103,-0.682703357925037,-0.719977102138978,-0.996038280145613,0.926526886201084,"1"
0.972456673143051,-0.836479826045909,-0.17491716279893,-0.105742849895173,-0.401435623626679,0.73616183481656,0.275328146274782,-0.246160181686893,-0.6274069031151,-0.687967534338232,-0.720112248227949,-0.996042230801532,0.928869707611162,"1"
0.945191158648125,-0.841759342826235,-0.106058705758943,-0.285980510717958,-0.306147519667786,0.773615963421135,0.195434372445957,-0.271264363448445,-0.448796268098846,-0.668100926130677,-0.686838257010325,-0.994351086027563,0.912891821874544,"1"
0.981223768798222,-0.886727055766807,-0.233672374257512,-0.144331749188811,-0.352363496482164,0.790810506587369,0.306003979873451,-0.260123434347498,-0.721937011274213,-0.694736721925474,-0.768510919726657,-0.996897822543443,0.949751591970077,"1"
0.978787652049064,-0.860280341356125,-0.203640355600818,-0.147817798473345,-0.374064079485466,0.780926553007041,0.287649524336606,-0.176418891153449,-0.670968050539438,-0.674103631356446,-0.74294160191431,-0.996774349833982,0.932730605858753,"1"
0.954249772575049,-0.851178977198452,-0.158795594105959,-0.217529853033504,-0.260407855808099,0.723679300742518,0.270449977875457,-0.225435320402655,-0.431294742115126,-0.674447832611301,-0.690874803414854,-0.995083407404925,0.889436034838693,"1"
0.965031358003398,-0.870419808912107,-0.191653036234605,-0.237033157545111,-0.344080185048177,0.761395358313663,0.213872948913569,-0.28729085389093,-0.556420775485088,-0.666113893450016,-0.716018462990764,-0.995719998596392,0.929526306159918,"1"
