"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","label"
0.911174012553248,-0.155079771397046,0.942877532470727,-0.976704657593326,0.316000327508133,0.812620653403113,-0.926972010451121,-0.169954755299628,-0.812989257062904,0.756801971678009,0.82970312290507,"1"
0.912563558487143,0.00615465109797986,0.912874726105673,-0.953407784017506,0.307551443757411,0.693861114530488,-0.904834065728014,-0.262160998176221,-0.786849977557879,0.762766547833237,0.763032125545209,"1"
0.91174463414775,0.119643508245202,0.917631240388813,-0.921883406305621,0.352910121511303,0.69264473326812,-0.898826213342683,-0.269491298926797,-0.796124724379832,0.769219809739534,0.717485102867173,"1"
0.566462439085478,-0.221654800119104,0.85698222725305,-0.946670653860741,-0.204731517825422,0.786588783637191,-0.804952517154599,-0.423933175922486,-0.647093705306844,0.797897708469532,0.819334712466285,"1"
0.643628382933281,-0.117991316842969,0.859159388076636,-0.935678881170919,-0.240580074522089,0.66091173606568,-0.782505170572119,-0.498330003798672,-0.62087680754508,0.79565684030762,0.778349723235352,"1"
0.639763423943185,-0.145216791141875,0.896928623458605,-0.936857195909749,-0.213587623348358,0.727664366809917,-0.805292331604834,-0.465397836795028,-0.658166936573225,0.800291391417673,0.796510486936334,"1"
0.496777652699062,-0.223056438910561,0.851479509456711,-0.930918778289027,-0.185133755781618,0.695353650630526,-0.781951070727152,-0.441307865231295,-0.60815118494392,0.79328451473695,0.795828544777462,"1"
0.626907995193552,0.0654799791610345,0.826794962554881,-0.918897624465115,-0.359529710802231,0.721224602878236,-0.70516992133065,-0.573721419832117,-0.602272336091591,0.823639262667118,0.728900673716307,"1"
0.567337784330554,-0.194907191658023,0.874928673399408,-0.925472537289584,-0.167655636697023,0.774039988748354,-0.809699491108792,-0.414590527475886,-0.659109454417932,0.795534740284373,0.807485105627651,"1"
-0.998669714851582,0.993147427249722,-0.990599965476548,0.999999983236744,-0.999861050133963,-0.999999987412404,0.954238510152248,-0.791084532111592,0.94411886909154,-0.187318296525393,-0.906683272951173,"3"
0.629265566077651,0.102671359294478,0.831243472993082,-0.910485999623523,-0.413589061518898,0.630351904360344,-0.666178628413875,-0.621764371394715,-0.563070071574519,0.824317430777348,0.695745603359921,"1"
0.62067031082439,-0.21193191899476,0.873681976576552,-0.951518480767125,-0.181587400672459,0.735537383765409,-0.816815650026119,-0.431157806843148,-0.653312796276964,0.792213943329576,0.814452905456087,"1"
0.665838101895841,-0.0543510911056599,0.88098497129344,-0.928460815927334,-0.232127703402104,0.691398844837914,-0.783305825953221,-0.504108070420131,-0.645677134202046,0.804542450711922,0.765583245379394,"1"
0.350171395234663,-0.0844788892815529,0.757604824803476,-0.913464317128874,-0.191378339527303,0.801402406587841,-0.699469164573626,-0.450594752798507,-0.576435685913229,0.817331520857028,0.752753686985545,"1"
0.455802502454474,-0.0382057233735353,0.834725442885203,-0.882215934031278,-0.323151629134357,0.744658098101114,-0.695070970973828,-0.527638793410908,-0.584052304176653,0.819119515781264,0.74050249734958,"1"
