"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","DF.L2.C10","label"
-0.670906208621502,0.761776460002574,-0.473943065863341,-0.965937038774439,0.733376356378578,0.701668356949036,0.747101320314986,0.370695232769245,-0.959821500687612,-0.859538337740222,0.287692298546776,-0.475169714035441,-0.795047710783657,0.574798871829169,0.757546015293845,0.372286019467497,0.505556882551722,-0.00337865401502646,-0.732769049805021,0.738078255273307,"1"
-0.597480147408364,0.792122957518579,-0.527087144519188,-0.932311523026966,0.705914254442988,0.583276141643963,0.827598436414968,0.376442680027186,-0.946215659946319,-0.848841722608417,0.330770611975556,-0.468705567845965,-0.731059956922277,0.558948595846702,0.703215206758324,0.249625942342623,0.407286908464767,-0.0905499942916015,-0.657351872492544,0.670145076293284,"1"
-0.481123405648867,0.78785399481318,-0.396086397178481,-0.890961422833803,0.698700299554673,0.620326122214255,0.828450205326761,0.405949729079393,-0.889097820911601,-0.840667323106306,0.2275285881827,-0.466896373513656,-0.731915592868591,0.551448385758945,0.638929892208515,0.300801142170443,0.384423709048163,-0.0036013426647139,-0.651695224148298,0.653897722166828,"1"
-0.674285681367594,0.468081669690257,-0.353774054677151,-0.911331461494316,0.318855161190666,0.610589985353523,0.350683674987663,0.0154660212949567,-0.911120912051689,-0.66953673513584,0.214045824582126,0.00672276125844995,-0.80271413341281,0.635022333809221,0.78269811956571,0.515784766776788,0.743183028965484,0.359096977411478,-0.778196119962504,0.866975245926612,"1"
-0.54216920765591,0.432152034649209,-0.195522114090269,-0.894487884110697,0.254221304220137,0.45527888428781,0.252505446673548,0.130596914525598,-0.859420723904215,-0.596168814791874,0.132083471765637,0.0461552430482485,-0.730850743880684,0.629662557461392,0.672131081506091,0.499407337531496,0.677467041776319,0.440728676538635,-0.724782683990683,0.804999893267121,"1"
-0.61092529580399,0.48517681308147,-0.199882363286884,-0.898065669488371,0.312039960014245,0.534838767626703,0.385854698209419,0.204438591708726,-0.880349606216862,-0.663601369678858,0.134046016862427,-0.0721187721850984,-0.765309753519108,0.656848291544988,0.685241284079054,0.5170455477936,0.676335776449892,0.392778129982648,-0.737767073408007,0.802863326210623,"1"
-0.651357498677442,0.367028086725674,-0.227687882961522,-0.889646278466419,0.305690426281478,0.489648278546868,0.304209926472781,0.0239355339907822,-0.876073895030939,-0.596849907223686,0.160783502050867,0.00551655765619175,-0.730233068829719,0.637937847102253,0.714347487029107,0.514614126106671,0.709954583337221,0.361218921187268,-0.725387166377524,0.818407860960106,"1"
-0.636279149022428,0.685029985414981,-0.406948145716045,-0.866201024349567,0.130460345400703,0.545996349043548,0.504242268478726,0.185854050793058,-0.93704716483771,-0.691373903848655,0.27927253918117,0.0909861026695946,-0.821757712717945,0.703365325055805,0.729292209045786,0.454445504903753,0.738165675246633,0.400986773326365,-0.778276077093654,0.853770395344509,"1"
-0.600079831748716,0.426969936962785,-0.181098680353729,-0.885583788065291,0.327379588761983,0.596902551291924,0.450131286176807,0.205980898390157,-0.888231624999689,-0.675323415908286,0.118547626041314,-0.122080505821511,-0.757298363461598,0.658025632700493,0.663430552946165,0.503607550247213,0.659350785795643,0.388938880812225,-0.721436264131217,0.801178694520765,"1"
0.999962086101198,-0.997949499477183,0.999718720042647,0.999999998283137,-0.999983050840046,-0.999999857576099,-0.99984118300946,-0.999990325599617,0.999997242910195,0.999946812103283,-0.769838618368388,0.906930721972841,0.935297713968513,-0.452378681175055,-0.891634184788592,0.394197474941353,0.149074710560545,0.650783616027899,0.781740413387043,-0.715125955208992,"3"
