"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","label"
-0.875618926243608,-0.393658619090168,-0.902874517001021,-0.976140631466522,-0.67572016641715,0.100851481885153,0.252731182178523,0.750591684563962,-0.99708420650151,-0.980902014421303,0.744590462906005,-0.190895741676206,-0.378974346319228,0.87405539066637,0.970136920537316,-0.178656772812754,0.399033589728264,"1"
-0.817985597536955,-0.245466158878106,-0.917498160106683,-0.949495092112431,-0.638827652415082,-0.076774110424439,0.488172183844449,0.74548039827279,-0.995480121233227,-0.976936783977387,0.753989263009764,-0.1608876152561,-0.331559855792729,0.889991475070013,0.956117807301539,-0.295841075056336,0.318748201847798,"1"
-0.716502306818314,-0.137004138076573,-0.877444233381463,-0.913164256434436,-0.540652716233883,0.0216073937212442,0.55323258864308,0.719173385360002,-0.986178690278473,-0.972507190687531,0.735595614103091,-0.17378035292083,-0.381831411066165,0.862205458208847,0.94491674777751,-0.291106469089146,0.298900865310537,"1"
-0.86451040357189,-0.39753277641469,-0.810424075595556,-0.943144497680654,-0.743775772475662,0.378371159448776,-0.205236101372639,0.37744711024465,-0.990267898411969,-0.919190511450918,0.800260175155488,0.077477091217243,-0.529388615701689,0.73295621211069,0.977935332813405,-0.107289544626875,0.560925419906624,"1"
-0.781114876018336,-0.295540193171081,-0.729774579698075,-0.934970895636071,-0.729844872863423,0.237721038930664,-0.258910246436802,0.415370787863996,-0.981452797311852,-0.903995254845558,0.781050309098458,0.158164958099675,-0.51046982095047,0.724977034989813,0.970151714980155,-0.122015267447406,0.511376624230221,"1"
-0.828232233518751,-0.326519711824935,-0.740809680844598,-0.935001895451481,-0.745927830775012,0.291805845376076,-0.155024001676798,0.491832887598019,-0.985770572768477,-0.926754948282906,0.778719018888553,0.0608693940026753,-0.523958278696144,0.769061879870913,0.971458094518849,-0.0982532166563654,0.520347748803676,"1"
-0.845307933521003,-0.378837556208439,-0.732856114251176,-0.929535985174428,-0.699524876232879,0.27768795492151,-0.214243657137258,0.343173586896046,-0.983179941214428,-0.895651043984427,0.785630463554604,0.0987373978378411,-0.496868721861327,0.734466110328315,0.972804868373886,-0.107484522803293,0.534242490057995,"1"
-0.83417024113624,-0.139157608277508,-0.865497083224537,-0.912953455588692,-0.809221057720173,0.250726514644717,0.00717685298821447,0.551346783637959,-0.993529393795741,-0.916014235054729,0.826819792829956,0.127606578125075,-0.568355379139214,0.78189005643424,0.969643132470531,-0.213754936401355,0.514753911680382,"1"
-0.830434434756499,-0.362690935371373,-0.71567495944157,-0.924274240777785,-0.696149056746326,0.423390453338553,-0.0240359633165066,0.535671718235512,-0.98495421155548,-0.91643752887374,0.760176877898463,-0.0695774980127062,-0.538822226719055,0.788475042399892,0.968584829603359,-0.0537959970716044,0.529511702168161,"1"
0.999999432020611,0.996941148533846,0.999971793870034,0.999999995859248,0.278450420474547,-0.998070086346454,-0.989238212556655,-0.999999968723004,0.99999999017924,0.999998852000938,-0.273680179687118,0.883768228054752,0.0594925669658768,-0.90396897726095,-0.975309937367387,-0.370138196594338,-0.617328907624403,"3"
