"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","label"
0.776897779951779,-0.712660588105139,-0.999851310100395,-0.155618170044848,-0.922059199072309,-0.906534995997895,0.464200754412824,0.902297182429362,0.715227959588992,0.929645581528616,"1"
0.711109645780296,-0.528452850107316,-0.999835928262846,-0.0302606436994022,-0.885773998667742,-0.877138860800329,0.472532507985391,0.882042751284917,0.694240378131707,0.885328905504342,"1"
0.717624927961784,-0.415529433554129,-0.999544125613788,0.195964210025667,-0.895149116172341,-0.894181434719147,0.598361918503987,0.862776949105743,0.745882283075473,0.882895252387195,"1"
0.497364184738898,-0.673613640852047,-0.998312647754388,0.0465240601429829,-0.884847530118782,-0.856785410718817,0.55656061820457,0.901744994522952,0.758615246657922,0.889126606617555,"1"
0.498075677936193,-0.541411255949442,-0.99618942911524,0.0396629424710571,-0.843483752302179,-0.822376690283713,0.49697528468228,0.887317259568659,0.710223322203997,0.841416484038797,"1"
0.499719647373449,-0.583803114974828,-0.997233774025186,0.0518074395444136,-0.860587320124813,-0.837087012788034,0.524550493544605,0.892021715930626,0.730754676689696,0.860652815661288,"1"
0.386776923852923,-0.621800150331932,-0.996461722013751,0.0708218923467412,-0.842479491953221,-0.807274699213588,0.535403236634344,0.89847386353904,0.742404336579767,0.844516589229124,"1"
0.577403999434946,-0.496783045612192,-0.999060442417042,0.0848369225839675,-0.862342751806268,-0.850344765385386,0.526509397829816,0.879813728821251,0.719897482514828,0.856254762246263,"1"
0.52014227514342,-0.619964990113901,-0.996159404499643,0.134590808377698,-0.891002138749372,-0.868780903373783,0.602673529884995,0.89357154678117,0.773650462674694,0.889966719427386,"1"
-0.999956601502313,0.999999459039365,0.999999999999986,0.999800137520343,0.808217913768632,0.935158804883649,0.893699692625057,-0.967266308002602,-0.822265361273702,-0.97930441022301,"3"
0.59138739651326,-0.510575532870817,-0.999258877708943,0.139513931356685,-0.880308385965976,-0.868444224500428,0.574921076682507,0.880016658077891,0.746981826676553,0.873726526323839,"1"
0.442492083310634,-0.638489697134222,-0.99844013699734,-0.0579558083785006,-0.837419599578786,-0.802939596387473,0.448405206873412,0.901394120852923,0.701474843834448,0.845858833110479,"1"
0.577480094788491,-0.563549021368329,-0.997945090905724,0.09688290431262,-0.883860368452536,-0.867503619964174,0.563183164127464,0.88698948831744,0.747071367021802,0.881299967834593,"1"
0.358877383917401,-0.444069919948057,-0.992531164566645,0.0359610736736417,-0.742673332576394,-0.719836224260365,0.424321176497603,0.879069826703619,0.656831068803264,0.730946250600025,"1"
0.440435463922935,-0.445428841210756,-0.990188573977696,0.15950451637725,-0.81638275027857,-0.800220002082578,0.541730410853865,0.873431698497524,0.718055453176851,0.80061148215416,"1"
0.448120022440592,-0.461982013675495,-0.995085385831463,0.0976124145110117,-0.809509932248388,-0.792456383105802,0.500052300313936,0.878071271718627,0.700686203926533,0.798363533194878,"1"
0.339814125563011,-0.504424858139767,-0.9934341002147,0.0483929471027846,-0.768919607627571,-0.737340186342154,0.458965311655284,0.886701756745564,0.68584362618281,0.763013067491864,"1"
0.466366357242716,-0.709531872370208,-0.997933633572117,0.0550380911136652,-0.88815294705649,-0.856454764375833,0.571910413515367,0.905753088994258,0.770475458982119,0.893656218835156,"1"
0.498141856267998,-0.670146513525965,-0.998275017889261,0.0794163946226583,-0.889555820212333,-0.862606799497318,0.579076929654725,0.900830904037265,0.769116813435265,0.892553398864025,"1"
0.487976922297451,-0.632797961365132,-0.998534033002036,0.0747275462111661,-0.876237258251391,-0.849911451429088,0.559289318912215,0.897458209388973,0.755249390350035,0.878026523687715,"1"
0.508933097078469,-0.598075859842998,-0.99857577204935,0.109287665450356,-0.878111115637308,-0.855833130041702,0.574078839225228,0.89265898627581,0.758128491431306,0.877006776565859,"1"
0.371365225240989,-0.678184312639371,-0.996513878944291,0.0759645811543883,-0.857747999884035,-0.818417036513328,0.559461240139025,0.904375406778852,0.76139934485495,0.862506694895974,"1"
0.620447760364135,-0.706444487799281,-0.999241306479489,0.0895752264391599,-0.923013022899476,-0.903668695542755,0.618329072398052,0.901436193861875,0.790971011111711,0.925751424718851,"1"
0.579981434351658,-0.648993940657661,-0.999044001877857,0.06753172114868,-0.900856310597085,-0.880305411522958,0.575516717168057,0.896980477129063,0.764180962211814,0.902861048401341,"1"
0.387610631145035,-0.65742510622359,-0.997105916062995,0.0767121522319852,-0.856020541436825,-0.819385972440014,0.554218847885375,0.902091680128663,0.75642862611839,0.859667504911567,"1"
0.469871571302033,-0.690550619090498,-0.998044255611287,0.0634701684700161,-0.885460157303313,-0.854960593125335,0.571084923246703,0.903741108011349,0.767887404408094,0.890016550820932,"1"
0.427011813830369,-0.726628000240221,-0.996750692466521,0.182652869071842,-0.903072210105534,-0.871739865018335,0.656841509679102,0.906022883425712,0.812525819329204,0.90525740966916,"1"
0.431461698745395,-0.454914960457046,-0.998145072609135,-0.0303577537413904,-0.761000502873297,-0.743219572401205,0.382655263973822,0.881224443182229,0.638270459796515,0.755460492030362,"1"
0.425713629746907,-0.537793832039207,-0.997455444328648,-0.0317156277720423,-0.797558937315203,-0.769817108465614,0.420864870530044,0.890630933380425,0.67187853463454,0.799081542420566,"1"
0.534659903416373,-0.421944276902427,-0.999065232321634,-0.0306587921982846,-0.791011642639425,-0.784142170845531,0.387158247351893,0.874346167886607,0.633838436106759,0.782907179831221,"1"
-0.999999743499303,0.999999318226184,0.999999999999876,0.998524989810608,0.808576491781393,0.935283588865746,0.893423842746886,-0.967258736307755,-0.82261496241437,-0.979339163865907,"3"
0.354602086526547,-0.539960933009195,-0.996693371773703,-0.0312988366624907,-0.767842961207661,-0.732792299483648,0.408228341454795,0.892598790616701,0.66633539740244,0.770111507149781,"1"
0.400072631669516,-0.507738831150494,-0.998066138517987,-0.0337795444988076,-0.771818746478576,-0.74495457119823,0.399040477065521,0.888245064892297,0.656395438126895,0.771386956896924,"1"
0.449649359693587,-0.478516121627555,-0.996950902584124,-0.030303181590025,-0.781030990920067,-0.761494841754011,0.398638626523779,0.883083054290564,0.649738746644277,0.777537986847122,"1"
0.472001188172088,-0.475119331656264,-0.998208067300129,-0.0256406948086949,-0.790338088968912,-0.773096890078107,0.405137650623968,0.88231767506801,0.653150891447174,0.786473829620921,"1"
0.48535851421081,-0.458361179776324,-0.998689017958123,0.0384688600218207,-0.806344382582719,-0.792307292809881,0.455283975576473,0.878813589153118,0.677683788415858,0.798131755460908,"1"
0.338213185998023,-0.515681680829559,-0.998480450790111,-0.135460234468644,-0.709486107035325,-0.673649700901706,0.294461879535073,0.892793730219641,0.602525832410454,0.717611928810584,"1"
0.282841778976314,-0.423205391687377,-0.997396181809059,-0.00411772305318281,-0.671502474218179,-0.645657124929518,0.359937679295075,0.881190542096534,0.622679851782401,0.659754853630904,"1"
0.496750622959177,-0.476741908439054,-0.999488562938136,-0.105824509845708,-0.777807666608546,-0.761880648067308,0.33694450205105,0.883712185572261,0.616535412650502,0.778512088937539,"1"
0.363009945152774,-0.554115956811295,-0.997475565662922,-0.0378162766057708,-0.776489812729611,-0.740873666813837,0.410621549327589,0.89421463324835,0.670178510982152,0.780260086107499,"1"
0.33900225612694,-0.513716333920539,-0.997507104533247,-0.0786310301072863,-0.730052349977091,-0.695481399363214,0.34836412120727,0.891268088763151,0.630892269681673,0.733554592351339,"1"
0.577118056265362,-0.665565833157018,-0.998245061690767,0.0687597373060549,-0.904200721209387,-0.882826367500924,0.582606042334016,0.898519687889632,0.76924102542191,0.906679970574555,"1"
-0.999406713665646,0.999998764720519,0.999999999999988,0.999991963635395,0.807951607346661,0.935056313403092,0.893767953885836,-0.967272117892909,-0.82218424022114,-0.979274477817015,"3"
0.546586684153422,-0.567985071807422,-0.997124483382333,0.107046280926232,-0.879112882226593,-0.860730108506515,0.567473974191906,0.887938112222551,0.749831020569038,0.876382333036282,"1"
0.438328740089493,-0.657768454771846,-0.997683555242649,0.0503356354405945,-0.865574309745835,-0.833046056122583,0.543162764870265,0.901434889486984,0.750650167882569,0.869783054084358,"1"
-0.999922372002868,0.999999853987851,1,0.608370892111829,0.890568718452102,0.963120975287763,0.771124889899943,-0.964983728339659,-0.903932069770624,-0.987296084499488,"3"
-0.999995423787549,0.99999999788656,1,0.999792719533024,0.808235265677971,0.935165519047488,0.893696127952996,-0.967265949010069,-0.822269534794739,-0.97930639266294,"3"
0.630585814541619,-0.714118201628135,-0.998644799882643,0.13459674649529,-0.93084616645698,-0.912785303197047,0.651277610090513,0.901047053060722,0.807153090750871,0.932624881001923,"1"
0.419795963093554,-0.647853241400452,-0.995842957970678,0.119762337609793,-0.870809064331489,-0.83900497697492,0.587174917263437,0.899280042288542,0.77035376555691,0.871908057714454,"1"
0.689867164466427,-0.504891236446227,-0.99947467675677,0.087498920373778,-0.893829799790111,-0.886244796530443,0.551203098342557,0.877427151564578,0.732488036055198,0.888943504947949,"1"
0.558592464428495,-0.498193765396211,-0.998466536155499,-0.00181232895494565,-0.838492385992109,-0.824708676167898,0.453871081305125,0.882062038160879,0.681583639305499,0.835407616952224,"1"
0.627325254082852,-0.531004663721553,-0.998853273303527,0.0411211776690413,-0.877849441803615,-0.865607822933771,0.516021455530523,0.883143695568511,0.718186187458868,0.875352559283324,"1"
0.532007808737809,-0.512729558991151,-0.998115529857734,-0.023806194816979,-0.829615417716922,-0.812658598444056,0.436793283193865,0.884848068617494,0.674960883853691,0.828439954529111,"1"
0.501867289505345,-0.473961192445629,-0.997593470635848,0.0016501066114275,-0.809562121015979,-0.794543039093083,0.434823666597333,0.880564370170476,0.668063939913049,0.804276125174246,"1"
0.390693587181204,-0.594873222523794,-0.997063834231577,-0.0462773521361439,-0.8042846471427,-0.767670909827201,0.428431054078689,0.897764301440789,0.684922062212152,0.810759736951612,"1"
0.485821664464383,-0.531798649507228,-0.996197885006427,0.0188604824659178,-0.831068780799611,-0.809492340751035,0.47348343604818,0.886975888750222,0.696785691010601,0.829240834538127,"1"
0.452946279678104,-0.565354372074524,-0.996802384585737,0.0128346056945327,-0.830754317408938,-0.80387334321026,0.477081369060295,0.891887272263332,0.704414092881464,0.831601471350541,"1"
0.572132927428831,-0.440122044744541,-0.994487231120758,0.117065698068087,-0.849309464463156,-0.841307042883157,0.528523455553655,0.870841998851821,0.710554038156666,0.837403405476994,"1"
0.47257836133061,-0.333655384697692,-0.991621954924381,0.0684811501475159,-0.751128780620968,-0.751603080131083,0.423471181384968,0.860152227274101,0.635321919878834,0.725881266571612,"1"
0.641783748291312,-0.43780341510989,-0.999037382946063,-0.209294825430338,-0.791568652549395,-0.788976064050473,0.248289894567937,0.876592389579054,0.555554308869166,0.793811207101962,"1"
0.53902384371253,-0.532314646228127,-0.996448757796546,0.0497517432175828,-0.855378522182151,-0.837897002434887,0.508438829178585,0.884992041684866,0.71442005151056,0.852374148978601,"1"
0.512153643775719,-0.400443921033012,-0.995867385299265,-0.0436744288840858,-0.767157906671779,-0.761544273349285,0.361349211888723,0.871580226740343,0.613750269264888,0.756834864706875,"1"
0.496495018742388,-0.530042707313493,-0.995420008101039,0.0544621147870501,-0.842338800563294,-0.822110100777745,0.50388876207496,0.885569838070763,0.711806784134597,0.838854868805138,"1"
0.520386838986197,-0.541355568053466,-0.993973341201371,0.0947665636607469,-0.862052851977098,-0.84306272132371,0.544587481431295,0.884973636419967,0.733348367751145,0.857803280212016,"1"
0.462964121199256,-0.471534841297472,-0.990461663100509,0.187049586646191,-0.840873783209638,-0.824091626688756,0.575980323544247,0.875488624447101,0.739783269989253,0.827360248882718,"1"
0.340692880154525,-0.529932684508614,-0.996151983699444,-0.0168008927092327,-0.760996162187897,-0.725787316910299,0.41365971025171,0.891484994072133,0.667517844067199,0.761591600981085,"1"
-0.999034596985019,0.999999292600936,0.999999999958564,0.986897966080667,0.811297645796679,0.936205572492815,0.89094563980025,-0.967201424481435,-0.825704964798235,-0.979592818865374,"3"
0.410829972518575,-0.488131543014354,-0.998215709461019,-0.0358859911834966,-0.76635392174369,-0.742717289520068,0.389699018997119,0.885811284208577,0.6480757876844,0.764299105179825,"1"
0.457926846819131,-0.53750223855041,-0.997395849661115,0.00476218287442509,-0.819720427404413,-0.795434017670863,0.458443615466296,0.889016295178965,0.690959005783335,0.819150065432463,"1"
0.319378467304034,-0.577521761442733,-0.99731697962407,-0.0263244377787684,-0.771799967089414,-0.729334944283712,0.423200356082832,0.897570115268208,0.680999188468745,0.777183705666104,"1"
0.377623324570623,-0.496519224794353,-0.997435004865732,-0.0598020727824702,-0.746924077643316,-0.718774993126443,0.365443889023235,0.887925779123604,0.63642766419879,0.747165088358088,"1"
0.415340052870506,-0.509947980931661,-0.998796777674626,-0.0466867725445259,-0.77570837244221,-0.749897331031048,0.39132134840671,0.888510565468274,0.652833324754595,0.776209834486445,"1"
0.517559312087615,-0.524971312365625,-0.994609044903628,0.197496861773213,-0.875821869277044,-0.859220337113584,0.610379846011175,0.881365294416252,0.765878668564929,0.867579766893459,"1"
0.074487359638657,-0.373571420884515,-0.997423534086055,-0.200781748130901,-0.351196910307344,-0.313978119574585,0.0873797557136722,0.88536425761066,0.456990393232742,0.351881225122877,"1"
-0.999999895630646,0.999999840342671,1,0.660470008793371,0.881943315411975,0.960234097633097,0.792668184170514,-0.96529566415664,-0.895586200522697,-0.986444257615846,"3"
0.181039899653219,-0.456092247165379,-0.998455350946681,-0.167050752231628,-0.545995567303381,-0.501122594807834,0.194330849656434,0.891225608907354,0.537769455186612,0.554024882649157,"1"
0.398513585273541,-0.385042706626101,-0.994992204396304,0.095064611044739,-0.750659438732445,-0.739747857716589,0.454207498153785,0.870068732308027,0.664806552005402,0.729748994876356,"1"
0.328391210979605,-0.389736633690121,-0.997035309798104,-0.167104744768557,-0.603114655135568,-0.588008888031459,0.192717967255391,0.878929900344422,0.518566888121321,0.599722621930663,"1"
0.144516433698186,-0.38701573476334,-0.988899141182737,0.139346230655023,-0.621204933044545,-0.586166473432805,0.445950599145726,0.875506262606315,0.661111653329643,0.589504594814347,"1"
0.170103981593431,-0.485231042156028,-0.998424691562666,-0.184588172702372,-0.552646762037068,-0.499919035663432,0.190047422907288,0.894942249614775,0.541364982439831,0.566572437526601,"1"
0.322127192150048,-0.303475180848708,-0.993764369978472,-0.0737697744688999,-0.577834110327906,-0.579644480512238,0.240115836556893,0.865180580222947,0.526676891759307,0.552101786911645,"1"
0.376101444695186,-0.358064602170036,-0.995635994175497,-0.0128754454576596,-0.682004418566119,-0.675001467069646,0.339507944491526,0.869847974267878,0.596284414266757,0.662504791216383,"1"
-0.999755070302356,0.99999996650248,1,0.799278887262474,0.855624675019314,0.951366894037818,0.841554861657013,-0.966117538038689,-0.869873265303307,-0.983871789510011,"3"
0.517082719737334,-0.668508772605753,-0.998361835520932,0.220606338978042,-0.913506781218477,-0.891595355417026,0.672389430043231,0.897837768043896,0.814051337751993,0.91241315312594,"1"
0.528270527651278,-0.646214531345277,-0.998865684742537,0.168437983462994,-0.903938181341504,-0.882277830497388,0.634584436063801,0.8962715689696,0.793434217287864,0.903270925787769,"1"
-0.999873140701525,0.999999953139311,0.999999999863189,0.273886912887408,0.933300522779778,0.977343470101456,0.58289843569748,-0.962910074503203,-0.944144449707203,-0.99163814773974,"3"
0.453148884874009,-0.703845962876537,-0.997514966748288,0.191834190306368,-0.904655275143273,-0.876368888525185,0.658279566779375,0.903244349156022,0.811023548449489,0.90569226377577,"1"
0.546202474457497,-0.709091113096428,-0.9983729984135,0.258675099240938,-0.930187212434,-0.91007643011491,0.709549747866078,0.90056086994533,0.835406390751299,0.929621757426356,"1"
0.435032799228661,-0.729651508078818,-0.998271543705498,0.120381670463404,-0.896243504397063,-0.863506824146633,0.619234857669131,0.907459481481386,0.79565157144572,0.90049565643489,"1"
0.404970477159917,-0.747145176282707,-0.998285798024319,0.109967331322391,-0.892111562106734,-0.85576566301232,0.614082849427056,0.909936304733064,0.795426946194011,0.897630127691918,"1"
0.287574119916958,-0.697273209005552,-0.997650388499354,0.0513763325713228,-0.831955053669748,-0.78088063347023,0.534044521614384,0.908836887009049,0.753224623371169,0.840283673508069,"1"
0.57538771252789,-0.632028510628601,-0.999268556749219,0.219271205994548,-0.916758955746391,-0.89944317470811,0.667527733759845,0.892730648614158,0.807839638343675,0.914393681659523,"1"
-0.999999104262041,0.999999898847657,0.999999999999996,0.788299777446771,0.85795625659462,0.952159149429774,0.838091182693044,-0.966051220112348,-0.872113727131813,-0.984099642860007,"3"
0.544419534864617,-0.598854750742166,-0.998527520786433,0.276808893565123,-0.91176920903926,-0.894805968058735,0.686430471210828,0.888713501658077,0.814104825015782,0.906643332759383,"1"
0.604006925558762,-0.537025576696409,-0.998548457530988,0.378250414053124,-0.92290940167809,-0.912286951864383,0.7296351054093,0.877831172657962,0.830022996622656,0.913812715427964,"1"
0.674091833608543,-0.566902468225083,-0.999183614204718,0.350117521702643,-0.935591933286293,-0.926289027053622,0.731561439162153,0.880044508376828,0.833174218192097,0.929214408721628,"1"
0.616014157013032,-0.423009429231696,-0.999401633679493,0.338890868632553,-0.896228598133428,-0.891643599142129,0.67636987430871,0.864017168802558,0.79060653147979,0.880220037663163,"1"
0.729836495783207,-0.618654544644771,-0.999534086040578,0.0540534024832727,-0.921342389243355,-0.909582049549999,0.578472002739138,0.890069585142292,0.760241123473113,0.921940612344236,"1"
