"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L2.C1","label"
0.242439668200099,0.66417298249091,0.999999817514595,-0.598177569231467,-0.917957961418535,-0.95103826475048,0.689634560748736,-0.801356209712579,0.963957134732647,"1"
0.202803465467374,0.697189529768843,0.999999520982303,-0.41412658128039,-0.887828441281974,-0.959567174638999,0.778160810116749,-0.768962322176361,0.95175674197398,"1"
-0.0818759433816021,0.774705257774594,0.999997753751974,-0.499173213627764,-0.875042668112118,-0.922880559835845,0.87962049612463,-0.794262577252154,0.981475165879917,"1"
-0.299825726651022,0.655134559305116,0.999960745430518,-0.721063337574711,-0.946395963861602,-0.525024411950336,0.520933223363968,-0.886646967565728,0.990827927399499,"1"
-0.264747363127154,0.673016195201113,0.999959319355895,-0.620157142077619,-0.947327633498227,-0.659827944743983,0.506310562419939,-0.86974701770636,0.986498824303168,"1"
-0.27425191256758,0.685234752148048,0.999977686137757,-0.640285877831348,-0.948672948579378,-0.657264093030143,0.576808352247386,-0.854175138281951,0.988300559041347,"1"
-0.314373667186591,0.58821619309703,0.999941225199988,-0.623425159158868,-0.927937615811234,-0.636791725623919,0.475110432930136,-0.867594521195104,0.985011578473177,"1"
-0.310162373081546,0.793493721807696,0.999966771911212,-0.626881188043959,-0.956823812549035,-0.485735089255471,0.675007796531623,-0.820110424977179,0.991923612905081,"1"
-0.349233742448816,0.699244030917074,0.999947592314609,-0.637327234233347,-0.946787021717493,-0.311887488914264,0.662371335246791,-0.85152961300735,0.9924334928924,"1"
-0.997853297724791,0.902665648480366,-1,0.894786222224483,-0.620935718545188,0.998098612013542,-0.587377833723176,-0.99999917170614,0.996473985022278,"3"
-0.26727746104714,0.785418115496949,0.999977470825439,-0.543920755975836,-0.955671990505792,-0.683935250237089,0.650022299832936,-0.817366260778655,0.987645625906081,"1"
-0.225582860671032,0.596966015788567,0.999981171822562,-0.683654487357885,-0.938673046097036,-0.749061969881386,0.449038499287147,-0.87545702174431,0.984086883270729,"1"
-0.274673499322365,0.725754653032948,0.999978640674159,-0.602414331939376,-0.947694002943157,-0.657376982763189,0.632886737187884,-0.842606845083312,0.988615222370071,"1"
-0.34599306454064,0.673397489902319,0.999735662074621,-0.58071924278304,-0.912189389822343,-0.0657532952926307,0.434745719026171,-0.752421974179596,0.986783041694847,"1"
-0.254051639074769,0.604278777470429,0.999823487880046,-0.527428976604839,-0.914609460992487,-0.417426904411519,0.260178318524014,-0.833692827419658,0.974868937771384,"1"
-0.415260726888137,0.682990659630504,0.999842619306208,-0.602861636914245,-0.929645001489323,-0.51172120331785,0.422800216155938,-0.836919987327245,0.987963904134291,"1"
-0.423114776237845,0.627711440878517,0.999739408219223,-0.657431848446186,-0.910028454909861,-0.355876213673309,0.314663211706089,-0.81924167844726,0.987255267903989,"1"
-0.46443394111807,0.654217517632826,0.999934909222984,-0.797188942137413,-0.931140653896552,-0.238791538910023,0.594931938702715,-0.86710394920617,0.995174297132983,"1"
-0.425828995403567,0.6875981415293,0.999958822011479,-0.74583490553237,-0.926757835999864,-0.426781501258571,0.628726429189476,-0.834546553740505,0.993743494036696,"1"
-0.408961371733468,0.702608805686859,0.99996051491772,-0.715486260602187,-0.921485834849479,-0.425916365187625,0.635900209768705,-0.801655231611922,0.992850989719916,"1"
-0.367355770625843,0.724394109441436,0.999952667589853,-0.700760578809735,-0.93234188904162,-0.397132662939245,0.61668667522365,-0.819571533048289,0.992665709984745,"1"
-0.462209995392264,0.607417859110198,0.999910975852791,-0.750820328381112,-0.895959680389058,-0.259819115445907,0.563917508667801,-0.811568810665055,0.992883451110988,"1"
-0.396582648726298,0.740867213300901,0.999979529559946,-0.769658350515707,-0.939408187934838,-0.41455817564228,0.691966506158233,-0.842013584773478,0.994937191693075,"1"
-0.400038993720429,0.750455529050966,0.999972413864732,-0.756370175074321,-0.935496443785643,-0.354524073369906,0.679416250029088,-0.804761425156366,0.994580556491231,"1"
-0.424062814050684,0.598126697195459,0.999937113579993,-0.708104696121749,-0.904385158553881,-0.421832905561442,0.611697157987554,-0.831574276506542,0.99165704886999,"1"
-0.448014597306071,0.658971815161039,0.999945965562052,-0.771311020869286,-0.932653792908309,-0.327874941554991,0.612751804940195,-0.861042698165802,0.994574979519415,"1"
-0.470764955378522,0.602409182224911,0.999917582405232,-0.743079266653804,-0.910571785520306,-0.323139425020203,0.606238635692642,-0.860178194585943,0.993669181921345,"1"
-0.255155276726126,0.716242044685769,0.999946927552304,-0.629999405932541,-0.916856824949809,-0.359262666135359,0.579784497310048,-0.715261149272767,0.986581202854551,"1"
-0.290981556834067,0.680329991502969,0.999927671329338,-0.691979507437026,-0.919593050045425,-0.268937608230636,0.548477367122226,-0.784817075305004,0.98998099615671,"1"
-0.214524073232343,0.778003825269174,0.999974230694359,-0.61281403210475,-0.896750635901258,-0.348477023274212,0.671281332949308,-0.559258430361852,0.983460531312384,"1"
-0.990520767401415,-0.572521398837874,-1,0.999997371607529,0.984102581264766,-0.96405888667463,-0.970536213494831,0.0831132496749284,-0.755071127707941,"3"
