"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L2.C1","label"
0.0892110803324716,0.394804380577808,-0.36121710421786,0.828756773760956,"1"
0.158863331228152,0.438743500757676,-0.372851537151795,0.810976959349923,"1"
-0.0309927652848976,0.750654717820609,-0.436292768315472,0.961671192482648,"1"
-0.53180340058502,0.496426483109055,-0.587207623182819,0.988703396884811,"1"
-0.475928183747398,0.4850652079238,-0.333107982060995,0.980859614947632,"1"
-0.469788913468427,0.487868864262199,-0.303148189461001,0.979911189889564,"1"
-0.569072810483244,0.370044148317246,-0.36729140267507,0.981563239208023,"1"
-0.385866061349618,0.616351099425049,-0.499351370225949,0.985133189728567,"1"
-0.522836360145419,0.531380387733974,-0.389989317669436,0.986761779570553,"1"
-0.999993748650978,0.95751466836328,-0.0949653487969024,0.999039646248339,"3"
-0.419136081056577,0.571025752512026,-0.366886378633268,0.982443297819567,"1"
-0.480399575718714,0.34937906080006,-0.442395429393702,0.975362951177997,"1"
-0.453776482468353,0.537468689755791,-0.267103528002311,0.980805405739366,"1"
-0.340784180855082,0.477674197977094,-0.461650910456306,0.972696351270695,"1"
-0.455855444322305,0.443272651098357,-0.382744180713272,0.978072182813124,"1"
-0.504844013686826,0.553736866227873,-0.324967857236236,0.985737855593652,"1"
-0.503806546481812,0.496865410527595,-0.406585906241475,0.984624582995403,"1"
-0.584980383127352,0.578133431073939,-0.622641630049418,0.992947787155165,"1"
-0.540678034555321,0.574924128121659,-0.488500666820388,0.990246275925553,"1"
-0.480319341482464,0.558803771691905,-0.45820551011804,0.986850504621948,"1"
-0.429033732581893,0.595052772667066,-0.530359350565138,0.986924348574203,"1"
-0.553635001274399,0.51165254466254,-0.477625219966621,0.988655286916483,"1"
-0.498881100908585,0.648777940434077,-0.579076265742552,0.991780441207602,"1"
-0.431615196641099,0.650120590631373,-0.560837939466343,0.989353072556197,"1"
-0.525334139578904,0.465451684223156,-0.4820778508786,0.98570434445734,"1"
-0.564376425812476,0.561374502041682,-0.584260361570666,0.991660256218399,"1"
-0.626218699436972,0.535671063821698,-0.500465166126365,0.992064057563969,"1"
-0.177458078057763,0.521039557453916,-0.533529921912237,0.960405948046742,"1"
-0.303087198160086,0.522004931885876,-0.595067637991254,0.976451902386176,"1"
-0.00858695233958673,0.612110409514668,-0.469665188530525,0.940587565884758,"1"
-0.999446639958077,-0.976206444858345,0.995194327274337,0.329398868395734,"3"
-0.340962464737601,0.467537388914512,-0.557852160715587,0.974844359771163,"1"
-0.196754064962233,0.49211848815277,-0.422591570663562,0.954379598674782,"1"
-0.243619320098855,0.541668491923562,-0.351556513308547,0.963648892027038,"1"
-0.158038383780646,0.592996517127905,-0.583696204392346,0.967464191905719,"1"
-0.229167426648532,0.48010948727582,-0.331429218723985,0.953266804376794,"1"
-0.0712175274678442,0.236889130631761,-0.542853410947792,0.873426721457996,"1"
-0.250968493994243,0.155758859759947,-0.297566225153956,0.88735206423257,"1"
0.0812332250336822,0.354123622835277,-0.453338292558254,0.831343318469206,"1"
-0.315405797431317,0.421247077295068,-0.432836190121019,0.96364200699854,"1"
-0.182444715361163,0.397375904968862,-0.468308292084401,0.940267463916069,"1"
-0.487113556909894,0.576718933289721,-0.444973257068248,0.98763286059315,"1"
-0.999974179007534,0.996200164572738,-0.414714561154964,0.999409476270766,"3"
-0.425117281265402,0.503823813179569,-0.379879859832524,0.97941234970446,"1"
-0.468976013014094,0.506881022132556,-0.57494203672619,0.986078992186448,"1"
-0.99990834004684,0.975674313531823,-0.683279379825917,0.99954126256277,"3"
-0.13765573267005,-0.999414617580912,0.999145284574931,-0.847906745847063,"3"
-0.583004742517444,0.67902077955185,-0.604706059515012,0.994603801509862,"1"
-0.548780631811279,0.462747951286589,-0.366950545877248,0.984862978725038,"1"
-0.337130178560511,0.612695485604729,-0.359231439753483,0.978969730908902,"1"
-0.399678545683481,0.516362777588946,-0.351620676059039,0.977542780013931,"1"
-0.328457336085801,0.568775176554588,-0.391939503580626,0.976267878981527,"1"
-0.39736627545527,0.479592447247192,-0.386893984998673,0.975808126786138,"1"
-0.383074284812032,0.397308215731842,-0.25608948477219,0.962469014062295,"1"
-0.477085498899743,0.391383884271622,-0.452318514384236,0.978184807403248,"1"
-0.481064210414209,0.51557258656265,-0.421655311502262,0.98447917436122,"1"
-0.512307321320924,0.441915806278838,-0.372748497341417,0.981796076726735,"1"
-0.292306832950332,0.612106479230355,-0.0777846953463677,0.965844686985281,"1"
-0.397706088411315,0.553671313937911,-0.104567266092368,0.97302618413253,"1"
-0.065842350650144,0.362406500509292,-0.294341071676783,0.880327309523407,"1"
-0.381944258640715,0.514466398233193,-0.26418573911612,0.973397213726489,"1"
-0.199785717345658,0.403145609043606,-0.373001451301463,0.938407623016732,"1"
-0.385114298175398,0.514387698522879,-0.275569014755707,0.974032134287525,"1"
-0.454573299031472,0.586248882381723,-0.282958553482575,0.983696902583106,"1"
-0.42210196125011,0.601511938737135,-0.259791606175527,0.982010373449229,"1"
-0.384809481551268,0.273615407956581,-0.21656751294774,0.94434024129708,"1"
-0.776823934025237,0.995101263225949,-0.966104304674925,0.999303394115522,"3"
0.0528893411389129,0.0683409031455181,-0.214169583826457,0.594229262622149,"1"
-0.16222999488712,0.266961743476929,-0.272047424667641,0.884878404915415,"1"
-0.244949863688561,0.271136952084866,-0.355008395452458,0.921897053940994,"1"
-0.222808531544529,0.251157714071811,-0.178310631478876,0.891503241947798,"1"
-0.162625608183918,0.397501046372795,-0.385398911380229,0.929737411340644,"1"
-0.37929619309183,0.390728509295241,-0.271801690698963,0.961925829851726,"1"
-0.0356184768674146,-0.0618057116858819,-0.476884107586884,0.667229441482745,"1"
-0.999558316127118,-0.853938341998309,-0.635899162748181,0.90015030332652,"3"
-0.127697558643058,0.0546028345834922,-0.352939003161494,0.78969436351051,"1"
-0.126774262017766,0.375067882807635,-0.197375381860454,0.895533612386876,"1"
-0.179907622595663,0.286106673670426,-0.366916845734677,0.907495745388884,"1"
-0.216077407134983,0.107022133994057,-0.261730789995597,0.849369329729813,"1"
-0.205923922873978,0.00362350791624344,-0.362306107578903,0.815173603223411,"1"
-0.234341848834147,0.338150049163856,-0.329750888221354,0.931039486495937,"1"
0.0530791224145999,0.163946772364616,-0.270787033338161,0.69488656337281,"1"
-0.0297528949427668,-0.958818309388711,0.999501245159285,-0.88180595810468,"3"
-0.433567524161913,0.58310717115506,-0.621967704354604,0.98802002511072,"1"
-0.363838534201858,0.548697229787584,-0.628255731485762,0.983120334693374,"1"
-0.780943537681832,-0.643359705904043,-0.735023332057567,0.894888457044031,"3"
-0.527181373741446,0.53506553318103,-0.65692416571414,0.990538414448491,"1"
-0.516172730867634,0.628967732612178,-0.65408740283645,0.992497354568333,"1"
-0.49518490619904,0.526719543209492,-0.609014332733916,0.988503576678752,"1"
-0.496245580975083,0.46893755544428,-0.621279607755448,0.986632937985561,"1"
-0.4172514283284,0.347492054353347,-0.531878917507042,0.972018075912628,"1"
-0.349270162361939,0.598800736859441,-0.608526689654216,0.984279063610344,"1"
-0.863624741307541,-0.793608148081528,0.875279865185323,0.409844778081087,"3"
-0.505819455310845,0.699594559567646,-0.483469040657313,0.992279597921242,"1"
-0.498073594585498,0.784095444459489,-0.45275025231456,0.993576758798483,"1"
-0.475461063791837,0.792433821668729,-0.433984708171362,0.99305094696437,"1"
-0.386814384199894,0.770345354416637,-0.404267739346264,0.989449736258473,"1"
-0.174110661728549,0.611001039537419,-0.370441877330694,0.962747736778232,"1"
-0.463835118507305,0.702230194081921,-0.557525377013918,0.991825730407674,"1"
-0.450643236287266,0.644757386508314,-0.390758326251279,0.987696508645849,"1"
-0.396803086456997,0.700829243485794,-0.513237121587216,0.989008239639382,"1"
-0.428619284486233,0.765400269464587,-0.366143443411321,0.990370829758936,"1"
-0.49761382149954,0.691010155273903,-0.46398958337152,0.991659687303125,"1"
-0.414800777640517,0.481237885956584,-0.501333445812266,0.98017287054705,"1"
-0.422220194124244,0.564116841554116,-0.67227180147035,0.987557787267159,"1"
-0.428267132966806,0.516152253463378,-0.301341730072539,0.978496588326496,"1"
-0.4738565891639,0.303467551927845,-0.380076955849542,0.969053470520183,"1"
-0.331753450810486,0.554011356121176,-0.313756243745651,0.973212095834887,"1"
-0.998920815443869,-0.116894392779134,-0.939546704215369,0.991562937812523,"3"
-0.271642852213311,0.446533412216865,-0.2178565436381,0.949576620714831,"1"
-0.145415016957021,0.488739344506782,-0.462976483112411,0.947292290699942,"1"
-0.386005285727129,0.570480842455625,-0.306485943838594,0.978776023066225,"1"
-0.299463909039207,0.469985191063725,-0.529462612203696,0.970087365791398,"1"
-0.258097303094979,0.60091122729802,-0.290527203957807,0.968792557381442,"1"
-0.276769037933561,0.842341339201968,-0.226239183601698,0.984410800208014,"1"
-0.287868318438057,0.702491385774593,-0.303021574148761,0.979395513786733,"1"
-0.304994267472632,0.542792830550373,-0.375761313217049,0.971657471302768,"1"
-0.151191546282713,0.581175507544224,-0.480529490308657,0.961182002081509,"1"
-0.99793887735963,-0.998309971995585,0.8650588885674,0.365158221955795,"3"
-0.457290892389949,0.617075916864422,-0.38818419509433,0.986935744626504,"1"
-0.625036147319427,0.653413411688474,-0.575551334067953,0.994827053958712,"1"
-0.59253995855469,0.663252506340249,-0.612957999980471,0.994591273753317,"1"
-0.645083376181403,0.684166497842407,-0.61451786553694,0.995797049298144,"1"
-0.657794437103203,0.780184539545822,-0.579510457925673,0.996844736422978,"1"
-0.61348274862045,0.728847817662746,-0.577055212476731,0.995685045197063,"1"
-0.999999439626569,0.999011737683893,0.900826603957339,0.997287587502127,"3"
-0.604745696958723,0.671632879815822,-0.554831655129516,0.994596032700616,"1"
-0.67604462169337,0.764416404711497,-0.586641278214944,0.996931130684466,"1"
-0.59648814101996,0.657294091381616,-0.642707120775225,0.994758132601302,"1"
-0.626327514274375,0.684040249883996,-0.629041681332682,0.99557720639083,"1"
-0.934818012038777,-0.895907250849877,0.999930752268416,0.328214766069059,"3"
-0.243613579357146,0.446154030615561,-0.406805402957764,0.955067171400098,"1"
-0.320360753675109,0.386595475121722,-0.395922460003356,0.958819333662101,"1"
-0.285327946087834,0.436096136087885,-0.316170049154818,0.955731366335298,"1"
-0.148664067126409,0.398089237629737,-0.308032367330594,0.919691930080236,"1"
-0.387197448246643,0.517393704863103,-0.413557260812856,0.978204167474736,"1"
-0.367901812466179,0.535555525218707,-0.479833604892368,0.979481858722645,"1"
-0.4513210126251,0.498706650313715,-0.34886288714825,0.980276542047105,"1"
-0.0669950326034068,0.386125607146202,-0.160652494432613,0.870759259400425,"1"
-0.464634276947569,0.509220621543952,-0.290471922407121,0.980487118849731,"1"
-0.402686138556998,0.465671128373617,-0.253654166185114,0.971188715822034,"1"
-0.444264676441341,0.486785278598088,-0.270034613265268,0.977066519354506,"1"
-0.414367045612537,0.645470213004555,-0.46968329031859,0.987239066287627,"1"
-0.585903412885348,-0.826872180830106,-0.438828229389854,0.572869327072289,"3"
-0.272380362553138,0.484701000776797,-0.344928118119324,0.961010568096767,"1"
-0.594481224836648,0.630351597944834,-0.595997682882366,0.993967426005024,"1"
-0.624574650431175,0.708399250485912,-0.545727899037012,0.995434269753736,"1"
-0.446701884090247,0.712132186986645,-0.374206140359342,0.989553008456833,"1"
-0.490548275078428,0.463904654500239,-0.255840744615533,0.978877256636459,"1"
-0.654284134977753,0.748174967712974,-0.473639998470124,0.996029637255778,"1"
-0.458660538739703,0.739073098437318,-0.390419146298738,0.990922711982167,"1"
-0.509162268354405,0.760956210609033,-0.43870614979363,0.993286228187807,"1"
-0.486512546966148,0.751421683310073,-0.441932173135283,0.992538525790073,"1"
-0.439348504726203,0.74937198404752,-0.374654939874934,0.990385389447338,"1"
-0.577000021455104,0.78606615855804,-0.492523812037098,0.995409660487004,"1"
-0.603324775572939,0.683858589082894,-0.5832072239254,0.994929668509063,"1"
-0.626219792607317,0.713890129798739,-0.607679626024139,0.995844338588333,"1"
-0.607135174543423,0.685388817055296,-0.63004097040321,0.99528508762976,"1"
-0.593530064797326,0.711010373283464,-0.599735784783836,0.995242031330804,"1"
-0.653129544322909,0.76093737483254,-0.62456795611726,0.99677834108422,"1"
-0.99965978938465,0.78796902087749,0.99571151563215,0.994367698241403,"3"
-0.632132061565602,0.74839086869773,-0.618358391383255,0.996368835763785,"1"
-0.655824864646268,0.718906547965163,-0.633360649420436,0.996427456897607,"1"
-0.622159815586869,0.764213039135558,-0.593612335752346,0.996301801458111,"1"
-0.648391182987519,0.693797691753517,-0.62320254404987,0.996003081718458,"1"
-0.374942320054904,0.463240479827182,-0.295812954054926,0.969492490197937,"1"
-0.569551002706116,0.528404279959135,-0.435869873018786,0.989290721665185,"1"
-0.573301753344947,0.658758950192212,-0.266083121121166,0.991211874757384,"1"
-0.504551755636842,0.611052982355995,-0.277490994562942,0.987239911553756,"1"
-0.583981963934777,0.573080134860128,-0.282727435305424,0.989341639210848,"1"
-0.5497986745581,0.61205303660592,-0.312571622787514,0.989614110015339,"1"
-0.497126258395112,0.597719298834329,-0.284058645476442,0.986478831574008,"1"
-0.48009617491126,0.58220874138706,-0.350996681952024,0.986084197753759,"1"
-0.420121673307557,0.675893255789942,-0.390883591160715,0.987468897154932,"1"
-0.427056042145015,0.606104810665564,-0.655540715937007,0.988971708711745,"1"
-0.393730236513778,0.492399680876773,-0.473832088875716,0.978639393062686,"1"
-0.417802854666631,0.513025874963806,-0.420387790684678,0.980365694500009,"1"
-0.437495237554302,0.555390188653101,-0.584728155539509,0.986626792306419,"1"
-0.357747929445241,0.47199751812636,-0.45971775179816,0.973811267815356,"1"
-0.351387583474613,0.427230353072702,-0.445782828987418,0.969010073470466,"1"
-0.290693919118001,0.365165913946217,-0.35887460425984,0.949281489491996,"1"
-0.294580454492706,0.567714442813662,-0.408390775273467,0.973645404003348,"1"
-0.381879788428945,0.384286646494431,-0.359727734509513,0.96524536764377,"1"
-0.381696989256586,0.492598908968233,-0.469743144270368,0.977609901077337,"1"
-0.447186921336413,0.512045303365147,-0.447168184819082,0.982812742620811,"1"
-0.208873647066988,0.313115034111224,-0.406185096989732,0.925772853762034,"1"
-0.346680965368974,0.383776897656161,-0.364858914057815,0.960805306422878,"1"
-0.215201530893736,0.2333832160539,-0.383379427480331,0.906747834434832,"1"
-0.439085181362985,0.518002442847336,-0.197082751262735,0.976792866610814,"1"
-0.999924756753699,-0.537169786666824,0.866713966746298,0.78685153694778,"3"
-0.410090898317382,0.290848289088464,-0.359095176352738,0.958792580250067,"1"
-0.378824625521833,0.513010217073737,-0.468851353825699,0.978660482840651,"1"
-0.447263998920185,0.306393382366711,-0.32030824930464,0.963886831284566,"1"
-0.34692819659652,0.454196881379774,-0.207976998459459,0.961751878614634,"1"
-0.288693746432937,0.31699840668912,-0.404212961178893,0.944317905242423,"1"
-0.288095832645438,0.635230878985812,-0.252617850188439,0.973473322293689,"1"
-0.240484131175486,0.630515148108323,-0.259568057975677,0.968402216460101,"1"
