"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L2.C1","label"
0.998430525894753,0.888158896478902,-0.994507876587606,-0.981459717128685,0.448997283364616,0.933601977952134,"1"
0.999659281755964,0.953908206836078,-0.976401427667456,-0.474932207851708,0.927039009645821,0.670739575179889,"1"
0.999011005440676,0.998401500254398,-0.830095080779703,-0.513917875233771,0.886894372604575,0.6955756886604,"1"
-0.0759225206458869,0.047646875638482,-0.995558299699539,-0.943905783706652,-0.980046841676316,0.988787062626355,"1"
0.380489345595534,0.24645656995621,-0.934971379810144,-0.846384056235335,-0.97086512751782,0.981463053230625,"1"
0.276869999846147,0.370231983068981,-0.950377939674417,-0.856388693712349,-0.982523956962976,0.988348519359494,"1"
-0.488894957736752,-0.0885467424867956,-0.965181131732987,-0.832005088722048,-0.958026937927593,0.988434463513853,"1"
0.30105318539024,0.660107957194384,-0.998707994207752,-0.759322306642868,-0.99340416164796,0.992479531259725,"1"
-0.32964419298239,0.350980398412555,-0.982185788499452,-0.913464804835653,-0.980623986572068,0.995546735717263,"1"
-0.581313623081753,0.980302619780651,-0.965726069586425,-0.995481654664824,-0.996118710504504,0.999330710641196,"3"
0.0622828579243556,0.755607240467755,-0.999222761742274,-0.663829936636257,-0.995782029988987,0.994588491390469,"1"
0.308739196302265,-0.143128666399509,-0.984769622268999,-0.897053372744169,-0.95993926370717,0.966819293266798,"1"
0.0600441040172616,0.701376533803702,-0.989273156309652,-0.888541949272021,-0.988367010749645,0.996250266571004,"1"
0.101465858692118,-0.183101071449947,-0.34125242006981,-0.32168519982697,-0.744223280779474,0.760841319394424,"1"
-0.586635415853264,0.672014593314755,-0.420702158817237,-0.42926265049012,-0.984177429451995,0.991796815933302,"1"
-0.448026056169966,0.585807550401359,-0.856603960221484,-0.604850577158459,-0.97646729059082,0.994791999958794,"1"
-0.630833721085422,0.173752573731783,-0.610350902301062,-0.621113624992718,-0.952248890015419,0.987384567141983,"1"
-0.811513366852624,0.362704516170443,-0.99463619394336,-0.977097418881017,-0.986821477828872,0.998121741570328,"1"
-0.775693117377921,0.630324543495836,-0.994492125632607,-0.95921421275242,-0.987128716790974,0.998844527647667,"1"
-0.703148195324256,0.651509701259323,-0.993382672594257,-0.911519964596533,-0.983502985967076,0.998631348936114,"1"
-0.293664473607364,0.640923465416985,-0.991306448689673,-0.83838566197606,-0.986317857681466,0.997083186471877,"1"
-0.88589940170647,0.357206412275317,-0.94017314613897,-0.932080536885929,-0.96540456437884,0.997928255357691,"1"
-0.644577357687694,0.824873929243027,-0.99947861904989,-0.985342429494851,-0.992593396080039,0.999150129333299,"1"
-0.517475662215438,0.794517538721462,-0.997716290952974,-0.963166761683661,-0.991370333292708,0.998856873587765,"1"
-0.679038189356778,0.228508958633128,-0.95745606768108,-0.87151359262952,-0.930514535508346,0.995672604097551,"1"
-0.739805322957732,0.382943270301787,-0.993685163422236,-0.961831325889839,-0.985663599687378,0.997937346112598,"1"
-0.924902671461248,0.480278058735241,-0.981866804189589,-0.951507341838113,-0.983135480819503,0.99865674516259,"1"
0.76488533295253,0.141930429589106,-0.851839732659464,-0.362557624918707,-0.818669811135582,0.849034478852075,"1"
0.564656151454562,-0.0372724910431566,-0.896992920186112,-0.762334544743515,-0.830264603308173,0.932838962577083,"1"
0.819244494246298,0.770718035560357,-0.91850443800983,-0.522622727747108,-0.778591151328323,0.968927790124912,"1"
-0.939206268835967,0.994297424179883,-0.998892347881539,-0.998790209352672,-0.999516406406842,0.999624535702939,"3"
0.392369720798876,-0.232699227461997,-0.777801937738307,-0.654760858590707,-0.825765560653551,0.886237524279961,"1"
0.317963400627574,0.346418482671091,-0.736583461944743,-0.498791680008157,-0.819780953572643,0.954385564525172,"1"
0.267409652434559,0.566973010391898,-0.544425942219021,-0.713138512120989,-0.83785713887691,0.980301893570301,"1"
0.757947408187896,0.403934152664277,-0.863660367551207,-0.651395620888791,-0.773006794681851,0.950205122801564,"1"
0.48557708346576,0.472045396037577,-0.967473970625707,-0.273160012213345,-0.950112223532668,0.953097983558934,"1"
0.907534652011674,-0.590252118158647,-0.795305788296892,-0.188582394738651,0.389770200293636,-0.656987513614797,"1"
-0.871341252548118,0.296683295768526,-0.79460833817651,-0.2526845819976,-0.79548864404919,0.983467658922955,"1"
0.945242890485134,0.221570084801589,-0.967435936293758,-0.165123951954211,0.0826472086227115,0.344450789034685,"1"
0.0264643466129063,-0.0256358039302038,-0.819767120903628,-0.615953348711971,-0.865271732152483,0.955528635549848,"1"
0.576843074596944,-0.193984963360009,-0.487656166094978,-0.365688877212092,-0.564991391973074,0.566049340378516,"1"
-0.402755825387187,0.637666063854134,-0.993822727383879,-0.970013678500692,-0.977217515061648,0.998099659259316,"1"
-0.933953125426232,0.983278391715955,-0.958264751803662,-0.995750697114931,-0.994211586803803,0.999589859902406,"3"
-0.0703098108585878,0.63421799574614,-0.964212339575723,-0.83975101776517,-0.976331357343847,0.995790300698245,"1"
