"DF.L1.C1","DF.L1.C2","DF.L1.C3","DF.L1.C4","DF.L1.C5","DF.L1.C6","DF.L1.C7","DF.L1.C8","DF.L1.C9","DF.L1.C10","DF.L2.C1","DF.L2.C2","DF.L2.C3","DF.L2.C4","DF.L2.C5","DF.L2.C6","DF.L2.C7","DF.L2.C8","DF.L2.C9","label"
0.99993476861285,0.999436595046491,0.98212193857306,0.740348575928791,0.989067373071739,-0.745531643989349,0.908128606192524,-0.987739585600627,0.0619359648834098,-0.706603442309028,-0.82843839052189,-0.771972427627509,0.149342368668891,0.412154118751681,0.373913590639469,-0.0909599411511377,0.559157194138754,-0.694658360143544,-0.273580628261097,"1"
0.999999022992966,0.999989921562816,0.908611783947628,0.980602270891226,0.972392120053354,-0.801415127992978,0.99922065599678,-0.849570474598438,0.495898124619623,-0.483669314405087,-0.798300639820317,-0.741584816080717,0.141917395407518,0.37929032028855,0.231539181463601,0.179017696632954,0.523041207770353,-0.823675150475215,-0.513427782019297,"1"
0.999999961134032,0.99999879318778,0.98693354705264,0.999565985579626,0.97826259658596,-0.784532449605752,0.999734719064662,-0.522214912828886,0.986089372616272,-0.163115447556526,-0.744977581736949,-0.687546971624117,0.0233985156118121,0.333384278151021,-0.107930316722659,0.545057202111885,0.457807794878468,-0.853138715484312,-0.735831342132695,"1"
0.761323193605461,0.10750360997407,0.940206212984245,0.237108069172447,0.677674751909809,-0.428203824648512,-0.933458143234335,-0.999262711405799,0.111273699437264,0.241891085272191,-0.826535377539332,-0.632490387252686,0.574258943165384,0.49395727805206,0.661086772368844,0.50433587977996,0.828127973889446,-0.0513315784350143,-0.827129052388529,"1"
0.829098246169816,0.490398581972145,0.988374559044795,0.223019405908899,0.64156286856503,-0.825810887196885,-0.875612000586534,-0.996646448547374,0.432823729470912,0.332316241081499,-0.747362259169611,-0.532997707536224,0.571056748054173,0.637872906063955,0.614130929688985,0.697266155569879,0.880763291182387,-0.439363247330999,-0.924683498556015,"1"
0.858577192261088,0.693928432184462,0.995294726575435,0.484517422100384,0.518348540749102,-0.627889610676529,-0.833517980251863,-0.995810084899678,0.520165654058962,0.164778000398767,-0.76017727114994,-0.578820854976695,0.386797511811231,0.565369869150475,0.675379086733993,0.649740068011529,0.888556827954466,-0.366156835783272,-0.921978995327307,"1"
0.326303347782744,-0.0930570397235286,0.954480467404529,0.235912115794387,0.579124299252279,-0.793388711539592,-0.813586894614266,-0.997413203200211,0.298048222426556,0.482316433043351,-0.752200034418045,-0.615586982302706,0.682812530492224,0.708044709631084,0.620112421935664,0.705199041142412,0.851920684324425,-0.555755880301054,-0.893432470136095,"1"
0.848810547992612,0.87435105944083,0.824853623424988,0.871069431045345,0.20948745118807,-0.735724141199441,-0.781263069115852,-0.995224071379503,-0.629486572502583,0.0252102534220123,-0.761868395012002,-0.397981784291666,0.49816713479094,0.746359753114241,0.718598234974786,-0.0685670507968494,0.892672169586379,-0.0159745808296521,-0.813984115973969,"1"
0.589805640608649,0.289978448309867,0.992619368287573,0.454261314406495,0.696820624732302,-0.53424222217896,-0.759107395983543,-0.997581689752454,0.488299397218134,0.0332687399844436,-0.838564479261285,-0.739962927512033,0.435039206350308,0.455696217943043,0.73827446211384,0.620621542879648,0.815388567967948,-0.39916748067977,-0.829070565344918,"1"
0.971693874398192,0.622774679467212,0.991165045088369,0.812026386733866,0.982004590957656,0.93933912710041,-0.981086513212411,-0.989268247185252,-0.982249982356601,-0.979295038433356,-0.969306260217584,-0.913152688455187,-0.324956775988794,-0.491459242594924,0.926039151511313,-0.711980446531586,0.590946973120401,0.915092189726213,0.410748443257513,"3"
0.729671199227144,0.910561110822232,0.732212044520736,0.939596975828304,0.00332014356036592,-0.93947181826983,-0.653540033319073,-0.996523975967103,-0.894634576645644,-0.0942332364389815,-0.705597123120123,-0.286399064439867,0.552759921145432,0.821125497580039,0.719980812020373,-0.242273236104894,0.893936522952806,-0.131626191297942,-0.755027258920028,"1"
0.859516932142182,0.508710961109275,0.959871209898859,0.0679981228471764,0.649941730397106,-0.521427086042365,-0.869603701799607,-0.99793888695304,0.309198812328047,0.419977448603319,-0.695865155431223,-0.489621302273596,0.469361781288764,0.555248572380605,0.560319027848376,0.646050968006166,0.891829058796717,-0.216555879307241,-0.928401525103233,"1"
0.77876848945188,0.761082538043486,0.985446668025825,0.80902610650718,0.640611876105523,-0.868058832330191,-0.787793522050847,-0.99666044199896,-0.0157515505943637,0.0673012039805725,-0.847478101010273,-0.650751362883691,0.511239730031454,0.662840253407779,0.760045136974459,0.370083197077337,0.857546110050575,-0.374683426793407,-0.849072717851807,"1"
-0.195513193651013,-0.401160635594745,0.708393236132844,-0.559537876048521,-0.183916020737716,-0.320897820837997,-0.827593852007065,-0.935944902328946,0.639999010401922,-0.0121331386738297,-0.264956307098371,-0.427179219106201,0.361599439396091,0.548229446172475,0.624842418064175,0.808166571836133,0.872903986910405,-0.434755025061476,-0.837796291584231,"1"
0.324330695049057,-0.229409844046077,0.942320001354598,0.754444767421618,-0.509717204704224,-0.113916567077019,-0.973080368329794,-0.992880559913027,0.805025968360153,0.350865745780426,-0.592956624978971,-0.43791741285825,0.420215520124998,0.717746538825302,0.584939440815872,0.76047007366097,0.926899794228293,-0.234187948764533,-0.949562415086074,"1"
0.207539127883393,0.262854789712024,0.729624823435836,0.583603730110992,-0.33876609424719,-0.800451725492052,-0.893956686815093,-0.990677322706648,0.539353802182822,-0.417385913641908,-0.627329977633107,-0.50532721900158,0.417050500377659,0.683118269684685,0.819836021299539,0.635897085023339,0.88122744504903,-0.558746010105583,-0.812300555486784,"1"
-0.557542414753941,-0.629807972689121,0.583489003885262,-0.0317924594947818,-0.388641196600423,-0.586495155453955,-0.96935011336598,-0.986443037674425,0.690302845144539,0.0133506066339529,-0.369982826409603,-0.503134697596741,0.543216506097408,0.677889825798235,0.783115854427435,0.820828030204845,0.875222440903555,-0.696668017973668,-0.837784169373931,"1"
0.209983393968227,-0.470784754557703,0.913238078943257,0.597690387642208,0.667616833176172,0.0681325941790437,-0.978079166299883,-0.998508673650242,0.734908298624694,0.070758394775323,-0.897337376627472,-0.858253939545741,0.405240422679904,0.119298539954557,0.825142466602431,0.670051783484914,0.732060746476264,-0.213085428437274,-0.731261963026802,"1"
0.0393254819938045,-0.0767475607657417,0.899884705604103,0.816714478683076,0.614705973448029,-0.583158791435864,-0.955546976772463,-0.996794637246081,0.415669754784466,0.0995820019592583,-0.878119102440556,-0.822817814686583,0.534509353743788,0.516395321475451,0.862077692022634,0.625731365366629,0.791486651085749,-0.564308655862874,-0.782339252791238,"1"
0.0257718961926244,0.168254736196461,0.80918176572203,0.855350634604908,0.40772135648121,-0.54277243385668,-0.922293234611359,-0.993034172710636,0.25013288333027,0.0304361599008366,-0.824734896461298,-0.763479059462866,0.429167993663449,0.545022931485717,0.86626173564346,0.528889139288771,0.833261269288259,-0.520870732852121,-0.794199183478927,"1"
0.603244757302473,0.330525768076492,0.839114605819575,0.867161792473458,0.237089087095913,-0.282767628329539,-0.920454215155136,-0.994663146367331,0.123982058715064,0.0450244582497863,-0.812552275220624,-0.629181983082818,0.391899007415487,0.518204639201879,0.77389916538008,0.359322573753733,0.862373974908056,-0.0767786425326096,-0.829527077571912,"1"
-0.539187271466762,-0.726289709742871,0.897526824167749,0.613831964287954,0.464609632415059,-0.140861400029245,-0.96674134910189,-0.991849058052193,0.81733820905604,0.341826213866499,-0.82992332841101,-0.864619411883362,0.454779668488687,0.423888934573698,0.850021529551144,0.804955679225209,0.794745718654326,-0.628168536447004,-0.82950072332386,"1"
0.525449844506744,0.417770004487524,0.841545006266194,0.909319915262021,0.747879494327257,-0.515463188855587,-0.947659494523547,-0.998694224211696,-0.039158770655281,-0.354118209637909,-0.920001564480299,-0.821606905763747,0.416128233258066,0.320563096764622,0.896426469238835,0.186991011429441,0.737709861220639,-0.178806162786542,-0.52680115988369,"1"
0.446085373413889,0.323746905720054,0.831722303545633,0.903529158945764,0.558801110659685,-0.400189153596674,-0.96204937066836,-0.994653637022366,0.121502695350543,-0.119698329559409,-0.88265739768524,-0.773742976908929,0.398502888241465,0.393019074266294,0.865068117858576,0.342484398111746,0.800837392306963,-0.219427743006902,-0.715949947879307,"1"
0.460980654176609,-0.16075369314125,0.909494712634238,0.753912094215103,0.639915920229889,-0.24508111618196,-0.828551260104,-0.990975017760741,0.812234172629188,0.24202155337465,-0.868280356505313,-0.787814109821157,0.487463356841403,0.329899831411264,0.746314198413008,0.703211069872192,0.785630989349314,-0.442814407542197,-0.853348855032128,"1"
0.441285626513519,-0.1814784261536,0.92124242435284,0.709859318610988,0.622839751241531,-0.0682595008717304,-0.958260101051031,-0.9978355659406,0.694126223114596,0.00290735067529702,-0.895607366066333,-0.827567078244744,0.395774815294111,0.186511207043128,0.816552929610778,0.625648330227425,0.760843042614458,-0.202710032605475,-0.763178602797997,"1"
-0.205608793430309,-0.680932322231633,0.9449188249663,0.843996583983412,0.626611423394618,-0.335444339455701,-0.950599092756407,-0.99830811765917,0.728392960634403,0.14109455112318,-0.910659029466916,-0.887755308732632,0.579574359018711,0.411781834269049,0.863001798127476,0.730458691171825,0.715244119945409,-0.590262968539189,-0.726207886259087,"1"
